HEAD,HANDL,HANDR
0.1115517;1.731284;-0.03847882;0.0321563;0.1325288;-0.03916724;0.9898828,-0.008664061;1.097788;0.3858914;-0.1361478;0.3931238;0.6433777;0.6426372,0.3579149;0.9207324;0.08525243;0.3340456;-0.3443688;-0.4432498;0.757201
0.112308;1.731184;-0.03871415;0.03204418;0.1320331;-0.04122113;0.9898694,0.000497425;1.117055;0.3872351;-0.1495211;0.4045514;0.6440464;0.6318116,0.3573623;0.9205254;0.08482805;0.3408812;-0.3497888;-0.4398416;0.7536492
0.1129576;1.731147;-0.03894156;0.03187285;0.1315304;-0.04356588;0.9898413,0.008637704;1.138503;0.3882666;-0.1635744;0.4163534;0.644855;0.619722,0.357163;0.9203511;0.08477427;0.350449;-0.3544872;-0.4381173;0.7480493
0.1136798;1.731217;-0.03928982;0.03188749;0.13122;-0.04593134;0.9897752,0.02450208;1.176092;0.3766486;-0.1775172;0.428039;0.6454135;0.6072163,0.3573452;0.9203287;0.08459619;0.3549128;-0.3531639;-0.439698;0.7456393
0.1144632;1.731285;-0.03973377;0.03187808;0.130966;-0.04817358;0.9897025,0.03166023;1.191609;0.3755663;-0.1906849;0.4394361;0.6455069;0.594858,0.3576444;0.920294;0.0819049;0.3572569;-0.3481064;-0.4431325;0.7448645
0.1159494;1.731361;-0.04087293;0.03164258;0.1303302;-0.05171575;0.9896153,0.03980315;1.207518;0.3833892;-0.2069357;0.4552025;0.6444675;0.5784722,0.3570963;0.9174486;0.08687982;0.3566411;-0.3338372;-0.4517888;0.7464896
0.1167356;1.731307;-0.04148098;0.03119648;0.1298715;-0.05290483;0.9896268,0.04794358;1.228279;0.3914734;-0.2215546;0.4722917;0.6413434;0.5626125,0.3571026;0.9158493;0.08797823;0.3548724;-0.3243496;-0.4571974;0.7482202
0.1175019;1.731141;-0.04200123;0.03032307;0.1294255;-0.05397445;0.9896547,0.05222285;1.230934;0.3958802;-0.2282776;0.4810839;0.6391619;0.5549052,0.3569641;0.9147525;0.08861564;0.3534748;-0.3184252;-0.4609383;0.7491308
0.1183808;1.730956;-0.0425527;0.02946565;0.1289781;-0.05541402;0.9896594,0.05859659;1.245861;0.4015421;-0.2380641;0.4948032;0.634795;0.5436274,0.3571175;0.9129059;0.08895887;0.3508393;-0.3099907;-0.4672163;0.7500176
0.1194079;1.730836;-0.04319803;0.02873463;0.1285677;-0.05691946;0.9896489,0.06447545;1.259824;0.4063921;-0.2471844;0.5076516;0.6297879;0.5334387,0.3571128;0.9113458;0.08941762;0.347416;-0.3024719;-0.4740086;0.7504191
0.1203007;1.730667;-0.04385602;0.02802894;0.1281689;-0.05834962;0.9896376,0.06783105;1.270326;0.4094552;-0.2532251;0.5157525;0.6261677;0.5270582,0.3570252;0.9098668;0.08984189;0.3435758;-0.2963519;-0.4803045;0.7506256
0.1210499;1.730573;-0.04444803;0.02754531;0.1277261;-0.05980811;0.9896213,0.07354839;1.284667;0.4140086;-0.2625391;0.5270315;0.6203063;0.5181999,0.3574471;0.9084485;0.08932612;0.3410688;-0.2930709;-0.4838527;0.7507784
0.121797;1.73047;-0.0450921;0.02705481;0.127279;-0.06101203;0.989619,0.07908791;1.298426;0.4181507;-0.2716527;0.536779;0.6145197;0.5103319,0.3581359;0.9062647;0.08894575;0.3375584;-0.2887594;-0.4883716;0.7511095
0.12252;1.730392;-0.04577252;0.02655827;0.1267788;-0.061668;0.989656,0.08463001;1.312111;0.4221086;-0.2806007;0.5456951;0.6089901;0.5026044,0.3584755;0.9041585;0.08902608;0.3344744;-0.2843869;-0.4923698;0.7515472
0.1232544;1.730265;-0.04638898;0.02586341;0.1262538;-0.06217834;0.9897095,0.0894328;1.324638;0.425833;-0.2887836;0.5539074;0.604064;0.4948711,0.3586597;0.9021122;0.08924036;0.3318309;-0.2800698;-0.4957475;0.7521194
0.1239269;1.730043;-0.04697894;0.02504216;0.1257845;-0.06236504;0.9897786,0.09428856;1.337386;0.4294318;-0.2965178;0.5621032;0.5993037;0.4867773,0.3595442;0.8985641;0.08844051;0.3293514;-0.2757016;-0.4987798;0.7528181
0.1246029;1.729826;-0.04760887;0.02418681;0.1252404;-0.06288797;0.9898359,0.09729012;1.345467;0.4316202;-0.3012936;0.5674047;0.5961644;0.4815206,0.3598015;0.8967235;0.0884756;0.3278299;-0.2729617;-0.5005475;0.7533073
0.125112;1.72959;-0.04824098;0.02335852;0.1248449;-0.06349469;0.989867,0.1012979;1.356678;0.4350002;-0.3083174;0.5753648;0.5912426;0.4736327,0.3601209;0.8939118;0.08868134;0.3255618;-0.2691165;-0.5030776;0.7539886
0.125726;1.729383;-0.04884044;0.02260136;0.124414;-0.06415878;0.9898959,0.1050464;1.367794;0.4382121;-0.3152756;0.5829286;0.5862743;0.4659164,0.3607605;0.8905674;0.08802068;0.3233562;-0.2656233;-0.50541;0.7546164
0.1264953;1.729256;-0.04953947;0.02209627;0.1238488;-0.06505598;0.9899197,0.1084814;1.378226;0.4412972;-0.3222496;0.5898679;0.5814875;0.4583486,0.3614803;0.8872835;0.08724426;0.3210212;-0.26232;-0.507682;0.7552435
0.1274532;1.729113;-0.05039058;0.0215605;0.1231732;-0.06590079;0.9899599,0.1105645;1.38446;0.4432909;-0.3268588;0.5941503;0.5783826;0.453456,0.3619599;0.8841048;0.08725318;0.3184802;-0.2590641;-0.5099875;0.7558895
0.1282989;1.729131;-0.05115958;0.02138565;0.1225831;-0.06664352;0.9899872,0.1135214;1.393726;0.4462147;-0.3337502;0.6000851;0.5736275;0.4466097,0.362285;0.8819879;0.08738986;0.3166397;-0.2569751;-0.5114856;0.7563635
0.129062;1.729022;-0.05187095;0.02102103;0.1220067;-0.06738642;0.990016,0.1162678;1.402173;0.4489929;-0.3404275;0.6055121;0.5686359;0.4405875,0.3636866;0.8783154;0.08709706;0.3137031;-0.2540376;-0.5135751;0.7571631
0.1297481;1.729008;-0.05257;0.02076141;0.1216327;-0.06828312;0.990006,0.11814;1.407587;0.450879;-0.344685;0.609139;0.5650604;0.4368622,0.3650298;0.8749791;0.08731176;0.3107437;-0.2513737;-0.5153102;0.7580931
0.1303713;1.728902;-0.05326563;0.02020318;0.1213041;-0.06917491;0.989996,0.1220585;1.416898;0.4544212;-0.3515981;0.6163323;0.5577676;0.4305909,0.3662905;0.8716467;0.08771358;0.3079461;-0.2486935;-0.5167994;0.7591041
0.1310171;1.728757;-0.05390407;0.01946229;0.1210233;-0.06998552;0.9899882,0.1230161;1.419284;0.4553185;-0.3530695;0.6182266;0.5558072;0.4292043,0.3671077;0.8693601;0.08807808;0.3061013;-0.2468655;-0.5178003;0.7597647
0.1316698;1.728531;-0.05451786;0.01853803;0.1208306;-0.07082277;0.9899699,0.1268162;1.427932;0.4587914;-0.3573667;0.6249472;0.5484399;0.4253748,0.3687746;0.8655929;0.08862828;0.3035345;-0.2443579;-0.5192271;0.7606308
0.1323187;1.728358;-0.05508915;0.0178192;0.1206255;-0.07157439;0.9899541,0.1300674;1.434125;0.4611691;-0.3595512;0.6288868;0.5438673;0.423595,0.3700298;0.8620744;0.08928394;0.3009328;-0.2420781;-0.5205749;0.761472
0.1329156;1.728188;-0.05572264;0.01725366;0.120326;-0.0722035;0.9899549,0.1329864;1.44005;0.4635845;-0.3609506;0.6314901;0.5410655;0.4221176,0.3712572;0.8585848;0.08994268;0.298332;-0.2401026;-0.5217668;0.7623045
0.1334518;1.728209;-0.0563577;0.01713282;0.1200431;-0.07279067;0.9899483,0.1347105;1.443622;0.4650471;-0.361567;0.6324803;0.5403289;0.4210496,0.3712565;0.8585794;0.08994627;0.2983262;-0.2400976;-0.5217695;0.7623066
0.1341517;1.72839;-0.05709572;0.01741387;0.1196127;-0.07327235;0.98996,0.1372179;1.448932;0.4672434;-0.3621816;0.6332636;0.5406258;0.4189577,0.3730661;0.8569603;0.08965877;0.2936449;-0.2370796;-0.5235889;0.7638199
0.1348829;1.728504;-0.05786677;0.0174174;0.1191992;-0.07396672;0.9899582,0.1400951;1.4538;0.4691153;-0.3621871;0.6334325;0.5419431;0.4169909,0.3740689;0.8550183;0.08995849;0.2908651;-0.2350917;-0.5247941;0.7646703
0.135649;1.728656;-0.05900137;0.01710617;0.1189119;-0.07481809;0.9899341,0.141869;1.456934;0.470299;-0.3619428;0.633499;0.5431893;0.4154777,0.3747679;0.8537339;0.09020959;0.2891034;-0.233545;-0.5256771;0.7652056
0.1363185;1.728546;-0.05999222;0.01605652;0.1188371;-0.07581355;0.989885,0.1450339;1.462935;0.4723882;-0.3608062;0.6342047;0.5458267;0.411918,0.376672;0.851436;0.08953099;0.2859595;-0.229706;-0.527743;0.7661264
0.13694;1.728305;-0.06061275;0.01471973;0.1189675;-0.07687262;0.9898084,0.1465952;1.465935;0.4732639;-0.3602684;0.6350682;0.5463378;0.4103778,0.3778469;0.8504727;0.08884026;0.2845847;-0.2275908;-0.52892;0.7664578
0.137562;1.727832;-0.06113037;0.01279931;0.1191448;-0.0777991;0.9897414,0.149205;1.469995;0.4739869;-0.3599789;0.6368846;0.5456203;0.4087684,0.3792393;0.8487365;0.08855753;0.2825971;-0.2244733;-0.5308048;0.7668097
0.1379808;1.727503;-0.06175384;0.01101501;0.1193253;-0.07858391;0.9896791,0.1516126;1.473842;0.474609;-0.3604551;0.639668;0.5432529;0.4071526,0.3820581;0.8455625;0.08669627;0.280534;-0.2216006;-0.5327072;0.7670834
0.1384116;1.727283;-0.06234431;0.009171303;0.1195078;-0.07941546;0.9896095,0.1539521;1.477077;0.4750096;-0.361663;0.6429998;0.5400254;0.4051219,0.3840657;0.8430232;0.08545355;0.2790911;-0.2198445;-0.5339322;0.7672633
0.1390324;1.727223;-0.06283865;0.007886684;0.1196533;-0.08036989;0.9895259,0.1539767;1.477121;0.4750189;-0.3616718;0.6430264;0.5400039;0.4051004,0.3857433;0.8399439;0.08518745;0.2767799;-0.217428;-0.5356339;0.7676029
0.139603;1.727203;-0.06339704;0.006995711;0.1198679;-0.08125816;0.9894341,0.1577881;1.480984;0.475673;-0.3635802;0.6484634;0.5353686;0.4008557,0.3877599;0.8368931;0.08463235;0.274223;-0.2150168;-0.5372688;0.7680572
0.1400037;1.727216;-0.06398463;0.006395128;0.1201925;-0.08233783;0.9893095,0.1598926;1.483217;0.4761383;-0.3641149;0.651535;0.5333487;0.3980725,0.3877577;0.8369233;0.08461536;0.2742494;-0.2150452;-0.5372515;0.7680519
0.1405081;1.727286;-0.06454113;0.005869622;0.1206173;-0.08340006;0.9891721,0.162043;1.485153;0.4762131;-0.3639264;0.6543579;0.5318805;0.3955711,0.3934225;0.8287318;0.08188056;0.2687808;-0.2100115;-0.540544;0.7690671
0.1411086;1.727316;-0.06500961;0.005020284;0.1209738;-0.08430618;0.9890565,0.1644211;1.486695;0.4749614;-0.3628594;0.6567434;0.5309005;0.3939111,0.3956459;0.8249521;0.0813504;0.2661258;-0.2073916;-0.5422634;0.7694909
0.1417538;1.727244;-0.06552774;0.00367457;0.1212414;-0.08513195;0.9889588,0.1658483;1.487844;0.4743077;-0.3620219;0.6579087;0.5303311;0.3935039,0.3971007;0.8223897;0.08109081;0.264454;-0.2055876;-0.5434749;0.7696967
0.1424469;1.727171;-0.06601;0.002024936;0.1215211;-0.086009;0.9888533,0.1678867;1.489631;0.4731998;-0.3612375;0.6588079;0.5295879;0.393721,0.3991859;0.8193138;0.08003715;0.262975;-0.203807;-0.5446985;0.7698119
0.1431097;1.727071;-0.06642556;0.0004035482;0.121811;-0.08686926;0.9887445,0.1685195;1.490214;0.4727904;-0.3611153;0.6589354;0.5293924;0.3938826,0.4014118;0.8165846;0.07971175;0.2603165;-0.2000285;-0.5473936;0.7697949
0.1437307;1.726989;-0.06675575;-0.001255534;0.1223249;-0.08776224;0.9886015,0.1711949;1.491647;0.470893;-0.3610693;0.6588548;0.5290791;0.3944803,0.4030782;0.8164576;0.07894328;0.2587272;-0.1972931;-0.5494369;0.769581
0.144575;1.726925;-0.06720396;-0.002898296;0.1229037;-0.08886445;0.9884278,0.1721163;1.492269;0.4699588;-0.3610997;0.6587946;0.5291123;0.3945082,0.4042951;0.8168216;0.07750043;0.257873;-0.1956605;-0.5506854;0.7693921
0.1454875;1.726891;-0.06763515;-0.004615058;0.1237749;-0.09022643;0.9881891,0.173539;1.49307;0.4684328;-0.3611026;0.6588025;0.5291067;0.3945,0.4054676;0.8167642;0.07624044;0.2564384;-0.1928642;-0.5528064;0.7690565
0.1460603;1.726819;-0.06790877;-0.006133434;0.1246427;-0.0915347;0.9879514,0.1750595;1.493297;0.4661319;-0.3621181;0.6572033;0.5311659;0.3934681,0.4060711;0.8168671;0.0758692;0.2558185;-0.1917339;-0.5536541;0.7689358
0.147025;1.726658;-0.06849445;-0.008302015;0.1259593;-0.09415888;0.9875219,0.1770581;1.49333;0.4625421;-0.3669075;0.6484283;0.5453008;0.3841441,0.4085992;0.8179423;0.07384785;0.2542635;-0.1893609;-0.555425;0.7687624
0.1474626;1.726611;-0.06897925;-0.008567923;0.1264194;-0.09525112;0.9873561,0.1775963;1.493318;0.4613239;-0.367589;0.6465011;0.5487732;0.3817887,0.409339;0.8159509;0.07394204;0.2538348;-0.188811;-0.5558072;0.7687631
0.1479531;1.726712;-0.06943448;-0.008196361;0.1268409;-0.09621354;0.9872118,0.1785709;1.493257;0.4591727;-0.3682325;0.6442449;0.5524495;0.3796747,0.40968;0.8179685;0.07341664;0.2532588;-0.1880496;-0.5562948;0.7687871
0.1484504;1.726701;-0.06974922;-0.008202878;0.1272945;-0.09676727;0.9870993,0.1797033;1.493201;0.4561366;-0.3691868;0.642318;0.5544915;0.3790355,0.4109712;0.8194134;0.0705737;0.2526586;-0.1871004;-0.5568907;0.7687848
0.1490551;1.7266;-0.07011493;-0.008904346;0.1277871;-0.09747695;0.9869597,0.1804351;1.493113;0.4537225;-0.3698781;0.6415568;0.5545275;0.3795975,0.4118151;0.8198335;0.06913974;0.2523509;-0.1863403;-0.5573676;0.7687247
0.1497124;1.726408;-0.07046286;-0.009885845;0.1283291;-0.09822112;0.9868062,0.1809574;1.493033;0.4519889;-0.3704226;0.6410139;0.5543859;0.38019,0.4122788;0.820179;0.06862212;0.2522088;-0.18577;-0.5577365;0.7686418
0.1502256;1.726021;-0.07069237;-0.01130443;0.1289623;-0.09931535;0.9865989,0.1820256;1.492803;0.4492187;-0.3714984;0.6399034;0.5540945;0.381434,0.4129466;0.8208204;0.06800216;0.2521201;-0.1848374;-0.558368;0.7684373
0.1505391;1.725651;-0.07080206;-0.0129747;0.1298899;-0.1008233;0.9863037,0.1831198;1.492717;0.4464725;-0.3729845;0.6384881;0.5541127;0.3823279,0.4151648;0.8209353;0.06463246;0.2522057;-0.1835379;-0.5592773;0.7680593
0.1510517;1.725268;-0.07078064;-0.01459979;0.1307897;-0.1022814;0.9860119,0.1841254;1.492513;0.4437575;-0.3747097;0.6372105;0.5546108;0.3820501,0.4158436;0.8210245;0.06409279;0.2523036;-0.182971;-0.5596632;0.7678813
0.1519261;1.724754;-0.07055637;-0.0160736;0.1317575;-0.1040904;0.9856707,0.1846769;1.490991;0.4416845;-0.3772886;0.6358514;0.5553892;0.3806431,0.4167545;0.8211353;0.06356104;0.2524504;-0.1823038;-0.5600955;0.7676765
0.1524199;1.724561;-0.0706196;-0.0166849;0.1324891;-0.1055899;0.985403,0.1850074;1.490184;0.4400098;-0.3799916;0.6346282;0.5556957;0.3795466,0.4187477;0.8208092;0.0611316;0.2525595;-0.1818423;-0.5603626;0.7675552
0.1527997;1.724635;-0.07081041;-0.01655177;0.1330271;-0.1068282;0.9851993,0.1857444;1.489289;0.4372339;-0.3860666;0.6314947;0.5556022;0.3787787,0.4202662;0.8192435;0.05978635;0.2526393;-0.1814988;-0.5605206;0.7674949
0.1531688;1.724716;-0.07103501;-0.01644916;0.1332833;-0.1078931;0.9850503,0.1868109;1.48792;0.4342747;-0.3933794;0.6266751;0.5559776;0.3787082,0.4211311;0.8179785;0.05930975;0.2526614;-0.1812729;-0.5606059;0.7674787
0.1536332;1.724675;-0.07115733;-0.01667778;0.133399;-0.1085739;0.984956,0.1879672;1.486961;0.4310903;-0.4006107;0.6204566;0.5581265;0.3782057,0.4223911;0.815967;0.05879692;0.2526669;-0.1808287;-0.5607525;0.7674746
0.1541197;1.724599;-0.07131293;-0.01700585;0.1331595;-0.1088804;0.9849489,0.1885197;1.486834;0.4276926;-0.4063396;0.6136999;0.5631052;0.3757302,0.4229417;0.8232628;0.05822631;0.2526997;-0.1801084;-0.5610061;0.7674477
0.1546082;1.724438;-0.07150677;-0.01767363;0.1329529;-0.1092908;0.9849197,0.1885059;1.486888;0.4264058;-0.407963;0.6113858;0.5654476;0.3742225,0.4230309;0.8265219;0.05794414;0.2528251;-0.1790802;-0.5614106;0.7673513
0.1550624;1.724202;-0.0716946;-0.01846286;0.1327842;-0.1096831;0.9848843,0.1878331;1.486906;0.4210418;-0.4124238;0.6036055;0.5770492;0.3641171,0.4230479;0.8284097;0.05798988;0.2530256;-0.1782452;-0.5617558;0.7672269
0.1555316;1.724034;-0.07183694;-0.01917013;0.1328175;-0.1102093;0.9848076,0.1864545;1.486866;0.4166447;-0.4146419;0.5999748;0.586446;0.3523966,0.4231124;0.8350966;0.0575659;0.2535158;-0.1770472;-0.5622531;0.7669781
0.1559278;1.723835;-0.07191704;-0.02025825;0.133016;-0.1109109;0.9846802,0.1842731;1.486559;0.4119163;-0.4177586;0.5983472;0.5943035;0.3380265,0.4231102;0.8400665;0.05740759;0.2541741;-0.1760996;-0.5626057;0.7667198
0.1561746;1.723609;-0.07188608;-0.02180816;0.1333651;-0.1117622;0.9845036,0.1825458;1.48598;0.4086617;-0.4210674;0.598051;0.5982819;0.3272552,0.4229465;0.8430447;0.05754381;0.2546732;-0.1756167;-0.5627514;0.7665581
0.1563175;1.723321;-0.07174974;-0.02365261;0.1340408;-0.1127909;0.9842519,0.1799585;1.48433;0.4036869;-0.4285643;0.5983256;0.6020381;0.3096599,0.4224319;0.8489228;0.05790876;0.2558298;-0.1749543;-0.5628542;0.7662488
0.1565567;1.722892;-0.07159977;-0.02513533;0.1347923;-0.1135791;0.9840219,0.17726;1.482762;0.3987662;-0.4392907;0.598911;0.6032591;0.2905299,0.4202794;0.8614485;0.05741691;0.2568887;-0.1746486;-0.5627978;0.7660056
0.1567194;1.722622;-0.07146012;-0.02614225;0.1355706;-0.1142092;0.9838158,0.1755395;1.482043;0.3958111;-0.4476577;0.5993407;0.6027535;0.2776359,0.4195236;0.8659569;0.05741348;0.2576927;-0.1745534;-0.5626832;0.7658415
0.1569024;1.722618;-0.07136548;-0.02634771;0.1361021;-0.1146651;0.9836839,0.1723648;1.480208;0.3902016;-0.46528;0.6003771;0.5992382;0.2529338,0.4184021;0.8727263;0.05742768;0.2591115;-0.1745345;-0.5623903;0.7655823
