HEAD,HANDL,HANDR
-0.08140144;1.713781;0.03930473;0.2249739;-0.0490826;0.09358244;0.9686176,-0.1860689;0.9397856;0.2034336;-0.01071407;0.2554515;0.63398;0.7298624,0.1127012;1.098023;0.238339;0.2215991;-0.3879029;-0.4178743;0.7910792
-0.08403479;1.712986;0.04125863;0.2270642;-0.04979765;0.09671683;0.9677851,-0.1864309;0.9376165;0.206692;-0.0185829;0.2578482;0.6343563;0.7285335,0.108958;1.100574;0.2468154;0.2169613;-0.392761;-0.4154153;0.7912628
-0.08680476;1.712132;0.04325479;0.2293692;-0.05046914;0.1000666;0.9668658,-0.1889797;0.935554;0.2137453;-0.02575816;0.2604437;0.6344822;0.7272812,0.1052065;1.102664;0.2549381;0.2123567;-0.3975649;-0.4130255;0.7913639
-0.08951366;1.711273;0.04518668;0.2317729;-0.05120138;0.1035194;0.96589,-0.1890701;0.9350021;0.2168809;-0.0301415;0.2620272;0.6345404;0.7264928,0.1025333;1.104601;0.261185;0.2093372;-0.4006462;-0.4115402;0.7913883
-0.0923898;1.710415;0.04722552;0.2344459;-0.05196431;0.1075937;0.9647583,-0.1901864;0.9368783;0.2223023;-0.03618835;0.2639851;0.6347558;0.7253188,0.09884726;1.107274;0.2695981;0.2050831;-0.4048945;-0.4096693;0.7913106
-0.09510173;1.709639;0.04918542;0.2370954;-0.05282022;0.1116652;0.9636009,-0.1903085;0.9386366;0.2273101;-0.04220968;0.2653323;0.6352447;0.7240726,0.09697505;1.108162;0.2739883;0.2016365;-0.4084423;-0.4081572;0.7911544
-0.09782594;1.708862;0.05117375;0.2397212;-0.05363831;0.1155625;0.9624459,-0.1890617;0.9381909;0.2306244;-0.04829846;0.2661175;0.6361304;0.722625,0.09387109;1.112799;0.2757149;0.1990001;-0.4116706;-0.4072256;0.7906286
-0.1004674;1.707996;0.05324671;0.2421569;-0.05446614;0.1193581;0.9613257,-0.1885484;0.9382724;0.235045;-0.05424137;0.2665698;0.6372616;0.7210382,0.08928451;1.118081;0.277614;0.1976022;-0.4146399;-0.4068559;0.7896173
-0.1032178;1.706943;0.05531588;0.2442624;-0.05525051;0.1228519;0.9603077,-0.1881817;0.9384876;0.2381192;-0.05815341;0.2668839;0.6381394;0.7198398,0.08588608;1.121736;0.2791362;0.1971826;-0.4165963;-0.4069567;0.7886399
-0.1060107;1.705775;0.05740567;0.2461737;-0.05598101;0.1259973;0.9593692,-0.1877735;0.9388093;0.2413407;-0.06215845;0.2673524;0.6391622;0.7184224,0.0816726;1.125767;0.2811909;0.1968908;-0.4204814;-0.4068289;0.7867145
-0.1086594;1.704507;0.05943295;0.2478901;-0.05670831;0.128716;0.9585233,-0.1869478;0.9402181;0.2477685;-0.06959847;0.2689418;0.6414067;0.7151391,0.07796131;1.128989;0.2830925;0.1962521;-0.4262964;-0.4058156;0.7842641
-0.111926;1.703272;0.06154414;0.2502354;-0.05740761;0.1319012;0.9574386,-0.1863414;0.9419048;0.2528908;-0.07556108;0.2710646;0.643037;0.7122625,0.07530347;1.131241;0.2844909;0.1953093;-0.4310601;-0.4044809;0.7825834
-0.1151151;1.702296;0.06357932;0.2532028;-0.05824836;0.1352176;0.9561442,-0.1858748;0.9432299;0.256148;-0.07991901;0.2729202;0.6439503;0.7102504,0.07260853;1.13355;0.2858211;0.1938083;-0.4362892;-0.4026337;0.7810097
-0.1181435;1.701397;0.0657452;0.2569184;-0.05902385;0.1389923;0.9545629,-0.1852355;0.9453813;0.2611225;-0.0873647;0.2761473;0.6451317;0.7070467,0.06864744;1.136473;0.2895117;0.1891226;-0.4473969;-0.3976546;0.7784212
-0.1209494;1.70047;0.0678944;0.2604798;-0.05995664;0.1427128;0.9529893,-0.184648;0.9475878;0.2659718;-0.09565984;0.279424;0.6462692;0.7036389,0.06712551;1.136866;0.293125;0.1846699;-0.4552554;-0.3934923;0.777048
-0.1242556;1.699458;0.07005377;0.263772;-0.06100906;0.146472;0.9514453,-0.1840882;0.9499596;0.2708883;-0.1045288;0.2823749;0.6475421;0.7000196,0.06530615;1.137771;0.2969103;0.1799861;-0.4623983;-0.3894894;0.7759452
-0.127396;1.698335;0.07213442;0.2664634;-0.06206208;0.150073;0.9500651,-0.1834809;0.9516216;0.2739072;-0.1105215;0.2840066;0.6485096;0.697539,0.06398375;1.138508;0.2996016;0.177;-0.4668288;-0.3870288;0.7752101
-0.1302657;1.697073;0.07432294;0.268605;-0.063301;0.1534773;0.9488357,-0.1827871;0.9541431;0.2786436;-0.119084;0.285703;0.6501321;0.6939172,0.06238965;1.13865;0.30373;0.1731912;-0.4729013;-0.3837314;0.7740281
-0.1329041;1.695709;0.07645138;0.2701706;-0.06448794;0.1564008;0.9478333,-0.1821361;0.9567716;0.2835456;-0.1274253;0.286594;0.6521223;0.6901908,0.06069651;1.139107;0.3080682;0.1700183;-0.4788722;-0.3805257;0.7726418
-0.1415921;1.690848;0.08332084;0.2747771;-0.0677827;0.1649654;0.9448225,-0.1808314;0.9620253;0.2930859;-0.1433871;0.286258;0.6571746;0.682362,0.05687492;1.140702;0.3163962;0.164721;-0.4909441;-0.3741542;0.7693176
-0.1444419;1.689798;0.08564783;0.2789208;-0.06889034;0.1683052;0.9429373,-0.1800677;0.9665297;0.3010141;-0.1568926;0.2846385;0.6615074;0.6758503,0.05419987;1.141515;0.3230474;0.1590528;-0.5021936;-0.3682203;0.7661055
-0.1473533;1.688408;0.08773692;0.2823727;-0.07010747;0.1714551;0.9412512,-0.1796178;0.9687606;0.3054382;-0.1652839;0.2835133;0.6637002;0.6721633,0.05264088;1.14183;0.3270411;0.1544739;-0.5091533;-0.3644865;0.7642319
-0.1500296;1.687048;0.08969562;0.2856447;-0.07153112;0.1741816;0.9396548,-0.1792024;0.9710386;0.3099098;-0.1740015;0.2825683;0.6651121;0.6689577,0.05155934;1.141987;0.3298887;0.1509067;-0.5137179;-0.361967;0.7630866
-0.1526978;1.685743;0.09177922;0.288506;-0.0730045;0.1768794;0.9381622,-0.178857;0.9726494;0.312907;-0.1800834;0.2821359;0.6654137;0.6672286,0.05010092;1.142054;0.3339521;0.1453647;-0.519642;-0.358649;0.7617165
-0.1553592;1.684377;0.09391619;0.2909398;-0.07447448;0.1793128;0.9368322,-0.178434;0.9743461;0.3160431;-0.1862802;0.281947;0.6652201;0.6657986,0.08881985;1.078718;0.32004;0.1397209;-0.5248102;-0.355767;0.7605802
-0.1581055;1.682704;0.0961094;0.2929378;-0.07597298;0.1816114;0.9356458,-0.1773579;0.9773007;0.3213361;-0.1980137;0.2821361;0.6646357;0.6629096,0.08998865;1.076115;0.3204534;0.1345353;-0.5292817;-0.353462;0.7594905
-0.1610341;1.680594;0.09832089;0.2943716;-0.07740683;0.1838129;0.9346477,-0.1766828;0.9795028;0.3252617;-0.2061807;0.2824614;0.6648142;0.6600963,0.08866152;1.0758;0.3238862;0.131423;-0.5321046;-0.3521059;0.7586925
-0.1636593;1.678346;0.1005044;0.2950726;-0.07887734;0.1857961;0.9339113,-0.1760793;0.9817039;0.3292525;-0.2141779;0.2826711;0.6657278;0.6565298,0.08529702;1.078906;0.3324397;0.1261815;-0.5375443;-0.3492988;0.7570435
-0.1662175;1.676372;0.1026759;0.2963179;-0.08018339;0.1880652;0.9329512,-0.1757125;0.9824404;0.3317246;-0.219267;0.2826257;0.66666;0.6539183,0.08309447;1.081232;0.3367073;0.1236467;-0.5405053;-0.3474343;0.7562109
-0.1690165;1.674552;0.1048567;0.2986101;-0.08144452;0.190802;0.9315543,-0.1752658;0.9834183;0.3355137;-0.2262883;0.282273;0.6683621;0.6499291,0.07870143;1.084649;0.3427281;0.1194021;-0.5454333;-0.3438043;0.7550128
-0.1722777;1.672747;0.1069934;0.3019531;-0.08269401;0.1936591;0.9297754,-0.1748104;0.9848519;0.3394914;-0.2330543;0.2815991;0.6702635;0.6458595,0.0755106;1.087573;0.3480648;0.1139943;-0.550972;-0.339364;0.7538351
-0.1777011;1.669885;0.1112757;0.3098263;-0.08539253;0.1997453;0.9256445,-0.1742731;0.9862722;0.3457308;-0.2452309;0.2803172;0.6732849;0.6387265,0.06918274;1.092734;0.3570801;0.1027875;-0.559887;-0.331938;0.7521825
-0.180248;1.668293;0.1133096;0.3127334;-0.08683037;0.2026843;0.9238926,-0.1740832;0.9875917;0.3494117;-0.2539129;0.2798888;0.6749276;0.633769,0.06515046;1.095946;0.3624613;0.09560663;-0.5643843;-0.3284621;0.7512939
-0.1830793;1.666237;0.1153442;0.3149845;-0.08828805;0.2054977;0.9223669,-0.1739159;0.9890263;0.3529755;-0.263481;0.2799359;0.6765292;0.6281098,0.06277935;1.098165;0.3672261;0.08887541;-0.5683182;-0.326186;0.7501454
-0.1854829;1.664287;0.1173276;0.3161963;-0.08953807;0.2078293;0.9213088,-0.173944;0.9902373;0.3560919;-0.2734953;0.2802479;0.6781474;0.6219144,0.05927943;1.100667;0.3723051;0.08297581;-0.572091;-0.3246514;0.7486177
-0.1878618;1.662049;0.1194202;0.3166089;-0.09076995;0.2101502;0.9205197,-0.1740106;0.9911119;0.3581317;-0.280035;0.2803695;0.6793665;0.6176038,0.05673978;1.102295;0.3756928;0.07951035;-0.5747103;-0.3237582;0.7473732
-0.19008;1.659686;0.121381;0.3163463;-0.09165145;0.212175;0.920058,-0.1741098;0.9925262;0.3615015;-0.2897335;0.2802325;0.6817582;0.6105161,0.05365452;1.105046;0.3801183;0.07520004;-0.5785207;-0.3225092;0.7454172
-0.1928004;1.657101;0.1237992;0.3170293;-0.09243687;0.2148016;0.9191344,-0.1743053;0.993929;0.3649599;-0.2987044;0.2796232;0.6849306;0.6028736,0.05009355;1.107639;0.3848709;0.07144169;-0.5820788;-0.3214996;0.7434504
-0.1955979;1.654701;0.1263753;0.3187149;-0.09295058;0.2177373;0.917808,-0.1746166;0.995506;0.3680736;-0.3075366;0.2783884;0.6886203;0.5947464,0.0462891;1.1099;0.3895988;0.06804778;-0.5850831;-0.3210111;0.7416193
-0.1981905;1.652933;0.1287184;0.3216795;-0.09356724;0.22095;0.9159414,-0.1748532;0.9971067;0.3715422;-0.3161252;0.276516;0.6919864;0.5871615,0.04221432;1.112031;0.3943937;0.06470407;-0.5876518;-0.3210344;0.7398754
-0.2004122;1.651386;0.1307659;0.324529;-0.09438321;0.2238937;0.9141359,-0.1750684;0.9982314;0.3739329;-0.322107;0.2750088;0.6938938;0.5823476,0.03886499;1.115466;0.3980806;0.06178141;-0.5898066;-0.3217129;0.738114
-0.2035655;1.648833;0.133898;0.3275191;-0.09560128;0.2272515;0.9121121,-0.1752608;0.9993567;0.3762508;-0.3280532;0.2735031;0.6953483;0.5779859,0.03599776;1.117182;0.4010589;0.06023012;-0.5912064;-0.3223325;0.7368509
-0.2062766;1.646486;0.1365153;0.3299493;-0.09682755;0.230394;0.9103167,-0.175909;1.001176;0.3802562;-0.3408855;0.2709045;0.6972641;0.5694125,0.03132694;1.119462;0.4054906;0.05869569;-0.5933159;-0.3230596;0.7349584
-0.2085186;1.644346;0.1388152;0.3316489;-0.09805341;0.2331255;0.9088714,-0.1762149;1.002363;0.3825108;-0.3476176;0.2699546;0.6977732;0.565154,0.02744773;1.121792;0.4092848;0.05765024;-0.5958695;-0.3233241;0.7328557
-0.2109621;1.64173;0.141297;0.3326574;-0.09910918;0.2356831;0.9077279,-0.1766478;1.004328;0.3860222;-0.3578924;0.2690018;0.6981356;0.5587108,0.02496206;1.12331;0.4118925;0.05721455;-0.5977544;-0.3233078;0.7313606
-0.2134854;1.638419;0.1440504;0.3325516;-0.09998947;0.2376764;0.9071502,-0.1766507;1.00431;0.385982;-0.3577951;0.2690158;0.6981264;0.5587777,0.02061855;1.125548;0.4159546;0.05682151;-0.600841;-0.3230113;0.7289891
-0.2157815;1.635179;0.1464186;0.3321801;-0.1006262;0.2398072;0.906655,-0.1777159;1.007525;0.393043;-0.3785459;0.2676366;0.6986688;0.5449179,0.01615549;1.127713;0.419699;0.05642853;-0.6041428;-0.3224852;0.7265196
-0.2180809;1.632513;0.1487906;0.3331775;-0.1012364;0.2426223;0.9054714,-0.1784202;1.00894;0.396402;-0.3885012;0.2668657;0.6994976;0.537171,0.01371088;1.129517;0.4217925;0.05595097;-0.6064404;-0.3224362;0.7246616
-0.2206355;1.629786;0.1514511;0.3353928;-0.1019476;0.2457344;0.9037328,-0.1792614;1.010269;0.3997978;-0.3982644;0.265855;0.7011006;0.5283602,0.009329463;1.132041;0.4254202;0.05465464;-0.6100045;-0.3232857;0.7213833
-0.2232738;1.627252;0.1541758;0.3386147;-0.1028239;0.2490182;0.9015305,-0.1800054;1.010631;0.4017598;-0.4046091;0.2649057;0.7026626;0.521902,0.002696713;1.134824;0.4301978;0.05301467;-0.6146377;-0.3258264;0.7164127
-0.2254061;1.625319;0.1565512;0.3420854;-0.1040548;0.2518317;0.8992947,-0.1811997;1.011325;0.404785;-0.4139446;0.2628004;0.7056506;0.5115105,-0.0005159038;1.136265;0.4324104;0.05264615;-0.6168563;-0.3274355;0.7137946
-0.2274238;1.62334;0.1587474;0.3447154;-0.1053165;0.254352;0.8974323,-0.1825364;1.011949;0.4080082;-0.4234339;0.2595879;0.7091961;0.5003587,-0.004150611;1.138585;0.4350298;0.05274619;-0.6201881;-0.3299882;0.7097129
-0.2295802;1.621052;0.1611122;0.3468206;-0.1065611;0.256793;0.8957777,-0.1834652;1.012283;0.4101169;-0.4296147;0.2568752;0.711561;0.4930794,-0.007050161;1.140099;0.4370561;0.05305477;-0.6223457;-0.3314641;0.7071087
-0.2317657;1.618256;0.1636505;0.3476766;-0.1080737;0.2589593;0.8946403,-0.1848583;1.011969;0.4131652;-0.4388112;0.2520346;0.714905;0.4825288,-0.01354912;1.14298;0.441225;0.05331643;-0.6266902;-0.3338489;0.7021123
-0.2335772;1.615495;0.1657637;0.3472255;-0.1096418;0.2609203;0.8940547,-0.186163;1.011213;0.416328;-0.4474933;0.2466891;0.7180088;0.4726071,-0.01693271;1.144363;0.4432587;0.05316162;-0.6288436;-0.3348351;0.699725
-0.2351817;1.61246;0.1677087;0.34569;-0.1110814;0.2623514;0.8940532,-0.1874664;1.011168;0.4196836;-0.4553878;0.2415181;0.7210749;0.4629707,-0.02052161;1.146718;0.445446;0.05271839;-0.6320493;-0.3363787;0.6961206
-0.2370172;1.609608;0.1697392;0.3449826;-0.1119525;0.2639303;0.8937531,-0.1888213;1.010665;0.4228842;-0.4626399;0.2370147;0.7240989;0.453287,-0.02531699;1.148821;0.4480288;0.05252897;-0.6350266;-0.3380727;0.6925958
-0.2389589;1.606642;0.1719122;0.3451845;-0.1125322;0.2658675;0.8930278,-0.1897762;1.009989;0.4249712;-0.467396;0.2343843;0.7259645;0.4467446,-0.03065344;1.150793;0.4508052;0.05286931;-0.6380773;-0.3401281;0.688749
-0.2410048;1.604091;0.1742572;0.3471242;-0.1126709;0.2680842;0.8915946,-0.1912458;1.008889;0.4281107;-0.474528;0.2308186;0.7282339;0.4372886,-0.03414613;1.151871;0.4531737;0.05358931;-0.6413339;-0.3421725;0.6846438
-0.2430995;1.602027;0.1764612;0.3498745;-0.1128582;0.2703919;0.8897972,-0.1926807;1.007875;0.4312489;-0.4817716;0.2272481;0.729769;0.4285926,-0.03694197;1.152759;0.4548964;0.05404052;-0.6435243;-0.343216;0.6820257
-0.2449903;1.599957;0.1785075;0.3522438;-0.1135061;0.2728048;0.8880419,-0.1938285;1.006646;0.4340649;-0.4889464;0.2235022;0.7303439;0.4213975,-0.04189234;1.154269;0.4575095;0.0543542;-0.6469041;-0.3445371;0.6781261
-0.2466933;1.597717;0.1808245;0.3545755;-0.1143435;0.2752035;0.8862645,-0.1948233;1.005464;0.4367846;-0.4957322;0.2195974;0.7299648;0.4161466,-0.04699106;1.155815;0.460129;0.05416153;-0.6499908;-0.3463237;0.6742689
-0.2483289;1.595246;0.1832843;0.3564403;-0.1153733;0.2776287;0.8846251,-0.1954623;1.004888;0.4387083;-0.5000123;0.2168891;0.7293301;0.413551,-0.04923964;1.156387;0.4619549;0.05345855;-0.6523021;-0.3490933;0.670655
-0.2497068;1.592692;0.1851876;0.3565758;-0.1168101;0.2796259;0.8837525,-0.1963661;1.004286;0.4416438;-0.5060205;0.2127689;0.7281126;0.4105175,-0.05328774;1.157411;0.4644698;0.05236385;-0.6537066;-0.3526189;0.6675221
-0.2511402;1.589879;0.1869967;0.3559368;-0.1182806;0.2812893;0.8832865,-0.197099;1.003303;0.4444425;-0.5116163;0.2087919;0.7269846;0.4076127,-0.05628078;1.158015;0.4662537;0.05163683;-0.6542682;-0.3553618;0.665571
-0.2525116;1.58701;0.188612;0.354741;-0.1193645;0.2825657;0.8832144,-0.1978876;1.001947;0.4470902;-0.5172322;0.2049988;0.7263299;0.4035979,-0.05944704;1.158616;0.4684886;0.05090762;-0.6547406;-0.3598839;0.6627268
-0.2537957;1.584384;0.190745;0.3548081;-0.1202314;0.284088;0.8825813,-0.1984833;1.000819;0.4487419;-0.5210607;0.2026117;0.7262922;0.3999298,-0.06263736;1.15918;0.4707657;0.0508333;-0.6551125;-0.3644973;0.6598373
-0.2550485;1.582388;0.1928689;0.3562016;-0.1206129;0.2858221;0.8814072,-0.1989909;0.9968007;0.4510911;-0.5269386;0.1992816;0.7267146;0.3930757,-0.0667274;1.159818;0.4734077;0.05124912;-0.6558573;-0.3685787;0.6567909
-0.2566838;1.580562;0.194752;0.3583982;-0.1211225;0.2879382;0.8797566,-0.199641;0.9935228;0.4534231;-0.5327829;0.1962938;0.7273347;0.3854806,-0.07111803;1.160427;0.4761242;0.05150513;-0.6570915;-0.371759;0.653738
-0.258254;1.578674;0.1963715;0.3601177;-0.1218325;0.2901291;0.8782353,-0.2003988;0.9906582;0.4556487;-0.5383352;0.193799;0.727499;0.3786588,-0.07191648;1.160653;0.4773608;0.05128831;-0.657997;-0.3733099;0.6519581
-0.2596588;1.576689;0.1980889;0.3615495;-0.1226274;0.2922438;0.8768341,-0.2008583;0.9888026;0.4571037;-0.5420673;0.1923175;0.7271079;0.3748215,-0.07400341;1.16087;0.4789575;0.05078993;-0.6588154;-0.374575;0.6504431
-0.261065;1.574679;0.1997658;0.3626838;-0.1233838;0.2944333;0.8755261,-0.2009232;0.9861431;0.4588892;-0.5490619;0.1898596;0.7251295;0.3696912,-0.07940007;1.161137;0.4825627;0.04955237;-0.6597768;-0.3765536;0.6484186
-0.2624393;1.572781;0.2012298;0.3629324;-0.1243954;0.2965326;0.8745709,-0.2009866;0.9848146;0.4600435;-0.5523624;0.1886892;0.723722;0.3681285,-0.08147122;1.161044;0.4844935;0.04901036;-0.6599249;-0.3778135;0.6475757
-0.2637589;1.570696;0.2026279;0.3624354;-0.1255336;0.2983833;0.8739848,-0.2010778;0.9829463;0.4618379;-0.5568365;0.1867797;0.7216386;0.3664483,-0.08339117;1.160932;0.4858907;0.04897909;-0.6598428;-0.3785178;0.6472502
-0.2649176;1.568414;0.2039052;0.360964;-0.1268354;0.3001047;0.8738163,-0.2009627;0.9801926;0.4635357;-0.5604706;0.1844859;0.7202612;0.364776,-0.08673707;1.160768;0.4882425;0.04933325;-0.6595668;-0.3796266;0.6468552
-0.2659793;1.566405;0.2055889;0.3600688;-0.1280278;0.3020437;0.8733435,-0.2008573;0.9779577;0.4653701;-0.5638241;0.1816711;0.7196837;0.3621511,-0.0901537;1.160796;0.4906491;0.05005901;-0.6590816;-0.3809432;0.6465198
-0.2668301;1.564832;0.2075171;0.3594862;-0.1293863;0.3047901;0.8724287,-0.2008705;0.9759247;0.4671389;-0.5669889;0.178634;0.7197672;0.3585366,-0.09110349;1.16075;0.4931158;0.05112309;-0.6581819;-0.3829184;0.6461862
-0.2680096;1.563267;0.2092624;0.3597043;-0.1310524;0.3079841;0.8709673,-0.2009351;0.9745603;0.4682992;-0.568986;0.1766798;0.7200617;0.3557394,-0.09275718;1.160815;0.4947895;0.05182179;-0.6573842;-0.3843355;0.6461012
-0.269123;1.561887;0.2108649;0.3604446;-0.1326782;0.3106633;0.8694623,-0.2006453;0.972296;0.4693159;-0.5717564;0.1740536;0.720647;0.35138,-0.09563544;1.160615;0.4975009;0.05277326;-0.6557874;-0.3867527;0.6462045
-0.2701375;1.560325;0.2127523;0.3611541;-0.1341171;0.3125986;0.8682525,-0.2006292;0.970963;0.4703191;-0.5735003;0.1725472;0.7209407;0.348668,-0.09765393;1.160276;0.4993692;0.05329149;-0.6544343;-0.3885123;0.6464781
-0.2706281;1.558642;0.2151119;0.3619413;-0.1354733;0.313443;0.8674093,-0.2005952;0.9684583;0.4723819;-0.5769932;0.1701064;0.7206925;0.3445942,-0.09987258;1.158917;0.502456;0.05391168;-0.6512949;-0.3920814;0.6474417
-0.2711184;1.557016;0.2168544;0.3622886;-0.1367162;0.3135816;0.8670192,-0.2000956;0.9664565;0.473711;-0.5799307;0.1684227;0.7196106;0.342746,-0.1018047;1.158233;0.5051842;0.05395983;-0.6489459;-0.3946686;0.648224
-0.2717859;1.555223;0.2183278;0.3621821;-0.1377598;0.3134169;0.866958,-0.1996919;0.9652231;0.4745285;-0.5820036;0.167213;0.7186193;0.3419034,-0.1037802;1.157886;0.5069586;0.0538278;-0.6474954;-0.3964434;0.6486024
-0.2724639;1.55343;0.219715;0.3620114;-0.1384455;0.3129496;0.8670889,-0.1993648;0.9637017;0.4760664;-0.5850932;0.165137;0.7171535;0.3407149,-0.1060122;1.156856;0.5094914;0.05357269;-0.6454695;-0.3994472;0.6487996
-0.2731714;1.551767;0.2214061;0.3621179;-0.1386863;0.3124917;0.8671711,-0.1992088;0.9623176;0.4776717;-0.5874954;0.1629724;0.7164421;0.3391164,-0.1073095;1.155878;0.5124118;0.0532578;-0.6433381;-0.4030278;0.6487283
-0.2737496;1.550493;0.2233066;0.3629343;-0.1388032;0.3125479;0.8667908,-0.1984561;0.9606574;0.4789163;-0.5892031;0.1607573;0.7166659;0.3367296,-0.1098926;1.155188;0.5151976;0.0526018;-0.6408356;-0.407252;0.6486205
-0.2745291;1.549162;0.2248516;0.3640568;-0.1390435;0.3129038;0.8661529,-0.1983005;0.9598613;0.4799581;-0.5900228;0.1593183;0.7172055;0.3348241,-0.1117154;1.154738;0.5169893;0.05176126;-0.6391004;-0.4101164;0.6485955
-0.2752987;1.547952;0.2260954;0.3651334;-0.1395222;0.3136297;0.8653598,-0.1981977;0.9587515;0.481596;-0.5911448;0.1570935;0.7181685;0.3318186,-0.1128405;1.153278;0.5188986;0.04977616;-0.6365726;-0.4141742;0.6486582
-0.2760957;1.546739;0.2274467;0.3660499;-0.1400893;0.3143548;0.8646176,-0.1981294;0.9578195;0.4833049;-0.5922656;0.155063;0.7187935;0.3294127,-0.1146558;1.152282;0.5209504;0.04751707;-0.6341136;-0.4178967;0.6488487
-0.2767383;1.545736;0.2292538;0.3670343;-0.1407457;0.3150395;0.8638441,-0.1975362;0.9572986;0.4842475;-0.5933107;0.1535273;0.7188057;0.3282228,-0.1170991;1.150949;0.5229525;0.04625988;-0.6318344;-0.4210904;0.649098
-0.2772293;1.544635;0.2306655;0.3675587;-0.1413725;0.3154836;0.8633565,-0.197453;0.9570932;0.4852244;-0.5938928;0.1528369;0.7186236;0.3278907,-0.1178942;1.150518;0.5235611;0.046216;-0.6312135;-0.4219059;0.6491756
-0.2778114;1.543159;0.2317997;0.3671205;-0.1421663;0.3157306;0.8633223,-0.1973593;0.9569757;0.4867453;-0.5945644;0.152225;0.7183332;0.3275945,-0.118919;1.143461;0.5273347;0.0476757;-0.6293367;-0.4242035;0.649395
-0.2785833;1.541574;0.2327252;0.3661491;-0.1429666;0.3160155;0.8634985,-0.1970554;0.9564127;0.4880134;-0.595031;0.152061;0.7181766;0.3271666,-0.1199636;1.140492;0.5300772;0.04972361;-0.6288401;-0.4247856;0.649342
-0.2793073;1.540079;0.2336373;0.365308;-0.1436695;0.3165493;0.8635426,-0.1970134;0.9563258;0.4894475;-0.5955169;0.1521949;0.718163;0.326249,-0.1216335;1.137713;0.5326159;0.05200773;-0.6289664;-0.4246992;0.6490971
-0.2798244;1.538878;0.2345823;0.3648962;-0.1441289;0.317553;0.8632715,-0.1973235;0.9561208;0.490792;-0.5964166;0.1526605;0.7182816;0.3241196,-0.1221612;1.13671;0.5328732;0.05340435;-0.6293236;-0.4243387;0.6488732
-0.2807183;1.537782;0.2356483;0.3653065;-0.1444087;0.3188114;0.8625871,-0.1976743;0.9559183;0.491652;-0.5974184;0.1531772;0.7183638;0.3218406,-0.1233387;1.135575;0.5339735;0.0545484;-0.6297761;-0.4238328;0.6486695
-0.2817422;1.536834;0.2366457;0.366207;-0.1444966;0.3200131;0.8617452,-0.1977089;0.9555647;0.492215;-0.5993571;0.1539391;0.7182574;0.3180885,-0.1259891;1.133218;0.5364044;0.05601025;-0.6303594;-0.4229956;0.6485251
-0.282712;1.535879;0.2376141;0.3670973;-0.1446546;0.321313;0.8608558,-0.1978786;0.955326;0.492665;-0.6009677;0.1543469;0.7179382;0.3155621,-0.1274164;1.132002;0.5378571;0.05666643;-0.6302853;-0.4228281;0.6486492
