HEAD,HANDL,HANDR
-0.2335647;1.694067;0.1393708;0.335651;-0.01588951;0.04925395;0.9405636,-0.4281611;0.8334292;0.1766736;0.004894674;0.09862276;0.5602254;0.8224336,-0.1835419;1.070592;0.4667359;-0.06255061;-0.5828103;-0.4109939;0.6982146
-0.2341017;1.693378;0.1415729;0.3379109;-0.01568791;0.04894885;0.9397735,-0.4298394;0.8320737;0.17993;0.002528682;0.09286263;0.5612616;0.8224084,-0.1863804;1.070674;0.4696492;-0.06191709;-0.5851083;-0.4101672;0.6968338
-0.2346856;1.692774;0.1437128;0.340294;-0.0154974;0.04874856;0.9389268,-0.4305612;0.8316143;0.1813928;0.001375169;0.09011094;0.5617005;0.8224176,-0.1890705;1.070838;0.4717938;-0.06157289;-0.5865622;-0.4097128;0.6959088
-0.2351871;1.692196;0.1458269;0.3427178;-0.01543725;0.04856442;0.9380553,-0.4315584;0.8309993;0.1835114;-0.0002462268;0.08618734;0.5622225;0.8224826,-0.1930896;1.071199;0.4748375;-0.06111198;-0.5883916;-0.4093258;0.6946316
-0.2357432;1.691265;0.1481409;0.344991;-0.01539869;0.0484712;0.9372271,-0.4325106;0.8304273;0.1855427;-0.001840964;0.08244146;0.5626499;0.8225722,-0.195701;1.071513;0.4775445;-0.06074287;-0.5901054;-0.4089538;0.6934282
-0.236173;1.690478;0.1501913;0.3470056;-0.01553119;0.0485358;0.9364775,-0.4335043;0.8295704;0.1876984;-0.003555626;0.0788091;0.5630129;0.8226743,-0.1979702;1.07156;0.4802914;-0.0605613;-0.5919575;-0.4083488;0.692221
-0.2365218;1.689758;0.1520172;0.3486556;-0.01578925;0.04852773;0.9358606,-0.4340846;0.8291535;0.1889963;-0.004753277;0.07645506;0.5631876;0.8227708,-0.199806;1.07158;0.4820195;-0.0605407;-0.5932118;-0.4078062;0.6914686
-0.2368513;1.688915;0.1537837;0.3501679;-0.01603453;0.04856056;0.9352899,-0.4348952;0.8286275;0.1908193;-0.006706685;0.0728326;0.5633512;0.8229738,-0.2026021;1.071625;0.4846449;-0.0606797;-0.5947785;-0.4069043;0.6906413
-0.2371534;1.687944;0.1553998;0.3517529;-0.01621981;0.04831995;0.9347042,-0.4353881;0.828303;0.1919466;-0.008028939;0.07047278;0.5633817;0.8231466,-0.2042826;1.07204;0.4868271;-0.0610108;-0.5956864;-0.4060854;0.6903116
-0.2374542;1.687224;0.1570414;0.3537266;-0.01627905;0.04783059;0.9339833,-0.4361551;0.8274963;0.1937314;-0.01004468;0.06691069;0.563384;0.8234201,-0.2053194;1.072848;0.489119;-0.06148411;-0.5959975;-0.4054193;0.6903927
-0.2377259;1.686818;0.158503;0.3557176;-0.0162848;0.04734571;0.9332514,-0.4368571;0.8266645;0.1953524;-0.01180328;0.06380695;0.5633759;0.8236485,-0.2065098;1.073398;0.4906726;-0.06189478;-0.5959544;-0.4050499;0.6906099
-0.2379608;1.686412;0.1599462;0.3576503;-0.01625575;0.0468079;0.9325401,-0.4375126;0.8260866;0.1968342;-0.0133412;0.06116118;0.563379;0.8238237,-0.2078319;1.073986;0.492216;-0.06241454;-0.5957378;-0.4047081;0.6909503
-0.2381983;1.685776;0.1613388;0.3591743;-0.01630991;0.04627243;0.93198,-0.4381017;0.8256308;0.1981522;-0.01459414;0.05905735;0.563404;0.8239389,-0.2104268;1.075635;0.4944946;-0.06450848;-0.5941664;-0.4038554;0.6926081
-0.2383947;1.685204;0.162561;0.3603354;-0.01637842;0.04564984;0.9315612,-0.4387092;0.8250459;0.199577;-0.01551044;0.05756446;0.56345;0.8239964,-0.2114279;1.07694;0.4961068;-0.06731938;-0.5914871;-0.4030867;0.6950772
-0.2385436;1.684679;0.1635732;0.3610489;-0.01641652;0.04504348;0.9313138,-0.4391876;0.8245623;0.2007217;-0.01607858;0.05661876;0.5635003;0.8240165,-0.2128007;1.078491;0.4978501;-0.07034892;-0.5885515;-0.4022633;0.697741
-0.2386208;1.684092;0.1645448;0.3617124;-0.01650972;0.04452442;0.9310796,-0.4394664;0.8243068;0.201404;-0.01624888;0.05623567;0.5635264;0.8240216,-0.2138405;1.079597;0.4989366;-0.07234299;-0.5867507;-0.401742;0.6993521
-0.2387581;1.683378;0.1653271;0.3621533;-0.01637183;0.0440772;0.9309319,-0.4398314;0.8239146;0.2023292;-0.01629637;0.0558228;0.5635651;0.8240222,-0.2140896;1.07991;0.4993427;-0.07524902;-0.584494;-0.4012434;0.701219
-0.2389814;1.682819;0.1659933;0.3625054;-0.01608456;0.04380608;0.9308126,-0.4399618;0.8235366;0.2026402;-0.01622334;0.05561862;0.5635865;0.8240228,-0.214923;1.081199;0.5007505;-0.07796985;-0.5828248;-0.4010607;0.7024147
-0.2392431;1.682401;0.1666025;0.3631145;-0.01560034;0.04358656;0.9305938,-0.4400368;0.8226988;0.2026143;-0.0159824;0.05520584;0.5636582;0.8240062,-0.2157699;1.082658;0.5020242;-0.08004528;-0.5817866;-0.4012369;0.7029411
-0.2394823;1.682183;0.1672025;0.3641319;-0.01507827;0.04337397;0.9302147,-0.4400323;0.8222892;0.2024432;-0.01582846;0.05498909;0.5637085;0.8239894,-0.2164982;1.083683;0.5028812;-0.08092701;-0.5813516;-0.4014097;0.7031013
-0.2395942;1.682051;0.1676966;0.3654945;-0.01452595;0.04322165;0.929696,-0.4400424;0.8217047;0.2021559;-0.01558192;0.05463966;0.563792;0.8239601,-0.2164694;1.08361;0.5028741;-0.08148386;-0.581016;-0.4015795;0.7032175
-0.2396113;1.682021;0.1680142;0.3667044;-0.01395276;0.04324536;0.9292271,-0.4400799;0.8211696;0.2017844;-0.01534668;0.0542436;0.5638978;0.8239183,-0.2172256;1.083692;0.5047473;-0.08204098;-0.5804117;-0.4016264;0.7036247
-0.2396846;1.681963;0.1683414;0.3673348;-0.01338316;0.04327233;0.9289852,-0.440094;0.8210561;0.2014692;-0.01514786;0.05382138;0.5640299;0.8238592,-0.2179867;1.084095;0.5061357;-0.08222306;-0.5797797;-0.4015073;0.7041923
-0.2396857;1.681851;0.1686005;0.367449;-0.01272308;0.0430836;0.9289581,-0.4401246;0.8209263;0.2013158;-0.01497445;0.05342136;0.5641647;0.8237962,-0.2183178;1.084007;0.5068421;-0.08234908;-0.5787188;-0.4013774;0.7051237
-0.2395491;1.681598;0.1687739;0.3673579;-0.01215956;0.04291455;0.9290096,-0.4401729;0.8208396;0.2013323;-0.0148707;0.0531353;0.5642583;0.8237524,-0.2187546;1.08405;0.5075904;-0.0824683;-0.5776694;-0.4013792;0.7059686
-0.2392085;1.681324;0.1687863;0.3664469;-0.01159449;0.04267514;0.9293875,-0.4401569;0.8205881;0.20116;-0.01470393;0.05274172;0.5643793;0.8236978,-0.2194221;1.084098;0.5090914;-0.08269508;-0.5759852;-0.401818;0.7070679
-0.238989;1.681107;0.1689494;0.3656572;-0.01110291;0.04241677;0.9297163,-0.4401578;0.8204046;0.2011033;-0.01457913;0.05250644;0.5644436;0.8236709,-0.2201451;1.084169;0.5106863;-0.08296263;-0.574425;-0.402862;0.7077113
-0.2384737;1.680907;0.1692388;0.3649743;-0.01071935;0.04202721;0.9300067,-0.4402042;0.8202308;0.2011514;-0.01433992;0.05207134;0.5645366;0.8236392,-0.2200225;1.084211;0.5106335;-0.08312891;-0.5734525;-0.4039711;0.7078483
-0.2376762;1.680799;0.1696405;0.3645904;-0.01034507;0.0416115;0.9301803,-0.4402325;0.8201077;0.2011772;-0.01423964;0.05190992;0.5645641;0.8236322,-0.2200551;1.084339;0.5112572;-0.08329956;-0.571908;-0.4062571;0.7077695
-0.2372896;1.680731;0.1699007;0.36439;-0.009968456;0.04118388;0.9302819,-0.4398887;0.8199307;0.2013465;-0.01411076;0.05175588;0.5645783;0.8236343,-0.2202983;1.084509;0.5125662;-0.08334289;-0.5702547;-0.4088579;0.7076007
-0.2371582;1.680667;0.1701332;0.3643716;-0.00957418;0.04073795;0.9303129,-0.4401885;0.819737;0.2013649;-0.01400204;0.05169207;0.5645653;0.8236492,-0.2199515;1.084426;0.5133697;-0.08317922;-0.5683818;-0.4112498;0.7077408
-0.237045;1.680683;0.1703981;0.3646262;-0.009203468;0.04034104;0.9302343,-0.4402699;0.8195273;0.2015212;-0.01390585;0.05166676;0.5645436;0.8236673,-0.2198665;1.084435;0.5141776;-0.08284035;-0.5663662;-0.4128914;0.7084402
-0.2368672;1.680696;0.1705941;0.36482;-0.00877099;0.04003192;0.9301758,-0.4403552;0.8193336;0.2016365;-0.0138029;0.05167915;0.5645099;0.8236913,-0.220305;1.084502;0.5154549;-0.08222732;-0.5639237;-0.4140426;0.709787
-0.2365725;1.680729;0.1707374;0.3649373;-0.008393706;0.03969325;0.9301478,-0.4403977;0.8192359;0.2017045;-0.01371756;0.05170158;0.5644778;0.8237133,-0.2207349;1.084592;0.5164068;-0.08163708;-0.5621768;-0.4146541;0.7108829
-0.2357028;1.680738;0.1710411;0.3648832;-0.008018493;0.03933077;0.9301877,-0.4404249;0.8191644;0.2018062;-0.01354966;0.05175619;0.5644061;0.8237618,-0.2196646;1.084187;0.5174486;-0.08065202;-0.5597398;-0.415461;0.7124457
-0.2353929;1.680655;0.1711831;0.3646402;-0.007491235;0.03888071;0.9303063,-0.4404095;0.819144;0.2018903;-0.01341362;0.05179707;0.5643429;0.8238048,-0.2194891;1.083959;0.5178429;-0.08002486;-0.5583523;-0.4159954;0.7132929
-0.2348461;1.68046;0.1713022;0.3641509;-0.007087946;0.0384658;0.9305183,-0.4403459;0.8190578;0.2020898;-0.01313777;0.05186718;0.5641922;0.823908,-0.2196485;1.083552;0.5190358;-0.07889032;-0.5561312;-0.4172058;0.7144465
-0.2340004;1.680315;0.1715632;0.3638121;-0.006643274;0.03806227;0.9306707,-0.4404896;0.8189985;0.2021454;-0.01302069;0.05189259;0.564114;0.8239618,-0.2199027;1.083391;0.519838;-0.07838149;-0.5552132;-0.4178042;0.7148668
-0.2336358;1.680263;0.1717098;0.3637982;-0.006186217;0.03780552;0.9306898,-0.4402693;0.8188986;0.2024074;-0.01287267;0.05193118;0.5639958;0.8240426,-0.2180529;1.081414;0.5212406;-0.07751762;-0.5535781;-0.4188904;0.7155929
-0.2335289;1.680267;0.1718566;0.3639428;-0.005857947;0.03763531;0.9306422,-0.4404961;0.8187928;0.2025534;-0.01273863;0.05198554;0.5638689;0.824128,-0.2177124;1.081018;0.5216691;-0.07718469;-0.5527627;-0.4193146;0.7160106
-0.2331863;1.680272;0.1720868;0.3640561;-0.005569016;0.03745943;0.9306068,-0.4407526;0.8186852;0.2028459;-0.01260014;0.05206136;0.5637264;0.8242229,-0.2175637;1.080552;0.5226793;-0.07678434;-0.5512003;-0.4198343;0.716953
-0.2325329;1.680333;0.1724116;0.3642355;-0.005299109;0.03743397;0.9305392,-0.4408909;0.8185859;0.2032477;-0.01245743;0.05216579;0.5635757;0.8243216,-0.2154047;1.07931;0.5240458;-0.07641731;-0.5488017;-0.4202598;0.7185812
-0.2322963;1.680347;0.1726012;0.3643396;-0.005016106;0.03736928;0.9305026,-0.4406576;0.8185298;0.2035759;-0.01236156;0.05225315;0.5634745;0.8243865,-0.2148808;1.078898;0.5245715;-0.07611436;-0.5467227;-0.4204839;0.7200655
-0.2321711;1.680345;0.1727792;0.3644397;-0.004746061;0.03728068;0.9304684,-0.440683;0.818465;0.2038655;-0.01221241;0.05240322;0.5633178;0.8244865,-0.2146219;1.078326;0.5255823;-0.07515977;-0.5421759;-0.421324;0.7231061
-0.2320927;1.680256;0.1729325;0.3643219;-0.00447896;0.03717555;0.93052,-0.4406841;0.8184099;0.2041071;-0.01205543;0.0525787;0.5631619;0.824584,-0.2146021;1.078231;0.5259101;-0.07483701;-0.5411119;-0.4217134;0.7237094
-0.2317351;1.680171;0.1731559;0.3642054;-0.00415517;0.03701705;0.9305735,-0.4406767;0.8183742;0.2042565;-0.01194748;0.05269944;0.56306;0.8246474,-0.2129948;1.077399;0.5268357;-0.07382374;-0.5385206;-0.4232958;0.7248216
-0.2312495;1.680111;0.1733847;0.3641275;-0.003750313;0.03672959;0.9306171,-0.4406231;0.818316;0.204485;-0.01178935;0.05286544;0.5629128;0.8247396,-0.2128058;1.077522;0.5273492;-0.07321732;-0.5372844;-0.4247504;0.7249496
-0.2310705;1.680088;0.1735822;0.3641731;-0.003394264;0.03642034;0.9306127,-0.4402336;0.8182582;0.2047563;-0.01164789;0.05301619;0.562773;0.8248274,-0.2128162;1.07795;0.528249;-0.07334044;-0.5370467;-0.4257663;0.7245172
-0.231006;1.680083;0.1737927;0.3642666;-0.003052548;0.03624096;0.9305843,-0.440076;0.8182006;0.2049704;-0.01153006;0.05313837;0.5626484;0.8249062,-0.2117597;1.077791;0.5289196;-0.07363938;-0.5371286;-0.4260915;0.7242349
-0.230489;1.680105;0.1740982;0.3643239;-0.002860307;0.0362473;0.9305623,-0.4401019;0.8181465;0.2051526;-0.0114367;0.05324942;0.5625396;0.8249744,-0.2105459;1.077553;0.5292906;-0.07440425;-0.5373544;-0.4267537;0.7235992
-0.2301617;1.680169;0.1743389;0.3644401;-0.002680472;0.03633122;0.930514,-0.4400198;0.8181116;0.205332;-0.01138479;0.05331882;0.5624732;0.825016,-0.2101483;1.077474;0.5293601;-0.07518282;-0.5375285;-0.4274693;0.7229667
-0.230019;1.680175;0.1744763;0.3644005;-0.002571416;0.03643227;0.9305258,-0.4397137;0.8180687;0.2056718;-0.0113163;0.05342346;0.562373;0.8250784,-0.2096238;1.077439;0.5295664;-0.07657596;-0.5375727;-0.4292275;0.7217447
-0.2297652;1.680117;0.1746314;0.3642503;-0.002499009;0.03636739;0.9305874,-0.4396064;0.8180419;0.2059979;-0.01125537;0.05353522;0.5622696;0.8251426,-0.2081239;1.077398;0.529964;-0.07696746;-0.5374118;-0.4300646;0.7213246
-0.2291494;1.680033;0.1748246;0.3640618;-0.002255434;0.03621068;0.9306679,-0.4396057;0.8180227;0.206246;-0.0112135;0.05362082;0.5621915;0.8251908,-0.2075058;1.077349;0.5301098;-0.07722361;-0.537211;-0.4308874;0.7209557
-0.2288549;1.679968;0.1749124;0.3639581;-0.001930987;0.03599533;0.9307175,-0.439272;0.8179721;0.2068446;-0.01111141;0.0538327;0.562011;0.8253012,-0.2073072;1.077633;0.5301962;-0.07741907;-0.5371873;-0.431327;0.7206894
-0.2287737;1.679902;0.1750097;0.3638461;-0.001531218;0.03568947;0.9307739,-0.4391187;0.8179452;0.2070713;-0.01104857;0.05395432;0.5619146;0.8253598,-0.2066744;1.077799;0.5304128;-0.07777172;-0.5374746;-0.4318098;0.7201478
-0.228533;1.679821;0.1751383;0.3636822;-0.001146067;0.03558772;0.9308423,-0.4389213;0.8179014;0.2073182;-0.01094005;0.05414116;0.5617672;0.8254493,-0.2064036;1.078174;0.5303143;-0.07799217;-0.5387679;-0.4321727;0.7189389
-0.2279589;1.679735;0.1753215;0.3634209;-0.0008924536;0.03546551;0.9309493,-0.4387648;0.8178518;0.2075178;-0.01081519;0.05432559;0.561617;0.8255411,-0.2060483;1.078143;0.5302349;-0.07843392;-0.540016;-0.432832;0.7175566
-0.2277364;1.679692;0.1754037;0.3633095;-0.0004205768;0.03543684;0.9309942,-0.4381998;0.8177953;0.2077803;-0.01067652;0.05451452;0.5614703;0.8256302,-0.2055508;1.078349;0.5301252;-0.07929363;-0.541886;-0.4341428;0.7152566
-0.2276875;1.679673;0.175495;0.3632959;-1.671778E-05;0.03541647;0.9310005,-0.4379767;0.8177574;0.2079002;-0.01056942;0.0546487;0.5613773;0.825686,-0.2048097;1.078707;0.5300648;-0.08003873;-0.5435448;-0.4353566;0.7131742
-0.2268645;1.67968;0.1758524;0.363381;0.0007859527;0.03543454;0.9309662,-0.4376749;0.8176348;0.2081534;-0.01014505;0.05518452;0.5611056;0.8258403,-0.2039148;1.079312;0.5300275;-0.08128574;-0.5451204;-0.4365337;0.7111081
-0.2267062;1.679694;0.175968;0.3634425;0.001242183;0.03533155;0.9309456,-0.4370069;0.8175731;0.2084651;-0.009884849;0.05556991;0.5609573;0.8259184,-0.2036639;1.079956;0.5300508;-0.08170225;-0.5452531;-0.4368377;0.710772
