HEAD,HANDL,HANDR
0.07919002;1.725616;-0.07075246;0.126497;-0.1312205;0.03812278;0.9825103,-0.1487147;0.9866085;0.1042757;0.1312972;0.2749668;0.534225;0.7885163,0.3634583;0.8802877;-0.01150107;0.3319851;-0.3821687;-0.4627942;0.727705
0.07849322;1.725512;-0.06954947;0.1283959;-0.1351456;0.0383904;0.9817211,-0.1375707;1.022968;0.1059745;0.1193538;0.2715938;0.5383881;0.7887521,0.3629769;0.8799843;-0.008740701;0.3341434;-0.3822212;-0.4613069;0.727634
0.07775713;1.725396;-0.06837633;0.1300921;-0.1387714;0.03887499;0.9809726,-0.1336789;1.039651;0.1072119;0.1111103;0.2695766;0.5413851;0.788597,0.3627863;0.8798791;-0.007789428;0.3348583;-0.3821648;-0.4608088;0.7276505
0.07693072;1.725369;-0.06711198;0.132122;-0.1429058;0.03954007;0.9800808,-0.1284087;1.061918;0.1090133;0.09926705;0.2668253;0.5456484;0.7881739,0.3616209;0.8794549;-0.003489996;0.3378208;-0.3818073;-0.4585661;0.7278857
0.07583115;1.72535;-0.0658766;0.1342009;-0.146974;0.0403762;0.9791622,-0.1234411;1.082564;0.1107843;0.08815849;0.2640598;0.5496258;0.7876624,0.3607513;0.8791414;-0.0008151671;0.3399706;-0.3814885;-0.4567842;0.7281722
0.07448359;1.725397;-0.06459256;0.1364309;-0.1508139;0.04136696;0.9782283,-0.1226589;1.072544;0.1106035;0.07754096;0.2612945;0.5534123;0.7870498,0.3605161;0.8789549;-0.0001646392;0.341326;-0.3812619;-0.4556586;0.728362
0.07298476;1.725532;-0.06321815;0.1390116;-0.1545256;0.04216275;0.9772512,-0.1207455;1.076215;0.1113607;0.07069916;0.2594197;0.5557541;0.7866641,0.3600934;0.8787004;0.0007743174;0.343123;-0.3808998;-0.4542032;0.7286162
0.07138516;1.725675;-0.06167475;0.1416952;-0.1585575;0.04268697;0.9761966,-0.113566;1.100177;0.114755;0.06074844;0.2568389;0.5587972;0.7861865,0.3595628;0.8784778;0.00190935;0.3445176;-0.3805128;-0.4530835;0.7288573
0.06946504;1.725589;-0.06014814;0.1436599;-0.1624399;0.04288443;0.975262,-0.1078787;1.122554;0.1179355;0.05063541;0.2547527;0.5613991;0.7857277,0.3591978;0.8783525;0.002675956;0.3452312;-0.3802204;-0.4524866;0.7290431
0.06747727;1.72537;-0.05861916;0.1451295;-0.166377;0.04313625;0.9743692,-0.1030359;1.14178;0.1221984;0.04066496;0.2534757;0.5634035;0.7852854,0.3584331;0.8781608;0.00441272;0.3460774;-0.3795144;-0.451788;0.7294429
0.06526905;1.725159;-0.05704659;0.1466887;-0.170152;0.04358245;0.9734636,-0.09849706;1.160229;0.1265092;0.03090082;0.2530077;0.5649526;0.784768,0.3578852;0.8780514;0.005721578;0.3463602;-0.378911;-0.4515557;0.729766
0.06311087;1.724931;-0.05545945;0.148545;-0.1737846;0.04441568;0.9725022,-0.09674323;1.169206;0.129248;0.02425191;0.2530619;0.5659266;0.7842822,0.3574871;0.8779919;0.006704759;0.3464184;-0.3785065;-0.4515071;0.7299784
0.06055882;1.724613;-0.053657;0.1509517;-0.1775025;0.045695;0.9714003,-0.09363534;1.184912;0.1336661;0.01433651;0.2537639;0.5671934;0.7833837,0.3567747;0.8779141;0.008296788;0.3463789;-0.3778614;-0.4515527;0.730303
0.05784163;1.724527;-0.05194722;0.1539988;-0.1810444;0.04755021;0.9701785,-0.09103065;1.19943;0.1382097;0.004574701;0.2552655;0.5680122;0.7824198,0.3554214;0.8778349;0.009979863;0.3461601;-0.3770941;-0.451807;0.7306461
0.05524383;1.72452;-0.05038337;0.1568692;-0.1843738;0.04913427;0.969012,-0.08969855;1.208256;0.1412272;-0.001879454;0.2567157;0.5681394;0.7818639,0.3541698;0.8777741;0.01101291;0.3459028;-0.3763785;-0.4521427;0.7309292
0.05235277;1.724355;-0.04881848;0.1593179;-0.1875418;0.05055086;0.967931,-0.09109399;1.211633;0.145605;-0.01158927;0.2593275;0.5676604;0.781266,0.3535499;0.8777465;0.01149802;0.3457144;-0.3759538;-0.4523975;0.7310792
0.04850395;1.723649;-0.04717852;0.1612802;-0.1905324;0.05173552;0.9669589,-0.09181886;1.217943;0.1500169;-0.02065805;0.2619458;0.56637;0.7811419,0.3528424;0.8777212;0.012005;0.3454884;-0.3754763;-0.4527104;0.7312378
0.04513581;1.723089;-0.04559461;0.1629247;-0.1931267;0.05268089;0.9661171,-0.09341557;1.222296;0.1544808;-0.02939995;0.2642531;0.5644818;0.7814513,0.3455515;0.8775533;0.01643496;0.3432951;-0.3719124;-0.4556169;0.7322861
0.04190426;1.722656;-0.04406404;0.1644307;-0.1952319;0.05358428;0.965389,-0.09690984;1.220353;0.1597941;-0.03772633;0.2660311;0.5622484;0.7821003,0.3438014;0.8774766;0.01762031;0.3422831;-0.3705981;-0.4568344;0.7326676
0.03844948;1.722315;-0.04242713;0.1662913;-0.1973353;0.05461102;0.9645847,-0.09909497;1.218819;0.1632903;-0.04332551;0.2669701;0.5606757;0.7826191,0.3420501;0.8774179;0.01862264;0.3416751;-0.3698467;-0.4575306;0.7328965
0.03422319;1.72189;-0.04057802;0.1684026;-0.1992566;0.05559739;0.9637668,-0.1036448;1.214954;0.1682023;-0.05179283;0.2681572;0.5582535;0.7834297,0.338537;0.8772813;0.02055644;0.3406846;-0.3685825;-0.4586366;0.7333031
0.03048616;1.721581;-0.03884418;0.1705835;-0.2009457;0.05639389;0.9629859,-0.1095375;1.20953;0.1729666;-0.06084034;0.2693192;0.5557156;0.7841847,0.3349565;0.8770876;0.02216668;0.3402206;-0.3678274;-0.4592085;0.7335398
0.02344733;1.721124;-0.03550102;0.175211;-0.2044093;0.05764247;0.9613508,-0.1251763;1.191892;0.1828414;-0.08026898;0.2714445;0.5508893;0.7851088,0.3308024;0.87681;0.02423659;0.3398058;-0.3666766;-0.4598538;0.7339038
0.01510936;1.720173;-0.03192596;0.1797636;-0.2077707;0.05854818;0.9597336,-0.1447801;1.162701;0.1905714;-0.0964647;0.272361;0.5472776;0.7854943,0.3228141;0.8762532;0.02775247;0.3403553;-0.3659169;-0.459801;0.7340615
0.01111453;1.719672;-0.03019346;0.181366;-0.2092056;0.05890943;0.9590981,-0.1544249;1.150714;0.1955512;-0.1060504;0.2727338;0.5452945;0.7855085,0.3202175;0.8760107;0.02880208;0.3406014;-0.3655877;-0.4597477;0.7341447
0.007028185;1.719112;-0.02849825;0.1825129;-0.2102782;0.05917561;0.9586294,-0.1638586;1.139311;0.2006883;-0.1152323;0.2732837;0.5432566;0.7854361,0.3165422;0.8757017;0.03034287;0.3411152;-0.365043;-0.4595342;0.7343109
0.002158228;1.718337;-0.02631614;0.1839531;-0.211461;0.05953155;0.9580718,-0.1701543;1.131749;0.2041149;-0.1210711;0.2737536;0.5417385;0.7854427,0.3127208;0.8753814;0.03191513;0.341857;-0.3643463;-0.4590726;0.7346005
-0.003340248;1.717684;-0.02423576;0.1855608;-0.2123872;0.05997812;0.9575289,-0.1822802;1.116534;0.2098505;-0.1293062;0.2745174;0.5392914;0.7855476,0.3097717;0.8750946;0.03313495;0.3424847;-0.3637546;-0.4585713;0.7349145
-0.01266583;1.7174;-0.02002672;0.1900103;-0.2143038;0.06147317;0.9561334,-0.2012834;1.095906;0.2208964;-0.144927;0.2758485;0.5342605;0.7857924,0.3014387;0.874032;0.03618171;0.3441113;-0.3617943;-0.4567672;0.7362446
-0.01841949;1.717025;-0.01757745;0.1923973;-0.2151669;0.06223457;0.9554126,-0.2073701;1.089525;0.2245685;-0.1498554;0.2763337;0.5327244;0.7857403,0.295313;0.8733302;0.03850863;0.3447902;-0.3599684;-0.4551161;0.7378427
-0.02422123;1.716766;-0.01511954;0.1949341;-0.2157756;0.06353074;0.9546756,-0.2185217;1.079402;0.2303626;-0.1569411;0.2772186;0.5306658;0.7854382,0.2898288;0.8728086;0.04049484;0.3446491;-0.3582937;-0.4538773;0.739485
-0.02953264;1.716651;-0.01282577;0.1973986;-0.216705;0.06565218;0.9538147,-0.2274166;1.071822;0.236033;-0.1640906;0.2784255;0.5287416;0.7848477,0.2879103;0.8726234;0.04120278;0.344397;-0.3576176;-0.4535036;0.7401587
-0.03488844;1.716361;-0.01057734;0.1996364;-0.217871;0.06795632;0.9529216,-0.2358428;1.064918;0.2414309;-0.1707038;0.2800352;0.5271819;0.7839131,0.2812424;0.8720601;0.04374769;0.34083;-0.3539669;-0.4532475;0.743713
-0.04080572;1.715725;-0.008087799;0.2019701;-0.2196154;0.07091348;0.9518132,-0.2458272;1.058045;0.2474243;-0.1770808;0.2820708;0.5258716;0.7826477,0.2812396;0.8720595;0.04374696;0.3408156;-0.3539491;-0.4532428;0.743731
-0.05127603;1.715289;-0.003592186;0.2071891;-0.2232121;0.07595075;0.9494633,-0.258418;1.05061;0.2562374;-0.185912;0.2855035;0.5247945;0.7800739,0.2678549;0.8714954;0.05061502;0.3232634;-0.3345628;-0.4644288;0.7535744
-0.05667074;1.715069;-0.001241952;0.209842;-0.2246836;0.07743439;0.9484132,-0.2658811;1.046772;0.2618036;-0.1906194;0.2876308;0.5244067;0.7784154,0.2629996;0.871357;0.05371404;0.316445;-0.3239411;-0.4700438;0.7576171
-0.06314647;1.714599;0.001024522;0.2121322;-0.2259166;0.0784737;0.947525,-0.2750776;1.042753;0.2678598;-0.1951604;0.29009;0.5234166;0.7770426,0.2579951;0.8712124;0.05694806;0.309766;-0.3120719;-0.474858;0.7623425
-0.06885469;1.714305;0.002949156;0.2141197;-0.2270517;0.07919646;0.9467461,-0.2799234;1.040811;0.271564;-0.198145;0.291825;0.5223966;0.7763238,0.2520043;0.8709562;0.06037752;0.3031355;-0.3001457;-0.4788207;0.7673018
-0.07423305;1.713993;0.005014181;0.2158753;-0.2280042;0.07967001;0.9460786,-0.289197;1.037686;0.2790192;-0.2043298;0.2959338;0.519836;0.7748826,0.2463212;0.8707319;0.06314545;0.2958924;-0.2887012;-0.4826962;0.7720776
-0.07928085;1.713723;0.007066846;0.2175933;-0.2289049;0.08036733;0.9454083,-0.2943781;1.036496;0.283168;-0.2072489;0.2982528;0.5182405;0.7742868,0.2430629;0.8706354;0.06509238;0.2906124;-0.2815479;-0.485566;0.77492
-0.08503556;1.713332;0.009348974;0.2194011;-0.2296325;0.08135469;0.9447293,-0.3011862;1.035231;0.2887455;-0.2113379;0.3019975;0.5155355;0.7735354,0.2398872;0.8705943;0.06693138;0.2851609;-0.2751203;-0.4887376;0.7772564
-0.09126915;1.712926;0.01157779;0.2211654;-0.2301529;0.08272631;0.9440719,-0.3073639;1.034344;0.2942015;-0.2150415;0.3060979;0.512705;0.7727838,0.2352028;0.8706285;0.06967692;0.2767472;-0.2664746;-0.494253;0.7798182
-0.09652324;1.71267;0.01368324;0.2228313;-0.230553;0.08421004;0.9434512,-0.3132206;1.033706;0.2995996;-0.2185858;0.3104388;0.5097423;0.7720174,0.2280364;0.8707188;0.07345468;0.2662885;-0.2564661;-0.5023592;0.7816335
-0.1016567;1.712433;0.01579691;0.2244623;-0.2307652;0.08573326;0.9428753,-0.317673;1.033502;0.3032942;-0.2209437;0.3131529;0.5077899;0.7715365,0.22509;0.8707939;0.07528955;0.2615617;-0.2517177;-0.5065099;0.7820944
-0.1072045;1.712032;0.0183393;0.2260487;-0.2307983;0.08723982;0.9423499,-0.3214855;1.033291;0.306725;-0.2234236;0.3156067;0.5058551;0.7710932,0.2205882;0.8709064;0.07801881;0.2557087;-0.2454232;-0.5121647;0.7823478
-0.1130549;1.711402;0.02107755;0.2273515;-0.2306693;0.08854809;0.941946,-0.3286084;1.03292;0.3135677;-0.2287852;0.3191056;0.5023722;0.7703577,0.2157386;0.8709686;0.08101381;0.2512968;-0.2402209;-0.5167984;0.7823447
-0.118407;1.71096;0.02326453;0.2287644;-0.2305922;0.08961717;0.9415216,-0.3319942;1.032816;0.3169381;-0.2316631;0.3200425;0.5010161;0.7699921,0.2102315;0.8708954;0.08423407;0.2480923;-0.2358315;-0.5204313;0.7822948
-0.1242774;1.710596;0.0250464;0.2303527;-0.230314;0.09052358;0.9411156,-0.3382294;1.033368;0.3221467;-0.2362266;0.3207037;0.4996937;0.7691894,0.2050206;0.8707924;0.0867189;0.2459407;-0.2321604;-0.5231369;0.7822677
-0.1298373;1.710109;0.02742158;0.2320231;-0.2299635;0.09145774;0.9407006,-0.3400196;1.033785;0.3237855;-0.2378096;0.3207957;0.4994107;0.7688469,0.201178;0.8706913;0.08821078;0.2448706;-0.2299634;-0.524465;0.7823629
-0.1357395;1.709609;0.02984525;0.233972;-0.2293998;0.09236978;0.9402663,-0.3481692;1.036663;0.3318287;-0.2461105;0.3209241;0.4985464;0.7667391,0.1953169;0.8704625;0.09068678;0.2430345;-0.2263611;-0.5258799;0.783036
-0.1410638;1.709287;0.03187405;0.2359208;-0.2286294;0.09337878;0.9398673,-0.3539809;1.038735;0.3366358;-0.2513083;0.3208801;0.4985467;0.7650695,0.1894422;0.8700943;0.09347853;0.2400958;-0.221618;-0.5268284;0.7846601
-0.1457763;1.709082;0.03395665;0.2379959;-0.2275492;0.09449855;0.9394942,-0.3573587;1.040082;0.3396404;-0.2545996;0.3207107;0.499;0.7637557,0.1833385;0.8697301;0.09559138;0.2364759;-0.2164227;-0.5270783;0.7870381
-0.1503525;1.708807;0.03598465;0.2397957;-0.2263422;0.0954989;0.9392269,-0.3621599;1.042198;0.3441952;-0.2593444;0.3202469;0.5001879;0.7615737,0.1798494;0.8695005;0.097151;0.234097;-0.2131993;-0.5269662;0.7887023
-0.155965;1.708292;0.03799205;0.2414359;-0.2249926;0.09643646;0.9390352,-0.3666857;1.044506;0.3486628;-0.2639706;0.3196765;0.5015722;0.7593102,0.1746312;0.8691875;0.09940906;0.2307175;-0.2088911;-0.5266134;0.791083
-0.1607576;1.707788;0.03999406;0.2427661;-0.223694;0.09702793;0.9389415,-0.3724937;1.047199;0.3529754;-0.2685474;0.3192957;0.5027953;0.7570531,0.1688359;0.8688517;0.1014978;0.2275266;-0.2050971;-0.526104;0.7933356
-0.1651779;1.707403;0.04207119;0.2442266;-0.2225599;0.09737103;0.9387968,-0.3771126;1.049651;0.3572047;-0.2731156;0.3193752;0.5036436;0.7548181,0.16511;0.8686022;0.1029119;0.225603;-0.2027655;-0.5257496;0.7947181
-0.1696124;1.706999;0.04415244;0.2457099;-0.2213839;0.09762876;0.938661,-0.3798646;1.051335;0.3598865;-0.2758442;0.3198018;0.5039853;0.753416,0.1584512;0.868167;0.1058644;0.2223996;-0.1983153;-0.5251817;0.797116
-0.1748949;1.706431;0.04654366;0.2473634;-0.220274;0.09788907;0.9384607,-0.3849199;1.053964;0.3640379;-0.2798179;0.3210905;0.5039976;0.7513915,0.1551624;0.8679526;0.1073671;0.221064;-0.1960845;-0.5248644;0.7982475
-0.1798641;1.70601;0.04893838;0.2493962;-0.2190332;0.09822566;0.9381779,-0.3891627;1.056514;0.3678764;-0.2834536;0.3232044;0.5030682;0.7497436,0.1492008;0.8675221;0.1099221;0.2196176;-0.1931163;-0.5242645;0.7997631
