HEAD,HANDL,HANDR
-0.1458681;1.719751;-0.04425727;-0.00852179;-0.08050048;0.03996627;0.9959165,-0.5049992;1.285589;0.3735582;-0.3864564;0.4297928;0.3971426;0.7128866,-0.01946041;1.162451;0.4251003;-0.1335055;-0.6196184;-0.3862199;0.670137
-0.1475334;1.719501;-0.04377799;-0.008668919;-0.08022667;0.03956399;0.9959534,-0.5073995;1.29179;0.3753918;-0.391494;0.4323493;0.3924542;0.7111864,-0.02181524;1.170954;0.4248477;-0.1382947;-0.6226599;-0.3818466;0.6688517
-0.1491459;1.719181;-0.04323237;-0.009006886;-0.07988886;0.03914273;0.9959943,-0.5099248;1.301558;0.3773705;-0.3991598;0.4358637;0.3856194;0.7085139,-0.02485316;1.184537;0.4236403;-0.1458809;-0.6274555;-0.374687;0.6668043
-0.1505807;1.718915;-0.04263644;-0.00939529;-0.07960394;0.03878246;0.9960275,-0.5129865;1.310766;0.3797754;-0.4068199;0.4391873;0.3791597;0.7055848,-0.02773484;1.197844;0.4222003;-0.1541291;-0.6323282;-0.3674377;0.6643757
-0.1520548;1.71873;-0.04207448;-0.009662744;-0.07927208;0.03836083;0.9960678,-0.5149308;1.316742;0.3813247;-0.4115683;0.4413387;0.3752166;0.7035937,-0.02890127;1.203535;0.4215697;-0.1624001;-0.6367484;-0.3612599;0.6615657
-0.1536195;1.718657;-0.04145736;-0.009913867;-0.07877585;0.03787219;0.9961234,-0.5170773;1.329959;0.3835332;-0.4203667;0.4460832;0.367737;0.6993362,-0.0266133;1.214053;0.4115695;-0.1676109;-0.6392702;-0.3580675;0.6595663
-0.1550807;1.718568;-0.04080639;-0.01014059;-0.0784025;0.03748539;0.9961652,-0.5177117;1.332972;0.3841867;-0.4223052;0.4473019;0.3660546;0.6982717,-0.02737068;1.221372;0.4099765;-0.1699815;-0.6403366;-0.356872;0.6585725
-0.1564772;1.718529;-0.04013074;-0.0103362;-0.07809153;0.03693375;0.9962083,-0.5205336;1.345469;0.3871731;-0.4297343;0.4526754;0.3594626;0.6936858,-0.03036046;1.236552;0.4099067;-0.1810533;-0.6445066;-0.3534085;0.6534015
-0.1581602;1.718541;-0.03941053;-0.01049801;-0.07779801;0.03644262;0.9962476,-0.5226936;1.355057;0.389541;-0.4349418;0.4571727;0.3544058;0.6900835,-0.0332754;1.246412;0.4133737;-0.1878256;-0.6467492;-0.3519917;0.6500301
-0.1597482;1.718498;-0.03865949;-0.01071603;-0.07777197;0.03584001;0.9962691,-0.5234574;1.360272;0.390851;-0.4380105;0.4601681;0.3509411;0.687919,-0.03525088;1.253173;0.4156091;-0.1924727;-0.6483301;-0.3507632;0.6477559
-0.1611131;1.718379;-0.03795965;-0.01108581;-0.07775286;0.03537146;0.9962834,-0.5249937;1.369378;0.3933372;-0.4424095;0.4649507;0.3449904;0.6848914,-0.03920866;1.266997;0.4200865;-0.2037126;-0.6524282;-0.3461069;0.6426887
-0.1625314;1.718267;-0.03718068;-0.01163724;-0.07772125;0.0349893;0.996293,-0.5267675;1.38148;0.3969331;-0.4465395;0.4715893;0.3362179;0.6820289,-0.04234211;1.277745;0.423203;-0.2128286;-0.6561916;-0.3411936;0.6385167
-0.1640016;1.718238;-0.03633559;-0.01217112;-0.07758496;0.03480075;0.9963039,-0.5272383;1.387711;0.3986391;-0.4476658;0.4752575;0.3313994;0.6811021,-0.04582852;1.289199;0.4263284;-0.2214029;-0.6604573;-0.3357076;0.6340957
-0.1669216;1.718325;-0.03485075;-0.01290425;-0.07694868;0.0345621;0.9963523,-0.5286762;1.407652;0.404316;-0.4478047;0.4880024;0.3161699;0.6792358,-0.05125166;1.308318;0.4314445;-0.2326197;-0.6681846;-0.3263063;0.6268506
-0.1683405;1.718429;-0.03412351;-0.01313706;-0.07664811;0.03457775;0.9963719,-0.5294501;1.417716;0.4071184;-0.4476129;0.4954731;0.3077545;0.6778173,-0.05467034;1.320722;0.4345598;-0.2383882;-0.6729003;-0.3208148;0.6224582
-0.1709414;1.718596;-0.03290854;-0.01405522;-0.0763846;0.03483342;0.9963707,-0.5310011;1.434994;0.411604;-0.4487538;0.5085341;0.292966;0.6739317,-0.06114619;1.346291;0.4407605;-0.2510329;-0.6813125;-0.3116367;0.6129261
-0.1722754;1.718677;-0.03216061;-0.01457876;-0.07641407;0.03491227;0.9963581,-0.5320335;1.445516;0.4144625;-0.4503411;0.5161359;0.2845838;0.6706778,-0.06309351;1.355136;0.44273;-0.2558541;-0.6837325;-0.3091012;0.6095122
-0.173586;1.718713;-0.03141449;-0.015123;-0.0764088;0.03472222;0.996357,-0.5324174;1.449202;0.4154934;-0.4510091;0.5186627;0.281842;0.6694363,-0.06645418;1.368948;0.4460075;-0.2641932;-0.687375;-0.3046514;0.6040738
-0.1746895;1.718664;-0.0309133;-0.01569648;-0.07633217;0.03437693;0.996366,-0.533925;1.465477;0.4206108;-0.4546673;0.5296972;0.2705579;0.6629457,-0.06979481;1.3826;0.4491011;-0.273235;-0.6910401;-0.2993445;0.5984975
-0.1770716;1.718845;-0.02981444;-0.01617752;-0.0760103;0.03376622;0.9964038,-0.535204;1.483501;0.4271005;-0.4589546;0.538649;0.2620787;0.65615,-0.0741462;1.404358;0.4537557;-0.2886377;-0.6974854;-0.2891242;0.5887356
-0.1783553;1.719001;-0.02914819;-0.0163601;-0.07592302;0.03355361;0.9964147,-0.535476;1.493668;0.4309332;-0.4622812;0.5429571;0.2578365;0.651931,-0.07715257;1.41793;0.4567128;-0.2973139;-0.7010269;-0.2829989;0.5831615
-0.1797539;1.718987;-0.02854487;-0.01690041;-0.07588582;0.03352877;0.9964094,-0.5359741;1.504302;0.4348554;-0.4658965;0.5464968;0.2545913;0.6476611,-0.07922406;1.426996;0.4587441;-0.3027994;-0.7029719;-0.2792481;0.5797962
-0.1811018;1.718974;-0.02784608;-0.01768043;-0.07585894;0.03360284;0.9963953,-0.5367626;1.515097;0.4391529;-0.4695424;0.5493281;0.2520397;0.6436185,-0.08110663;1.440031;0.4613905;-0.3108743;-0.7051756;-0.2742942;0.5751933
-0.1823249;1.719063;-0.0271176;-0.01831998;-0.07585759;0.03359155;0.9963843,-0.5372837;1.522022;0.4420453;-0.4718663;0.5509035;0.2505038;0.6411672,-0.08418675;1.454404;0.4645435;-0.3193437;-0.7066733;-0.2697949;0.5708268
-0.1834756;1.719293;-0.02646071;-0.0189942;-0.07572914;0.03350829;0.9963843,-0.5376546;1.531432;0.4462889;-0.4752024;0.553198;0.2480671;0.6376655,-0.08715892;1.467887;0.467631;-0.3279914;-0.707665;-0.266051;0.5664352
-0.1845869;1.719579;-0.02581567;-0.01976224;-0.0754813;0.03325103;0.9963967,-0.5382002;1.541351;0.4508983;-0.4783958;0.555537;0.2452273;0.6343342,-0.08848137;1.475646;0.4694732;-0.3337325;-0.708165;-0.2641723;0.5633274
-0.1858288;1.71977;-0.02510268;-0.02050171;-0.07505995;0.03299617;0.9964221,-0.538509;1.547761;0.4540021;-0.4803805;0.5571377;0.2430802;0.6322533,-0.09053084;1.488253;0.4725648;-0.3423581;-0.7087915;-0.2623271;0.5582027
-0.1870644;1.719905;-0.02440138;-0.02116382;-0.07458269;0.03280586;0.9964504,-0.5389265;1.557211;0.4587444;-0.483177;0.5594715;0.2396254;0.6293738,-0.09412779;1.50461;0.4768324;-0.3530965;-0.7092794;-0.2617607;0.5511143
-0.1882035;1.720095;-0.02369984;-0.02203622;-0.07387353;0.0325985;0.9964911,-0.5389993;1.565053;0.4635217;-0.4859945;0.5613886;0.2365925;0.6266388,-0.09596139;1.512476;0.4790064;-0.3578484;-0.7092935;-0.2622049;0.5478101
-0.1893495;1.720219;-0.02297157;-0.02306061;-0.07320679;0.03247501;0.9965211,-0.5393324;1.573763;0.468356;-0.4891962;0.5625794;0.2349029;0.6237084,-0.0975846;1.52309;0.4821759;-0.3641378;-0.7089747;-0.2633069;0.5435328
-0.1906167;1.720245;-0.02221021;-0.02431638;-0.0724467;0.03223949;0.9965545,-0.5396458;1.582384;0.473267;-0.4927987;0.5630155;0.2351589;0.6203734,-0.09956697;1.534274;0.48591;-0.3690723;-0.7084093;-0.2640718;0.5405628
-0.1918497;1.720312;-0.02144691;-0.02550769;-0.07182228;0.03205663;0.9965758,-0.5398229;1.587964;0.476525;-0.4952865;0.5630516;0.2364747;0.6178544,-0.1004462;1.537886;0.4871066;-0.3703552;-0.708233;-0.2640496;0.5399268
-0.193012;1.720333;-0.02080407;-0.02690532;-0.07108756;0.03184173;0.9965986,-0.538466;1.595357;0.4802321;-0.498724;0.563221;0.2397578;0.6136553,-0.1049887;1.552308;0.4917197;-0.3742696;-0.7079414;-0.2618656;0.5386721
-0.1942672;1.720387;-0.02006808;-0.02830165;-0.07032615;0.03166495;0.9966196,-0.5380313;1.603222;0.4847025;-0.5015198;0.5641361;0.2439782;0.6088539,-0.1079436;1.561151;0.4950106;-0.3763141;-0.7083764;-0.2582226;0.5384344
-0.1955119;1.720397;-0.01926994;-0.02974903;-0.06961728;0.03125703;0.9966401,-0.5373339;1.610198;0.4892547;-0.5031181;0.5660539;0.2482042;0.6040279,-0.1090004;1.567222;0.4972822;-0.3778207;-0.708957;-0.2548847;0.5382057
-0.1967599;1.720408;-0.0184827;-0.03121398;-0.06892156;0.03077035;0.9966588,-0.5365801;1.617334;0.493892;-0.5033605;0.5689367;0.2514356;0.5997662,-0.1134826;1.580257;0.501533;-0.3821284;-0.7103282;-0.2470829;0.5369934
-0.1979481;1.720453;-0.01786834;-0.03263081;-0.06816868;0.03022583;0.9966819,-0.536127;1.622136;0.4968569;-0.5030348;0.5711986;0.252319;0.5975142,-0.1134854;1.580263;0.5015351;-0.3821303;-0.7103285;-0.2470804;0.5369927
-0.1991221;1.72051;-0.01721495;-0.03382697;-0.06744031;0.02977614;0.9967051,-0.5351771;1.628988;0.5010903;-0.5026994;0.57454;0.2507493;0.5952496,-0.1168229;1.592479;0.5069035;-0.3881538;-0.7112807;-0.2400012;0.5346175
-0.2003334;1.720587;-0.01645121;-0.03485048;-0.06678028;0.02944539;0.9967241,-0.5330496;1.635071;0.5050004;-0.5031467;0.5775011;0.246352;0.5938405,-0.1196817;1.600619;0.5100036;-0.3914685;-0.7112907;-0.237779;0.5331784
-0.2015908;1.720575;-0.0156388;-0.03598383;-0.06605108;0.02920493;0.9967394,-0.5308422;1.64073;0.5088046;-0.5044233;0.5801279;0.2403855;0.5926413,-0.1215488;1.605764;0.511979;-0.3932283;-0.7110482;-0.2372463;0.5324437
-0.2029383;1.720649;-0.01479477;-0.03719486;-0.06528104;0.02908668;0.9967492,-0.5297217;1.644433;0.5114489;-0.5056407;0.5814129;0.2368654;0.5917612,-0.1234178;1.611382;0.5150995;-0.3950944;-0.7104687;-0.2376796;0.531642
-0.2044318;1.720861;-0.01387288;-0.03844492;-0.06444513;0.02891176;0.9967612,-0.5286787;1.648066;0.5141736;-0.5070568;0.5822853;0.234221;0.5907433,-0.1250232;1.618057;0.5182726;-0.3959896;-0.7098279;-0.2390937;0.5311977
-0.205805;1.720909;-0.01296057;-0.03975164;-0.06350517;0.02856106;0.9967804,-0.5249024;1.654179;0.5165041;-0.5096481;0.58278;0.2323844;0.5887476,-0.1279251;1.627486;0.5219666;-0.3971924;-0.7084109;-0.2424921;0.5306505
