HEAD,HANDL,HANDR
-0.07437222;1.729034;-0.08204187;0.008865654;-0.09888788;0.006380293;0.9950386,-0.2814688;0.941617;0.08062777;0.1062996;0.3208478;0.5631714;0.7540525,0.04996911;0.9820573;0.268075;0.1365635;-0.4798639;-0.4623982;0.7329863
-0.07507157;1.729297;-0.08280366;0.009533875;-0.09871715;0.006293225;0.99505,-0.281469;0.9443481;0.08586501;0.08577113;0.3186666;0.5657857;0.7556332,0.0473216;0.9855652;0.2736554;0.125369;-0.4817327;-0.4635149;0.7330554
-0.07593283;1.729487;-0.08356319;0.01004875;-0.09856147;0.006124984;0.9950614,-0.2810172;0.9466835;0.09161217;0.07172942;0.3185344;0.5671313;0.7561433,0.0439802;0.9887164;0.276884;0.1036911;-0.4832417;-0.4665954;0.7334947
-0.07681421;1.729564;-0.08423714;0.01029939;-0.09838911;0.005493281;0.9950796,-0.2804466;0.9514753;0.1009553;0.04271226;0.321588;0.5685168;0.7560063,0.04101671;0.9912702;0.2799677;0.08862501;-0.4834922;-0.4687503;0.7339306
-0.0777221;1.729583;-0.08482946;0.01043054;-0.09800752;0.004798342;0.9951195,-0.280225;0.9552608;0.1077253;0.02063245;0.3264291;0.5680453;0.7552105,0.03539702;0.9977474;0.2907596;0.07461661;-0.4844557;-0.4696525;0.7342762
-0.07866266;1.729566;-0.08544038;0.01053519;-0.09762563;0.004250745;0.9951584,-0.2802231;0.9574485;0.1104638;0.005937025;0.330399;0.5669664;0.7545531,0.03314643;1.000879;0.2945217;0.0658208;-0.4860854;-0.4691692;0.7343494
-0.07987813;1.729527;-0.08602113;0.01068522;-0.09707043;0.00397934;0.9952122,-0.2807766;0.9608367;0.1146225;-0.01651581;0.3367158;0.5646565;0.7533345,0.031789;1.002518;0.2956532;0.05681851;-0.4887921;-0.4677536;0.7342074
-0.0809117;1.729466;-0.08655852;0.01104749;-0.09654535;0.003749112;0.9952602,-0.2814167;0.9643159;0.1224019;-0.03086342;0.3407083;0.5630814;0.7522665,0.02873386;1.005904;0.2988215;0.03837823;-0.4971038;-0.4626121;0.7330793
-0.08195408;1.729401;-0.08703081;0.01168751;-0.09599841;0.003598474;0.9953064,-0.2800898;0.9718624;0.138882;-0.05224084;0.3464243;0.5607374;0.7502231,0.02510838;1.010985;0.3058086;0.02339365;-0.5040518;-0.4582694;0.7316923
-0.08300876;1.729368;-0.08749951;0.01250965;-0.09552816;0.00354629;0.9953418,-0.2828484;0.9839454;0.1562729;-0.07243238;0.3516051;0.5584561;0.747833,0.02063173;1.018353;0.3168948;0.01312859;-0.5081496;-0.4559597;0.7305563
-0.08436059;1.729348;-0.08800349;0.01331908;-0.09512135;0.00367837;0.9953698,-0.2868475;0.9973463;0.1755548;-0.09185474;0.3568993;0.5556738;0.74526,0.0173194;1.024245;0.3234698;-0.002514387;-0.513043;-0.4538014;0.728591
-0.08563699;1.729236;-0.08843575;0.0138642;-0.0947615;0.003736286;0.9953964,-0.2904226;1.00823;0.1894797;-0.1115532;0.3631324;0.5512187;0.7428653,0.01486761;1.027369;0.325323;-0.01823398;-0.5166234;-0.4531666;0.7262285
-0.08684704;1.729016;-0.08886888;0.01400342;-0.09436868;0.003726181;0.9954318,-0.2923656;1.012751;0.1918025;-0.1317512;0.3709871;0.5439397;0.7410397,0.01175895;1.031224;0.328328;-0.03374708;-0.5195564;-0.453753;0.7232085
-0.08810464;1.728843;-0.08929253;0.01411482;-0.09392397;0.003685622;0.9954725,-0.294559;1.017726;0.1951299;-0.1451844;0.3763424;0.5384696;0.7398232,0.008325417;1.036435;0.3339904;-0.04364443;-0.5215597;-0.454509;0.7207581
-0.08962846;1.72882;-0.08978235;0.01430719;-0.0934464;0.003785625;0.9955143,-0.3036937;1.035314;0.2069445;-0.1657186;0.3839491;0.5303634;0.7374517,0.003983307;1.043669;0.3384657;-0.05822941;-0.5254486;-0.4553873;0.7163348
-0.09113756;1.728847;-0.09026793;0.01468221;-0.092937;0.00394896;0.9955559,-0.3153232;1.052367;0.2166756;-0.1864909;0.3905514;0.5232815;0.7340758,-0.001189207;1.051356;0.3426341;-0.07251973;-0.531194;-0.4549561;0.7110477
-0.09253452;1.72887;-0.09073871;0.015138;-0.09255259;0.004134065;0.9955841,-0.3231236;1.064094;0.2234539;-0.2005515;0.3944145;0.5192153;0.7311853,-0.00452603;1.061131;0.3438075;-0.0874218;-0.5391752;-0.4525643;0.704864
-0.09388641;1.728873;-0.09122212;0.01563125;-0.09229182;0.004433616;0.9955994,-0.3343378;1.08883;0.2364373;-0.2274939;0.4010841;0.5127327;0.7242122,-0.008724373;1.084826;0.3427929;-0.1026773;-0.5486069;-0.448472;0.6981122
-0.09527695;1.728867;-0.09169577;0.01613834;-0.092139;0.004788744;0.9956039,-0.3380796;1.10612;0.2424237;-0.2408431;0.4045109;0.5097303;0.7200976,-0.0116584;1.099345;0.341917;-0.112874;-0.5553153;-0.4449915;0.6934459
-0.09671694;1.728876;-0.09219229;0.01662409;-0.09203605;0.005048166;0.9956041,-0.349775;1.159412;0.2555428;-0.2610372;0.4099925;0.504611;0.7135359,-0.01658946;1.122295;0.3403237;-0.1274998;-0.5654445;-0.4390356;0.6864868
-0.09815736;1.728793;-0.09264143;0.01670065;-0.09187661;0.005284574;0.9956164,-0.3560401;1.189457;0.2655447;-0.2814336;0.4161429;0.4982551;0.7066555,-0.02134556;1.142338;0.3386793;-0.1406989;-0.5753903;-0.4327679;0.6795895
-0.09973396;1.728718;-0.09312911;0.01663757;-0.09167085;0.005235599;0.9956366,-0.360298;1.209815;0.2730291;-0.3015301;0.4235957;0.4902361;0.6995105,-0.02591578;1.158347;0.3371013;-0.1524067;-0.5853256;-0.4266312;0.6724225
-0.1013794;1.728683;-0.09349319;0.01669231;-0.09144337;0.005139481;0.9956571,-0.3623573;1.232471;0.278031;-0.3144669;0.4293121;0.4837788;0.6948091,-0.02896539;1.170077;0.3358147;-0.1597384;-0.5921369;-0.4227039;0.6672174
-0.1030813;1.728684;-0.09369643;0.01694095;-0.09122131;0.005021302;0.9956739,-0.3656598;1.257316;0.2853968;-0.332514;0.4388469;0.4724329;0.6882259,-0.03328125;1.187924;0.3335136;-0.1706339;-0.6028492;-0.4170287;0.6584407
-0.1047783;1.728583;-0.09375824;0.01707512;-0.0910789;0.005149601;0.995684,-0.3683797;1.274601;0.2914314;-0.3479952;0.4492245;0.4592796;0.6827583,-0.0361159;1.197428;0.3333619;-0.1821226;-0.6141194;-0.4108711;0.6487479
-0.1067415;1.728439;-0.09363584;0.0171859;-0.09090365;0.005403655;0.9956967,-0.3710511;1.295312;0.2979786;-0.3612075;0.4601587;0.4442283;0.6785606,-0.03681514;1.200248;0.3336304;-0.1861359;-0.6179215;-0.4085979;0.6454258
-0.108628;1.728267;-0.09343398;0.01714928;-0.09083798;0.005982978;0.9957001,-0.3727737;1.309675;0.302249;-0.3696735;0.4677769;0.4330018;0.6760442,-0.03129829;1.208481;0.3279357;-0.208391;-0.636905;-0.3949246;0.6284584
-0.1105139;1.728057;-0.09338513;0.01700412;-0.09072243;0.006470421;0.99571,-0.3753474;1.330407;0.308332;-0.382279;0.4788722;0.4155287;0.6722203,-0.03075293;1.212688;0.3272971;-0.2177443;-0.6438304;-0.3889746;0.6219072
-0.1124682;1.727785;-0.0933651;0.01668516;-0.09066281;0.007042623;0.995717,-0.3776427;1.350573;0.3139452;-0.3954139;0.4887117;0.3985844;0.6677869,-0.03320287;1.228721;0.3338435;-0.2318788;-0.6533692;-0.379832;0.6124284
-0.1144503;1.727486;-0.09334033;0.01634149;-0.09057753;0.007446033;0.9957275,-0.3784175;1.357664;0.3159382;-0.400246;0.4918547;0.3929268;0.665951,-0.03857994;1.245047;0.3406534;-0.2454627;-0.6618208;-0.3710972;0.6033475
-0.1168019;1.72718;-0.09315015;0.01603178;-0.09051782;0.007724193;0.9957358,-0.3822675;1.391053;0.3253759;-0.4239036;0.504661;0.3699309;0.6548085,-0.04549483;1.282697;0.338929;-0.2584994;-0.6695583;-0.3631595;0.5941254
-0.1209026;1.726437;-0.09291017;0.01458088;-0.09078888;0.008316168;0.9957287,-0.3892088;1.420156;0.3343685;-0.4461102;0.5154236;0.3520778;0.6413778,-0.05838156;1.328811;0.3458754;-0.2827047;-0.6832619;-0.3490186;0.5756885
-0.1231438;1.725823;-0.09261312;0.01336349;-0.09099857;0.008763767;0.9957228,-0.3933588;1.437192;0.3396522;-0.4570886;0.5218293;0.3425494;0.6335803,-0.06166954;1.332626;0.3515227;-0.2904508;-0.6874705;-0.3449526;0.5692368
-0.1255056;1.724987;-0.09218444;0.01190829;-0.09125296;0.00935305;0.9957126,-0.397402;1.453019;0.3448423;-0.4652817;0.5284472;0.3335419;0.6269021,-0.06704767;1.350701;0.3560124;-0.3018286;-0.6935176;-0.3394172;0.5592217
-0.1276627;1.724494;-0.09199631;0.01118009;-0.09137473;0.01006535;0.995703,-0.4005202;1.462075;0.3481175;-0.4695628;0.5330791;0.3269168;0.6232678,-0.07281987;1.369014;0.3600805;-0.3131432;-0.6992943;-0.3338417;0.5490707
-0.1322438;1.724178;-0.09151821;0.0115191;-0.09129237;0.01134281;0.9956929,-0.4074304;1.485186;0.356864;-0.4765655;0.5447038;0.3081698;0.6174257,-0.08173402;1.398342;0.3662718;-0.3317743;-0.7082057;-0.3226055;0.5331944
-0.1346641;1.724046;-0.0912403;0.0116701;-0.09107044;0.01135251;0.9957114,-0.4127111;1.500615;0.3637544;-0.4804055;0.5541715;0.29189;0.6139257,-0.08743097;1.415937;0.3698288;-0.3429229;-0.713143;-0.3141834;0.5245188
-0.1370502;1.723693;-0.09108566;0.01113975;-0.09087265;0.01116077;0.9957377,-0.4153303;1.508159;0.3672543;-0.482332;0.55887;0.2835445;0.6120642,-0.09303232;1.432503;0.3731523;-0.3527026;-0.7170478;-0.305613;0.5177298
-0.1394569;1.723212;-0.0908341;0.01028328;-0.09067143;0.01076127;0.9957696,-0.4191182;1.51845;0.3726781;-0.485308;0.5654109;0.2713341;0.6092327,-0.09765913;1.448418;0.3765083;-0.3612127;-0.7201009;-0.2974588;0.5123459
-0.1420558;1.722866;-0.09023971;0.009309461;-0.09056541;0.01061712;0.9957904,-0.421564;1.524602;0.3763258;-0.4872307;0.5692598;0.2639393;0.6073595,-0.1012084;1.459242;0.3789067;-0.3660794;-0.7218074;-0.2925994;0.5092795
-0.1446365;1.722665;-0.08982962;0.008338153;-0.0905396;0.01075454;0.9957999,-0.4264754;1.535723;0.3833111;-0.4901861;0.5756882;0.253226;0.603471,-0.106282;1.474621;0.3823926;-0.371664;-0.7239112;-0.2872991;0.5052502
-0.1493306;1.722218;-0.08919232;0.006425582;-0.09032123;0.01111021;0.99583,-0.4330659;1.549255;0.3933007;-0.4919415;0.5811322;0.2484079;0.5988091,-0.1140105;1.502923;0.3901257;-0.3789556;-0.7268692;-0.284112;0.4973273
-0.1520289;1.721906;-0.08855071;0.00530647;-0.0899913;0.01117277;0.9958658,-0.4343921;1.551883;0.3953246;-0.4919938;0.5818469;0.2483296;0.5981044,-0.1176221;1.516972;0.3943132;-0.3817171;-0.7270032;-0.2850809;0.4944566
-0.1546139;1.721644;-0.08798555;0.003881563;-0.08935092;0.01107471;0.9959311,-0.440391;1.563843;0.4047517;-0.4918019;0.58347;0.2491758;0.5963262,-0.119944;1.526199;0.3971581;-0.3838539;-0.7265964;-0.2856218;0.4930865
-0.157138;1.721268;-0.08740203;0.001736791;-0.08839389;0.01083966;0.9960251,-0.4425847;1.568786;0.4087445;-0.4918688;0.5834948;0.2492808;0.596203,-0.122393;1.537714;0.4013287;-0.3878353;-0.7254843;-0.2852724;0.4918089
-0.1597433;1.720838;-0.08671822;-0.0004676083;-0.08743862;0.01071835;0.9961121,-0.4455535;1.575916;0.4146608;-0.4920611;0.5834699;0.2490696;0.596157,-0.1235409;1.545819;0.4040994;-0.3909021;-0.7246311;-0.2839646;0.4913955
-0.1624913;1.720397;-0.08568621;-0.002645792;-0.08634304;0.01062484;0.9962053,-0.4480479;1.581909;0.4198014;-0.492159;0.583649;0.2482711;0.596234,-0.1262723;1.557887;0.4083869;-0.3955577;-0.7236617;-0.2802559;0.4912275
-0.1650199;1.720113;-0.08486545;-0.004429951;-0.08527441;0.0108709;0.9962884,-0.4502451;1.58821;0.4251497;-0.4917021;0.5844257;0.2465472;0.5965651,-0.1282372;1.565299;0.4111962;-0.3981142;-0.7233694;-0.2772092;0.4913215
-0.1675442;1.719864;-0.08411184;-0.005964673;-0.08408072;0.01127653;0.9963773,-0.4522184;1.594279;0.4305491;-0.4899789;0.5863207;0.2440963;0.5971312,-0.1299563;1.57422;0.4149376;-0.4007628;-0.7234311;-0.2722416;0.491855
-0.1699014;1.719624;-0.08341587;-0.007275736;-0.08297972;0.01146602;0.9964588,-0.4538825;1.599338;0.4347284;-0.4871359;0.589301;0.2419799;0.5973848,-0.1307426;1.577569;0.4163564;-0.4013102;-0.7235834;-0.270516;0.4921364
-0.173085;1.71938;-0.08222088;-0.008862881;-0.0815774;0.01153549;0.9965609,-0.4551351;1.60293;0.4375849;-0.4849652;0.5916734;0.2409191;0.5972348,-0.1356649;1.593753;0.4233295;-0.4013701;-0.7248462;-0.2629168;0.4943428
-0.1758913;1.719148;-0.08113532;-0.01052393;-0.08019912;0.0114677;0.9966574,-0.4571561;1.608417;0.4421518;-0.4822038;0.5946697;0.2400896;0.5968286,-0.1376426;1.600853;0.4279572;-0.4006129;-0.7252567;-0.2598795;0.4959584
-0.1785215;1.718853;-0.08008355;-0.01264704;-0.07864098;0.01105795;0.9967614,-0.459111;1.614055;0.4469073;-0.4807815;0.5963449;0.2397494;0.5964413,-0.1393483;1.608319;0.4327246;-0.4000262;-0.7250482;-0.2579095;0.497762
-0.1810704;1.718453;-0.07894506;-0.0153113;-0.07708936;0.01082957;0.9968478,-0.4593187;1.617394;0.4468767;-0.4805424;0.5967485;0.2396331;0.596277,-0.1411774;1.616382;0.4373581;-0.4000725;-0.7242357;-0.2558974;0.4999414
-0.1843417;1.71818;-0.07723258;-0.01807305;-0.07545867;0.01076921;0.996927,-0.4602931;1.622767;0.4493749;-0.4806281;0.5968917;0.2394773;0.5961271,-0.1432226;1.624117;0.4417037;-0.4009576;-0.7228292;-0.2534444;0.5025106
-0.1872121;1.718111;-0.07561424;-0.02055977;-0.07400192;0.01113162;0.996984,-0.4612446;1.627974;0.4521507;-0.480846;0.5969229;0.2393043;0.5959896,-0.1451659;1.628486;0.4466819;-0.4023931;-0.7210838;-0.2510492;0.5050666
-0.1897027;1.718077;-0.07433616;-0.02262038;-0.07265365;0.01156893;0.9970336,-0.4618521;1.632937;0.4549296;-0.4810058;0.5971125;0.2390774;0.5957618,-0.1458619;1.630377;0.4482311;-0.4028899;-0.7204542;-0.2503954;0.5058931
-0.1921541;1.718136;-0.07297985;-0.02442255;-0.07151924;0.01209737;0.9970668,-0.4619073;1.637178;0.4562749;-0.4807675;0.5980588;0.2387486;0.5951365,-0.1485801;1.638592;0.4544595;-0.4046034;-0.7177352;-0.2488769;0.5091293
-0.1945795;1.718355;-0.07147858;-0.02584459;-0.07060694;0.01235812;0.9970928,-0.4619968;1.638731;0.4570211;-0.4804505;0.5988046;0.238621;0.5946935,-0.1499377;1.642659;0.4576156;-0.4051479;-0.7163936;-0.2487569;0.5106422
-0.1972052;1.718519;-0.06989703;-0.02762359;-0.069532;0.01235861;0.9971206,-0.4627039;1.646139;0.4608273;-0.4777634;0.6049222;0.2367456;0.5914076,-0.1500883;1.645478;0.4629917;-0.4054415;-0.7146112;-0.2491291;0.5127209
-0.1995627;1.718612;-0.06851102;-0.02931207;-0.06840734;0.01199597;0.9971547,-0.4623005;1.649621;0.4616389;-0.4767379;0.6083431;0.2338014;0.5898954,-0.1521453;1.651895;0.4694922;-0.4049468;-0.7125126;-0.2500243;0.5155888
-0.2020994;1.718723;-0.06705451;-0.03103621;-0.0671901;0.01175796;0.997188,-0.4622608;1.652016;0.4624319;-0.4764958;0.609893;0.2315549;0.5893764,-0.1532795;1.655134;0.4726049;-0.4045167;-0.7114241;-0.2503354;0.5172758
-0.2048499;1.718931;-0.06536458;-0.03280966;-0.06594433;0.01164445;0.9972158,-0.4623905;1.655594;0.464308;-0.4765168;0.6108842;0.2287381;0.5894329,-0.1536406;1.6577;0.4760619;-0.4042362;-0.7095084;-0.2502435;0.5201628
-0.2073041;1.719105;-0.06378426;-0.03448915;-0.06468169;0.01166345;0.9972416,-0.4625555;1.659213;0.4662488;-0.4767172;0.6105395;0.2274771;0.5901156,-0.1545787;1.660236;0.4786325;-0.4044707;-0.7079415;-0.2499612;0.5222468
-0.2094203;1.719273;-0.06222258;-0.03626052;-0.06366143;0.01211175;0.9972391,-0.462072;1.661582;0.4665035;-0.4768351;0.6100853;0.2272131;0.5905916,-0.1569203;1.665397;0.4838201;-0.4059122;-0.7040169;-0.2500508;0.5263746
-0.2115843;1.719511;-0.06036773;-0.0384053;-0.06258031;0.012478;0.9972227,-0.4611542;1.66525;0.4663038;-0.4769622;0.60947;0.2271542;0.5911466,-0.1572432;1.66641;0.4870305;-0.4068479;-0.7018149;-0.250894;0.5281883
-0.2136241;1.719847;-0.05824318;-0.04079118;-0.0615927;0.01274028;0.9971861,-0.45956;1.668672;0.4659575;-0.4769955;0.6090541;0.2272517;0.5915107,-0.1580757;1.668442;0.4914679;-0.407908;-0.6985842;-0.2531377;0.5305776
-0.2156092;1.72004;-0.05651529;-0.04278548;-0.0605999;0.01285678;0.9971619,-0.4584331;1.670942;0.4658087;-0.4769425;0.6089687;0.2272995;0.5916232,-0.1600368;1.671041;0.4954324;-0.4078315;-0.6959787;-0.2558488;0.5327556
-0.2176828;1.720242;-0.05485247;-0.04446289;-0.05957544;0.01296239;0.9971489,-0.4560001;1.675142;0.4656443;-0.4765724;0.6091512;0.2273473;0.5917152,-0.161977;1.673577;0.4993465;-0.4060871;-0.6944282;-0.2582864;0.5349307
-0.2204032;1.72068;-0.05266348;-0.04586907;-0.05841298;0.01315275;0.9971514,-0.4587439;1.677109;0.4725623;-0.4741284;0.6110923;0.227115;0.591766,-0.1627002;1.674395;0.501636;-0.4040594;-0.6938221;-0.2594863;0.5366692
-0.2227114;1.721077;-0.05080878;-0.04675169;-0.05741628;0.01316587;0.9971682,-0.4592073;1.677975;0.4736595;-0.4728135;0.612229;0.2268259;0.5917541,-0.1638909;1.675717;0.5050467;-0.400579;-0.6933527;-0.2598004;0.5397242
-0.2247736;1.721404;-0.04914714;-0.04735888;-0.05633163;0.01300648;0.9972035,-0.4608206;1.68105;0.4778193;-0.4687452;0.6156261;0.2249065;0.5921988,-0.1653313;1.677698;0.5084217;-0.397589;-0.6931408;-0.258088;0.5430189
