HEAD,HANDL,HANDR
-0.1058647;1.733472;-0.04222625;0.02363769;-0.09246269;0.01413006;0.9953353,-0.2572456;1.094683;0.3647909;-0.09442639;0.4329118;0.5291965;0.7236174,0.161607;0.9596089;0.1091036;0.2959131;-0.3308439;-0.5034171;0.7413158
-0.1056106;1.733467;-0.04192832;0.02433619;-0.09321571;0.01402173;0.9952497,-0.2569044;1.102495;0.3714671;-0.1095032;0.4415765;0.5238262;0.7201566,0.1618176;0.9596386;0.1093024;0.2953869;-0.3302666;-0.5040998;0.7413191
-0.1053929;1.733537;-0.0416379;0.02519121;-0.09390944;0.01398848;0.9951637,-0.2568752;1.106419;0.3737505;-0.1195924;0.4478717;0.5198406;0.7175475,0.1620393;0.9596701;0.1094982;0.2948859;-0.3297138;-0.5047752;0.741305
-0.1051472;1.733642;-0.04138336;0.02602486;-0.09465123;0.01408868;0.9950705,-0.2568426;1.11673;0.3726437;-0.135229;0.4577757;0.5131747;0.7133065,0.1621891;0.959691;0.1096243;0.2945765;-0.3293725;-0.5052028;0.7412884
-0.1048926;1.733732;-0.04113947;0.02684332;-0.09533614;0.01402249;0.9949843,-0.2569591;1.130727;0.3713174;-0.1507006;0.4680026;0.5060064;0.7086751,0.1624183;0.9597219;0.1098066;0.2941549;-0.3289305;-0.5057953;0.7412481
-0.1046606;1.733768;-0.04093413;0.0274953;-0.09589961;0.01390662;0.9949141,-0.2570407;1.142844;0.3699229;-0.1606068;0.4747798;0.5010229;0.705525,0.1626681;0.9597511;0.1099808;0.2937884;-0.3285978;-0.5063002;0.7411963
-0.1044588;1.733868;-0.04070783;0.02829633;-0.09642831;0.01363888;0.9948442,-0.2574804;1.15419;0.3682151;-0.173776;0.4846498;0.4934839;0.7009922,0.1627576;0.9597601;0.110037;0.2936796;-0.3285133;-0.5064448;0.7411781
-0.104235;1.733995;-0.04046013;0.02895557;-0.09698185;0.01335344;0.9947753,-0.2580522;1.166946;0.3672304;-0.1853605;0.4945855;0.4847263;0.6971852,0.1631412;0.9597936;0.1102513;0.2933124;-0.3283019;-0.5068973;0.7411079
-0.1041039;1.734126;-0.04020667;0.0293505;-0.09734539;0.01316578;0.9947307,-0.2581294;1.180721;0.3653694;-0.1956135;0.5046995;0.4742713;0.6943202,0.1634422;0.9598165;0.1104046;0.2930933;-0.3282269;-0.5071369;0.7410639
-0.1040081;1.734182;-0.0399598;0.02962024;-0.09765999;0.01307356;0.994693,-0.2580988;1.195172;0.3636711;-0.2058863;0.5152712;0.4615466;0.6921569,0.1637375;0.9598386;0.1105522;0.2929269;-0.3281947;-0.507297;0.7410343
-0.1038977;1.73423;-0.03967756;0.03002354;-0.09798481;0.01306807;0.9946491,-0.2578052;1.209445;0.361165;-0.2171791;0.5261919;0.4474806;0.689722,0.1640087;0.9598607;0.1106915;0.2927904;-0.3281824;-0.507403;0.7410212
-0.103916;1.734295;-0.03944792;0.03050937;-0.09804714;0.01325463;0.9946257,-0.25835;1.211358;0.3601762;-0.2255138;0.5335291;0.4380006;0.6874923,0.1641724;0.9598753;0.1107811;0.2927125;-0.3281824;-0.5074495;0.7410201
-0.103939;1.734454;-0.03922398;0.03130477;-0.09808874;0.01358467;0.9945924,-0.2667948;1.228063;0.3360062;-0.2388876;0.5443249;0.4244602;0.682991,0.1644634;0.9599026;0.1109578;0.2925678;-0.3282003;-0.5074996;0.741035
-0.104002;1.734562;-0.03904452;0.03208445;-0.09802648;0.01377588;0.9945711,-0.2668855;1.242392;0.3346971;-0.2524399;0.5545943;0.4123234;0.6772656,0.1645871;0.9599159;0.1110426;0.2924859;-0.3282155;-0.5075117;0.7410523
-0.1040661;1.734673;-0.03887422;0.03283188;-0.09798816;0.01385992;0.9945493,-0.2656628;1.256601;0.3386692;-0.2656647;0.5642079;0.4014586;0.6707629,0.1647449;0.9599371;0.1111601;0.2923268;-0.328247;-0.5075147;0.7410991
-0.1041439;1.734576;-0.03870049;0.03312496;-0.09793558;0.01372568;0.9945467,-0.2640365;1.270502;0.3432701;-0.2781076;0.5728517;0.391982;0.6639631,0.1648744;0.9599615;0.1112563;0.2920521;-0.3282816;-0.507502;0.7412006
-0.1042157;1.734386;-0.03852664;0.03300302;-0.0979119;0.01359811;0.9945548,-0.2629943;1.279324;0.3460889;-0.2852825;0.5776621;0.3869183;0.659708,0.1649767;0.9599892;0.1113263;0.2915679;-0.3282858;-0.5074786;0.7414055
-0.1042749;1.734209;-0.03836514;0.0326549;-0.09788219;0.01350043;0.9945705,-0.2614817;1.292765;0.3503076;-0.295474;0.5844447;0.3799656;0.6532577,0.165033;0.9600093;0.1113629;0.2910836;-0.3282356;-0.5074768;0.7416193
-0.104381;1.734108;-0.03823154;0.03246253;-0.09773841;0.01360106;0.9945896,-0.2601669;1.306032;0.3543003;-0.3050253;0.5905645;0.3732035;0.6472344,0.1651043;0.9600425;0.1114166;0.2901204;-0.3280184;-0.5075328;0.7420545
-0.1045168;1.734076;-0.03810432;0.03235159;-0.09753891;0.0138192;0.9946098,-0.2594066;1.314793;0.3569489;-0.3112665;0.5944;0.3684073;0.6434889,0.1651456;0.9600664;0.1114595;0.2893449;-0.3277518;-0.5076271;0.7424103
-0.1047264;1.734055;-0.03799038;0.03219623;-0.09721316;0.01411121;0.9946426,-0.258145;1.327493;0.360693;-0.3206455;0.6001583;0.3608014;0.6378236,0.1652005;0.9601044;0.1115477;0.2879586;-0.3270909;-0.5078906;0.7430602
-0.1049175;1.733967;-0.03791736;0.03196449;-0.09694288;0.01439586;0.9946724,-0.2569001;1.339721;0.3642731;-0.3299298;0.6062393;0.3528085;0.6317804,0.165254;0.9601554;0.111722;0.2855277;-0.3255551;-0.5085009;0.7442545
-0.1050397;1.733853;-0.03783193;0.03173127;-0.09685353;0.01466202;0.9946846,-0.2557182;1.351458;0.3677163;-0.3389172;0.6126419;0.3447803;0.6252453,0.1652761;0.9601798;0.1118287;0.2840904;-0.3245438;-0.5089016;0.744972
-0.1051058;1.733646;-0.03775628;0.0313896;-0.09686407;0.0148187;0.9946921,-0.2549994;1.363567;0.3709418;-0.3471836;0.6193324;0.3371207;0.6182562,0.1653082;0.9602138;0.1120063;0.2818063;-0.3228552;-0.5095779;0.7461101
-0.1051946;1.733525;-0.03770231;0.03121059;-0.0968249;0.01498943;0.9946991,-0.254516;1.371122;0.3731202;-0.3521107;0.6237859;0.3322179;0.6136291,0.1653475;0.9602471;0.1122101;0.2794584;-0.3210062;-0.5103649;0.7472521
-0.1053062;1.733376;-0.03761514;0.03092767;-0.09681167;0.01532497;0.9947041,-0.2536779;1.393269;0.3794546;-0.3640015;0.6365757;0.3176133;0.6011623,0.1654375;0.9603054;0.1126235;0.2755504;-0.3175035;-0.5119915;0.7490849
-0.1054081;1.733174;-0.0376015;0.03046109;-0.09666843;0.01525869;0.9947334,-0.2533369;1.403987;0.3825728;-0.3686616;0.642427;0.3096372;0.596239,0.1655084;0.9603418;0.1129088;0.2731688;-0.3150774;-0.5131652;0.7501777
-0.1055309;1.732861;-0.03758645;0.029741;-0.09644625;0.01500927;0.9947805,-0.2528442;1.41446;0.3857288;-0.372859;0.6477306;0.3007947;0.5924051,0.1655845;0.9603753;0.1132025;0.2707078;-0.3124615;-0.5143979;0.7513188
-0.1056752;1.732551;-0.0375727;0.0289316;-0.09623698;0.01488237;0.9948266,-0.2524046;1.421281;0.3878645;-0.3753769;0.6509831;0.2946009;0.5903587,0.1656575;0.9604017;0.1134817;0.2681988;-0.3098372;-0.5155639;0.7525052
-0.1058264;1.73212;-0.03754473;0.02796784;-0.09600977;0.01454407;0.9948811,-0.2522939;1.430669;0.3908268;-0.378545;0.6556005;0.2855071;0.5876881,0.1657176;0.9604193;0.1137414;0.2656687;-0.3072878;-0.5165948;0.7537402
-0.1059755;1.731741;-0.03750879;0.02703187;-0.09584896;0.01428909;0.9949262,-0.2516782;1.440422;0.3940457;-0.3812761;0.6602474;0.2763432;0.5850952,0.1657513;0.960427;0.1139088;0.2639741;-0.3056352;-0.5172209;0.7545777
-0.1060448;1.731301;-0.03746493;0.02601125;-0.09583871;0.01422051;0.9949554,-0.251017;1.449979;0.3973474;-0.3837205;0.6648958;0.2675737;0.5823027,0.1657955;0.9604331;0.1141644;0.2614183;-0.3032063;-0.5181155;0.7558326
-0.1061576;1.730917;-0.03744537;0.02497259;-0.09582983;0.01430074;0.9949816,-0.2505871;1.456274;0.3995952;-0.3852672;0.6680245;0.2620162;0.5802242,0.1658351;0.9604294;0.1144459;0.2589181;-0.3008067;-0.5190033;0.7570419
-0.1063325;1.730378;-0.03746998;0.02370943;-0.0958218;0.01430004;0.9950134,-0.2505975;1.464765;0.4027146;-0.3876718;0.6727856;0.2540637;0.576647,0.1658822;0.9603998;0.1147624;0.2563499;-0.2982715;-0.520023;0.7582183
-0.1067864;1.729918;-0.03759426;0.02239057;-0.09562486;0.01432924;0.9950624,-0.2501903;1.473513;0.4061297;-0.3904052;0.6776572;0.2464093;0.5724044,0.1659013;0.9603787;0.114875;0.2555116;-0.2974269;-0.5203863;0.7585837
-0.1072492;1.729743;-0.03769237;0.02122602;-0.09535572;0.01455223;0.9951106,-0.2498631;1.482058;0.4098951;-0.393464;0.6821666;0.2393811;0.5679187,0.1659827;0.9601785;0.115345;0.2521854;-0.2940663;-0.5218988;0.7599667
-0.1077007;1.729616;-0.03777461;0.0199515;-0.09508263;0.01459291;0.9951624,-0.249723;1.487656;0.4125811;-0.3956446;0.6846237;0.2355226;0.565053,0.1660253;0.9599973;0.1155972;0.2504891;-0.2923059;-0.522701;0.7606551
-0.1082;1.729489;-0.03785688;0.01857799;-0.09478512;0.01455821;0.9952179,-0.2498799;1.496284;0.4157456;-0.3988819;0.6872464;0.2317554;0.5611373,0.1660716;0.959672;0.1159819;0.2479453;-0.289591;-0.5238755;0.7617183
-0.1087516;1.729405;-0.03793406;0.01701179;-0.09448667;0.01447047;0.9952756,-0.2499932;1.504873;0.4193309;-0.4020289;0.6885768;0.2307125;0.5576795,0.1660938;0.9593937;0.1163824;0.2454572;-0.2868406;-0.5249702;0.7628103
-0.1092437;1.729253;-0.03796987;0.01536321;-0.09427943;0.01437198;0.9953235,-0.2501822;1.513558;0.4236534;-0.4051273;0.6889597;0.2318293;0.5544922,0.1660933;0.9591929;0.1168013;0.243038;-0.2841359;-0.5259777;0.7639024
-0.1097975;1.72908;-0.03798138;0.01368882;-0.09398602;0.01420764;0.995378,-0.2504241;1.522222;0.4283449;-0.4083099;0.6888981;0.234032;0.5512998,0.1660689;0.9590366;0.1172293;0.2407384;-0.281605;-0.5268611;0.7649583
-0.1103573;1.728956;-0.03799261;0.0122165;-0.09368768;0.01404326;0.9954277,-0.2524182;1.524011;0.4352903;-0.4103729;0.6888635;0.23554;0.549165,0.1660323;0.9589437;0.1175203;0.2392847;-0.2800364;-0.5273709;0.7656386
-0.1110017;1.728854;-0.03796705;0.01070887;-0.09338766;0.01390365;0.9954752,-0.2532353;1.530883;0.4418671;-0.4129452;0.6891489;0.2371103;0.546195,0.1658818;0.9587671;0.1181227;0.2365497;-0.2771595;-0.5282454;0.7669315
-0.1116041;1.728763;-0.03795169;0.009450906;-0.09308863;0.01375338;0.995518,-0.2537482;1.53812;0.4486539;-0.4148135;0.6898717;0.2370766;0.5438765,0.1658189;0.9587244;0.1182787;0.2358854;-0.2764566;-0.5284522;0.7672472
-0.1123114;1.728702;-0.03790874;0.008181314;-0.09273943;0.01373069;0.9955621,-0.2539419;1.546611;0.4533568;-0.4163315;0.6907205;0.2355324;0.5423077,0.1654129;0.9585603;0.1189051;0.2333274;-0.2736484;-0.5292254;0.7685022
-0.1130538;1.728724;-0.0378522;0.007001012;-0.09244493;0.01374087;0.9955984,-0.2536929;1.55436;0.4572141;-0.4179605;0.6911983;0.2335645;0.5412964,0.1652715;0.9585211;0.1190619;0.2326996;-0.2729214;-0.5294212;0.7688161
-0.1138351;1.728752;-0.0377062;0.005817789;-0.09211047;0.01393465;0.9956343,-0.2539186;1.559313;0.4610853;-0.4191936;0.6910451;0.2327121;0.5409053,0.1651152;0.9584821;0.119217;0.2320712;-0.2721842;-0.529613;0.7691351
-0.1145886;1.728648;-0.03749852;0.004367996;-0.09163112;0.01400634;0.995685,-0.2544177;1.566754;0.4671678;-0.4211993;0.6900018;0.2328645;0.5406134,0.1636326;0.9582647;0.1203321;0.2280366;-0.2669311;-0.5309227;0.7712771
-0.1153662;1.728523;-0.03724908;0.002797707;-0.09105183;0.01412843;0.995742,-0.255529;1.57309;0.4726955;-0.4239072;0.6874758;0.2357693;0.5404559,0.1631643;0.9582111;0.1206617;0.2270132;-0.2655321;-0.5312272;0.771852
-0.1163318;1.728244;-0.03655346;0.001007381;-0.09039227;0.01420152;0.9958045,-0.256301;1.580333;0.4785725;-0.4275057;0.6831126;0.2424519;0.5401972,0.1624583;0.9581271;0.1211743;0.2256336;-0.2637142;-0.5315837;0.7726339
-0.1173043;1.72809;-0.03602197;-0.0006859021;-0.08974616;0.01442204;0.99586,-0.2567809;1.585097;0.4824177;-0.429617;0.680204;0.2477366;0.5397946,0.1616424;0.9580295;0.1218997;0.2243992;-0.2622212;-0.5317941;0.7733566
-0.1181846;1.72805;-0.0356046;-0.002278705;-0.08905947;0.01475039;0.9959145,-0.2590631;1.592871;0.4925665;-0.4327877;0.6756375;0.258144;0.5381176,0.1610004;0.9579529;0.1224765;0.2236142;-0.2613323;-0.5318666;0.7738346
-0.1189335;1.727986;-0.03529325;-0.003768287;-0.08840854;0.01490177;0.9959657,-0.2597706;1.596975;0.4967538;-0.4336044;0.6744058;0.2620479;0.5371172,0.1606856;0.9579158;0.1226978;0.2232247;-0.2608985;-0.5318907;0.7740769
-0.1197327;1.72791;-0.03495688;-0.005335489;-0.08764353;0.01498124;0.996025,-0.260458;1.603071;0.502646;-0.4341117;0.6738268;0.2648171;0.5360751,0.1606875;0.9579163;0.1226971;0.2232543;-0.2609353;-0.5318861;0.7740591
-0.1205148;1.72778;-0.03463224;-0.007044492;-0.08682585;0.01506849;0.9960846,-0.2606829;1.607003;0.5063877;-0.4341696;0.6739639;0.2646028;0.5359616,0.1587683;0.9576753;0.1240821;0.2205132;-0.2578882;-0.5320514;0.7757506
-0.1213247;1.727737;-0.03415917;-0.008752326;-0.08598684;0.01500542;0.9961448,-0.2621029;1.611708;0.5133581;-0.4341958;0.6740744;0.2641421;0.5360286,0.15772;0.9575492;0.1248826;0.2187696;-0.2559005;-0.5322444;0.7767695
-0.1221199;1.727594;-0.03363837;-0.01065636;-0.08506849;0.01494048;0.9962061,-0.2628402;1.616865;0.5189038;-0.4342026;0.6740881;0.2640445;0.5360538,0.1571737;0.9574962;0.1253335;0.2178613;-0.2548541;-0.5323857;0.7772717
-0.1239235;1.727424;-0.03229684;-0.01454919;-0.08310115;0.01495319;0.9963228,-0.2643141;1.625463;0.5299641;-0.4341719;0.6739309;0.2612399;0.5376482,0.1555611;0.9573546;0.1269199;0.2148918;-0.2515045;-0.5329251;0.7788183
-0.1247711;1.727403;-0.0316716;-0.01610734;-0.08213682;0.01505533;0.9963772,-0.2647096;1.629471;0.5351268;-0.4337929;0.673299;0.2581087;0.5402518,0.1546466;0.9572974;0.1278978;0.2130941;-0.2495471;-0.5332975;0.7796865
-0.1255476;1.727386;-0.03103248;-0.01754751;-0.08121859;0.01523056;0.9964254,-0.2649379;1.632062;0.5383604;-0.4332978;0.6728991;0.2562857;0.5420124,0.154065;0.9572619;0.1285129;0.2118769;-0.2482478;-0.5335649;0.7802497
-0.1263675;1.727496;-0.03035143;-0.01877707;-0.08031268;0.01539874;0.9964739,-0.2652491;1.635899;0.5429296;-0.4321859;0.6727567;0.2537027;0.5442873,0.1532289;0.9572128;0.1294712;0.2101278;-0.2464343;-0.5340022;0.7809981
-0.1272448;1.72765;-0.02948626;-0.02005665;-0.07942112;0.01535805;0.9965211,-0.2656295;1.639635;0.5473444;-0.4307647;0.6731736;0.2500027;0.5466056,0.1524133;0.9571762;0.1305347;0.2084526;-0.2447327;-0.5345062;0.7816372
-0.1280015;1.727653;-0.02879541;-0.02119749;-0.07854846;0.01521963;0.9965687,-0.2661912;1.64294;0.5517572;-0.4297989;0.6735272;0.2446266;0.5493558,0.151522;0.9571596;0.1317429;0.2068457;-0.2430421;-0.5349591;0.7822814
-0.1287749;1.727628;-0.02813473;-0.02222969;-0.07751916;0.01506725;0.9966291,-0.266571;1.646025;0.5559723;-0.4299596;0.6730684;0.2390097;0.5522572,0.1506982;0.9571419;0.1327872;0.205241;-0.2411506;-0.535335;0.7830319
-0.1295231;1.7276;-0.02745749;-0.02332791;-0.07649062;0.01492924;0.9966856,-0.266861;1.64802;0.5587165;-0.4307488;0.6721852;0.2362665;0.5538959,0.1501564;0.9571267;0.1334865;0.2041569;-0.2397327;-0.5355494;0.7836039
-0.1310995;1.727625;-0.02593113;-0.02558203;-0.07442117;0.0144524;0.996794,-0.2674634;1.652777;0.5653757;-0.4338821;0.6686385;0.2336954;0.5568261,0.1485337;0.9570684;0.135725;0.200839;-0.2350467;-0.5360972;0.785504
-0.1318877;1.72758;-0.02525069;-0.02648752;-0.07347091;0.01417497;0.9968448,-0.2676657;1.655847;0.5704686;-0.4352303;0.6668398;0.2342175;0.5577109,0.1477091;0.9570413;0.1368524;0.1991501;-0.2327217;-0.5363809;0.7864321
-0.1325852;1.727561;-0.02459031;-0.02718339;-0.07271591;0.01405655;0.9968831,-0.2674689;1.657346;0.5726684;-0.4353508;0.6665727;0.2344181;0.5578519,0.1468885;0.9570183;0.1379327;0.1974568;-0.2304806;-0.5367388;0.7872744
-0.1332055;1.72758;-0.02400838;-0.02776324;-0.0720167;0.01401021;0.9969186,-0.2671878;1.65921;0.575803;-0.435231;0.6666205;0.2344448;0.5578769,0.1463541;0.9570061;0.1386378;0.196332;-0.2290154;-0.5370308;0.7877841
-0.1343593;1.727632;-0.02273606;-0.02861629;-0.0707452;0.01407174;0.9969845,-0.2665811;1.66214;0.5804721;-0.4348461;0.6670492;0.2340881;0.5578144,0.1449332;0.9569967;0.1407111;0.1928665;-0.2245012;-0.5383936;0.7890083
-0.1349377;1.727658;-0.02211143;-0.02897323;-0.07013768;0.01408014;0.9970171,-0.2666388;1.663725;0.582936;-0.433423;0.6692123;0.2314358;0.5574377,0.1443368;0.9570051;0.1417446;0.1909631;-0.2220092;-0.539347;0.7895252
-0.1355537;1.727595;-0.0214688;-0.02939066;-0.06947957;0.01407738;0.997051,-0.2670499;1.664425;0.585086;-0.4324989;0.6718637;0.2262531;0.5570938,0.1441497;0.9570093;0.1420829;0.1903436;-0.2212074;-0.5396731;0.7896769
-0.1361696;1.727556;-0.020868;-0.02973497;-0.0688729;0.01374266;0.9970875,-0.2669856;1.665129;0.586836;-0.4325288;0.6738456;0.220203;0.5571012,0.1433948;0.9570239;0.1434492;0.1877491;-0.2178751;-0.5409588;0.7903445
-0.1368194;1.727496;-0.02032743;-0.03021135;-0.06820417;0.01346622;0.9971229,-0.2667682;1.665369;0.58842;-0.4323459;0.6750765;0.2152291;0.5576963,0.1428196;0.9570301;0.1444291;0.1858715;-0.2155024;-0.5417874;0.790871
-0.1374993;1.72747;-0.01982753;-0.03063536;-0.06748033;0.01322963;0.9971624,-0.2663075;1.665597;0.5892327;-0.4312045;0.6764046;0.2125158;0.5580112,0.1422314;0.9570327;0.1453465;0.1840962;-0.2132536;-0.5424894;0.7914144
-0.1381259;1.727458;-0.01943164;-0.03097457;-0.06694993;0.01311307;0.9971892,-0.2660177;1.665885;0.5898284;-0.428212;0.6789305;0.211607;0.5575935,0.1416263;0.9570342;0.1462181;0.1824033;-0.2110839;-0.5431362;0.7919443
-0.1387505;1.727428;-0.01903631;-0.03126098;-0.06651264;0.01309304;0.9972098,-0.2658412;1.666254;0.5902497;-0.4259867;0.6805676;0.2124318;0.5569882,0.1412259;0.9570359;0.1467403;0.1812862;-0.2096315;-0.543574;0.7922862
-0.1394424;1.727435;-0.01864639;-0.03139913;-0.06607063;0.01317354;0.9972338,-0.2657549;1.667103;0.5908836;-0.421995;0.6836436;0.2149107;0.5553063,0.1406182;0.9570455;0.1475344;0.1795528;-0.2074144;-0.5443854;0.7927071
-0.140128;1.727431;-0.01832573;-0.03152511;-0.06579421;0.01335819;0.9972457,-0.2658896;1.667568;0.5907977;-0.4194272;0.6859921;0.2167012;0.5536572,0.1402019;0.9570535;0.1480542;0.1783885;-0.2059065;-0.5449554;0.7929715
-0.141908;1.727199;-0.01758704;-0.03216289;-0.06522523;0.01351157;0.9972606,-0.267112;1.66898;0.5903222;-0.4154862;0.6917921;0.2184108;0.5487182,0.139146;0.957069;0.1491783;0.1754016;-0.202022;-0.5463019;0.7937101
-0.1426603;1.7271;-0.01723988;-0.03277529;-0.06497099;0.0134058;0.9972587,-0.2677816;1.669628;0.5901473;-0.4146901;0.6939429;0.2175466;0.546945,0.1383442;0.957072;0.1496644;0.1730481;-0.1990633;-0.5471868;0.7943645
-0.1434113;1.726987;-0.01689331;-0.03336786;-0.06463614;0.01320048;0.9972635,-0.2684966;1.670079;0.5900382;-0.4144097;0.6950476;0.2162228;0.5462794,0.1378679;0.957069;0.1499232;0.1714897;-0.1971835;-0.5476822;0.7948297
-0.145333;1.726702;-0.01605873;-0.03443122;-0.06405428;0.01311782;0.997266,-0.2694968;1.671587;0.5897322;-0.4143822;0.6954432;0.2145176;0.546469,0.1369654;0.9570584;0.1503626;0.1694167;-0.1947381;-0.5482514;0.7954845
-0.1460411;1.726677;-0.01575292;-0.03475381;-0.06407107;0.01335039;0.9972507,-0.2710211;1.672437;0.5893611;-0.4145146;0.6953089;0.2142209;0.5466558,0.1362491;0.9570447;0.1507179;0.168461;-0.1935565;-0.5484989;0.7958052
-0.1468124;1.726669;-0.01545922;-0.03500891;-0.06406987;0.01353831;0.9972393,-0.2737164;1.673283;0.5883859;-0.4146453;0.6952267;0.214127;0.546698,0.1355938;0.957026;0.1510604;0.1677098;-0.1925213;-0.5486901;0.7960831
-0.1475536;1.726632;-0.01515406;-0.03520437;-0.06444007;0.01396128;0.9972027,-0.275674;1.674176;0.5876812;-0.4147974;0.6951356;0.2140717;0.5467201,0.1349291;0.9570026;0.1514362;0.1671471;-0.1916143;-0.5488244;0.7963276
-0.1482033;1.726541;-0.01489166;-0.03550902;-0.06518652;0.01445144;0.9971364,-0.2798941;1.676096;0.5860776;-0.417244;0.6941702;0.2125405;0.5466824,0.1341514;0.9569735;0.1518995;0.1668098;-0.1909137;-0.548893;0.7965192
-0.1487987;1.726453;-0.01463649;-0.03595594;-0.06605876;0.01482557;0.9970575,-0.2826239;1.676574;0.5849994;-0.4203932;0.693215;0.2100643;0.546439,0.1336382;0.9569491;0.1522135;0.1666944;-0.1905847;-0.5489037;0.7966149
