HEAD,HANDL,HANDR
-0.1131328;1.720819;0.07680368;0.2267461;-0.05750224;0.04198152;0.9713482,-0.3271203;0.7115353;0.08183543;0.04135396;0.3405786;0.3628463;0.866394,-0.03889639;1.070704;0.3853014;0.02909819;-0.5816938;-0.4704668;0.6629077
-0.1144785;1.720617;0.0783713;0.2289903;-0.05797667;0.04271461;0.9707614,-0.3268246;0.7110413;0.07874095;0.04139856;0.3395717;0.3631703;0.8666514,-0.04051587;1.072476;0.3890403;0.0241743;-0.5825214;-0.4688968;0.6634909
-0.1158534;1.720356;0.07994256;0.2311134;-0.0585616;0.04361393;0.970183,-0.3493698;0.7100776;0.0919705;0.04158778;0.3388476;0.3633126;0.8668661,-0.04348411;1.075758;0.3953889;0.01702437;-0.5832593;-0.4670829;0.6643435
-0.1174541;1.719941;0.08139636;0.2332796;-0.05917396;0.0444145;0.9695908,-0.3592348;0.7109743;0.0965766;0.04197758;0.3382978;0.3632878;0.8670723,-0.04721533;1.079607;0.4022203;0.01021477;-0.58368;-0.4656413;0.6651253
-0.1189701;1.719566;0.08279574;0.2352939;-0.05989101;0.04535937;0.9690163,-0.3616479;0.7108768;0.09671227;0.04233135;0.3378687;0.363247;0.8672395,-0.05091081;1.08334;0.4087392;0.003680457;-0.5840114;-0.4642345;0.6658855
-0.1203476;1.719372;0.08426729;0.2375137;-0.06065807;0.04627146;0.9683836,-0.3640407;0.7107305;0.09596556;0.04298998;0.3371631;0.3631708;0.8675137,-0.05336094;1.085777;0.4130249;-0.0005391045;-0.584421;-0.4629846;0.6664061
-0.1216669;1.719179;0.08569557;0.2396906;-0.06169391;0.0472106;0.9677363,-0.3655785;0.7108228;0.09495761;0.04368241;0.3363868;0.3631448;0.8677913,-0.05688344;1.089233;0.4192266;-0.007054198;-0.5857191;-0.4600554;0.6672574
-0.1232693;1.718859;0.08706841;0.2419407;-0.06280007;0.04818144;0.9670571,-0.3664297;0.7108672;0.09431991;0.04408272;0.3357657;0.3632185;0.8679806,-0.05903554;1.091411;0.4232927;-0.01147731;-0.5868393;-0.4575139;0.6679589
-0.1247398;1.718512;0.08837279;0.2437245;-0.06383695;0.04902457;0.9664987,-0.3676192;0.7109125;0.09304428;0.04445476;0.3342785;0.3636606;0.8683504,-0.06252259;1.094772;0.4294006;-0.01827767;-0.5883209;-0.4530054;0.669575
-0.1262128;1.718103;0.08971273;0.2450152;-0.0646373;0.0497916;0.9660799,-0.3676896;0.7108686;0.09172915;0.04440174;0.3332643;0.3640525;0.8685789,-0.06607795;1.098135;0.4354265;-0.02466794;-0.5892761;-0.4487335;0.6714042
-0.1275812;1.717701;0.09097271;0.2460509;-0.06523316;0.050474;0.9657412,-0.3674137;0.710754;0.08925442;0.04394296;0.3312707;0.3649251;0.8689985,-0.06909665;1.10062;0.4410149;-0.02988466;-0.5898954;-0.4456668;0.6726898
-0.1293707;1.717065;0.09239452;0.2473633;-0.06582563;0.05115506;0.9653298,-0.3669979;0.7103028;0.08660446;0.04301615;0.3284314;0.3663053;0.8695418,-0.07188006;1.103013;0.446785;-0.03426088;-0.590601;-0.4433762;0.6733753
-0.1311341;1.716415;0.09369843;0.2484995;-0.06614871;0.05165289;0.9649893,-0.3665253;0.7096045;0.08390675;0.04170758;0.3255832;0.3678023;0.8700445,-0.07468331;1.105321;0.4523876;-0.03833772;-0.5917;-0.4410259;0.6737339
-0.1325835;1.716052;0.09497082;0.249849;-0.06656952;0.05224327;0.9645801,-0.3663092;0.7094254;0.08294673;0.04123169;0.3246967;0.3682571;0.8702061,-0.07739209;1.107419;0.4578006;-0.04264943;-0.5932096;-0.4382256;0.6739746
-0.1339124;1.71569;0.09619944;0.2511711;-0.06706454;0.05279804;0.9641721,-0.3653517;0.7087228;0.07906084;0.03949574;0.3218732;0.369615;0.8707598,-0.07877281;1.107693;0.460604;-0.0455622;-0.5941883;-0.436199;0.6742365
-0.1354507;1.715105;0.09748457;0.2527138;-0.06745424;0.05338655;0.9637093,-0.3645746;0.7079378;0.07602473;0.03844289;0.3203297;0.3703144;0.8710788,-0.0808292;1.108357;0.4652713;-0.04976013;-0.5951152;-0.4331809;0.6750676
-0.1369293;1.714688;0.09872846;0.2542487;-0.06762461;0.05406429;0.9632557,-0.3636417;0.7071407;0.07286177;0.03763312;0.319039;0.3708642;0.8713539,-0.08299994;1.109115;0.4701078;-0.05354295;-0.5951866;-0.4303047;0.6765531
-0.1383295;1.71444;0.09989396;0.2557862;-0.06750259;0.05477977;0.9628167,-0.3626907;0.7065381;0.06959233;0.03703511;0.317811;0.3713728;0.8716116,-0.08487751;1.109501;0.4742591;-0.05694522;-0.5943571;-0.4277048;0.6786497
-0.1398574;1.714121;0.1010985;0.2573103;-0.06733674;0.05549237;0.9623813,-0.3620158;0.7061791;0.0674246;0.03670426;0.3169471;0.3717174;0.8717933,-0.08624295;1.109733;0.4769658;-0.05909581;-0.5934956;-0.4261839;0.6801749
-0.141496;1.713753;0.1022968;0.2588841;-0.06699715;0.0561437;0.9619451,-0.3610334;0.7054082;0.06418519;0.036157;0.3153535;0.3723562;0.8721213,-0.08835781;1.110406;0.4813447;-0.06239702;-0.5922036;-0.4240567;0.6823324
-0.1429464;1.713488;0.1034364;0.2602582;-0.0666381;0.05661812;0.9615713,-0.3599529;0.704866;0.06093133;0.03543091;0.3132285;0.3731579;0.8725743,-0.08982179;1.110891;0.4841241;-0.06471347;-0.5916558;-0.4226608;0.683457
-0.1442987;1.713276;0.1044802;0.2613806;-0.06614618;0.056979;0.9612795,-0.3587725;0.704438;0.05771773;0.03477983;0.3109157;0.3738397;0.8731355,-0.09195951;1.112807;0.4883941;-0.06985811;-0.5920737;-0.4196665;0.6844331
-0.1459011;1.712902;0.1055254;0.262344;-0.06567612;0.05735666;0.9610268,-0.3578992;0.704151;0.05548964;0.03443581;0.3093068;0.3742312;0.8735528,-0.09351679;1.114513;0.4917834;-0.07449669;-0.5939574;-0.4171804;0.6838315
-0.1474381;1.712561;0.1065267;0.2631997;-0.06511562;0.05777213;0.9608061,-0.3565597;0.7035553;0.05214976;0.03406386;0.3070059;0.3747272;0.8741663,-0.09454127;1.115578;0.4939831;-0.07774602;-0.5957743;-0.4155952;0.6828538
-0.1488808;1.712299;0.1075144;0.2640414;-0.06437413;0.05832833;0.9605914,-0.3551025;0.703103;0.04875827;0.03378648;0.3048152;0.3751798;0.8747492,-0.0954911;1.116679;0.4961644;-0.08096881;-0.5978827;-0.414182;0.6814936
-0.1501738;1.712091;0.1084429;0.2648757;-0.0636999;0.05906401;0.9603617,-0.3535419;0.7027048;0.04532567;0.03361166;0.3027703;0.3756127;0.8752802,-0.09647135;1.118943;0.4992135;-0.08665489;-0.6019602;-0.4123585;0.6783033
-0.1514955;1.711859;0.1093828;0.2658017;-0.06298503;0.05983722;0.9601051,-0.3524422;0.7024473;0.04293479;0.03355037;0.30143;0.375914;0.8756157,-0.09717588;1.120329;0.5013249;-0.08896218;-0.6036263;-0.4119697;0.6767586
-0.1527033;1.711678;0.1102706;0.2667018;-0.06230129;0.06079087;0.9598402,-0.3508137;0.7020699;0.03940446;0.03352834;0.299521;0.3764068;0.8760599,-0.09827203;1.122548;0.5046068;-0.09167728;-0.6055192;-0.4117393;0.6748427
-0.1538938;1.711502;0.1111539;0.2675609;-0.0617541;0.06166043;0.959581,-0.3492411;0.7017924;0.03582941;0.03332657;0.297329;0.3771003;0.8765159,-0.09915117;1.124296;0.5071545;-0.09398992;-0.6069682;-0.4112748;0.6735048
-0.1550924;1.711294;0.111997;0.2683752;-0.06124517;0.06241846;0.9593371,-0.3480806;0.7015842;0.03340686;0.03249228;0.2942903;0.378121;0.8771328,-0.100089;1.126406;0.5096329;-0.09675688;-0.6084579;-0.4101542;0.6724513
-0.1563182;1.710955;0.112615;0.2690371;-0.06082892;0.06316739;0.9591292,-0.3474436;0.7013301;0.03183847;0.03150657;0.2912157;0.3791732;0.8777406,-0.1008743;1.128045;0.5113704;-0.0990461;-0.6095592;-0.4090421;0.6717975
-0.157511;1.710711;0.1133407;0.2697431;-0.06028709;0.06375255;0.9589264,-0.347667;0.7012737;0.03244881;0.03076725;0.2891234;0.3799379;0.8781277,-0.1030239;1.130949;0.5141718;-0.1035086;-0.611536;-0.4068219;0.6706755
-0.1586157;1.710518;0.1140895;0.2703875;-0.05973681;0.06429613;0.958743,-0.3477785;0.7012447;0.03289424;0.02952971;0.2861005;0.3810617;0.8786731,-0.104118;1.133226;0.5153885;-0.1087576;-0.6136869;-0.4043256;0.6693886
-0.1597631;1.710283;0.1148619;0.2710729;-0.05917425;0.06492869;0.9585417,-0.3480142;0.7012252;0.03321948;0.02831152;0.2834249;0.3819965;0.8791742,-0.1052634;1.135662;0.5168916;-0.1140248;-0.6157231;-0.4020934;0.6679853
-0.1609236;1.710011;0.1155875;0.2719074;-0.05858805;0.06556243;0.9582982,-0.3486252;0.7010381;0.03338879;0.02738327;0.2813848;0.3826525;0.8795736,-0.107019;1.13845;0.5186176;-0.1189931;-0.6175809;-0.4000919;0.6666041
-0.1619275;1.70984;0.1162656;0.2726595;-0.05815157;0.06610285;0.9580739,-0.3493746;0.7009814;0.03344911;0.02684689;0.2799144;0.3831303;0.8798512,-0.108328;1.140903;0.5194705;-0.1234147;-0.6192771;-0.398244;0.665332
-0.1629588;1.709659;0.1169674;0.2733177;-0.05769125;0.0666836;0.9578739,-0.3498945;0.7009708;0.03371746;0.02660351;0.2791588;0.3834028;0.8799801,-0.1094362;1.143204;0.5206143;-0.127352;-0.6207425;-0.3965691;0.6642237
-0.1638747;1.709465;0.1175793;0.2738404;-0.05722585;0.06710869;0.9577228,-0.3507044;0.7009407;0.03444633;0.02632727;0.2782835;0.3837216;0.8801267,-0.1105608;1.144957;0.5214736;-0.129805;-0.6214786;-0.3956167;0.6636283
-0.1647779;1.709021;0.1182286;0.2743779;-0.05662951;0.06745412;0.9575802,-0.3516536;0.7007544;0.03522024;0.02608529;0.2775983;0.3839741;0.8802401,-0.112467;1.147624;0.522846;-0.1332665;-0.6220902;-0.3943839;0.6631027
-0.1655785;1.708579;0.1188373;0.2749394;-0.05600752;0.06788398;0.9574254,-0.3530086;0.700402;0.03657448;0.02584295;0.2770378;0.3842133;0.8803195,-0.1145548;1.150393;0.5242804;-0.136781;-0.6222013;-0.3931575;0.6630112
-0.1664189;1.708284;0.119374;0.2753731;-0.05544256;0.06835109;0.9573004,-0.3539086;0.7003182;0.03737469;0.02567126;0.276691;0.384384;0.8803591,-0.1151298;1.154249;0.5234563;-0.1404963;-0.6219225;-0.3920688;0.6631405
-0.1672396;1.708096;0.1198594;0.2759717;-0.05482579;0.0688153;0.9571302,-0.35528;0.7002555;0.03857152;0.02541012;0.2762372;0.3846476;0.880394,-0.1162124;1.156474;0.5237404;-0.143038;-0.621551;-0.3915064;0.6632776
-0.167953;1.707979;0.1202019;0.2766327;-0.05421681;0.06931809;0.9569378,-0.3563057;0.7002428;0.03968118;0.02517714;0.2758834;0.384917;0.8803937,-0.1180889;1.15967;0.5245569;-0.1465999;-0.6208057;-0.3910524;0.6634657
-0.1687078;1.70789;0.1205939;0.277431;-0.05363489;0.06988597;0.9566982,-0.3570025;0.7002246;0.04059765;0.02498133;0.2756408;0.3851741;0.8803629,-0.1192998;1.162417;0.5247272;-0.149619;-0.6199754;-0.3911582;0.6635058
-0.1694268;1.707798;0.1209756;0.2782297;-0.05312398;0.0703319;0.956462,-0.357359;0.7001808;0.04115793;0.02486528;0.275522;0.3853442;0.880329,-0.1200835;1.16529;0.5244218;-0.1519512;-0.6192793;-0.3917708;0.6632645
-0.1701573;1.707676;0.1213115;0.2789;-0.05250082;0.07071655;0.9562728,-0.3578754;0.700115;0.04201105;0.02473626;0.275423;0.3855599;0.8802692,-0.1212392;1.167341;0.5243982;-0.1530554;-0.6190315;-0.3922783;0.6629417
-0.1707601;1.707579;0.1216424;0.2794316;-0.05191433;0.07107112;0.9561234,-0.3583899;0.700109;0.04280845;0.02466668;0.2753948;0.385704;0.8802169,-0.1232891;1.170444;0.524581;-0.1544699;-0.6190365;-0.3929463;0.6622131
-0.1712464;1.707482;0.1219237;0.2798029;-0.05139819;0.0713938;0.9560186,-0.3587601;0.7001331;0.04330876;0.0246478;0.2753962;0.3857618;0.8801916,-0.1238778;1.172968;0.5242149;-0.1558353;-0.6194785;-0.393432;0.6611907
-0.1718373;1.7073;0.1221894;0.2800649;-0.05089044;0.07184959;0.9559349,-0.3595985;0.7000649;0.04425607;0.02464467;0.2754157;0.3858115;0.8801638,-0.1249069;1.175694;0.5235403;-0.1570212;-0.6202717;-0.393669;0.6600243
-0.1724729;1.707084;0.1224231;0.2803068;-0.05031776;0.07217675;0.9558697,-0.3601414;0.700011;0.04472481;0.02465449;0.2754326;0.3858137;0.8801573,-0.1264171;1.178447;0.5228233;-0.1579056;-0.6212791;-0.393544;0.6589394
-0.1730607;1.706949;0.1225807;0.2806198;-0.04971527;0.07250953;0.9557841,-0.3611504;0.6999199;0.04543153;0.02466008;0.2754415;0.3858167;0.8801529,-0.1263754;1.178222;0.5225088;-0.1585227;-0.6223691;-0.3930636;0.6580488
-0.1736308;1.706879;0.1226398;0.2809741;-0.04904235;0.07283671;0.95569,-0.3623504;0.6999332;0.04606663;0.02466421;0.2754475;0.3858166;0.880151,-0.1265491;1.178617;0.5224189;-0.1586512;-0.6227099;-0.3928488;0.6578238
-0.1741367;1.706797;0.122691;0.2812899;-0.0484726;0.07314485;0.9556025,-0.3636312;0.6999645;0.04658955;0.0246817;0.2754723;0.3858092;0.8801461,-0.1284628;1.180841;0.5221981;-0.1588086;-0.6238506;-0.3918493;0.6573009
-0.1746887;1.706743;0.1228214;0.2817348;-0.04790611;0.07355752;0.9554684,-0.3649331;0.6999186;0.04719628;0.02478994;0.2756257;0.3857743;0.8801103,-0.1291027;1.181413;0.5223135;-0.1586579;-0.6244281;-0.3910584;0.6572599
-0.1751559;1.706679;0.1229583;0.2820884;-0.04742683;0.07393997;0.9553584,-0.365351;0.6999035;0.04740599;0.02490129;0.2757868;0.3857264;0.8800778,-0.1291705;1.181257;0.5224129;-0.1583963;-0.6246869;-0.3904662;0.6574292
-0.1754207;1.706739;0.1231098;0.2824779;-0.04712868;0.0743764;0.9552242,-0.3666151;0.6999308;0.04796123;0.02596164;0.2773764;0.3852626;0.8797505,-0.1294057;1.181225;0.5225903;-0.1582384;-0.6247545;-0.3901871;0.6575686
-0.1757659;1.706769;0.1232126;0.2828307;-0.04687999;0.07464548;0.9551111,-0.3673337;0.6999825;0.04841174;0.02715634;0.2792494;0.3847178;0.8793603,-0.1298033;1.181244;0.5228152;-0.1581125;-0.6247649;-0.3900089;0.6576948
-0.1761436;1.706852;0.1232302;0.2831022;-0.04660036;0.07480345;0.9550319,-0.367938;0.700057;0.04865123;0.02822733;0.2810202;0.3842385;0.8789719,-0.1315497;1.181879;0.5236075;-0.1579904;-0.6247403;-0.3898844;0.6578212
-0.1765289;1.706802;0.1232134;0.2831574;-0.04626191;0.07505938;0.955012,-0.3682565;0.7001255;0.04872614;0.02882081;0.2820602;0.3839797;0.8787326,-0.1314447;1.181894;0.5233313;-0.1579699;-0.6247262;-0.3898871;0.6578379
-0.1768321;1.706719;0.1231098;0.283025;-0.04602108;0.07535765;0.9550393,-0.3686502;0.7001022;0.04878929;0.02953893;0.2834134;0.3836662;0.8784102,-0.1315114;1.181958;0.523308;-0.1579718;-0.6247316;-0.3898805;0.6578363
-0.1771707;1.706674;0.1230805;0.2830409;-0.04581128;0.07564566;0.955022,-0.3690186;0.7000462;0.04883139;0.03007679;0.284569;0.3834038;0.8781329,-0.131919;1.182439;0.5230855;-0.1579933;-0.6247501;-0.3898792;0.6578143
-0.177469;1.706641;0.1230249;0.2830168;-0.04566081;0.07589291;0.9550167,-0.369377;0.6999834;0.04886666;0.03049223;0.2856427;0.3831583;0.8778771,-0.132018;1.183005;0.5227866;-0.1581849;-0.6248895;-0.3898257;0.6576675
-0.1776326;1.706546;0.1229535;0.2829206;-0.04557585;0.07619135;0.9550255,-0.3696069;0.6999387;0.04889267;0.03069144;0.2862701;0.3829933;0.8777378,-0.1319666;1.18339;0.52263;-0.1588609;-0.6252295;-0.3897669;0.6572163
-0.177756;1.706521;0.122932;0.2830443;-0.04542046;0.0763232;0.9549857,-0.3699355;0.6998334;0.04895826;0.03086276;0.2870893;0.3827603;0.8775659,-0.132055;1.183934;0.5224455;-0.1596307;-0.6254403;-0.3898676;0.6567692
-0.1778266;1.706501;0.1228859;0.2831643;-0.04540979;0.07630629;0.954952,-0.370316;0.6997594;0.04939407;0.0308913;0.2877156;0.3825761;0.87744,-0.1320472;1.183612;0.5223179;-0.1599309;-0.6254734;-0.3900927;0.656531
-0.1780127;1.70647;0.1228077;0.2832197;-0.04526762;0.07626045;0.954946,-0.3706555;0.6997074;0.0502291;0.03083299;0.2882263;0.3824431;0.8773324,-0.1320089;1.183441;0.5222342;-0.1600381;-0.6254484;-0.3905939;0.6562306
-0.1781493;1.70643;0.1227151;0.2832265;-0.04519482;0.07612626;0.9549581,-0.3707984;0.69968;0.05081777;0.03075857;0.2885411;0.3823772;0.8772603,-0.1319907;1.183465;0.5221989;-0.1599557;-0.6254222;-0.3909898;0.6560399
-0.1782695;1.70633;0.1225953;0.2830382;-0.04497972;0.07585584;0.9550456,-0.3710253;0.6996006;0.05141543;0.03061751;0.2889381;0.38231;0.8771638,-0.1321189;1.183807;0.5220771;-0.1596477;-0.6255432;-0.3914864;0.6557032
-0.1783697;1.706264;0.122493;0.2828858;-0.04484091;0.07565803;0.955113,-0.3710887;0.6995699;0.05195012;0.03044116;0.2893701;0.3822529;0.8770524,-0.1317859;1.183801;0.5218688;-0.1595575;-0.6257021;-0.3914233;0.6556113
-0.1785415;1.706225;0.1223934;0.2827393;-0.04465618;0.0756678;0.9551643,-0.3713438;0.6995317;0.0525019;0.03023681;0.2898449;0.3821821;0.8769336,-0.1314653;1.183934;0.5217718;-0.1595739;-0.6259507;-0.3912131;0.6554954
-0.1787932;1.706029;0.1221745;0.2822779;-0.0441546;0.07556108;0.9553325,-0.3718084;0.6994186;0.0534608;0.02986778;0.29075;0.3820004;0.8767258,-0.1310503;1.183675;0.520858;-0.1601587;-0.6272864;-0.3892334;0.6552544
-0.1790982;1.705968;0.1220181;0.2822184;-0.04328911;0.07552812;0.9553923,-0.372434;0.699252;0.05426279;0.02953251;0.2918767;0.3816685;0.8765073,-0.130878;1.183333;0.5201247;-0.1604226;-0.6278789;-0.3880499;0.6553243
-0.179448;1.705899;0.1218656;0.2822301;-0.04227261;0.07579181;0.9554135,-0.3726937;0.6990817;0.0542511;0.02944109;0.2929106;0.3813016;0.8763251,-0.1303117;1.182792;0.5194496;-0.1604698;-0.6278865;-0.3879473;0.6553662
-0.1796346;1.705876;0.1217994;0.2822988;-0.04179935;0.07591701;0.955404,-0.3727703;0.6990082;0.05425183;0.02947274;0.2933965;0.381125;0.8762383,-0.1299948;1.182587;0.5191984;-0.1604762;-0.6278756;-0.3879571;0.6553693
-0.1798074;1.705844;0.1217362;0.2823839;-0.04132259;0.07594725;0.9553972,-0.3727918;0.6989818;0.05425341;0.02948529;0.2935342;0.3810796;0.8762116,-0.129782;1.182508;0.5191391;-0.1604947;-0.6278471;-0.3879756;0.6553811
-0.1801493;1.705786;0.121459;0.2825212;-0.04019376;0.0757861;0.9554176,-0.3729306;0.6988125;0.05425698;0.02954473;0.2942083;0.3809116;0.8760564,-0.129024;1.182511;0.5185617;-0.1615844;-0.6260798;-0.3883657;0.6565719
-0.1803016;1.705739;0.1212553;0.2824952;-0.03960485;0.07562655;0.9554625,-0.3729331;0.6987814;0.05416195;0.02955912;0.2943203;0.3809026;0.8760223,-0.1287599;1.182609;0.5180941;-0.1627057;-0.623701;-0.38864;0.6583942
-0.1804415;1.705677;0.1210191;0.2823862;-0.03904321;0.07551145;0.9555269,-0.3729331;0.6987351;0.05401167;0.02958038;0.2944526;0.3809047;0.8759761,-0.1287233;1.182651;0.5180464;-0.1629884;-0.6229053;-0.3887213;0.6590294
-0.1806335;1.705546;0.1206603;0.2820647;-0.03836475;0.07549342;0.9556508,-0.3729413;0.6987068;0.05393356;0.02959298;0.2945262;0.3809127;0.8759475,-0.1280939;1.18285;0.518001;-0.1634691;-0.6198991;-0.3892487;0.6614292
-0.1808027;1.70552;0.1203372;0.2820031;-0.03770771;0.0754981;0.9556947,-0.3729542;0.6986088;0.05369172;0.02992606;0.2948722;0.3808623;0.8758417,-0.1277512;1.182914;0.5179604;-0.1634471;-0.6191975;-0.3894118;0.6619955
-0.1809956;1.70554;0.1200493;0.2821042;-0.03698147;0.07541545;0.9556998,-0.3731257;0.6985918;0.05345966;0.03000224;0.2949474;0.3808559;0.8758165,-0.1274316;1.183026;0.5179151;-0.1634353;-0.6186321;-0.3894583;0.6624994
-0.1811948;1.705491;0.1197148;0.2820652;-0.03625198;0.07544927;0.9557366,-0.3733531;0.6985089;0.05323601;0.03038928;0.2953041;0.3808501;0.8756855,-0.127345;1.183323;0.5178407;-0.1634971;-0.618443;-0.3893412;0.6627296
-0.1813965;1.705421;0.1194036;0.2820202;-0.03552208;0.07543568;0.9557784,-0.3734888;0.6984501;0.05311695;0.03055733;0.2954482;0.3808526;0.8756301,-0.1263587;1.183288;0.517683;-0.1635555;-0.6184285;-0.3892481;0.6627833
-0.1817993;1.705275;0.1188328;0.2820296;-0.03409749;0.07534197;0.9558349,-0.3739665;0.6982938;0.05246099;0.03114082;0.2959301;0.3808605;0.8754433,-0.126124;1.183308;0.5173987;-0.1636559;-0.6184521;-0.3890848;0.6628324
-0.1819871;1.705218;0.1185635;0.282079;-0.03344217;0.0756143;0.955822,-0.3741449;0.6982379;0.05216427;0.03136869;0.2961007;0.3808638;0.875376,-0.126097;1.183242;0.5174505;-0.1636647;-0.6184898;-0.3890424;0.6628199
