HEAD,HANDL,HANDR
-0.06384413;1.727739;-0.03705797;0.04455443;-0.0916879;0.02638005;0.9944407,-0.3874648;0.8392638;0.1820777;0.2672925;0.4472343;0.4355659;0.7340426,0.127698;1.071894;0.1350264;0.2645655;-0.4365636;-0.5743885;0.6399181
-0.06410885;1.727694;-0.03696385;0.04466297;-0.09297456;0.02686703;0.9943033,-0.3874958;0.8392657;0.182106;0.2667362;0.4470618;0.435765;0.7342318,0.1285463;1.071969;0.1342102;0.2578594;-0.4412276;-0.5757141;0.6382632
-0.0643049;1.727684;-0.03681501;0.0449115;-0.09430932;0.02731571;0.9941542,-0.3876006;0.8392675;0.1821182;0.2660605;0.4468482;0.4360039;0.7344652,0.1293022;1.072051;0.13346;0.2510964;-0.4449524;-0.577158;0.6370689
-0.06459458;1.727686;-0.03662136;0.04533293;-0.09551727;0.02781071;0.994006,-0.3876426;0.8392705;0.1821653;0.2653154;0.4466054;0.436281;0.7347178,0.129749;1.072109;0.1330157;0.2467867;-0.44699;-0.5781037;0.6364688
-0.06496923;1.727713;-0.03643766;0.04589121;-0.09650214;0.02818834;0.9938747,-0.3876722;0.8392732;0.1822074;0.2647775;0.4464224;0.4364951;0.7348958,0.1304277;1.072177;0.1323726;0.2406527;-0.4503166;-0.5793397;0.6353477
-0.06552259;1.727571;-0.0359737;0.04627413;-0.09724226;0.02830813;0.9937813,-0.3877367;0.8392802;0.1822915;0.2639199;0.4460953;0.4368784;0.7351751,0.1314399;1.072187;0.1313537;0.2331125;-0.4574021;-0.5797503;0.6327177
-0.06672198;1.727502;-0.03524952;0.04714653;-0.09803095;0.02835454;0.9936615,-0.3880537;0.8393025;0.1827761;0.2619315;0.4450634;0.4379469;0.7358757,0.1330376;1.071931;0.1291972;0.222616;-0.4745764;-0.5763047;0.6269708
-0.06728819;1.727552;-0.03497706;0.04779975;-0.09810192;0.02878305;0.993611,-0.3882183;0.8393148;0.1829361;0.261165;0.4445608;0.438405;0.7361791,0.1337895;1.071736;0.1280599;0.2178532;-0.484166;-0.5736117;0.6237732
-0.06781112;1.727584;-0.03470026;0.04855059;-0.09813204;0.02936387;0.9935546,-0.3884022;0.8393336;0.1831877;0.2599519;0.4436659;0.4391333;0.736714,0.1349338;1.071365;0.1261001;0.2102123;-0.5004039;-0.5681911;0.6185189
-0.06831646;1.727468;-0.03442246;0.04934139;-0.09798205;0.02986191;0.9935156,-0.3886009;0.8393496;0.183449;0.2586866;0.4425989;0.4398668;0.7373632,0.1359104;1.070921;0.1238959;0.2019651;-0.5173333;-0.5611327;0.6137644
-0.06873865;1.727474;-0.0340829;0.05017931;-0.09796484;0.03043057;0.9934581,-0.3887312;0.8393577;0.1837248;0.2573699;0.4413562;0.440623;0.7381171,0.1364669;1.070437;0.1215107;0.1932717;-0.5330455;-0.5524798;0.6109622
-0.06919651;1.727548;-0.03373471;0.05133767;-0.09782583;0.03071552;0.9934039,-0.3889002;0.8393596;0.1839937;0.2559765;0.4400652;0.4413683;0.7389267,0.136516;1.069928;0.1190441;0.1839839;-0.5461125;-0.5428151;0.6109524
-0.06970643;1.727587;-0.03343515;0.05253849;-0.09765871;0.03078652;0.9933553,-0.3890613;0.8393608;0.1841674;0.2549704;0.4391945;0.4418571;0.7395002,0.1363189;1.069544;0.1173779;0.1771923;-0.5534262;-0.5360612;0.6123405
-0.07036632;1.727742;-0.03308968;0.05412798;-0.09741282;0.03064137;0.9932986,-0.389394;0.8393626;0.1844155;0.2533091;0.437844;0.4426303;0.740409,0.135816;1.068876;0.1148983;0.1658357;-0.5624291;-0.5261894;0.6158708
-0.07109947;1.727937;-0.0326838;0.05560232;-0.09721575;0.030501;0.9932407,-0.3896804;0.8393682;0.1845811;0.2521024;0.4368631;0.443228;0.7410425,0.1352927;1.068016;0.1124104;0.1523921;-0.5701894;-0.5170145;0.6199653
-0.07187246;1.728139;-0.03236347;0.05751324;-0.09674639;0.03036389;0.993182,-0.3907548;0.8394245;0.1850888;0.2494795;0.4345819;0.4447305;0.7423701,0.134873;1.066965;0.1100077;0.1368573;-0.5775924;-0.5089566;0.6233943
-0.07244907;1.728242;-0.03212634;0.05928866;-0.09646269;0.03042225;0.9931034,-0.3914562;0.8394845;0.1853899;0.2473324;0.4324776;0.4462256;0.7434195,0.134781;1.065697;0.1075815;0.1190034;-0.585309;-0.5021149;0.6254058
-0.07302176;1.728337;-0.03185808;0.06093026;-0.0962143;0.03048296;0.9930263,-0.3919142;0.8395275;0.1855597;0.2458925;0.4309079;0.4473689;0.7441211,0.1349491;1.064798;0.1060218;0.1063084;-0.5904048;-0.4986401;0.6256827
-0.07356843;1.728507;-0.0315822;0.0626947;-0.09598249;0.0305396;0.9929371,-0.3925449;0.8396062;0.1857316;0.2436358;0.4282592;0.4493662;0.7451884,0.1354873;1.063421;0.1038157;0.08643751;-0.5977255;-0.4951184;0.6245885
-0.07414746;1.728651;-0.03135163;0.06471141;-0.09580053;0.03055688;0.9928247,-0.3932146;0.8396969;0.1859161;0.2412072;0.4253302;0.4515835;0.7463146,0.136266;1.06198;0.1017239;0.06540406;-0.6046182;-0.4931518;0.6220614
-0.07471399;1.728811;-0.03117249;0.06686418;-0.09563354;0.03043386;0.9927019,-0.3938652;0.8397767;0.1860083;0.2387825;0.4224214;0.4536232;0.7475085,0.1371665;1.060554;0.09978861;0.04406493;-0.6107619;-0.4925903;0.6183713
-0.07546673;1.728986;-0.03098485;0.06882963;-0.09533341;0.03026446;0.9926017,-0.3943164;0.8398215;0.1860541;0.2371582;0.4205212;0.4548525;0.7483496,0.1378455;1.059542;0.09851091;0.02919349;-0.6146038;-0.4928533;0.6152282
-0.07656357;1.729226;-0.0308236;0.07076709;-0.09474993;0.02991859;0.9925318,-0.395106;0.8398761;0.1860586;0.2348767;0.4179192;0.4564115;0.7495766,0.1391744;1.057575;0.09614424;-8.329563E-05;-0.6213;-0.4947003;0.607666
-0.0773488;1.729284;-0.03070045;0.07233557;-0.09413309;0.02985492;0.9924793,-0.3964437;0.8399501;0.185875;0.2327436;0.4155523;0.4577401;0.7507468,0.1396529;1.056578;0.09498779;-0.01456453;-0.6244049;-0.4959388;0.6032836
-0.07815234;1.729353;-0.03059717;0.07403319;-0.09327843;0.02981572;0.9924361,-0.3974554;0.8399987;0.1857871;0.2308266;0.4134862;0.4588253;0.7518162,0.1405258;1.055026;0.0933331;-0.03580199;-0.6292449;-0.4973556;0.5961599
-0.07895575;1.729429;-0.03045686;0.07571891;-0.09244975;0.02985716;0.9923851,-0.398321;0.8400341;0.1857142;0.2291206;0.4117367;0.4597183;0.7527521,0.007776199;1.200456;0.3410392;-0.05685662;-0.6352315;-0.4965134;0.5888317
-0.07992192;1.729426;-0.03013472;0.07732139;-0.0917235;0.02986751;0.9923287,-0.398894;0.8400558;0.1856509;0.2280742;0.4107223;0.4602399;0.7533051,-0.01116735;1.238215;0.3495213;-0.07684239;-0.6423447;-0.4929858;0.5817677
-0.08081619;1.72939;-0.02985933;0.0786358;-0.09110227;0.02995485;0.9922799,-0.3998637;0.8400849;0.1855337;0.226625;0.4094083;0.460923;0.7540398,-0.01463768;1.250657;0.3535361;-0.08928153;-0.6471423;-0.4901658;0.5770384
-0.08163248;1.729352;-0.02969468;0.07951922;-0.0905671;0.03012845;0.9922533,-0.4008487;0.8401128;0.185484;0.2251863;0.4082207;0.4615743;0.754716,-0.01711109;1.252595;0.3613905;-0.107699;-0.6545296;-0.4847905;0.5700615
-0.08242373;1.729257;-0.02953336;0.08023325;-0.09007873;0.03012581;0.9922404,-0.4014391;0.8401318;0.1854453;0.2242082;0.4074762;0.4620019;0.7551478,-0.02030218;1.264618;0.3689877;-0.1244446;-0.6612312;-0.4790897;0.5637019
-0.083346;1.728959;-0.02922982;0.08088437;-0.08954331;0.03007367;0.9922376,-0.4023016;0.8401614;0.1853912;0.2226014;0.4063272;0.4626777;0.7558281,-0.02243403;1.265906;0.3750544;-0.1349971;-0.6650874;-0.4755576;0.5597138
-0.08432637;1.728808;-0.02905232;0.08163871;-0.08891398;0.03011614;0.9922311,-0.4032468;0.8401563;0.1854532;0.2208433;0.4050585;0.4634137;0.7565736,-0.02697787;1.277979;0.3859213;-0.1548831;-0.671011;-0.4700398;0.5521033
-0.08517848;1.728813;-0.02898201;0.08249083;-0.08838341;0.03031973;0.9922018,-0.40419;0.8401656;0.1855546;0.2189355;0.4036267;0.464269;0.7573684,-0.03181096;1.290184;0.3902587;-0.1643347;-0.6732124;-0.467882;0.5485123
-0.08616409;1.72885;-0.02889375;0.08348147;-0.08778726;0.03048317;0.9921669,-0.4051475;0.8402085;0.1856228;0.2168903;0.4020379;0.4652774;0.7581828,-0.03744327;1.303852;0.3971609;-0.1781585;-0.6759012;-0.4649595;0.5433506
-0.0871229;1.728897;-0.02859956;0.08441206;-0.08720788;0.03057131;0.9921365,-0.4057853;0.8402414;0.1856629;0.2155242;0.4009234;0.4659968;0.7587205,-0.04043914;1.311746;0.4017802;-0.1867313;-0.6773217;-0.4632135;0.5401853
-0.08811612;1.728848;-0.02838579;0.08487833;-0.08669691;0.03063206;0.9921396,-0.4067926;0.8402957;0.185807;0.2134687;0.3991788;0.467153;0.7595101,-0.04729316;1.324978;0.4096426;-0.2034601;-0.6798717;-0.4594564;0.5341145
-0.08907709;1.7288;-0.02828576;0.08518191;-0.08619528;0.03064138;0.992157,-0.4078383;0.8403561;0.1860205;0.2114041;0.3973964;0.4684156;0.7602443,-0.05033939;1.332209;0.4139133;-0.2114158;-0.6809599;-0.457527;0.5312872
-0.09011643;1.728716;-0.02819754;0.08510206;-0.08562487;0.0305876;0.9922149,-0.4088748;0.8404149;0.1861021;0.2093809;0.3956943;0.4696279;0.7609438,-0.05298381;1.342808;0.416579;-0.223139;-0.6823484;-0.4544676;0.5273224
-0.09138639;1.728621;-0.02796073;0.08506261;-0.08508629;0.03052327;0.9922667,-0.4099512;0.8404677;0.1861428;0.2073375;0.3940511;0.4707503;0.761662,-0.05554046;1.349193;0.4200529;-0.2305328;-0.6830623;-0.4524795;0.5249218
-0.09253413;1.728598;-0.02782723;0.08515124;-0.08458219;0.03047737;0.9923035,-0.4108353;0.8405009;0.1861924;0.2060148;0.393011;0.4714357;0.7621343,-0.06061568;1.361091;0.4269161;-0.244291;-0.6840513;-0.4490604;0.5203273
-0.09367972;1.728598;-0.0277417;0.08526438;-0.08408634;0.03063916;0.992331,-0.4121113;0.8405467;0.1863651;0.2041122;0.3915153;0.4723624;0.7628419,-0.06440399;1.369196;0.4320977;-0.2523165;-0.6843482;-0.4473579;0.5175663
-0.09470066;1.728628;-0.02764667;0.0854288;-0.08376443;0.03088861;0.9923363,-0.4131537;0.8405922;0.1865141;0.2021792;0.3899774;0.4733017;0.7635618,-0.06703801;1.374545;0.4356356;-0.2565978;-0.6842809;-0.4464374;0.5163438
-0.09603147;1.728556;-0.02741478;0.08542278;-0.08335377;0.03119038;0.992362,-0.4142953;0.8406392;0.1866289;0.2002779;0.3884073;0.4742411;0.76428,-0.07094173;1.38217;0.4406416;-0.2610157;-0.6837776;-0.4451509;0.5159068
-0.09729847;1.728366;-0.02719577;0.08510397;-0.08304834;0.03151565;0.9924047,-0.4150931;0.8406723;0.1867198;0.1990186;0.3873399;0.4748958;0.7647439,-0.07471658;1.389925;0.4450685;-0.2641706;-0.6828998;-0.4437417;0.5166771
-0.09852355;1.728104;-0.02704538;0.08461319;-0.08263832;0.03181109;0.9924715,-0.4165799;0.8407242;0.1870172;0.1970874;0.3856764;0.4759517;0.7654282,-0.07719811;1.394954;0.4477925;-0.266011;-0.6822355;-0.4427336;0.5174745
-0.09963283;1.727964;-0.02689371;0.08439648;-0.08231088;0.03210671;0.9925076,-0.4178642;0.8407764;0.1872301;0.1951628;0.3840029;0.4770492;0.7660792,-0.08089983;1.402411;0.4517524;-0.2690801;-0.6813072;-0.4412718;0.5183587
-0.1009872;1.727761;-0.02658027;0.08414044;-0.08194076;0.03239639;0.9925506,-0.4190983;0.8408146;0.187417;0.1933685;0.3824614;0.4780678;0.7666702,-0.08436136;1.409533;0.4552698;-0.2726098;-0.6806597;-0.4400027;0.5184439
-0.1022326;1.727531;-0.02631881;0.08376693;-0.08168682;0.03258822;0.9925968,-0.4199659;0.8408232;0.1875642;0.1922006;0.3814703;0.478704;0.7670606,-0.08709051;1.416192;0.4577185;-0.2765294;-0.6803254;-0.4388511;0.5177825
-0.1034152;1.727202;-0.02610807;0.08323465;-0.08158845;0.03265549;0.9926475,-0.4213609;0.8408217;0.1879421;0.1905566;0.3800946;0.4795516;0.767624,-0.0902167;1.422908;0.4603442;-0.2801742;-0.6801806;-0.4377387;0.5169543
-0.1046469;1.726841;-0.02583179;0.08274263;-0.08146901;0.03264351;0.9926988,-0.4226543;0.8408288;0.1882096;0.1890474;0.3788301;0.4802868;0.7681624,-0.09315606;1.429321;0.4627841;-0.2830601;-0.6800365;-0.4366848;0.5164627
-0.1058873;1.726533;-0.02544005;0.08239406;-0.0813062;0.03271143;0.9927389,-0.4239502;0.8408237;0.1884888;0.1876626;0.3776405;0.4809704;0.7686598,-0.09437283;1.432574;0.4640586;-0.2847357;-0.6798204;-0.4360676;0.5163476
-0.1071876;1.726205;-0.0251127;0.08201111;-0.08111811;0.03289327;0.99278,-0.425405;0.8407868;0.1890537;0.1862379;0.3763278;0.4817898;0.7691368,-0.09683731;1.438355;0.4661559;-0.2869146;-0.6791968;-0.4355361;0.5164109
-0.1083977;1.725916;-0.02487428;0.08159176;-0.08082122;0.0332117;0.9928281,-0.4263266;0.8407595;0.1893342;0.1852424;0.3754315;0.4824016;0.7694318,-0.09929731;1.444148;0.4682505;-0.2888819;-0.6782137;-0.4355075;0.5166301
-0.1097844;1.725591;-0.02445938;0.0812083;-0.08052217;0.03369643;0.9928676,-0.4276665;0.8406956;0.1896787;0.18365;0.3739885;0.4833132;0.769944,-0.1017339;1.449966;0.4701505;-0.2907304;-0.6769641;-0.4358678;0.5169283
-0.111255;1.725366;-0.02395582;0.08088677;-0.08024389;0.03419333;0.9928994,-0.4290439;0.84058;0.1900365;0.1819187;0.3724093;0.4842808;0.7705122,-0.102896;1.451807;0.4715568;-0.2917991;-0.6762036;-0.4361716;0.517065
-0.1125813;1.725237;-0.02355656;0.08067329;-0.07998718;0.03465131;0.9929215,-0.4308115;0.8403583;0.1908107;0.1801132;0.3706397;0.4853979;0.7710865,-0.1043634;1.455618;0.4736694;-0.2934686;-0.6754599;-0.4363793;0.5169172
-0.1137384;1.725165;-0.02325062;0.08049998;-0.07984562;0.03493651;0.992937,-0.4322227;0.8401274;0.1912894;0.178265;0.3686699;0.4866206;0.7716895,-0.1063528;1.460171;0.475391;-0.2958193;-0.6753902;-0.4359323;0.5160447
-0.1153508;1.72504;-0.02288266;0.08026599;-0.07968011;0.03518069;0.9929606,-0.4331459;0.8399786;0.1915813;0.1770645;0.3672984;0.4874884;0.772072,-0.107858;1.463539;0.4767489;-0.2991632;-0.6759713;-0.4348294;0.5142838
-0.116821;1.725;-0.02253701;0.08008183;-0.07949582;0.03528659;0.9929865,-0.4347171;0.8397678;0.1919846;0.1752389;0.3651163;0.4889264;0.7726139,-0.1081397;1.464193;0.4772844;-0.3003855;-0.6762322;-0.4343997;0.5135907
-0.1181366;1.724937;-0.02222171;0.07976881;-0.07919609;0.03525558;0.9930368,-0.4365032;0.839576;0.1923969;0.1734893;0.3628407;0.4904574;0.7731103,-0.1100753;1.468341;0.479859;-0.3051172;-0.676587;-0.4331281;0.5114035
-0.1195044;1.724926;-0.02186236;0.07935045;-0.07885464;0.03532207;0.9930951,-0.4379348;0.8394228;0.1928151;0.1717944;0.3605714;0.492035;0.7735481,-0.1113101;1.471102;0.4818855;-0.307922;-0.6757472;-0.432894;0.5110311
-0.120898;1.724981;-0.02142592;0.07899074;-0.07859016;0.03549256;0.9931386,-0.4388898;0.8393341;0.1930787;0.1706597;0.3590469;0.4930784;0.7738439,-0.1123478;1.472424;0.4839906;-0.30993;-0.6740723;-0.4331248;0.5118327
-0.1224017;1.72503;-0.02103928;0.0787228;-0.07814354;0.03561362;0.9931908,-0.4404235;0.8392627;0.1935373;0.1690579;0.356951;0.4944436;0.7742939,-0.1134476;1.472855;0.4861652;-0.3119052;-0.6714538;-0.433511;0.5137442
-0.1237022;1.725047;-0.02070346;0.07853727;-0.07788667;0.03565437;0.9932242,-0.4419878;0.8392096;0.1940471;0.167567;0.354879;0.495679;0.7747804,-0.11432;1.474186;0.4874621;-0.3134235;-0.6693801;-0.4336942;0.5153692
-0.1251786;1.725012;-0.02033034;0.07820962;-0.07755961;0.03573464;0.9932728,-0.4434775;0.8391545;0.1944889;0.1662689;0.3528113;0.4968446;0.7752575,-0.1154741;1.476094;0.4891986;-0.3158431;-0.6668986;-0.4338062;0.5170121
-0.1267836;1.724922;-0.01987606;0.07776762;-0.07724289;0.03588964;0.9933266,-0.4444802;0.8391137;0.194754;0.1654544;0.3514448;0.4975938;0.7755719,-0.1162734;1.475653;0.4897398;-0.3180789;-0.6655916;-0.4340898;0.5170878
-0.1283184;1.724828;-0.01946497;0.07721442;-0.07683626;0.0358259;0.9934036,-0.4469317;0.8389987;0.19534;0.1639932;0.3489239;0.4989179;0.7761697,-0.1174894;1.476236;0.490948;-0.3196552;-0.6649492;-0.4345996;0.5165137
-0.1297587;1.724741;-0.01908085;0.07660287;-0.07649302;0.03596563;0.9934723,-0.4479782;0.8389376;0.1956289;0.1633055;0.3477884;0.4995271;0.7764323,-0.1184872;1.476836;0.4918973;-0.3204177;-0.6643053;-0.4360564;0.5156412
-0.1312364;1.724627;-0.01864718;0.07606395;-0.07624242;0.0361423;0.9935266,-0.4495591;0.8388472;0.1960358;0.1622387;0.3462018;0.5004179;0.7767913,-0.1204224;1.477537;0.4932266;-0.3200096;-0.6641442;-0.437241;0.5150987
-0.1327823;1.724512;-0.01808999;0.07561512;-0.0763584;0.03641217;0.9935421,-0.4517313;0.8387152;0.1966831;0.1609522;0.344457;0.5013285;0.7772474,-0.1223754;1.477354;0.4949537;-0.3173529;-0.66347;-0.4398829;0.5153619
-0.1341383;1.724476;-0.01766996;0.07540444;-0.07649537;0.0364439;0.9935464,-0.4517323;0.8387151;0.1966834;0.1609509;0.3444551;0.5013296;0.7772478,-0.1240882;1.477807;0.4958968;-0.3145991;-0.662869;-0.4421182;0.5159106
-0.1355479;1.724425;-0.01728486;0.07518873;-0.07664853;0.03643717;0.9935512,-0.454419;0.8385423;0.1975981;0.1596467;0.3427354;0.5020603;0.7778051,-0.1268969;1.47858;0.4974645;-0.3103016;-0.6623118;-0.4451821;0.5165936
-0.1381911;1.724404;-0.01646549;0.07514701;-0.07738623;0.0362699;0.9935033,-0.4570072;0.8384024;0.1984183;0.1586183;0.3414264;0.5025664;0.7782643,-0.1314526;1.479795;0.4981666;-0.3054328;-0.6623936;-0.4482077;0.5167742
-0.1395599;1.724422;-0.01607835;0.07523743;-0.07798812;0.03624211;0.9934504,-0.4585263;0.8383209;0.1989805;0.1581051;0.3408846;0.5027575;0.7784827,-0.1350567;1.480488;0.498735;-0.3044483;-0.6626711;-0.448971;0.5163365
-0.1408836;1.724352;-0.0157667;0.07522386;-0.07873226;0.03639357;0.9933872,-0.4600778;0.8382593;0.1994957;0.1576332;0.3404928;0.5029073;0.7786531,-0.1392871;1.481732;0.4992235;-0.303987;-0.6630692;-0.4496464;0.5155088
-0.1423542;1.724285;-0.01538634;0.07510965;-0.07953749;0.03647493;0.9933287,-0.4616797;0.838189;0.1999895;0.1571101;0.3401222;0.5031088;0.7787907,-0.1434069;1.482677;0.4991096;-0.303151;-0.6639103;-0.4508405;0.513873
-0.1452327;1.724281;-0.01463349;0.07486267;-0.08162231;0.03634708;0.9931829,-0.4643266;0.8380798;0.2009602;0.1564465;0.3398199;0.5032718;0.7789509,-0.1505391;1.483079;0.4992828;-0.3003302;-0.6661587;-0.4524214;0.5112234
-0.1465067;1.724405;-0.0143505;0.07476497;-0.08277197;0.03582472;0.9931141,-0.4658615;0.8380531;0.2014724;0.1559732;0.3395836;0.5033397;0.7791049,-0.1564906;1.484283;0.4992519;-0.2959663;-0.6685085;-0.4535146;0.5097301
-0.1479961;1.724467;-0.01394721;0.07462782;-0.08383451;0.03546996;0.993048,-0.4674299;0.8380654;0.2019555;0.1554074;0.33928;0.5033392;0.7793506,-0.1580418;1.484338;0.4994637;-0.295051;-0.6691805;-0.4535547;0.5093433
-0.1494655;1.724556;-0.01360542;0.07458635;-0.08480533;0.03484961;0.9929907,-0.4693934;0.8381068;0.2028423;0.1546719;0.3388547;0.5032345;0.7797494,-0.1651242;1.486064;0.4999195;-0.2929401;-0.6718419;-0.4532337;0.5073401
-0.1508648;1.724566;-0.01338843;0.07436024;-0.08576047;0.03435855;0.9929427,-0.4708638;0.8381009;0.2033496;0.1539876;0.338432;0.5031081;0.7801498,-0.1686953;1.487507;0.5001346;-0.2928095;-0.6729043;-0.4531819;0.506052
-0.1522876;1.724646;-0.01321647;0.07421201;-0.08663774;0.03394527;0.9928918,-0.472915;0.8380938;0.2039113;0.1527644;0.3376835;0.5028552;0.7808775,-0.1739414;1.488886;0.5001223;-0.2934106;-0.6746547;-0.453472;0.5031047
-0.1539843;1.72467;-0.01298866;0.07393324;-0.08754521;0.03351053;0.9928479,-0.474825;0.8380737;0.204415;0.1514724;0.3369533;0.5026097;0.7816023,-0.1772444;1.488885;0.4997751;-0.2938765;-0.6758387;-0.4540927;0.500678
-0.1557453;1.724677;-0.01280478;0.07342479;-0.08839102;0.03306942;0.9928254,-0.4772821;0.8380495;0.2048375;0.1502287;0.3363146;0.5023617;0.7822765,-0.1844335;1.491;0.5003307;-0.2941939;-0.6777918;-0.4564906;0.4956457
-0.1587711;1.724701;-0.0124782;0.07228621;-0.09020433;0.03215639;0.9927759,-0.4807029;0.8380401;0.2057822;0.1484751;0.3355357;0.5020191;0.7831652,-0.1924454;1.492536;0.5009239;-0.2932114;-0.6787499;-0.4611604;0.490568
-0.1605696;1.724793;-0.01209988;0.07175796;-0.09116275;0.03165609;0.9927427,-0.4823096;0.8380316;0.2063261;0.14755;0.3351819;0.501883;0.7835788,-0.1973993;1.493095;0.5014275;-0.2923583;-0.6786299;-0.4647661;0.4878326
-0.1622631;1.724779;-0.01186477;0.07103506;-0.09213406;0.03104109;0.9927245,-0.4843709;0.8380274;0.2069717;0.1465736;0.3347827;0.5017913;0.7839913,-0.2025681;1.494827;0.5020706;-0.291678;-0.6787134;-0.4682623;0.4847707
-0.165385;1.724851;-0.01148421;0.06996907;-0.09417642;0.03009989;0.9926375,-0.4873261;0.8380281;0.2075268;0.1442858;0.3335663;0.501802;0.7849268,-0.210043;1.495326;0.5041838;-0.2909207;-0.6789054;-0.4728127;0.4805214
-0.1670904;1.724868;-0.01123463;0.06948881;-0.09513123;0.02961493;0.9925948,-0.4887355;0.8380306;0.2076243;0.1422315;0.3322828;0.501945;0.7857542,-0.2147837;1.495035;0.5056346;-0.2897229;-0.6775702;-0.4776746;0.4783162
-0.1687389;1.724892;-0.01106147;0.0690544;-0.09597825;0.0291841;0.9925563,-0.4901842;0.8380414;0.2077139;0.1398036;0.3306862;0.5022528;0.7866662,-0.2199817;1.495283;0.5071409;-0.2860045;-0.6771712;-0.4816849;0.4770957
-0.1703014;1.724914;-0.01092084;0.06869512;-0.09687049;0.02871619;0.9925082,-0.4923611;0.8380657;0.2074086;0.137241;0.3289655;0.502738;0.7875285,-0.2242182;1.4956;0.5088391;-0.2820848;-0.6762152;-0.4855047;0.4769134
-0.1722195;1.724981;-0.01073799;0.06830668;-0.09778774;0.0282656;0.992458,-0.4939666;0.8380893;0.2070095;0.1355448;0.3277788;0.5031377;0.7880616,-0.2275173;1.495949;0.5098889;-0.280119;-0.6754824;-0.4877943;0.4767743
-0.1741426;1.724983;-0.01053596;0.0678022;-0.09866246;0.02776036;0.9924203,-0.4964287;0.8381341;0.2064768;0.1331954;0.3259976;0.5037793;0.7887909,-0.2325658;1.496219;0.5113544;-0.2783846;-0.6746264;-0.4905694;0.4761542
-0.1758136;1.724886;-0.01032291;0.06716696;-0.09955085;0.02720034;0.9923902,-0.4991951;0.8381898;0.205603;0.131029;0.3241368;0.5044769;0.7894744,-0.2370019;1.496245;0.5122715;-0.2770483;-0.6741512;-0.4928312;0.4752703
-0.1791581;1.724881;-0.009777851;0.06650168;-0.1012058;0.02633402;0.992291,-0.5036101;0.8382877;0.2042247;0.1280112;0.3210116;0.5056494;0.7904957,-0.24654;1.495693;0.5143553;-0.2739561;-0.6741264;-0.4954097;0.4744166
