HEAD,HANDL,HANDR
-0.1223343;1.737574;-0.02183668;0.07373966;-0.1869065;0.0200779;0.9794005,-0.3508252;1.209612;0.2553431;-0.182892;0.2982042;0.5880151;0.7292894,0.1690011;0.9706768;0.1334492;0.1791485;-0.1759312;-0.6116392;0.7502344
-0.1225901;1.737936;-0.02167968;0.07494978;-0.1894874;0.02009144;0.9788123,-0.3508809;1.225997;0.2613695;-0.1975295;0.3049074;0.5821608;0.7273942,0.168729;0.9706677;0.1335323;0.1787258;-0.1755025;-0.6113511;0.7506703
-0.1229043;1.738163;-0.02149935;0.07583089;-0.1918417;0.02006704;0.9782862,-0.3511879;1.241928;0.2673839;-0.2122015;0.3117198;0.5758139;0.7254239,0.1684485;0.9706599;0.1336266;0.178263;-0.1750872;-0.6110823;0.7510961
-0.1231867;1.738222;-0.02133916;0.07629739;-0.1938845;0.02003617;0.9778477,-0.3526795;1.248147;0.2717018;-0.2214903;0.3162498;0.5716054;0.7240134,0.1681716;0.9706545;0.1337283;0.1777243;-0.1746841;-0.6108251;0.7515266
-0.1238181;1.73815;-0.02129378;0.07661454;-0.1960885;0.01997743;0.9773845,-0.3556466;1.264136;0.2798555;-0.2385098;0.3252632;0.5635737;0.7209035,0.1679906;0.9706537;0.1337945;0.1773246;-0.1744286;-0.6106694;0.7518069
-0.1244157;1.73799;-0.0212783;0.07685815;-0.1981132;0.02003687;0.9769558,-0.357183;1.271501;0.2839329;-0.2463889;0.3298617;0.5596253;0.7192379,0.167801;0.9706541;0.1338478;0.176855;-0.1741532;-0.6105222;0.7521009
-0.1249059;1.737859;-0.02118979;0.07724129;-0.1996845;0.02019557;0.9766023,-0.3598002;1.281833;0.2900652;-0.2583081;0.3370224;0.5532165;0.7166899,0.1671585;0.9706602;0.1338266;0.1757705;-0.1735511;-0.6102902;0.7526824
-0.1253413;1.737815;-0.02108597;0.07783643;-0.2010228;0.02046862;0.9762747,-0.3637225;1.284524;0.2973978;-0.2703964;0.3439685;0.5462208;0.7142929,0.1667386;0.970668;0.1338325;0.1748286;-0.1730297;-0.6101905;0.7531025
-0.1263604;1.737838;-0.02112652;0.07880238;-0.2024734;0.02088803;0.9758886,-0.3672492;1.289842;0.3039709;-0.2831678;0.3502645;0.5387751;0.7119355,0.1663768;0.9706776;0.1338764;0.1738129;-0.172462;-0.6101537;0.7534976
-0.127327;1.737688;-0.02114782;0.07981923;-0.2039512;0.02158811;0.9754828,-0.3718146;1.294265;0.3103324;-0.2960414;0.3551158;0.5315267;0.7097405,0.1660335;0.9706845;0.1338766;0.1731197;-0.1720752;-0.6101534;0.7537457
-0.1278279;1.737666;-0.02100471;0.08053284;-0.2055035;0.02226116;0.9750832,-0.377037;1.294157;0.315549;-0.3046705;0.3576238;0.5268592;0.7083082,0.1651616;0.970695;0.1337538;0.1721356;-0.1715281;-0.6102053;0.7540537
-0.1283061;1.737613;-0.02079887;0.08102829;-0.2073982;0.0228628;0.974627,-0.3839958;1.293965;0.3218878;-0.3170457;0.3600894;0.5204587;0.7063572,0.1646427;0.9707047;0.1337619;0.1712424;-0.1710149;-0.6102992;0.7542977
-0.1289895;1.737573;-0.02069282;0.08154324;-0.209209;0.02330687;0.9741864,-0.3907775;1.295324;0.328488;-0.3294838;0.3614807;0.5143321;0.7044392,0.1642237;0.9707131;0.133812;0.1704745;-0.1705486;-0.6104087;0.7544886
-0.1296807;1.737496;-0.02056025;0.08189455;-0.2107911;0.02368797;0.9738066,-0.3975644;1.296008;0.3348961;-0.3411927;0.3626392;0.5091492;0.702031,0.1638986;0.9707184;0.1338317;0.1700611;-0.1702885;-0.6104826;0.7545807
-0.130245;1.737455;-0.02037631;0.08223661;-0.2121922;0.02414471;0.9734622,-0.4034652;1.294357;0.3398164;-0.3488584;0.3636061;0.5057591;0.7002115,0.1633;0.9707238;0.1338275;0.1695045;-0.1699294;-0.6105897;0.7547002
-0.1308599;1.737473;-0.02014685;0.08250869;-0.2133907;0.02461906;0.9731653,-0.4105259;1.293832;0.3462856;-0.3592303;0.3651838;0.5008515;0.6976692,0.1628387;0.9707273;0.1338964;0.1690613;-0.1696272;-0.6106683;0.7548041
-0.1317245;1.737469;-0.01999493;0.08292736;-0.2144586;0.02510263;0.9728826,-0.4150175;1.293785;0.3504924;-0.3654201;0.3664572;0.4977016;0.696039,0.1623958;0.9707289;0.1340117;0.1687074;-0.1693566;-0.6107136;0.7549074
-0.1328162;1.737342;-0.01991473;0.08338885;-0.2156075;0.02558185;0.9725767,-0.4237983;1.294195;0.35879;-0.376986;0.3701746;0.4910797;0.6925987,0.1619126;0.9707294;0.1341564;0.1684289;-0.1691079;-0.6107299;0.7550122
-0.1337088;1.737217;-0.01969568;0.08397786;-0.2167552;0.02616882;0.9722552,-0.42831;1.294443;0.362769;-0.3823138;0.3727498;0.4875929;0.6907582,0.1613832;0.9707283;0.134178;0.1682797;-0.1689504;-0.6107311;0.7550796
-0.134357;1.737039;-0.01946506;0.0844805;-0.2178356;0.02675259;0.9719542,-0.4343442;1.295584;0.3684676;-0.3896929;0.3773547;0.482223;0.6878981,0.1605449;0.9707228;0.1342352;0.1680694;-0.1686896;-0.6107391;0.7551785
-0.1351441;1.736869;-0.01922622;0.08524556;-0.2190323;0.02740492;0.9716002,-0.4400666;1.296901;0.3739374;-0.3962609;0.3824595;0.4769195;0.6850182,0.1599244;0.9707141;0.1344019;0.167897;-0.1684245;-0.6107602;0.7552588
-0.1360928;1.736549;-0.01901572;0.08600792;-0.2200366;0.02817705;0.971284,-0.4441174;1.297835;0.377628;-0.400359;0.3859582;0.4733958;0.6831145,0.1595428;0.9707049;0.1345251;0.1677938;-0.1682462;-0.6107846;0.7553018
-0.137019;1.736464;-0.01865608;0.08673169;-0.220888;0.02920943;0.9709958,-0.451241;1.300568;0.3844887;-0.4076017;0.3921135;0.4670212;0.6797051,0.1586332;0.9706696;0.1347154;0.1676514;-0.1679499;-0.6108469;0.755349
-0.1379619;1.736352;-0.01795482;0.08722971;-0.221777;0.03026306;0.9707163,-0.4546561;1.302283;0.3879857;-0.4110403;0.3946934;0.4640702;0.6781607,0.1581707;0.9706433;0.1348279;0.1675959;-0.1678222;-0.6108801;0.7553628
-0.1389588;1.736203;-0.01754472;0.08765598;-0.2224689;0.03136934;0.9704844,-0.4595356;1.304981;0.393028;-0.4159078;0.3977065;0.4601845;0.6760773,0.1574847;0.9706033;0.1351279;0.1675378;-0.1676695;-0.6109219;0.7553759
-0.1398611;1.736081;-0.01739727;0.08802663;-0.2232133;0.03229522;0.9702496,-0.4647841;1.307594;0.3979011;-0.4208749;0.4000832;0.4566371;0.6740031,0.1567469;0.9705579;0.1355841;0.1674846;-0.1675241;-0.6109518;0.7553956
-0.1406247;1.736037;-0.01724675;0.08826736;-0.2240417;0.033165;0.9700074,-0.4692801;1.31068;0.4023589;-0.4255694;0.4016885;0.4538803;0.6719596,0.1559663;0.9704971;0.1357811;0.1674233;-0.1673607;-0.6109766;0.7554254
-0.1413383;1.735995;-0.01707379;0.08842762;-0.2249097;0.03389465;0.9697667,-0.472279;1.312996;0.4054781;-0.4287043;0.4026311;0.4523629;0.6704242,0.1552918;0.9704367;0.135938;0.1673136;-0.1671071;-0.611008;0.7554803
-0.1420803;1.735978;-0.01681548;0.0887542;-0.2258738;0.03454347;0.9694898,-0.4737069;1.314068;0.4069609;-0.430126;0.4030329;0.4518334;0.6696287,0.1548674;0.9703993;0.1360393;0.1671785;-0.1668324;-0.6110446;0.7555414
-0.1428738;1.735948;-0.01655804;0.08905391;-0.2266579;0.03489233;0.9692668,-0.4750552;1.315336;0.4080492;-0.4315188;0.4034485;0.4513874;0.6687827,0.1540678;0.9703347;0.1362966;0.166595;-0.1658327;-0.6111976;0.7557666
-0.1436049;1.735916;-0.01631912;0.08934123;-0.2274933;0.03536668;0.9690275,-0.4852092;1.326438;0.4191373;-0.4412699;0.4056838;0.44999;0.6619747,0.1530502;0.9702899;0.1366286;0.1658495;-0.1647253;-0.6113719;0.7560319
-0.1445139;1.73584;-0.01610577;0.0896365;-0.2281687;0.03592696;0.9688208,-0.4874259;1.329436;0.4216825;-0.4433678;0.4063195;0.448848;0.6609576,0.152549;0.9702626;0.1368247;0.1652558;-0.1639099;-0.6114966;0.7562381
-0.1455118;1.73572;-0.01588331;0.09001263;-0.228695;0.03632887;0.9686468,-0.4904296;1.333423;0.4245008;-0.4465235;0.4081149;0.4450422;0.6603004,0.1520563;0.9702359;0.1369928;0.1646122;-0.1630568;-0.6116122;0.7564693
-0.1463497;1.735666;-0.0156256;0.09038799;-0.2292034;0.03664602;0.9684797,-0.4928224;1.338023;0.4277638;-0.4493953;0.4110413;0.4393809;0.6603282,0.1514372;0.9702085;0.1371588;0.1639898;-0.1622296;-0.6117088;0.7567042
-0.1472737;1.735609;-0.0153829;0.09065925;-0.2294859;0.03683592;0.9683802,-0.4947118;1.342703;0.4308889;-0.4515298;0.4149298;0.433209;0.660518,0.1492824;0.9701188;0.1376754;0.1626035;-0.1603022;-0.6118686;0.7572848
-0.1484702;1.735543;-0.01523958;0.09086362;-0.2296482;0.03697146;0.9683174,-0.4963605;1.345565;0.4331078;-0.4526577;0.4179254;0.4292119;0.660467,0.1489966;0.9700811;0.1378335;0.1621237;-0.1595812;-0.611903;0.7575121
-0.1497367;1.735439;-0.01499633;0.09097208;-0.2296181;0.0369126;0.9683166,-0.4981774;1.349823;0.4362844;-0.4539655;0.4224188;0.4242481;0.6599177,0.1483044;0.970011;0.1379786;0.1612775;-0.1583175;-0.6119583;0.7579131
-0.1507919;1.735367;-0.01465636;0.09112157;-0.2295332;0.03693886;0.9683217,-0.4999459;1.354252;0.4394642;-0.4551418;0.4266835;0.4206247;0.658682,0.14738;0.9699596;0.1380895;0.1606648;-0.1574202;-0.6119863;0.7582074
-0.1518749;1.735284;-0.01427978;0.09132461;-0.2293795;0.03703518;0.9683353,-0.5016145;1.358802;0.442681;-0.4561714;0.4303185;0.4184054;0.6570164,0.1467924;0.9699265;0.1382306;0.1602598;-0.1568136;-0.6119999;0.7584079
-0.1530416;1.735248;-0.01368751;0.09172805;-0.2291986;0.03726745;0.9683311,-0.5027232;1.361694;0.444374;-0.4567827;0.4323846;0.4174436;0.6558459,0.1458079;0.9698757;0.138547;0.159687;-0.155841;-0.6120119;0.7587194
-0.1542425;1.735293;-0.01314927;0.09234429;-0.2289561;0.03760511;0.9683169,-0.5042923;1.366097;0.4470435;-0.4575384;0.4347122;0.4164487;0.6544116,0.1450594;0.96984;0.1389076;0.1593616;-0.1551735;-0.6120178;0.7589199
-0.1554042;1.735327;-0.01280008;0.09292392;-0.2286772;0.03794925;0.9683139,-0.5057479;1.370604;0.4498404;-0.4582122;0.4364445;0.4154839;0.6533995,0.1439916;0.9697796;0.1394535;0.1589458;-0.1541087;-0.6120138;0.7592272
-0.156553;1.735434;-0.01245338;0.09368934;-0.2285269;0.03846951;0.9682551,-0.5073592;1.374704;0.4527075;-0.4588389;0.4377192;0.4145427;0.6527045,0.142924;0.9697157;0.1399026;0.1586454;-0.1530997;-0.6120034;0.7595024
-0.1579524;1.735508;-0.01218166;0.09435561;-0.228375;0.03897843;0.9682059,-0.5084745;1.377389;0.4546037;-0.4591999;0.4383169;0.4140964;0.6523327,0.1422082;0.9696726;0.1401671;0.1585068;-0.1524796;-0.61199;0.759667
-0.1595525;1.735538;-0.01192844;0.09491989;-0.2281961;0.0395375;0.9681702,-0.5096872;1.381535;0.4573056;-0.4596543;0.4389192;0.4138296;0.6517768,0.1410582;0.96961;0.1405182;0.1583856;-0.1516587;-0.6119442;0.7598934
-0.1608657;1.735491;-0.01157215;0.09512947;-0.2279986;0.04023844;0.9681673,-0.5107332;1.385723;0.4600094;-0.4600552;0.4393409;0.4139822;0.6511126,0.1394162;0.9695507;0.1407161;0.1583548;-0.1509193;-0.6118496;0.7601231
-0.1620657;1.735447;-0.01116925;0.09527145;-0.2278419;0.04085413;0.9681644,-0.5119925;1.389259;0.4628682;-0.4604782;0.4397601;0.414565;0.650159,0.1382238;0.9694942;0.1410773;0.1583937;-0.1501801;-0.6117088;0.7603749
-0.1637986;1.735314;-0.01077832;0.09527953;-0.2274881;0.0412922;0.9682282,-0.5132599;1.392686;0.46556;-0.4611793;0.4405226;0.4157867;0.6483634,0.137041;0.9694374;0.1414634;0.1584713;-0.1493753;-0.6115297;0.7606611
-0.1653657;1.735129;-0.0103516;0.09511793;-0.2271632;0.04158039;0.9683081,-0.5141144;1.395129;0.4671918;-0.4619272;0.4413713;0.4168671;0.6465573,0.136097;0.9693972;0.1417113;0.1585204;-0.1487659;-0.6113837;0.7608877
-0.1667763;1.734957;-0.009892382;0.09504668;-0.2269038;0.04169242;0.9683711,-0.5153226;1.398578;0.469476;-0.463185;0.4428853;0.418308;0.6436853,0.1349515;0.9693547;0.141958;0.1585564;-0.1481148;-0.6112233;0.761136
-0.1680785;1.73486;-0.009437434;0.09521147;-0.2267548;0.04189903;0.9683809,-0.5164104;1.401538;0.4713859;-0.4643075;0.4445359;0.4195212;0.6409433,0.1331239;0.9692611;0.1426392;0.1585464;-0.1465716;-0.6108349;0.7617483
-0.1696247;1.734766;-0.008964986;0.09552681;-0.2265797;0.04204293;0.9683846,-0.517462;1.404562;0.4733894;-0.4650257;0.4460538;0.4204769;0.638738,0.1322252;0.9692102;0.1429987;0.1585139;-0.1457217;-0.6106184;0.7620918
-0.1710988;1.734674;-0.00843332;0.09586066;-0.2264516;0.04218716;0.9683753,-0.5183857;1.407544;0.4752855;-0.4652937;0.4472602;0.4210873;0.6372955,0.1302184;0.9690963;0.1437137;0.1584247;-0.1439397;-0.6101549;0.7628199
-0.1724747;1.734566;-0.007904679;0.09609538;-0.2262289;0.04225091;0.9684013,-0.5187358;1.409529;0.4760403;-0.4653001;0.4479625;0.4213583;0.6366181,0.1291862;0.9690332;0.1440809;0.1583799;-0.1430779;-0.609911;0.7631862
-0.1741784;1.7344;-0.007316746;0.09627779;-0.2257405;0.04226116;0.9684967,-0.5192587;1.412455;0.4774103;-0.46513;0.448869;0.4215542;0.6359738,0.12775;0.9689342;0.14465;0.1583056;-0.1418384;-0.6095415;0.763728
-0.1759477;1.734155;-0.006666124;0.09634737;-0.2252707;0.04217955;0.9686027,-0.5196762;1.415487;0.4786432;-0.4649001;0.4497604;0.4214572;0.6355764,0.1262337;0.9688284;0.1452352;0.1581996;-0.140602;-0.6091741;0.7642715
-0.177652;1.733912;-0.006058335;0.09642574;-0.2246277;0.04207223;0.9687489,-0.5198784;1.418514;0.4796309;-0.4647367;0.4507204;0.4209651;0.6353419,0.1242397;0.9687046;0.1459429;0.1580402;-0.139373;-0.6088305;0.7648032
-0.179175;1.733727;-0.005520195;0.09657937;-0.2239732;0.04199633;0.9688884,-0.5203021;1.420639;0.4810628;-0.4648369;0.4523141;0.4199763;0.6347902,0.1231901;0.9686095;0.1463831;0.1578966;-0.1385037;-0.6086086;0.7651673
