HEAD,HANDL,HANDR
-0.04463314;1.728188;-0.04235095;0.03424772;0.1654058;-0.005309351;0.9856165,-0.2549291;0.9500287;0.1127427;-9.983778E-05;0.2033401;0.6257101;0.7530868,0.1992912;1.153512;0.2927242;-0.3196127;-0.3410524;-0.5703873;0.6754179
-0.04348611;1.728054;-0.04150662;0.03419342;0.1652613;-0.005532674;0.9856414,-0.2539691;0.9499385;0.1131462;-0.002009064;0.2054533;0.6239001;0.7540116,0.1956622;1.19727;0.2917695;-0.3400521;-0.3552014;-0.5617023;0.6653473
-0.04166762;1.727978;-0.04065618;0.03448052;0.1648719;-0.005933886;0.9856942,-0.2527076;0.9498133;0.1135266;-0.005131051;0.2087913;0.6213083;0.7552191,0.19315;1.210892;0.2965117;-0.3526627;-0.3642685;-0.555219;0.6592947
-0.039619;1.728016;-0.03984031;0.0353224;0.1644494;-0.006348362;0.9857325,-0.2512533;0.9497025;0.1137607;-0.008315951;0.2122804;0.6189343;0.7561668,0.1928489;1.230255;0.3052583;-0.371758;-0.3776319;-0.5451584;0.6496094
-0.03790225;1.727734;-0.0389898;0.03616617;0.1640845;-0.006766662;0.9857599,-0.2494463;0.949602;0.1139739;-0.01141362;0.2158348;0.6166964;0.7569482,0.1944925;1.246954;0.3143186;-0.3895754;-0.3894181;-0.5362945;0.6395099
-0.03619227;1.727367;-0.03812835;0.03694284;0.163722;-0.007374816;0.985787,-0.2478684;0.9494832;0.1141678;-0.01455428;0.2191559;0.6147092;0.7575563,0.1965058;1.262704;0.3230878;-0.4059736;-0.3996688;-0.5288255;0.6291215
-0.03406804;1.726917;-0.0371493;0.03746478;0.1633157;-0.007909555;0.9858305,-0.2468837;0.9493682;0.1142984;-0.01682304;0.2211383;0.6135998;0.7578325,0.1990358;1.27807;0.3318624;-0.4215506;-0.4089784;-0.5221218;0.6184016
-0.03186361;1.72638;-0.03611975;0.03770656;0.1629568;-0.008618489;0.9858748,-0.2451741;0.9491881;0.1146279;-0.02034383;0.2236169;0.6123105;0.7580617,0.2016407;1.292722;0.3404003;-0.435213;-0.416982;-0.5162851;0.6084122
-0.02997402;1.726086;-0.03509766;0.03796575;0.1626594;-0.00948628;0.9859059,-0.2432302;0.9489103;0.11498;-0.02406052;0.2260038;0.6110448;0.7582662,0.203409;1.302292;0.3461296;-0.4436097;-0.421914;-0.5124475;0.60216
-0.02797825;1.725748;-0.03395551;0.037961;0.1623936;-0.01041251;0.9859406,-0.2414949;0.9486231;0.115223;-0.02770038;0.2287878;0.6093792;0.7586473,0.2060963;1.316274;0.3545884;-0.4550751;-0.4285097;-0.5064042;0.5940043
-0.0259442;1.72541;-0.03278835;0.03792061;0.1620989;-0.0111026;0.9859831,-0.2402972;0.9484129;0.1153617;-0.0299228;0.2311343;0.6078773;0.7590565,0.209759;1.328487;0.3620873;-0.465844;-0.434029;-0.4993975;0.5875461
-0.02327897;1.72507;-0.03134461;0.03779042;0.1616341;-0.01169315;0.9860576,-0.2383296;0.9480636;0.1155739;-0.03264578;0.2356793;0.6049032;0.7599221,0.2129145;1.340825;0.3697294;-0.4761087;-0.4385332;-0.4915212;0.5825945
-0.02076264;1.724698;-0.02995066;0.03766997;0.1610566;-0.01190341;0.9861542,-0.2358419;0.9476833;0.1159357;-0.03431599;0.2415699;0.6009778;0.7611125,0.2150305;1.348773;0.3747186;-0.4828715;-0.4410527;-0.4859923;0.5797579
-0.0184325;1.724321;-0.02871069;0.03763756;0.1602676;-0.01212724;0.9862812,-0.2332714;0.9472834;0.1163709;-0.03498761;0.2480092;0.5966078;0.7624477,0.2182508;1.359956;0.3818661;-0.4925565;-0.4441407;-0.4781196;0.5757855
-0.01584655;1.723882;-0.02731946;0.03757145;0.1594443;-0.01222253;0.986416,-0.2307949;0.9468753;0.116895;-0.03536198;0.253845;0.5927263;0.7635363,0.222856;1.368589;0.3877409;-0.5018712;-0.4469109;-0.4712698;0.5712274
-0.01304752;1.72342;-0.02582699;0.03746634;0.1586057;-0.01236015;0.9865535,-0.22918;0.9466157;0.1173541;-0.03574976;0.2568425;0.5908785;0.763948,0.226421;1.377828;0.3939836;-0.5099202;-0.4495384;-0.4660998;0.5662576
-0.01010146;1.722861;-0.02433823;0.03731658;0.1575163;-0.0124148;0.986733,-0.2264703;0.9462498;0.1183667;-0.03683878;0.2597707;0.5892649;0.7641525,0.2300228;1.386447;0.4000388;-0.5164434;-0.4523313;-0.4623164;0.5612007
-0.007455014;1.722472;-0.0229574;0.03752977;0.1566473;-0.01259102;0.9868611,-0.223932;0.9458851;0.1195196;-0.03841609;0.260844;0.5887826;0.7640809,0.2335559;1.390106;0.403406;-0.5198529;-0.4543174;-0.4603311;0.5580717
-0.004266746;1.722221;-0.02144087;0.03802764;0.1555344;-0.01288388;0.9870142,-0.2217581;0.9455155;0.1205809;-0.04008818;0.2610048;0.5887641;0.7639543,0.2378562;1.39687;0.4085833;-0.5236206;-0.4572312;-0.4579184;0.5541407
-0.0005690493;1.721799;-0.01977573;0.03815887;0.1542755;-0.01277895;0.9872081,-0.2191392;0.9451129;0.1218588;-0.04203476;0.2607206;0.5889886;0.7637737,0.2419355;1.40356;0.4140093;-0.525942;-0.4598159;-0.4561225;0.5512773
0.002622638;1.721334;-0.01829209;0.03802725;0.1529325;-0.01256548;0.9874248,-0.2168153;0.9448371;0.1228797;-0.04364184;0.2605348;0.5890961;0.7636641,0.2460352;1.410051;0.4192724;-0.5277252;-0.4621511;-0.4540302;0.5493443
0.005775079;1.720854;-0.01685596;0.03763879;0.1514526;-0.01221291;0.9876722,-0.2137806;0.944392;0.1241761;-0.04616515;0.2606259;0.5889248;0.7636167,0.2500745;1.415326;0.422201;-0.5299432;-0.4642541;-0.450585;0.5482714
0.009166799;1.720458;-0.01541369;0.0372311;0.1499652;-0.01201918;0.9879169,-0.2108041;0.9439254;0.125378;-0.04825516;0.2614344;0.588195;0.7637737,0.2525037;1.419005;0.4244914;-0.5316632;-0.4655617;-0.4476388;0.5479109
0.01290182;1.720173;-0.01398925;0.03660448;0.1483887;-0.01186596;0.9881802,-0.2087589;0.943585;0.1261325;-0.04952261;0.2625158;0.5873468;0.7639742,0.2559311;1.424786;0.428401;-0.5345277;-0.4679231;-0.4425755;0.5472251
0.01643065;1.71995;-0.01245759;0.03582606;0.1468032;-0.01155818;0.9884492,-0.2052918;0.9431498;0.1272241;-0.05119781;0.2647335;0.5857205;0.7643471,0.2591012;1.43026;0.4321;-0.5370809;-0.4706865;-0.4376659;0.5463029
0.02010066;1.719789;-0.01075324;0.03522873;0.1450196;-0.01136607;0.9887361,-0.2045083;0.9427494;0.1267152;-0.05286358;0.2671693;0.5840899;0.7646339,0.2614587;1.431986;0.4327653;-0.5384189;-0.4726557;-0.4348843;0.5455066
0.02366459;1.719812;-0.009064466;0.03482595;0.1432689;-0.01126927;0.9890067,-0.2035335;0.9423526;0.1262073;-0.0546407;0.2691622;0.5828586;0.7647496,0.2646154;1.436996;0.4355386;-0.540109;-0.4759344;-0.4311663;0.5439343
0.02825884;1.719613;-0.007008992;0.03408495;0.1411752;-0.01100918;0.9893364,-0.2011699;0.9419938;0.1266381;-0.05641428;0.2701609;0.5822316;0.7647462,0.2676888;1.442039;0.4382954;-0.5417662;-0.4790661;-0.428286;0.5418084
0.03268382;1.719293;-0.00501363;0.03319905;0.1390105;-0.01051924;0.9896784,-0.1988892;0.9417677;0.1272667;-0.05770484;0.270352;0.5820386;0.7647293,0.2714914;1.445119;0.4402775;-0.5438662;-0.4817479;-0.4264329;0.5387796
0.03674589;1.71887;-0.003168941;0.03230665;0.1369272;-0.01020591;0.9900016,-0.1948682;0.9414362;0.1284695;-0.05996422;0.2698725;0.5820677;0.7647027,0.2753658;1.448327;0.4418844;-0.546645;-0.4838936;-0.4256078;0.5346814
0.04043617;1.718521;-0.001456991;0.03160427;0.1350828;-0.0101217;0.9902784,-0.1911498;0.9411019;0.1296282;-0.0630984;0.2681624;0.5825014;0.764722,0.2776457;1.4509;0.4432221;-0.5488246;-0.4851719;-0.4254712;0.5313889
0.04550168;1.718245;0.0009783655;0.03084871;0.1330644;-0.01040023;0.9905726,-0.187083;0.9407991;0.1310299;-0.06669246;0.2651039;0.5833322;0.7648501,0.2809341;1.454708;0.4452114;-0.5522134;-0.4867857;-0.4258603;0.5260638
0.05018542;1.718159;0.003374159;0.0300064;0.13112;-0.01070605;0.9908544,-0.184753;0.9406047;0.1318737;-0.06902486;0.2624809;0.5840157;0.7650262,0.2853426;1.455701;0.4468342;-0.5554317;-0.4880694;-0.426688;0.5207891
0.05405551;1.718111;0.005385622;0.0293379;0.1294113;-0.01104379;0.9910954,-0.1807061;0.9403182;0.1334596;-0.07216445;0.2581472;0.5850334;0.7654334,0.2887571;1.458043;0.4485942;-0.5582309;-0.48945;-0.4276971;0.5156472
0.05818694;1.718103;0.007504866;0.02886957;0.1274734;-0.01124206;0.991358,-0.1759652;0.9399309;0.1354013;-0.07589659;0.2523137;0.586269;0.766072,0.2917273;1.460845;0.4505929;-0.5600914;-0.490909;-0.4288273;0.5112858
0.06693092;1.718197;0.01231885;0.02839216;0.1233049;-0.0108851;0.9919029,-0.1696058;0.9396486;0.1380361;-0.08080992;0.2453132;0.5881991;0.7663635,0.2971226;1.462546;0.4532546;-0.5613387;-0.4927447;-0.4309918;0.506308
0.07096447;1.718203;0.01442249;0.02834492;0.1212269;-0.01059905;0.9921635,-0.1658459;0.9395787;0.1396466;-0.0842704;0.2410758;0.5899264;0.7660078,0.2996956;1.464776;0.45513;-0.5615059;-0.493309;-0.4329866;0.5038651
0.07494676;1.718126;0.01644732;0.02837024;0.1190565;-0.01043151;0.9924273,-0.1625911;0.9395308;0.1410784;-0.08811997;0.236817;0.5921335;0.7651997,0.3021635;1.467189;0.4569185;-0.5617158;-0.4938746;-0.4355243;0.5008812
0.0790817;1.717996;0.01866001;0.02821994;0.1168606;-0.01028507;0.992694,-0.1604132;0.9395043;0.1420405;-0.09078839;0.2339904;0.593785;0.7644771,0.3056972;1.46659;0.4583607;-0.5621654;-0.494646;-0.4379863;0.4974571
0.08306022;1.717853;0.02097684;0.02798172;0.1148504;-0.01038485;0.9929343,-0.1571473;0.9394634;0.1434795;-0.09458041;0.2300386;0.5962794;0.7632743,0.3073939;1.467159;0.4594712;-0.562481;-0.4952255;-0.4393697;0.4952991
0.08717069;1.717731;0.02330315;0.02773794;0.1127604;-0.01061293;0.9931783,-0.1534819;0.9394356;0.1450904;-0.0980355;0.2263229;0.5988044;0.7619712,0.3094441;1.468592;0.4610825;-0.5627019;-0.4960319;-0.4410024;0.4927837
0.09094199;1.71773;0.02538423;0.02772238;0.1108318;-0.01079879;0.9933938,-0.1514112;0.9394289;0.1460431;-0.1000664;0.223988;0.6005426;0.7610286,0.3114581;1.469318;0.462379;-0.5624079;-0.496963;-0.4425281;0.4908097
0.09532467;1.717779;0.02792089;0.02775999;0.1086293;-0.01093365;0.9936345,-0.1471985;0.939433;0.1480127;-0.1034597;0.2197643;0.6042501;0.7588685,0.3131827;1.469171;0.4633778;-0.5616742;-0.4981458;-0.4440749;0.4890505
0.09968562;1.717893;0.03063695;0.02781733;0.1064138;-0.01081736;0.9938739,-0.1471986;0.939433;0.1480127;-0.1034608;0.219763;0.6042513;0.7588679,0.3140718;1.469463;0.4641574;-0.5609986;-0.4992295;-0.4453467;0.4875623
0.1036683;1.718124;0.03306544;0.0279161;0.1042156;-0.01074515;0.9941048,-0.1410747;0.9394321;0.1507519;-0.1064987;0.2160608;0.6087343;0.7559222,0.3153642;1.470573;0.465279;-0.5596151;-0.5014958;-0.4480591;0.4843306
0.107438;1.718448;0.03528313;0.02799747;0.1020398;-0.01069987;0.9943287,-0.1379002;0.9394277;0.1521322;-0.1074243;0.2151116;0.6108444;0.7543581,0.3167643;1.471154;0.465952;-0.5582263;-0.5042129;-0.4510658;0.4803044
0.111416;1.718887;0.0376717;0.02828572;0.09970694;-0.01069207;0.9945573,-0.1346162;0.9394398;0.1535202;-0.1075083;0.2148959;0.6124597;0.7530969,0.3180673;1.470944;0.4664029;-0.5574858;-0.5071152;-0.4530421;0.4762318
0.1155675;1.719137;0.04034546;0.02857238;0.09748827;-0.01075747;0.9947683,-0.1323939;0.9394584;0.1544474;-0.1071851;0.2149766;0.6132879;0.7524455,0.3186618;1.470948;0.4665538;-0.5575109;-0.5090813;-0.4533768;0.47378
0.1192488;1.719434;0.04270609;0.02901851;0.09544643;-0.0110227;0.9949505,-0.1285834;0.9394992;0.1560623;-0.1062593;0.2152565;0.6147434;0.7513084,0.3194947;1.472471;0.4667368;-0.5587541;-0.5120932;-0.4516366;0.4707217
0.1263743;1.719914;0.04703683;0.02956489;0.09128098;-0.01162136;0.9953184,-0.1237271;0.9395653;0.1581409;-0.103715;0.2165241;0.6162563;0.7500591,0.3205816;1.471759;0.4685775;-0.5614024;-0.5184011;-0.4465364;0.4655028
0.1302188;1.720048;0.04932167;0.0297306;0.08907462;-0.01195278;0.9955094,-0.1194241;0.9396336;0.1600669;-0.09958334;0.2190424;0.6179909;0.748459,0.3206795;1.472852;0.4691859;-0.5604008;-0.5198627;-0.4461518;0.4654486
0.1339257;1.720004;0.05150436;0.02978248;0.08686689;-0.01213138;0.9957008,-0.1161768;0.9396641;0.1614723;-0.09590402;0.2218049;0.6190894;0.7472171,0.3216291;1.4739;0.4707519;-0.5584744;-0.5217435;-0.4461585;0.465653
0.1374958;1.720059;0.05363353;0.02995004;0.08464117;-0.01212862;0.9958875,-0.1127779;0.9396756;0.1628844;-0.09209852;0.2251507;0.620196;0.7457761,0.3230217;1.473976;0.472433;-0.5561999;-0.5241285;-0.4469462;0.464941
0.1408654;1.720138;0.05564599;0.03014262;0.08257679;-0.01213433;0.9960549,-0.1095335;0.9396715;0.1641938;-0.08864398;0.2287097;0.6214386;0.7440755,0.3238826;1.474248;0.4737389;-0.5543278;-0.5265828;-0.4479745;0.4634115
0.144594;1.720147;0.05780758;0.03045751;0.08034872;-0.01195202;0.9962297,-0.1066804;0.9396531;0.1652902;-0.08592166;0.2321641;0.6227161;0.7422547,0.3246659;1.47564;0.4748331;-0.5535319;-0.5283433;-0.448586;0.4617647
0.1480938;1.720102;0.0598229;0.03078338;0.07821517;-0.01176936;0.9963917,-0.1047111;0.9396169;0.1661094;-0.08319817;0.2360373;0.6239779;0.740281,0.3267834;1.478501;0.4772332;-0.5529531;-0.530138;-0.4489191;0.4600742
0.1546075;1.720078;0.06347628;0.03155584;0.07393965;-0.01138852;0.9966983,-0.09791695;0.9394761;0.1682062;-0.08381118;0.2397973;0.62496;0.7381721,0.3302082;1.477574;0.4798701;-0.5565123;-0.5299828;-0.4480089;0.4568374
0.1579204;1.720155;0.06532134;0.03208122;0.07189328;-0.01127546;0.9968325,-0.09589894;0.9393951;0.1687274;-0.08453578;0.2413528;0.6248802;0.7376499,0.3311445;1.477985;0.4809261;-0.5588158;-0.5302844;-0.4484949;0.4531838
0.1612433;1.720221;0.06713893;0.03261606;0.06997468;-0.011063;0.996954,-0.09247661;0.9391953;0.1693711;-0.08633091;0.2446552;0.6232167;0.7377614,0.3329359;1.478534;0.4821839;-0.5608617;-0.5306283;-0.4526924;0.446024
0.167072;1.720132;0.07026002;0.03268216;0.06670103;-0.01091524;0.9971779,-0.08483564;0.9389444;0.1705611;-0.09268129;0.2473127;0.6159058;0.7422308,0.3350643;1.476425;0.4841558;-0.5584817;-0.5319263;-0.4612233;0.4386636
0.1723624;1.719545;0.07361174;0.03160829;0.06359523;-0.01072228;0.9974174,-0.07820605;0.9388708;0.1719772;-0.09975527;0.2458764;0.6108274;0.7459782,0.3382472;1.475407;0.4860097;-0.5565086;-0.5353236;-0.4630695;0.435079
0.175125;1.719313;0.07504551;0.03108205;0.06202591;-0.01065488;0.9975336,-0.07617608;0.9389121;0.1726436;-0.1014799;0.2445266;0.610254;0.7466583,0.3388181;1.475157;0.4865334;-0.5565655;-0.5364287;-0.4622966;0.4344663
0.1805585;1.719222;0.07772131;0.0309106;0.05889725;-0.01093789;0.9977254,-0.07052778;0.9390831;0.174866;-0.1069813;0.2377627;0.6107353;0.7476806,0.3419947;1.475053;0.4910653;-0.5568108;-0.5405111;-0.4599177;0.4316078
0.1854624;1.719676;0.08008112;0.03197473;0.05631658;-0.01154895;0.997834,-0.06582431;0.9393669;0.1773581;-0.111297;0.229068;0.6145374;0.7466489,0.3438651;1.472748;0.4941861;-0.5559207;-0.5425601;-0.4598392;0.4302659
0.1878621;1.719854;0.08119293;0.03223683;0.05534564;-0.01186532;0.9978762,-0.0643889;0.9394376;0.1781519;-0.1130349;0.2258463;0.616066;0.7461094,0.3442875;1.472567;0.4947358;-0.5551895;-0.5434511;-0.4602691;0.4296254
0.1898275;1.719877;0.08208349;0.03200052;0.05451487;-0.01205357;0.9979273,-0.06225394;0.9395112;0.1792779;-0.1153742;0.2216886;0.6180558;0.7453523,0.3450803;1.472451;0.4959221;-0.5538146;-0.5449593;-0.4612523;0.4284332
0.1938562;1.719817;0.08405408;0.03060338;0.05343731;-0.012521;0.9980236,-0.05832215;0.9395154;0.1809429;-0.1185538;0.2175747;0.6194177;0.7449349,0.3475419;1.471964;0.4982576;-0.5523743;-0.5471642;-0.4631086;0.4254696
0.195773;1.71991;0.08514731;0.02979951;0.05302607;-0.01262563;0.9980686,-0.05679861;0.9394972;0.1814631;-0.1190337;0.2173451;0.6192315;0.7450801,0.3489117;1.47166;0.4991744;-0.5528477;-0.5474046;-0.4638959;0.4236841
0.1977318;1.719902;0.08632965;0.02895731;0.05238201;-0.01268058;0.9981267,-0.05443299;0.9394753;0.1822563;-0.1195093;0.2172912;0.6188286;0.7453544,0.3497514;1.4715;0.4997812;-0.5536106;-0.5471866;-0.4647557;0.4220241
0.199474;1.719903;0.08743581;0.02823003;0.05167859;-0.01263786;0.9981847,-0.05226509;0.9394622;0.1829876;-0.1197846;0.2173671;0.61842;0.7456272,0.350983;1.47126;0.5007093;-0.555216;-0.5462512;-0.4669085;0.4187377
0.2033557;1.720113;0.08963186;0.02786366;0.04997091;-0.01230758;0.9982861,-0.04860257;0.9394586;0.1842644;-0.11991;0.2174841;0.6177056;0.7461649,0.3536387;1.47036;0.503273;-0.5554906;-0.5445431;-0.4733977;0.4132768
0.2051805;1.720258;0.09064044;0.0279387;0.04894815;-0.01207408;0.9983375,-0.04630561;0.9394674;0.1850874;-0.1197647;0.2174876;0.6171365;0.746658,0.3541732;1.470474;0.504091;-0.5545244;-0.5443353;-0.4748703;0.4131585
0.2069395;1.720284;0.0915556;0.02808252;0.04782079;-0.01204918;0.9983884,-0.04406947;0.9394897;0.1859175;-0.1192954;0.2173725;0.6163567;0.7474104,0.3547589;1.469721;0.5049331;-0.5534689;-0.5442773;-0.4759936;0.4133576
0.2088014;1.720249;0.09258117;0.02800106;0.04685599;-0.01214009;0.9984353,-0.04179147;0.9395322;0.1868193;-0.1182143;0.217042;0.6152514;0.7485879,0.3556677;1.470066;0.506407;-0.5519669;-0.5443806;-0.4774796;0.4135163
0.2105956;1.720158;0.09360118;0.02775138;0.04593335;-0.01245824;0.9984813,-0.03960815;0.9395943;0.1877642;-0.1163245;0.2164368;0.6139028;0.7501647,0.3564747;1.470179;0.5069991;-0.5518345;-0.5444018;-0.4776274;0.4134946
0.2122296;1.720042;0.09451279;0.02738592;0.04504795;-0.01263508;0.9985295,-0.03807276;0.9396425;0.1884709;-0.1147309;0.2158734;0.6130547;0.7512653,0.3577721;1.470327;0.507852;-0.5519469;-0.5443585;-0.4775668;0.4134713
0.2136656;1.719893;0.09522592;0.02702396;0.04416193;-0.01275953;0.9985773,-0.03600778;0.9397122;0.1894854;-0.1122085;0.2149328;0.6121288;0.7526696,0.3593113;1.470229;0.5086063;-0.5520472;-0.5443175;-0.4775073;0.41346
0.2152267;1.719738;0.0960741;0.02674614;0.04323834;-0.01282502;0.9986244,-0.03443663;0.9397715;0.1903409;-0.1097959;0.2139308;0.6116908;0.7536663,0.3605482;1.470053;0.5092447;-0.5523854;-0.5441771;-0.4773217;0.4134075
0.2168736;1.71971;0.09703061;0.02671518;0.04229513;-0.01275832;0.9986665,-0.03317736;0.9398119;0.1910132;-0.1082024;0.2131763;0.6116441;0.7541482,0.361242;1.470028;0.5097654;-0.5531154;-0.5437648;-0.4770947;0.4132359
0.2184981;1.719655;0.09796354;0.02674628;0.04139011;-0.01238983;0.9987082,-0.03317933;0.9398099;0.191008;-0.1082327;0.2131914;0.6116475;0.7541369,0.3620785;1.469918;0.5105487;-0.554399;-0.5426099;-0.4770088;0.4131333
0.2200865;1.719682;0.09881975;0.02702407;0.04048555;-0.01189742;0.9987438,-0.03016488;0.9398953;0.1926669;-0.1046622;0.2110645;0.6121941;0.7547953,0.3622957;1.469869;0.5106859;-0.5553759;-0.541427;-0.4774061;0.4129138
0.2216395;1.719701;0.09966974;0.02722553;0.03969715;-0.01152933;0.9987743,-0.0283981;0.9399163;0.1935805;-0.1033262;0.209813;0.6126962;0.7549209,0.3626277;1.469971;0.5105758;-0.5563435;-0.540516;-0.4785269;0.411505
0.2231026;1.719746;0.1004561;0.02748168;0.03909574;-0.01136118;0.9987929,-0.02623874;0.9399658;0.1947333;-0.1031556;0.2067185;0.6138321;0.7548752,0.3633225;1.472334;0.5103311;-0.5574801;-0.5398412;-0.4815158;0.407345
0.2244215;1.719817;0.1011713;0.02771883;0.03851241;-0.01132958;0.9988093,-0.02518723;0.9399467;0.1952746;-0.1068475;0.2015929;0.6153165;0.7545394,0.3638619;1.475177;0.5104415;-0.5581449;-0.5399959;-0.4842224;0.402998
0.2279706;1.719893;0.1029599;0.02782006;0.03738088;-0.01184138;0.9988436,-0.0206151;0.939684;0.1966353;-0.1279993;0.1834134;0.6167635;0.7547043,0.3656054;1.471505;0.5107307;-0.5569239;-0.5409858;-0.4873064;0.3996282
0.2291239;1.719873;0.1035105;0.02765897;0.0370471;-0.01203698;0.9988582,-0.01959884;0.9397202;0.1971377;-0.1317206;0.1789791;0.6173126;0.7546796,0.3659839;1.471955;0.5108168;-0.556139;-0.5410134;-0.4883248;0.3994407
0.2313861;1.720002;0.1044487;0.02738101;0.03646182;-0.01213444;0.9988862,-0.01745017;0.9399183;0.1986222;-0.1375305;0.1696007;0.6198035;0.753767,0.3658777;1.472181;0.5102234;-0.5555305;-0.5411417;-0.4887051;0.3996485
0.2338419;1.720114;0.1055179;0.02675956;0.03588047;-0.01216712;0.9989237,-0.01538351;0.9400577;0.2000607;-0.1454807;0.1581793;0.6232158;0.751942,0.3666341;1.472743;0.5101652;-0.5544308;-0.5433927;-0.4903586;0.39608
0.2354567;1.719901;0.1062759;0.02573904;0.03549307;-0.01208988;0.9989653,-0.01424848;0.9401265;0.2008939;-0.1520121;0.1495366;0.6252023;0.7507684,0.3677292;1.471439;0.5105847;-0.5531049;-0.5469547;-0.4924781;0.39036
0.2375966;1.719823;0.1072998;0.02504133;0.03503791;-0.01233954;0.998996,-0.01320819;0.9401808;0.2016684;-0.1575986;0.1419768;0.626597;0.7499208,0.368817;1.470074;0.5110425;-0.5515134;-0.5500334;-0.4935405;0.3869291
0.2384576;1.719878;0.1076932;0.02489946;0.03471082;-0.01247258;0.9990094,-0.01267613;0.9401931;0.2019702;-0.159159;0.1398479;0.6269412;0.7497038,0.36912;1.470038;0.5111845;-0.5510375;-0.5507198;-0.4936249;0.3865228
0.2403188;1.720262;0.1083446;0.02509017;0.03411885;-0.01289806;0.9990196,-0.01142323;0.9402162;0.2026469;-0.1620004;0.1359174;0.6275955;0.7492704,0.369869;1.469846;0.5114686;-0.5504;-0.5521597;-0.4928333;0.3863869
0.2413744;1.720361;0.1087707;0.0249664;0.03380856;-0.01297436;0.9990322,-0.0107787;0.9402245;0.2029388;-0.1626226;0.1350473;0.6278574;0.7490734,0.369969;1.469869;0.511495;-0.5503892;-0.552583;-0.4924866;0.3862393
0.2419903;1.720406;0.1090131;0.02478201;0.03349214;-0.01294887;0.9990478,-0.009799436;0.9402415;0.2033819;-0.1633863;0.1339121;0.6283571;0.748692,0.3700608;1.469896;0.5117821;-0.550126;-0.55347;-0.4922299;0.385671
0.2428387;1.720455;0.1093576;0.02462716;0.03316867;-0.0129677;0.9990622,-0.00914075;0.9402667;0.2037253;-0.1640777;0.1327129;0.6290125;0.748204,0.3702586;1.469854;0.5122517;-0.5490085;-0.5542457;-0.4927679;0.3854623
0.2438522;1.720529;0.1098761;0.02458614;0.03284373;-0.0129245;0.9990745,-0.008561131;0.9402968;0.204053;-0.1647045;0.1314421;0.6297489;0.7476709,0.3706479;1.470165;0.51234;-0.5468221;-0.5548412;-0.4940032;0.3861316
