HEAD,HANDL,HANDR
-0.0275055;1.715627;-0.006159291;0.0223963;0.1527119;-0.003536678;0.9880106,-0.275803;0.899403;0.07106895;-0.1777579;-0.02587319;0.5686383;0.8027347,0.1628537;0.9861872;0.1620821;-0.1035157;-0.1781488;-0.6251608;0.7528089
-0.02647386;1.715853;-0.004694626;0.02324629;0.1532665;-0.003551749;0.9879051,-0.2722712;0.8986093;0.07066436;-0.1870102;-0.01551577;0.542493;0.8188332,0.1640658;0.9858643;0.1648587;-0.1028507;-0.1868367;-0.6212014;0.7540708
-0.02602112;1.71609;-0.003595762;0.02415899;0.153643;-0.0034544;0.987825,-0.2706066;0.8982205;0.07046539;-0.1895823;-0.007551789;0.5313812;0.8256122,0.164915;0.9858322;0.1670573;-0.1023173;-0.1916863;-0.6191375;0.7546233
-0.0255896;1.716331;-0.002506226;0.0250599;0.1539885;-0.003294933;0.9877493,-0.2683411;0.8976225;0.06980856;-0.1925982;0.007417738;0.5168722;0.8340827,0.1662445;0.9861174;0.1709635;-0.1016112;-0.198048;-0.6163996;0.755317
-0.02456446;1.716674;-0.001024947;0.02611499;0.15448;-0.003268289;0.9876453,-0.2664292;0.8970817;0.06882089;-0.1947408;0.02536692;0.5052831;0.8403103,0.1682746;0.9867947;0.1771036;-0.1014566;-0.2068023;-0.6121287;0.756464
-0.02389982;1.717019;0.000225544;0.02714456;0.1548815;-0.003211847;0.9875549,-0.2639131;0.8964477;0.06778891;-0.1962523;0.04681154;0.493931;0.8457694,0.1694008;0.9873179;0.18046;-0.101936;-0.2119656;-0.6093709;0.7571967
-0.02342527;1.717348;0.001371473;0.02800963;0.1552838;-0.003202748;0.9874676,-0.261281;0.8955116;0.06626038;-0.1978027;0.07204411;0.4801005;0.8515792,0.1712067;0.9884557;0.1856787;-0.1035054;-0.2217412;-0.603866;0.758593
-0.02273933;1.71759;0.002650887;0.02872824;0.1556031;-0.003060592;0.9873971,-0.2595094;0.8947002;0.06492526;-0.1993012;0.09067536;0.4694785;0.8553636,0.1731985;0.9899575;0.191341;-0.1060083;-0.2341662;-0.5965082;0.7603332
-0.02165207;1.71774;0.004207566;0.02923278;0.1557155;-0.002759019;0.9873655,-0.2570661;0.893429;0.06276324;-0.2025364;0.1191857;0.45393;0.859489,0.1943349;0.9859535;0.1987394;-0.1091901;-0.2481467;-0.587833;0.7622027
-0.02078689;1.717851;0.00546822;0.02961559;0.1556766;-0.002450058;0.987361,-0.2546764;0.8922186;0.06085509;-0.2070262;0.1476061;0.4407325;0.860876,0.2011001;0.9859448;0.2007213;-0.1104318;-0.252765;-0.5849499;0.7627244
-0.01986279;1.717936;0.006671116;0.02991655;0.1555144;-0.002039023;0.9873784,-0.2532972;0.8911617;0.05856381;-0.2126515;0.1754542;0.4310254;0.8591928,0.2040079;0.9899802;0.2060356;-0.1174116;-0.2710685;-0.5737779;0.7638818
-0.0183163;1.717924;0.008414686;0.03020269;0.1554147;-0.001556284;0.9873863,-0.2525284;0.8902852;0.05625973;-0.2191735;0.2023195;0.4250326;0.8546211,0.2037605;0.9983985;0.213871;-0.1245982;-0.2823761;-0.5674511;0.7633731
-0.01691478;1.71787;0.009957522;0.03049187;0.1552497;-0.001089857;0.987404,-0.2519403;0.8897952;0.05502175;-0.2237524;0.2194453;0.4227935;0.8503084,0.2044027;1.006378;0.2218258;-0.1338851;-0.2917943;-0.5627922;0.7617059
-0.01572203;1.717897;0.01125495;0.03113362;0.1551794;-0.0009353374;0.9873952,-0.2514451;0.8891766;0.05331303;-0.2304348;0.2440486;0.4216333;0.842357,0.2051312;1.01584;0.2303322;-0.1450028;-0.2997915;-0.5591366;0.7592533
-0.0144394;1.718048;0.01259081;0.0320265;0.1552011;-0.0009571123;0.9873632,-0.251668;0.8886178;0.05139984;-0.2366947;0.2680616;0.4225622;0.8328024,0.2056029;1.022757;0.2363298;-0.1533007;-0.3049167;-0.5567186;0.7573567
-0.01247736;1.718295;0.01428886;0.03302005;0.1551917;-0.0009926427;0.9873319,-0.251979;0.8880807;0.04973542;-0.2424642;0.291275;0.4247277;0.8221778,0.2062346;1.034097;0.2464461;-0.1668951;-0.3131914;-0.5522085;0.7544025
-0.01086242;1.718486;0.01572177;0.03373591;0.1551616;-0.0008719122;0.9873126,-0.2518498;0.8876314;0.04888438;-0.2463485;0.3068408;0.426131;0.8146002,0.2078653;1.045661;0.254721;-0.1808959;-0.3224746;-0.5463343;0.7515355
-0.009251714;1.718512;0.01706398;0.0339204;0.1551018;-0.0006404889;0.9873158,-0.2519395;0.8867919;0.04750229;-0.2526035;0.3301593;0.4276626;0.8026775,0.2089539;1.05795;0.2637914;-0.195161;-0.3334287;-0.5387485;0.7486572
-0.007284015;1.718487;0.01863313;0.03411823;0.1549665;-0.0003984015;0.9873303,-0.2523115;0.885789;0.04597403;-0.2595609;0.3530807;0.4286582;0.7900724,0.209443;1.06639;0.2699126;-0.204486;-0.3414216;-0.5329472;0.7467155
-0.004898317;1.718407;0.02035247;0.03417312;0.1547035;-9.604263E-05;0.9873698,-0.2525984;0.8846245;0.04458057;-0.26732;0.3758469;0.4296208;0.7763408,0.2100483;1.079468;0.2792688;-0.218244;-0.3539132;-0.5235475;0.7436485
-0.002755288;1.71838;0.02184319;0.03439775;0.1544102;0.0001845408;0.9874079,-0.2513259;1.138653;0.3274275;-0.2729484;0.3910948;0.4302844;0.7664199,0.2110836;1.084426;0.2814938;-0.2228507;-0.358115;-0.5203239;0.7425324
-0.0004286431;1.718381;0.02337149;0.03455897;0.1541308;6.950027E-05;0.9874459,-0.2325463;1.163064;0.3403263;-0.2820243;0.41362;0.4307559;0.7508863,0.2124975;1.103071;0.2937437;-0.2408533;-0.3738103;-0.508109;0.7376184
0.002748676;1.718398;0.02537209;0.03474698;0.1539869;-0.0003387489;0.9874617,-0.2168375;1.179367;0.34917;-0.2951525;0.4418988;0.4303845;0.7296435,0.213322;1.117532;0.3029814;-0.2544744;-0.3841534;-0.5002364;0.733098
0.00547367;1.718421;0.02715895;0.03505338;0.15395;-0.0009118309;0.9874563,-0.2073093;1.187153;0.3538923;-0.3024472;0.455422;0.4300902;0.7184281,0.2162246;1.129546;0.3108968;-0.2692853;-0.3939565;-0.4928499;0.727587
0.01112785;1.718503;0.03094563;0.03583873;0.1539235;-0.00210704;0.9874303,-0.1762295;1.223097;0.366136;-0.3268397;0.4907861;0.4300616;0.6836314,0.219839;1.15911;0.327906;-0.3017954;-0.4132542;-0.4767071;0.7147663
0.0146466;1.718458;0.03328358;0.03656088;0.1537233;-0.002571917;0.987434,-0.1654823;1.235729;0.3694963;-0.3353725;0.501089;0.4309542;0.6713521,0.2210026;1.169086;0.3332471;-0.3131658;-0.4200749;-0.4701675;0.710216
0.01778052;1.718355;0.03529757;0.03726571;0.1534195;-0.002980611;0.9874538,-0.1495757;1.25268;0.3742704;-0.3475812;0.5158495;0.4331003;0.6523118,0.2244035;1.182378;0.3396448;-0.3302115;-0.4305451;-0.4593867;0.7032462
0.02092518;1.718207;0.03726161;0.0377943;0.1529827;-0.003442472;0.9875,-0.1337872;1.268863;0.3788198;-0.3585063;0.530806;0.4355665;0.6324556,0.2264062;1.197058;0.3470054;-0.3470774;-0.4407918;-0.4481144;0.6960125
0.02498133;1.717975;0.03971155;0.03806286;0.152436;-0.003960327;0.9875722,-0.1182236;1.284353;0.3832242;-0.3674748;0.5455369;0.4372979;0.613288,0.2282319;1.211606;0.3541635;-0.3629794;-0.4496314;-0.4381272;0.6885654
0.02889397;1.717614;0.04210429;0.03806061;0.1517957;-0.004524404;0.9876685,-0.1079818;1.2943;0.3861615;-0.3726493;0.555005;0.4375835;0.6013507,0.2313027;1.226595;0.3598984;-0.3780409;-0.4564795;-0.4304147;0.6807753
0.03248497;1.717417;0.04428369;0.03849676;0.1510321;-0.004771147;0.9877675,-0.09289913;1.308578;0.3905852;-0.3799323;0.5681863;0.4363874;0.585134,0.2321367;1.23155;0.3620112;-0.3828588;-0.4582486;-0.4284436;0.6781324
0.03635353;1.717354;0.04655576;0.0392862;0.1501966;-0.004974389;0.9878628,-0.07967487;1.320009;0.3946141;-0.3873231;0.5798645;0.4338477;0.5705384,0.2349658;1.251578;0.371059;-0.4016246;-0.4628198;-0.4231852;0.6673903
0.04083597;1.717371;0.04903056;0.04024598;0.1491369;-0.005006203;0.9879845,-0.06590144;1.331669;0.3989051;-0.394766;0.5897748;0.4312171;0.5571152,0.237487;1.26654;0.3771811;-0.4152615;-0.4645901;-0.420661;0.6593621
0.04913933;1.717196;0.05345292;0.04223127;0.1460346;-0.004726278;0.9883664,-0.04390066;1.348847;0.4055684;-0.4051111;0.6033369;0.4301348;0.5355871,0.2435821;1.294433;0.3870302;-0.4422004;-0.4692737;-0.4126089;0.6434244
0.05392014;1.716925;0.05600609;0.04305976;0.1444245;-0.004681124;0.9885674,-0.04071319;1.350876;0.4064901;-0.4065493;0.6057898;0.4305746;0.5313585,0.2450606;1.303706;0.3899757;-0.4508565;-0.4722468;-0.4083742;0.63792
0.05887793;1.716608;0.05856304;0.04389237;0.1424068;-0.004658925;0.9888236,-0.02111675;1.364787;0.4119931;-0.4114464;0.6179443;0.4333837;0.5109162,0.2471614;1.317221;0.394152;-0.4632545;-0.4782455;-0.4014472;0.6289011
0.06347297;1.716644;0.06097388;0.04506196;0.1404761;-0.004592379;0.9890474,-0.01049922;1.372079;0.4150867;-0.4131387;0.6248469;0.4348079;0.4998247,0.2519749;1.32614;0.3975903;-0.47448;-0.4852343;-0.3953494;0.6189631
0.06810924;1.716891;0.06325695;0.04624747;0.1382526;-0.004321553;0.9893072,-0.003698062;1.376673;0.4170557;-0.4146501;0.6292272;0.4349748;0.4928848,0.2551613;1.337249;0.4012788;-0.4843233;-0.4921933;-0.3912948;0.6083298
0.07327189;1.717117;0.06574233;0.04726598;0.135921;-0.003788303;0.9895843,0.005318819;1.381962;0.4197173;-0.4184474;0.6351534;0.4338461;0.4829695,0.2573013;1.344176;0.4036304;-0.4900408;-0.4963819;-0.3899983;0.6011376
0.07927214;1.717409;0.06843741;0.04795972;0.1332515;-0.003060453;0.9899164,0.01463021;1.38736;0.4224595;-0.4240102;0.6405094;0.4318547;0.4727206,0.2621133;1.352534;0.4064043;-0.4980302;-0.5020865;-0.3895248;0.5900387
0.08449585;1.717754;0.0708032;0.04859916;0.1306166;-0.002667766;0.9902375,0.023198;1.391662;0.4251783;-0.4301932;0.64533;0.4300883;0.4620683,0.266074;1.361932;0.4094963;-0.504626;-0.5067545;-0.3901607;0.5799373
0.09586786;1.718517;0.07567701;0.05009446;0.1255493;-0.002851959;0.9908177,0.03979453;1.398356;0.4304777;-0.4403733;0.6541668;0.4279098;0.4416223,0.2733043;1.379937;0.4162661;-0.5140447;-0.5144888;-0.391357;0.5638255
0.1011161;1.718859;0.07797509;0.0507827;0.1230558;-0.003197408;0.9910945,0.04574039;1.400823;0.4325871;-0.442395;0.6567663;0.4275779;0.4360296,0.2770178;1.383481;0.4180337;-0.5162216;-0.5167967;-0.3909753;0.5599775
0.1062859;1.719148;0.0802208;0.05138592;0.1203369;-0.003766986;0.9913952,0.05382098;1.404298;0.4356114;-0.4441913;0.6598116;0.4277467;0.4293898,0.2812089;1.390708;0.4208089;-0.5189052;-0.5200815;-0.3893411;0.5555774
0.1121759;1.719412;0.08297509;0.05201033;0.1172371;-0.004306206;0.9917318,0.06192235;1.407552;0.4386597;-0.4449509;0.6618183;0.4290726;0.4241603,0.2847735;1.398305;0.4238384;-0.5211986;-0.5232448;-0.3871937;0.5519494
0.11793;1.719525;0.08566415;0.05225981;0.114057;-0.004590321;0.9920881,0.06690279;1.409691;0.4405704;-0.4452243;0.662634;0.4304626;0.4211811,0.2882205;1.405294;0.4266866;-0.5232093;-0.5259772;-0.3857893;0.548422
0.123404;1.719335;0.08808954;0.05177855;0.1112476;-0.004354511;0.9924334,0.07415228;1.413035;0.4433692;-0.4461641;0.6635324;0.4324527;0.4167097,0.2921174;1.407421;0.4283211;-0.5245419;-0.5274546;-0.3857151;0.545776
0.1288977;1.7192;0.09052081;0.05145309;0.1086842;-0.003960808;0.992736,0.07882345;1.415133;0.4451696;-0.4472969;0.6640361;0.4334313;0.4136651,0.2968892;1.412035;0.4305617;-0.5263427;-0.5292695;-0.3872219;0.541199
0.1348302;1.71909;0.09311745;0.05128035;0.1061903;-0.003513959;0.9930164,0.0873819;1.418836;0.4479774;-0.4503082;0.6650072;0.4343947;0.4077857,0.3010749;1.41747;0.4331787;-0.5276234;-0.5309658;-0.3902982;0.5360563
0.14121;1.718978;0.09586063;0.05130277;0.1040174;-0.002987911;0.993247,0.09411889;1.421608;0.4502637;-0.4523294;0.6658358;0.4346431;0.4039135,0.3051141;1.422855;0.4356602;-0.5283105;-0.5328588;-0.3938425;0.5308838
0.1468334;1.718979;0.09831738;0.05165754;0.101522;-0.002702678;0.9934875,0.1008126;1.424443;0.4524894;-0.4535264;0.666794;0.4349035;0.4006975,0.310366;1.424541;0.4373141;-0.5282937;-0.5354197;-0.3970934;0.5258788
0.1525835;1.719057;0.1007992;0.05209138;0.09858562;-0.002593494;0.9937609,0.1044041;1.426015;0.4535918;-0.4537275;0.6673609;0.4354122;0.3989699,0.3117153;1.425889;0.4379987;-0.5281634;-0.5364863;-0.3979891;0.5242429
0.1589801;1.71922;0.1035321;0.05266022;0.09538478;-0.002716083;0.9940429,0.1104593;1.428743;0.4553607;-0.4532663;0.668173;0.4370651;0.3963189,0.3162069;1.4325;0.4406332;-0.5279564;-0.5413035;-0.3994294;0.5183713
0.1651533;1.719389;0.1061428;0.0533225;0.09166607;-0.002938668;0.9943568,0.1164108;1.431743;0.4569227;-0.4521442;0.669212;0.4396716;0.3929499,0.3189135;1.437013;0.440747;-0.5280966;-0.5450493;-0.3994659;0.5142591
0.1707952;1.719488;0.1085609;0.05386055;0.08790412;-0.002886341;0.9946676,0.1201783;1.43375;0.4578419;-0.4514498;0.6701068;0.441384;0.3902949,0.3216996;1.441937;0.441431;-0.5284787;-0.5484778;-0.3998622;0.5098947
0.1770166;1.719596;0.1113484;0.05443232;0.08415124;-0.00266956;0.9949616,0.1247951;1.434326;0.4594117;-0.451226;0.6716186;0.4427571;0.3863804,0.3234955;1.444921;0.4419284;-0.5288352;-0.5505158;-0.4006478;0.5067021
0.18307;1.719722;0.114029;0.05510695;0.08017335;-0.002556293;0.9952532,0.1281876;1.435433;0.4602612;-0.4517178;0.6726847;0.4425514;0.3841805,0.3267304;1.4474;0.44258;-0.5292879;-0.5532498;-0.4028525;0.5014767
0.188504;1.719886;0.1163811;0.05580732;0.07650562;-0.002646134;0.9955027,0.1353187;1.437704;0.4616054;-0.4537907;0.6747102;0.440081;0.3810106,0.3298939;1.450139;0.4431984;-0.5295317;-0.556005;-0.4057288;0.4958214
0.2002168;1.720222;0.1216285;0.05709349;0.06973659;-0.003354443;0.9959247,0.1455727;1.439588;0.4630173;-0.4566338;0.6762308;0.435792;0.3798456,0.3350143;1.457213;0.4440092;-0.5292524;-0.5620039;-0.4099367;0.4857936
0.2055146;1.720255;0.1239744;0.05747605;0.06654613;-0.003950137;0.9961187,0.149047;1.440459;0.4635029;-0.4570512;0.6763464;0.435293;0.37971,0.3381039;1.456321;0.444824;-0.5290848;-0.5640133;-0.4104803;0.4831814
0.210418;1.720338;0.1261398;0.05800411;0.06344651;-0.004493917;0.9962881,0.1524396;1.441238;0.4638431;-0.4572597;0.6763678;0.4352704;0.3794468,0.341021;1.457476;0.4454814;-0.5289589;-0.5669466;-0.4106533;0.4797271
0.2161535;1.720518;0.1288172;0.0588019;0.06014477;-0.005042516;0.9964435,0.1585665;1.442171;0.4641294;-0.4573746;0.6762556;0.4365057;0.3780867,0.3433414;1.459669;0.4460326;-0.528904;-0.5695351;-0.4105912;0.4767654
0.2212586;1.720755;0.1312059;0.05977314;0.05696224;-0.005404297;0.9965708,0.161446;1.442778;0.4643596;-0.4572832;0.6760097;0.4390994;0.3756258,0.3446401;1.459032;0.4463897;-0.5288702;-0.5701908;-0.4106577;0.4759613
0.2260368;1.721208;0.1333477;0.06115181;0.05364044;-0.005613737;0.9966703,0.165149;1.443857;0.4647567;-0.4568261;0.6752902;0.444984;0.3705163,0.3483154;1.459773;0.4474997;-0.5285063;-0.5723013;-0.4120581;0.4726104
0.2309387;1.721702;0.1355403;0.06253397;0.05037085;-0.005841285;0.9967538,0.1682815;1.444297;0.4652589;-0.4571002;0.6738708;0.4504163;0.3661731,0.3505581;1.461277;0.4481243;-0.5278778;-0.5733411;-0.4144866;0.4699212
0.2359104;1.722168;0.1378176;0.06377497;0.04719383;-0.006026559;0.9968296,0.1712651;1.444781;0.4658809;-0.4587497;0.6715377;0.4543896;0.3634776,0.3532396;1.461922;0.448884;-0.5269235;-0.5742283;-0.4180957;0.4667006
0.2400694;1.722488;0.1396638;0.06470603;0.04438195;-0.006219404;0.9968976,0.1744258;1.445318;0.4662489;-0.4615467;0.66835;0.4573163;0.3621391,0.3560689;1.461894;0.4496948;-0.525692;-0.5748746;-0.4229144;0.462937
0.2440716;1.722647;0.1413837;0.06535156;0.04174869;-0.006594744;0.9969668,0.1765348;1.445665;0.466608;-0.4634517;0.6660973;0.4588705;0.3618906,0.3584952;1.462476;0.4503803;-0.5244066;-0.5751445;-0.4287009;0.4587179
0.2485148;1.722805;0.1433712;0.0660597;0.03936971;-0.007053785;0.9970137,0.1795753;1.445536;0.4674779;-0.4658866;0.6628623;0.4605935;0.3625146,0.3600441;1.46328;0.4508362;-0.523644;-0.5751425;-0.4328614;0.4556745
0.2523057;1.722778;0.144992;0.06660446;0.03735846;-0.007470525;0.9970518,0.1827462;1.44579;0.4682029;-0.4672436;0.6599926;0.4621625;0.3640039,0.3614971;1.464126;0.4512923;-0.5231445;-0.5750483;-0.4368084;0.4525901
0.2557446;1.722827;0.1464271;0.06732976;0.03557616;-0.007984912;0.9970644,0.1856195;1.446247;0.4688244;-0.4675254;0.6575109;0.4639797;0.3658174,0.3659753;1.4637;0.4527388;-0.5231823;-0.5748422;-0.4429722;0.4467801
0.2589405;1.722911;0.1476873;0.06804763;0.03363287;-0.008405164;0.9970796,0.1872641;1.44646;0.4692571;-0.4673913;0.6559239;0.4655353;0.3668599,0.3682942;1.463549;0.4535001;-0.5238414;-0.5751407;-0.4454265;0.443169
0.2630575;1.723068;0.1492761;0.06884985;0.0312521;-0.008910477;0.9970976,0.1893317;1.446843;0.4699946;-0.4671995;0.6537133;0.4683213;0.3675033,0.3696054;1.463542;0.4539514;-0.5243479;-0.5757201;-0.4460735;0.4411622
0.2664673;1.723251;0.1505294;0.06935076;0.02890532;-0.009221423;0.9971309,0.1913053;1.447124;0.4707003;-0.4675883;0.6516511;0.4715686;0.3665176,0.3723045;1.46343;0.4549906;-0.5248357;-0.5770406;-0.4461558;0.438767
0.2726182;1.723282;0.1527691;0.06939352;0.02422835;-0.009660976;0.9972484,0.1936866;1.447135;0.4719035;-0.471833;0.6475068;0.4767514;0.3616859,0.3755439;1.462862;0.4561712;-0.5256802;-0.5803931;-0.4443782;0.4351232
0.2759005;1.723136;0.1538994;0.06897108;0.02187864;-0.01006482;0.997328,0.1945581;1.447065;0.4723998;-0.4737405;0.6458898;0.4777623;0.3607485,0.3765743;1.462736;0.4566066;-0.5258522;-0.5814674;-0.4440094;0.4338557
0.2785101;1.72283;0.1548415;0.06821594;0.02001432;-0.01051547;0.9974144,0.1960678;1.447038;0.4730452;-0.4764576;0.6435841;0.4778276;0.3612044,0.3791763;1.46189;0.4575999;-0.5256821;-0.5823729;-0.4441906;0.4326603
0.2808339;1.722617;0.1557319;0.06785244;0.01834198;-0.01099754;0.9974661,0.1972078;1.447102;0.4733968;-0.477974;0.6421062;0.4773117;0.3625107,0.3809347;1.461666;0.4581852;-0.5256819;-0.5826464;-0.4444709;0.432004
0.283328;1.722453;0.1568742;0.06780619;0.01665548;-0.01140868;0.9974943,0.199255;1.447256;0.4737866;-0.4801801;0.6391157;0.4757685;0.3668822,0.3821016;1.46139;0.458657;-0.5257342;-0.5841625;-0.4448664;0.4294785
0.2853388;1.722555;0.1577978;0.06828085;0.01524596;-0.01173729;0.9974806,0.2004623;1.447455;0.4739704;-0.4809735;0.6376271;0.4749084;0.3695376,0.3830596;1.460869;0.4590191;-0.5257306;-0.5849208;-0.445153;0.4281516
0.2874096;1.722719;0.1586143;0.06880937;0.01371693;-0.01197813;0.9974636,0.2021004;1.447708;0.4742151;-0.4821321;0.635541;0.4737495;0.3730923,0.385588;1.459771;0.4599927;-0.5254914;-0.5874459;-0.4466084;0.4234468
0.2893429;1.722821;0.1593277;0.06907818;0.01217267;-0.01198226;0.997465,0.2031675;1.447931;0.4741887;-0.4832148;0.634084;0.4731789;0.3748903,0.3871096;1.459401;0.4606846;-0.5254451;-0.5882663;-0.4466912;0.4222764
0.2911228;1.722807;0.1599629;0.0690227;0.01061573;-0.01180676;0.9974887,0.2042891;1.448162;0.4742984;-0.4840362;0.6335009;0.4730259;0.3750095,0.3885688;1.459255;0.4610335;-0.5260614;-0.5886623;-0.4459955;0.4216921
0.2928634;1.722708;0.1606167;0.06873281;0.009030042;-0.01140898;0.997529,0.2049992;1.448225;0.4745295;-0.4843948;0.6334096;0.4730144;0.374715,0.3897458;1.458019;0.4614995;-0.5269136;-0.5889463;-0.4451119;0.4211648
0.2971339;1.72225;0.1628328;0.06769928;0.004373061;-0.01010841;0.997645,0.2067413;1.448514;0.4748379;-0.4870213;0.6339072;0.4720705;0.3716467,0.3931053;1.456065;0.4627346;-0.5314939;-0.5899516;-0.4411641;0.4181455
0.2983863;1.722057;0.1635477;0.06738559;0.002880637;-0.009689951;0.9976758,0.2094336;1.449943;0.4749293;-0.4911397;0.6342766;0.4701165;0.3680564,0.3941451;1.459121;0.4631503;-0.5329153;-0.5904455;-0.4411623;0.4156335
0.3005996;1.721814;0.1649466;0.06737543;-0.0001615748;-0.009203748;0.9976853,0.2089296;1.449456;0.4751686;-0.4923808;0.6347667;0.4692752;0.3666241,0.3951386;1.457442;0.4636009;-0.5288944;-0.5888038;-0.4495385;0.4141208
0.3014915;1.72183;0.1656798;0.06767056;-0.001541937;-0.009096952;0.9976651,0.2103343;1.450312;0.4755122;-0.4936852;0.63437;0.4686316;0.3663796,0.3965119;1.457705;0.4640237;-0.525832;-0.5879353;-0.4569564;0.411125
0.3033623;1.721833;0.1672416;0.06807888;-0.003930535;-0.009208804;0.9976297,0.2108007;1.450296;0.4758205;-0.4934205;0.6333719;0.4691214;0.3678335,0.3988993;1.45603;0.4644315;-0.5235913;-0.5870603;-0.4654964;0.4056175
0.3049079;1.721745;0.1686496;0.06861322;-0.006266715;-0.008498314;0.9975874,0.2120158;1.450644;0.4745981;-0.493706;0.6322906;0.4700634;0.3681079,0.3999348;1.45436;0.4647254;-0.5254785;-0.5865988;-0.4664646;0.4027219
0.3063686;1.72181;0.1702507;0.06944852;-0.009011013;-0.007056341;0.9975199,0.2125889;1.450957;0.4734539;-0.4940475;0.6314634;0.4717146;0.3669556,0.4000595;1.453203;0.4648309;-0.526471;-0.5862119;-0.4665045;0.4019422
0.3068863;1.721783;0.1709977;0.0696721;-0.0103044;-0.006297688;0.9974968,0.2127436;1.451016;0.4729037;-0.494467;0.631035;0.4723691;0.3662849,0.4001105;1.452249;0.464887;-0.526426;-0.5860957;-0.466817;0.4018077
0.3075878;1.721606;0.1718273;0.06950554;-0.01151236;-0.005750895;0.9974986,0.213159;1.451172;0.4720269;-0.4952565;0.6304514;0.4730662;0.3653226,0.4001733;1.451417;0.4649468;-0.5259357;-0.5858627;-0.4678223;0.4016204
0.3082798;1.721407;0.1725952;0.06937154;-0.01258475;-0.005361789;0.9974971,0.2135927;1.451379;0.4711437;-0.4959394;0.6301036;0.4732856;0.3647113,0.4002725;1.451387;0.4649619;-0.5254924;-0.5856696;-0.4687142;0.4014423
0.3086007;1.721301;0.1732679;0.06958869;-0.01338098;-0.005272809;0.9974721,0.2139586;1.45165;0.4702043;-0.49639;0.6299897;0.4731406;0.364483,0.4004825;1.451736;0.4650027;-0.5248762;-0.5851113;-0.4704987;0.400975
0.309093;1.721329;0.1739124;0.07024015;-0.01405991;-0.005348447;0.9974167,0.2142348;1.451944;0.4695745;-0.4965967;0.629997;0.4729322;0.3644593,0.4006104;1.450545;0.4650392;-0.5247403;-0.5845709;-0.4716658;0.4005695
0.3102339;1.721631;0.1751545;0.07199994;-0.01507862;-0.005352851;0.9972763,0.2151343;1.452668;0.4678068;-0.4973761;0.6307161;0.4708558;0.364841,0.4007542;1.450392;0.4650955;-0.5256701;-0.5825821;-0.474166;0.399294
0.3105882;1.721801;0.1756554;0.07222984;-0.01534512;-0.00545769;0.9972551,0.2155799;1.452703;0.4668906;-0.4978093;0.632005;0.4684329;0.3651387,0.4007357;1.449997;0.4650924;-0.5264896;-0.5815744;-0.4750102;0.3986794
0.3111263;1.721723;0.1763114;0.07165556;-0.01543397;-0.00542922;0.9972953,0.2158575;1.452742;0.4662845;-0.4978701;0.6331717;0.4668626;0.3650456,0.400561;1.449735;0.4650293;-0.5270115;-0.5810032;-0.4755887;0.3981327
