HEAD,HANDL,HANDR
-0.04795611;1.727748;-0.05850877;0.00931747;-0.1172224;0.03865118;0.9923096,-0.3730166;0.8289535;0.09743507;0.09775512;0.3839985;0.5154328;0.7598145,0.09410877;0.9678642;0.2477688;0.248329;-0.4095429;-0.5410089;0.6913152
-0.04775436;1.727683;-0.05850036;0.01033501;-0.117751;0.03853611;0.9922413,-0.3735712;0.8290105;0.09652205;0.07993156;0.3793727;0.5194694;0.7614715,0.09189632;0.9704282;0.2527212;0.243293;-0.4129443;-0.540768;0.691271
-0.04761208;1.727646;-0.05850545;0.01155199;-0.1182794;0.03844498;0.9921686,-0.3739264;0.8289831;0.09576242;0.06729257;0.3768278;0.5215693;0.7625209,0.09007657;0.9724793;0.2568613;0.2397612;-0.4153997;-0.5408315;0.6909841
-0.04739879;1.727908;-0.05854131;0.014583;-0.1194227;0.03830273;0.9919972,-0.3749338;0.8287187;0.09295054;0.02821326;0.3716702;0.5257286;0.7646403,0.08284022;0.9790943;0.2686429;0.2279907;-0.4250455;-0.5417176;0.6884029
-0.04741669;1.728145;-0.05858025;0.01650248;-0.1200931;0.03829797;0.9918864,-0.3752196;0.828596;0.09168173;0.015112;0.3706143;0.5267243;0.7648386,0.07748573;0.9833297;0.2761121;0.2202961;-0.4326661;-0.541486;0.6863401
-0.04781363;1.728322;-0.05877638;0.01829997;-0.1208035;0.03830195;0.9917684,-0.3756119;0.8283603;0.08945052;-0.004874997;0.3696342;0.5280203;0.7645532,0.07425104;0.9860106;0.2802563;0.2142167;-0.4389091;-0.5408201;0.6848239
-0.04835176;1.72848;-0.05900359;0.02006532;-0.1215251;0.03842573;0.9916413,-0.3760013;0.8280663;0.08697288;-0.02503788;0.3694036;0.5290862;0.7635326,0.0684993;0.9906834;0.2884973;0.2038544;-0.449258;-0.5391719;0.6825719
-0.0488404;1.728598;-0.05922066;0.02166327;-0.1222319;0.03857427;0.9915151,-0.3764044;0.8277088;0.08431937;-0.04529978;0.3698091;0.5297888;0.761914,0.06029215;0.9982276;0.3008432;0.1922204;-0.459736;-0.5370296;0.6806567
-0.04943313;1.728724;-0.05944128;0.02337452;-0.1228949;0.03867551;0.9913903,-0.3768498;0.8271762;0.08131748;-0.06497452;0.371468;0.527842;0.7610339,0.05212027;1.006589;0.3137486;0.1799207;-0.4692805;-0.5346087;0.67941
-0.05039199;1.728869;-0.05982324;0.02536175;-0.1233831;0.03882843;0.9912748,-0.3774827;0.8267929;0.07915911;-0.0776816;0.3728247;0.5259836;0.7604659,0.04471948;1.015228;0.3263221;0.1673844;-0.4774307;-0.5321077;0.6788989
-0.05109363;1.729093;-0.06007508;0.0275605;-0.1238417;0.03896812;0.9911535,-0.3789586;0.8262187;0.07583447;-0.09656742;0.374732;0.5236374;0.7589826,0.04014097;1.021094;0.334536;0.1589121;-0.4822796;-0.5305054;0.6787617
-0.05174616;1.729387;-0.06028343;0.03007642;-0.1242163;0.03921469;0.9910237,-0.3800231;0.825519;0.07269338;-0.1156703;0.37712;0.5205482;0.7572519,0.0341877;1.030246;0.3470293;0.1458673;-0.4892676;-0.5281726;0.6785085
-0.05247397;1.72959;-0.0603427;0.03259279;-0.1246177;0.03932276;0.9908894,-0.2673073;1.118591;0.205423;-0.1343966;0.3803244;0.5166978;0.7551916,0.02880166;1.039501;0.3589221;0.1329189;-0.4961202;-0.5258209;0.6780189
-0.05440449;1.729831;-0.05989299;0.03798723;-0.1254415;0.03970484;0.9905781,-0.2756693;1.10692;0.2140764;-0.1673695;0.3867895;0.5094644;0.7502183,0.01896497;1.056906;0.3801928;0.1089063;-0.5093232;-0.520639;0.6765089
-0.05519703;1.729983;-0.05984074;0.04040233;-0.1260871;0.03992699;0.9903916,-0.2855099;1.095278;0.2182238;-0.1868102;0.3906173;0.5061992;0.7458434,0.01269977;1.069035;0.3937588;0.09292766;-0.518176;-0.5165352;0.6753145
-0.05594154;1.73011;-0.05980879;0.04250158;-0.1266828;0.04007807;0.9902216,-0.2907364;1.094122;0.2216298;-0.2065449;0.3943804;0.504068;0.7400803,0.007133719;1.08099;0.406817;0.07592493;-0.5270571;-0.5119526;0.6740555
-0.05699527;1.730043;-0.05960505;0.04469011;-0.1273506;0.04019314;0.9900349,-0.2931168;1.098767;0.2237771;-0.2194303;0.3970721;0.5028779;0.7357296,0.004386247;1.08449;0.4129168;0.05839727;-0.5353789;-0.5072662;0.6727855
-0.05824963;1.72992;-0.05926602;0.04697627;-0.1279583;0.04022625;0.9898494,-0.302447;1.09733;0.2301223;-0.2443061;0.4025149;0.5006108;0.7264194,0.001851;1.087247;0.4185085;0.04144327;-0.5428261;-0.502952;0.6713133
-0.059239;1.730003;-0.05910538;0.04924381;-0.1284568;0.04023848;0.9896741,-0.3050847;1.103754;0.2323018;-0.2568571;0.405674;0.4988921;0.7214982,0.0003866628;1.089142;0.4220722;0.03016677;-0.5477286;-0.5002566;0.6699454
-0.0602008;1.730105;-0.058965;0.05145437;-0.1288673;0.04016321;0.9895113,-0.3093085;1.123448;0.2395161;-0.2750216;0.4104416;0.4954501;0.7144439,-0.0008813441;1.092719;0.4268677;0.01380662;-0.5552143;-0.4966074;0.6670289
-0.06193844;1.73006;-0.05868404;0.05413376;-0.1292885;0.04008409;0.9893166,-0.3125325;1.134029;0.2435858;-0.2933215;0.4155017;0.4903154;0.7077511,-0.002415443;1.097035;0.4313109;-0.00353834;-0.5638543;-0.4928722;0.6626709
-0.06372648;1.730026;-0.05836491;0.05674097;-0.1295781;0.03986746;0.9891413,-0.3147449;1.141102;0.24592;-0.3051546;0.4188313;0.4860257;0.703733,-0.004244685;1.101667;0.435616;-0.02192155;-0.5733135;-0.4891391;0.6569431
-0.06491005;1.730131;-0.0581801;0.05894602;-0.1299704;0.03971961;0.9889669,-0.3205012;1.154815;0.2502212;-0.3275201;0.4249446;0.4768762;0.6962339,-0.005355313;1.107058;0.4387109;-0.0353464;-0.5800887;-0.4857301;0.6529273
-0.06599317;1.73021;-0.05798059;0.06080745;-0.1304021;0.03955385;0.988804,-0.323676;1.161995;0.2522577;-0.3386241;0.4278264;0.4725611;0.692087,-0.01247115;1.147821;0.4278782;-0.06234397;-0.5923692;-0.480158;0.6439412
-0.06744219;1.730229;-0.05765205;0.06255815;-0.1307272;0.03948034;0.9886547,-0.3284633;1.172679;0.2549432;-0.354681;0.431912;0.466884;0.6853268,-0.01667079;1.174514;0.417149;-0.07590185;-0.5978107;-0.4778153;0.6391822
-0.06900829;1.730246;-0.05725676;0.06409075;-0.131006;0.03946719;0.9885202,-0.333543;1.183367;0.257347;-0.3706993;0.4359984;0.4616884;0.6777399,-0.02309732;1.214969;0.3989409;-0.09586226;-0.6050587;-0.4750514;0.6316967
-0.07038021;1.730321;-0.05700853;0.06571814;-0.1311604;0.03948062;0.9883923,-0.3398352;1.194786;0.2608341;-0.3866194;0.4401576;0.45659;0.6695613,-0.02529902;1.235285;0.3881666;-0.1087678;-0.6094058;-0.4738105;0.6263368
-0.07173938;1.730436;-0.0567629;0.06764311;-0.1313688;0.03964562;0.9882282,-0.3439025;1.202125;0.262655;-0.3969764;0.4429802;0.4529939;0.6640594,-0.02490279;1.238512;0.3813307;-0.1275139;-0.6157606;-0.4723992;0.6175905
-0.07506876;1.730576;-0.05611271;0.07231432;-0.1317424;0.03973846;0.9878439,-0.3542208;1.219981;0.2671286;-0.4207773;0.4501114;0.4430863;0.6511686,-0.02570073;1.248421;0.372213;-0.1575277;-0.6256251;-0.4710131;0.601602
-0.07657868;1.730778;-0.05594955;0.07472739;-0.1320751;0.03972717;0.9876202,-0.3611177;1.232027;0.2713676;-0.4330561;0.4544445;0.4367702;0.6443403,-0.01583731;1.252275;0.3488247;-0.1757226;-0.6307153;-0.4706703;0.5914298
-0.0796393;1.730907;-0.05563798;0.07799313;-0.1329834;0.03941491;0.9872583,-0.3723106;1.250432;0.2774287;-0.4502841;0.4615256;0.4253784;0.6350524,-0.01682921;1.268082;0.3457568;-0.2046512;-0.6363765;-0.4703951;0.5760827
-0.08156142;1.730732;-0.05526227;0.07906277;-0.1334473;0.03920543;0.987119,-0.3788859;1.261163;0.281148;-0.4588614;0.465058;0.4183505;0.6309915,-0.02177982;1.280096;0.3479008;-0.2209828;-0.6383082;-0.4702517;0.5679724
-0.08352802;1.730594;-0.05498332;0.07955904;-0.133665;0.03900703;0.9870575,-0.3853963;1.273401;0.286282;-0.4671971;0.4675471;0.4114033;0.6275937,-0.02726471;1.294696;0.3508113;-0.2361053;-0.6397344;-0.4706505;0.5598949
-0.08529613;1.730527;-0.05480604;0.08016555;-0.1337974;0.03883773;0.9869971,-0.3918313;1.284335;0.2908481;-0.4758089;0.468771;0.4048805;0.6244448,-0.03280153;1.309518;0.3545229;-0.2503348;-0.6411315;-0.4705914;0.5521111
-0.08741899;1.730327;-0.05453657;0.08082533;-0.1338197;0.03872111;0.9869449,-0.3980078;1.294747;0.295474;-0.4839475;0.4684367;0.4000174;0.621569,-0.0381319;1.32361;0.3579363;-0.2631509;-0.6426048;-0.4696212;0.5452216
-0.09201725;1.729978;-0.05391797;0.08277283;-0.1338293;0.0388181;0.9867784,-0.4082237;1.312852;0.3046139;-0.4965321;0.4659151;0.3953891;0.616479,-0.04324643;1.34093;0.3578499;-0.2869165;-0.6451076;-0.4672574;0.5321519
-0.0939617;1.730076;-0.05376519;0.08398804;-0.1339192;0.03881976;0.9866635,-0.4137096;1.322954;0.3097278;-0.502795;0.4645706;0.3937196;0.6134788,-0.04625998;1.348536;0.359727;-0.293732;-0.6454871;-0.4669209;0.5282546
-0.09649612;1.7298;-0.05358536;0.08498173;-0.1338836;0.03866445;0.9865893,-0.4172208;1.329578;0.313153;-0.5064156;0.4642204;0.3925593;0.6115063,-0.04934559;1.355981;0.3617835;-0.2998961;-0.6456159;-0.467036;0.5245187
-0.09900044;1.729479;-0.05339336;0.08567065;-0.1339249;0.03855332;0.9865284,-0.4240639;1.341933;0.3205918;-0.5120677;0.4650103;0.3899588;0.6078522,-0.04883775;1.363178;0.3647124;-0.3100822;-0.6453111;-0.468399;0.5177115
-0.1011832;1.729441;-0.05323011;0.0862147;-0.1337649;0.03845288;0.9865066,-0.4256287;1.344911;0.3222738;-0.5131684;0.4654789;0.3893246;0.606971,-0.05062108;1.369565;0.3673363;-0.3142969;-0.6450939;-0.4691721;0.5147318
-0.1034328;1.729377;-0.05302829;0.08663381;-0.1335396;0.03827785;0.9865073,-0.4315338;1.35627;0.3288497;-0.5166605;0.4679976;0.387211;0.6034135,-0.05498897;1.375106;0.3722513;-0.3198674;-0.6448732;-0.4701697;0.5106505
-0.1062779;1.729156;-0.05279247;0.08693816;-0.1329876;0.03796583;0.9865671,-0.4361237;1.363594;0.3341194;-0.518846;0.4702955;0.3859296;0.6005659,-0.05917557;1.382126;0.3765106;-0.3244763;-0.6446689;-0.4708687;0.5073459
-0.109025;1.728951;-0.05256365;0.08723003;-0.1321925;0.03785062;0.9866526,-0.4391333;1.368414;0.337554;-0.5201389;0.4719273;0.3852313;0.5986125,-0.06201374;1.386744;0.3793627;-0.3271661;-0.6444213;-0.4710377;0.5057735
-0.111459;1.728817;-0.05237059;0.0875013;-0.1313519;0.03777669;0.9867437,-0.4430947;1.375313;0.3422776;-0.5214539;0.4741625;0.3843826;0.5962431,-0.06621461;1.39333;0.3835906;-0.3308473;-0.6438208;-0.4706158;0.5045351
-0.1139958;1.72873;-0.05214617;0.08788175;-0.1306251;0.037743;0.9868076,-0.4466427;1.381856;0.3468058;-0.5218664;0.4759918;0.3833675;0.5950771,-0.07018718;1.399606;0.3877642;-0.3338982;-0.6430193;-0.469399;0.5046811
-0.1170338;1.7286;-0.05178311;0.08813647;-0.1299161;0.03767742;0.9868811,-0.4499713;1.387737;0.3517147;-0.521568;0.4773497;0.3819457;0.5951651,-0.07439017;1.405938;0.3920071;-0.3359665;-0.6422915;-0.4677623;0.5057535
-0.119613;1.728376;-0.05147454;0.0879961;-0.1293509;0.03753743;0.9869732,-0.4527465;1.393612;0.3561435;-0.5205277;0.4789918;0.3788647;0.5967237,-0.07853951;1.412189;0.3961998;-0.3371277;-0.6418447;-0.4660484;0.5071284
-0.1219759;1.728027;-0.05123223;0.0875102;-0.1286931;0.03757586;0.9871008,-0.4542322;1.397553;0.3589314;-0.5193806;0.4805487;0.3751886;0.5987905,-0.08076261;1.415603;0.3987332;-0.3374562;-0.6417557;-0.4650668;0.5079232
-0.1247336;1.727513;-0.05085348;0.08680253;-0.1279915;0.0376684;0.987251,-0.4560647;1.403198;0.3629039;-0.5176239;0.4831447;0.3684282;0.6024096,-0.08319026;1.419272;0.4012718;-0.3375319;-0.6417975;-0.4642924;0.5085282
-0.1274642;1.72701;-0.05044031;0.08608947;-0.1271604;0.03783255;0.9874146,-0.4581218;1.407438;0.3667877;-0.5163424;0.4856542;0.3620137;0.6053731,-0.08795097;1.427015;0.4061766;-0.3375502;-0.6420206;-0.4630122;0.5094008
-0.1299377;1.726439;-0.05005291;0.08524621;-0.1262635;0.03803607;0.987595,-0.4599634;1.411922;0.3703954;-0.5159054;0.4878902;0.3571875;0.6068128,-0.09078942;1.431894;0.4094253;-0.3379627;-0.6421818;-0.461998;0.5098449
-0.1324631;1.725894;-0.04963884;0.08443953;-0.1253096;0.0380649;0.9877847,-0.4612277;1.41493;0.3727602;-0.516176;0.4892277;0.3551447;0.6067049,-0.09253;1.435108;0.411643;-0.3387198;-0.642215;-0.4612397;0.5099872
-0.1384166;1.724504;-0.04815196;0.08298939;-0.1230035;0.03754019;0.9882174,-0.4651179;1.421584;0.3798607;-0.5183719;0.4916828;0.3551549;0.6028295,-0.09761632;1.444718;0.4182928;-0.3424873;-0.6414677;-0.4602542;0.5093012
-0.1410945;1.724157;-0.04756884;0.08245385;-0.1217823;0.037235;0.988425,-0.4673741;1.424678;0.3832825;-0.5204347;0.4933595;0.3580155;0.5979707,-0.09936897;1.447677;0.4213227;-0.3444758;-0.6404852;-0.460952;0.5085651
-0.1437044;1.723922;-0.04692432;0.08179235;-0.120616;0.03703715;0.9886304,-0.4697568;1.427492;0.3865713;-0.5224321;0.4945371;0.3627677;0.5923659,-0.1003351;1.44941;0.4233006;-0.3457536;-0.6395031;-0.4620636;0.5079248
-0.1463268;1.723715;-0.04621275;0.08108199;-0.119472;0.03705684;0.9888271,-0.471469;1.428563;0.3891498;-0.5234053;0.4947083;0.3662401;0.5892189,-0.1019575;1.452838;0.4267123;-0.3476225;-0.6370883;-0.4652671;0.5067581
-0.149218;1.723566;-0.04524769;0.08037778;-0.1182161;0.03723792;0.9890287,-0.4738672;1.430524;0.3929958;-0.5244555;0.4939761;0.3714613;0.5856198,-0.1034644;1.456603;0.4303097;-0.3492518;-0.6333646;-0.4699851;0.5059512
-0.1546445;1.723518;-0.04340234;0.07941032;-0.1156269;0.03738247;0.9894074,-0.4771783;1.433998;0.3993021;-0.5252083;0.4916494;0.3801587;0.5813058,-0.1049153;1.458141;0.4349229;-0.352084;-0.6274988;-0.4755448;0.5061021
-0.1575468;1.723349;-0.04225441;0.07875154;-0.1142232;0.0370838;0.9896343,-0.479228;1.434647;0.4036938;-0.5244722;0.4907672;0.3854278;0.5792426,-0.1068075;1.461431;0.4393396;-0.3560546;-0.6221222;-0.4788213;0.5068721
-0.1606789;1.723124;-0.04072186;0.07806958;-0.1128455;0.03667175;0.9898617,-0.4810624;1.43538;0.4076721;-0.5225132;0.4909036;0.3900037;0.5778328,-0.1083485;1.464165;0.4426901;-0.359156;-0.6187289;-0.4806072;0.5071473
-0.165986;1.722805;-0.03842659;0.07701116;-0.1102377;0.03612161;0.9902586,-0.4847231;1.43706;0.4152283;-0.516763;0.4934928;0.3949737;0.5774223,-0.1103589;1.464962;0.4485704;-0.3647424;-0.6122389;-0.4847906;0.507055
-0.1688816;1.722599;-0.03709593;0.0767232;-0.1087544;0.036041;0.9904479,-0.4857372;1.437323;0.4177095;-0.5150466;0.4944678;0.3950565;0.5780648,-0.1115348;1.466606;0.4520949;-0.3670243;-0.6083404;-0.4874366;0.5075634
-0.1745389;1.722452;-0.03447275;0.07677469;-0.1054807;0.03607031;0.9907969,-0.4880477;1.437833;0.4237609;-0.5115361;0.4957913;0.3935849;0.5810445,-0.1134176;1.466899;0.4574462;-0.3701475;-0.6007099;-0.4920215;0.5099543
-0.1770879;1.722501;-0.03333707;0.07659747;-0.1038613;0.03589965;0.9909878,-0.4897656;1.437889;0.4293513;-0.5078711;0.4950033;0.3927294;0.5854931,-0.1150021;1.467323;0.4609064;-0.371394;-0.5958307;-0.494262;0.5125989
-0.1799653;1.722418;-0.03185405;0.07596748;-0.1022184;0.03566793;0.9912155,-0.4905161;1.438115;0.4320126;-0.5059297;0.4938654;0.3932047;0.5878114,-0.1165413;1.468414;0.4641339;-0.372173;-0.5913677;-0.4960444;0.5154722
-0.1829549;1.722326;-0.03032029;0.07513499;-0.1004122;0.03528798;0.9914771,-0.491741;1.438582;0.4359068;-0.5030099;0.4916372;0.3955694;0.5905918,-0.1177738;1.468475;0.466814;-0.3728862;-0.5876845;-0.4976219;0.517644
-0.1855494;1.722248;-0.02897511;0.07420846;-0.0987388;0.03515779;0.9917196,-0.4926353;1.439047;0.4383341;-0.5011253;0.4900293;0.3982681;0.5917155,-0.1187094;1.468655;0.4687654;-0.3734074;-0.5857003;-0.498791;0.5183914
-0.1881119;1.722174;-0.02760424;0.07335024;-0.09713323;0.03524683;0.9919388,-0.4953592;1.439637;0.4449365;-0.4982388;0.4875661;0.4041088;0.5922276,-0.1200497;1.468938;0.4718075;-0.3741236;-0.5833957;-0.5008344;0.5185035
-0.1937428;1.722167;-0.02388659;0.0722971;-0.09394901;0.03582978;0.9923019,-0.4980615;1.440014;0.4506198;-0.4971358;0.486615;0.4084624;0.5909487,-0.1214755;1.469045;0.4766009;-0.3747051;-0.5802165;-0.5057805;0.5168471
-0.1962203;1.722344;-0.02242482;0.07245705;-0.09246785;0.03614981;0.9924177,-0.4999818;1.439848;0.4548538;-0.4972718;0.4866068;0.4096247;0.5900358,-0.1222738;1.46908;0.4789138;-0.375307;-0.579172;-0.5072886;0.5161036
-0.1986835;1.72252;-0.02102052;0.07279863;-0.09097793;0.03635437;0.992523,-0.5016483;1.439269;0.4583229;-0.4973522;0.4866458;0.4119596;0.5883078,-0.1230486;1.46914;0.4812342;-0.3765094;-0.57829;-0.5077167;0.5157956
-0.2032909;1.722546;-0.01772718;0.0731014;-0.08855443;0.03721133;0.9926881,-0.5047874;1.43808;0.4637114;-0.4967186;0.4853964;0.4209063;0.5835228,-0.1243345;1.468316;0.4839779;-0.3802714;-0.5749679;-0.5077773;0.5166892
-0.2055234;1.722526;-0.01622924;0.07313973;-0.08754066;0.03782426;0.992752,-0.5068827;1.436877;0.4676154;-0.496527;0.4824639;0.4277975;0.5811014,-0.1255552;1.468039;0.4860906;-0.3822692;-0.5706927;-0.5098909;0.517872
-0.2075996;1.722561;-0.01486149;0.07337836;-0.08669924;0.03831492;0.9927894,-0.508726;1.436169;0.4706967;-0.496944;0.4780168;0.4356511;0.5785799,-0.1266251;1.46818;0.4874031;-0.3817392;-0.5690092;-0.5118484;0.5181842
-0.2101183;1.72248;-0.01313436;0.07366928;-0.08577426;0.03898311;0.9928222,-0.5103135;1.43587;0.4735497;-0.4967456;0.4748118;0.4430956;0.5757291,-0.1274993;1.468348;0.4892766;-0.3791502;-0.5672577;-0.5152798;0.5186046
-0.2127529;1.722364;-0.0113599;0.07409614;-0.08479465;0.03953604;0.9928527,-0.511896;1.435235;0.4764309;-0.4963496;0.4723312;0.4497118;0.5729744,-0.1281112;1.468891;0.4910053;-0.3764988;-0.5665182;-0.5175368;0.5190968
-0.2148661;1.722355;-0.009945028;0.07436361;-0.0838537;0.03968932;0.9929066,-0.5126919;1.435063;0.477962;-0.4959334;0.4713372;0.453628;0.571063,-0.1289709;1.469664;0.4923545;-0.3760234;-0.5666702;-0.5175987;0.5192138
-0.2168228;1.722319;-0.008650266;0.07429196;-0.08285381;0.03979528;0.9929916,-0.5140637;1.434984;0.4806979;-0.4939206;0.4717496;0.4594434;0.5678086,-0.1294504;1.46973;0.4929855;-0.3760892;-0.5667454;-0.517482;0.5192003
-0.219163;1.722163;-0.006882831;0.07391909;-0.08188935;0.03998952;0.9930916,-0.5146295;1.435;0.4818806;-0.4921715;0.4733745;0.461038;0.5666813,-0.1297995;1.469776;0.4936304;-0.3760636;-0.5667206;-0.5175145;0.5192136
-0.2212162;1.721925;-0.005225092;0.07307995;-0.0811656;0.04023682;0.9932032,-0.5153903;1.435053;0.4831468;-0.4886344;0.4773741;0.4620624;0.5655518,-0.1306694;1.469492;0.4946645;-0.3769968;-0.5676289;-0.5157787;0.519272
-0.2246604;1.72187;-0.002437681;0.07240169;-0.07998872;0.04131168;0.9933042,-0.5159628;1.435316;0.4850325;-0.4818722;0.4856733;0.460147;0.5658494,-0.1341522;1.468417;0.4963406;-0.37788;-0.572313;-0.5082253;0.5209334
-0.2263448;1.721842;-0.0006875098;0.07255356;-0.07937864;0.04192189;0.9933165,-0.5159312;1.435248;0.4857418;-0.480278;0.4870477;0.4589353;0.5670062,-0.1354793;1.467788;0.4972668;-0.376294;-0.5730347;-0.5076705;0.5218283
