HEAD,HANDL,HANDR
-0.04731215;1.707065;0.07981746;0.2413582;0.1917068;0.008620952;0.9512731,-0.2175139;0.9458097;0.2932877;0.07334459;0.5221347;0.5214012;0.6709223,0.2150604;0.8634545;0.2829115;-0.2058984;-0.2377367;-0.3621821;0.8774459
-0.0399868;1.706241;0.0826963;0.2426857;0.1895511;0.007615152;0.9513758,-0.2132481;0.9454686;0.2947116;0.06671491;0.5199146;0.5226622;0.6723557,0.2165583;0.8623654;0.2834794;-0.2190123;-0.2386238;-0.3667834;0.8721023
-0.03332454;1.705185;0.08537271;0.2433973;0.1870178;0.006675609;0.9517025,-0.2065187;0.9447711;0.2969444;0.05638011;0.5173464;0.5242438;0.6740494,0.2154181;0.8621349;0.284085;-0.2358472;-0.2385691;-0.3735063;0.8648434
-0.02688279;1.704144;0.08805688;0.2442329;0.1845169;0.005880079;0.9519818,-0.2007066;0.9437652;0.2987124;0.04414907;0.5154476;0.5253601;0.6755452,0.2146212;0.8614129;0.2854698;-0.2508768;-0.2378211;-0.3797253;0.8580855
-0.01956031;1.702881;0.0905403;0.2451796;0.1817331;0.005101196;0.9522783,-0.1967777;0.9429646;0.2998498;0.03527923;0.5143886;0.5256998;0.6766088,0.2092832;0.8864211;0.2758989;-0.2629243;-0.23694;-0.3850084;0.852349
-0.01186191;1.701669;0.09321888;0.2463857;0.179016;0.004345173;0.9524854,-0.190534;0.941514;0.3014871;0.02039054;0.5120567;0.5259986;0.6787544,0.2057135;0.9059538;0.2686895;-0.2702969;-0.2364357;-0.3886421;0.8485253
-0.004611697;1.700586;0.0958441;0.2478408;0.1760704;0.003487923;0.9526605,-0.1827774;0.939921;0.3035611;0.004922219;0.5078679;0.5267031;0.6816376,0.2030351;0.9292807;0.2603754;-0.2799998;-0.2362089;-0.3940878;0.8429118
0.00228532;1.699636;0.09849669;0.2496486;0.1733075;0.002713569;0.9526976,-0.1781757;0.9390964;0.3048276;-0.005954076;0.5033875;0.5279044;0.6840193,0.1989542;0.9552601;0.2509748;-0.2896594;-0.2369124;-0.4003993;0.8364511
0.009512849;1.698759;0.1011776;0.2518343;0.1703044;0.001734889;0.9526662,-0.171187;0.9379743;0.3069719;-0.02253684;0.4946084;0.5310039;0.6876696,0.1957896;0.9796857;0.2426086;-0.2998285;-0.2383993;-0.4075919;0.8289375
0.01807522;1.69787;0.1043079;0.2543913;0.1670003;0.0008037447;0.9525731,-0.1617897;0.9367157;0.310347;-0.04378425;0.4809703;0.537335;0.6913911,0.1942545;0.9949133;0.2373307;-0.3062488;-0.2392989;-0.4127539;0.8237609
0.02650894;1.6971;0.1074239;0.2567427;0.1636074;0.00020999;0.9525313,-0.1566296;0.9360437;0.3122892;-0.05453434;0.4742445;0.5411337;0.6923095,0.1937291;1.015172;0.2302989;-0.3152776;-0.2404712;-0.4207453;0.8159333
0.03418826;1.696359;0.1102384;0.2588718;0.1599796;-9.692657E-05;0.9525713,-0.1486348;0.9350742;0.3153533;-0.0700324;0.4655144;0.5469175;0.6922955,0.1948992;1.030935;0.2246636;-0.3225404;-0.2415101;-0.4279171;0.8090287
0.04149409;1.695654;0.1128981;0.2607866;0.1562709;-0.0003417877;0.9526646,-0.117541;0.9569973;0.3030032;-0.08544454;0.4586143;0.5519906;0.691143,0.1909473;1.108813;0.1628159;-0.3280064;-0.2423951;-0.434631;0.8029647
0.04971388;1.694708;0.1159196;0.2628314;0.1521662;-0.0004297116;0.952767,-0.1072279;0.9683058;0.2968112;-0.1002152;0.4540671;0.5555468;0.6893097,0.1943814;1.110507;0.1627448;-0.3315765;-0.2435216;-0.4403771;0.7980115
0.05843305;1.694037;0.1192162;0.2650384;0.1481164;-0.0004436577;0.9527938,-0.1034028;0.9710487;0.2981548;-0.1107002;0.4516707;0.5570771;0.6880438,0.1994505;1.11079;0.1648296;-0.3336113;-0.2446132;-0.4439736;0.7948304
0.06634125;1.693587;0.1222538;0.2674449;0.1438922;-0.0005388047;0.9527686,-0.09243184;0.9831728;0.3025646;-0.1251053;0.4488641;0.5574957;0.6870723,0.2072578;1.110699;0.1701737;-0.3360763;-0.2469024;-0.448893;0.7903082
0.07372174;1.693069;0.1250485;0.2695559;0.1398255;-0.0008898472;0.9527789,-0.08581103;0.9902919;0.306854;-0.1393153;0.4457225;0.5570073;0.6867791,0.2196633;1.108561;0.1760114;-0.338172;-0.2498924;-0.4538434;0.7856333
0.08168505;1.692349;0.1280409;0.2716004;0.1356631;-0.001298013;0.9527996,-0.0820232;0.9943831;0.3102109;-0.1475951;0.4436767;0.5567577;0.6865767,0.2292037;1.1062;0.1810133;-0.3403061;-0.2537082;-0.4590899;0.7804232
0.0905482;1.691651;0.1314041;0.2737139;0.1317448;-0.001686886;0.952744,-0.0742324;1.002848;0.3175465;-0.1639952;0.4390143;0.5577732;0.6850264,0.2324215;1.105719;0.1830593;-0.3411607;-0.2553657;-0.4608864;0.7784482
0.09819053;1.691009;0.1343137;0.275829;0.128113;-0.001902619;0.9526289,-0.06784341;1.013758;0.3241956;-0.1714683;0.4367726;0.5591552;0.6835011,0.2428428;1.105125;0.1907527;-0.3444697;-0.2632824;-0.4660657;0.7712367
0.1053719;1.690358;0.1370567;0.2780141;0.1246155;-0.00210134;0.9524572,-0.06381864;1.018989;0.3285942;-0.1795291;0.4345355;0.5606717;0.6816125,0.2569777;1.099394;0.1965012;-0.3471414;-0.2707516;-0.4686762;0.7658519
0.1129333;1.689637;0.1401492;0.2803423;0.1211644;-0.002122634;0.95222,-0.05618758;1.028575;0.3364636;-0.1953922;0.4310406;0.5629464;0.6775818,0.2670026;1.096324;0.2021618;-0.3487079;-0.2785661;-0.4692673;0.7619658
0.120566;1.688938;0.1432982;0.2828932;0.1177661;-0.002000113;0.9518921,-0.05296331;1.034722;0.3474096;-0.2076162;0.4293952;0.5634079;0.6746012,0.2765668;1.094149;0.2085675;-0.34824;-0.2858325;-0.4684083;0.7600148
0.127498;1.688313;0.1460331;0.2855363;0.1142572;-0.002018388;0.9515305,-0.04990333;1.038456;0.3519702;-0.215344;0.429064;0.5629998;0.6727274,0.2861156;1.091074;0.2134327;-0.3471172;-0.2897566;-0.4675856;0.7595489
0.1343609;1.687692;0.1487501;0.2884112;0.1105824;-0.002005624;0.9510975,-0.04437949;1.044641;0.358545;-0.2267226;0.4293487;0.5615823;0.6699865,0.2958457;1.088674;0.2199944;-0.3452763;-0.2946074;-0.4663936;0.7592549
0.1482439;1.686235;0.154514;0.2938747;0.1031072;-0.002229485;0.950264,-0.0309219;1.061931;0.3645003;-0.2429231;0.4309879;0.5587149;0.6656392,0.3135895;1.087148;0.2340545;-0.3432391;-0.3008257;-0.4661508;0.7578881
0.155603;1.685334;0.1575988;0.2965932;0.09914514;-0.00244409;0.9498404,-0.02385286;1.069301;0.3694115;-0.2519853;0.4319465;0.5572727;0.6628519,0.313673;1.087261;0.2342205;-0.3432302;-0.3009267;-0.4661204;0.7578708
0.1618691;1.684503;0.1601894;0.2991871;0.09546519;-0.002624029;0.9494033,-0.01718012;1.076213;0.3742678;-0.2601903;0.4324186;0.5566852;0.6598611,0.332517;1.084159;0.2455857;-0.3450715;-0.3062339;-0.469257;0.752957
0.1680765;1.68362;0.1627341;0.3018495;0.09170227;-0.002501044;0.9489316,-0.01086861;1.081644;0.3808432;-0.2685561;0.4324796;0.5572193;0.6560073,0.3414907;1.084364;0.2523024;-0.3482206;-0.3121217;-0.4713409;0.7477701
0.1739588;1.68272;0.1651124;0.3043143;0.0881626;-0.002327398;0.9484802,-0.004749837;1.087892;0.3863496;-0.2765133;0.4321637;0.5588068;0.6515442,0.3472243;1.084375;0.2566089;-0.3509134;-0.3175926;-0.4719746;0.7437975
0.1808862;1.681598;0.1677188;0.3072891;0.08408093;-0.00201649;0.9478923,-0.0004313886;1.092317;0.3901579;-0.2821798;0.4319839;0.5599396;0.6482531,0.3573322;1.083735;0.2626109;-0.355386;-0.3273751;-0.4711613;0.7379251
0.1873965;1.68055;0.1702484;0.3101008;0.08033014;-0.001544928;0.9473026,0.005125626;1.098242;0.3953153;-0.2906989;0.4323662;0.5604724;0.643758,0.3656015;1.084808;0.268404;-0.3601156;-0.3376559;-0.4690126;0.7323473
0.1942339;1.679571;0.172975;0.3128527;0.07640648;-0.00109223;0.9467229,0.01077913;1.10413;0.4004732;-0.3001227;0.4338184;0.5590634;0.6396686,0.3734777;1.086867;0.2746521;-0.3646818;-0.3473108;-0.4663757;0.7272387
0.2000754;1.678581;0.1753904;0.3155727;0.07246132;-0.001000913;0.9461302,0.01612842;1.109702;0.4052429;-0.3094135;0.4359961;0.5561998;0.6362488,0.383396;1.087608;0.2809505;-0.3683463;-0.3545144;-0.4641373;0.7233375
0.2059961;1.677408;0.1778299;0.3183444;0.06854374;-0.001183208;0.9454931,0.01979419;1.113362;0.4085286;-0.3156225;0.4374696;0.5540571;0.6340534,0.3884213;1.088973;0.2853606;-0.3703971;-0.3585653;-0.4626951;0.7212145
0.2119543;1.675932;0.1801682;0.3205537;0.0645612;-0.001539857;0.9450264,0.02583508;1.118418;0.4144915;-0.3262524;0.4393838;0.5509731;0.6300238,0.3950238;1.091499;0.2918572;-0.3722849;-0.363605;-0.4607274;0.7189754
0.2175964;1.674627;0.1824488;0.322473;0.06058266;-0.00190727;0.944636,0.02890338;1.12116;0.4176379;-0.3312563;0.4397514;0.5501941;0.6278331,0.3990706;1.093614;0.2964235;-0.3729285;-0.3671277;-0.4590678;0.7179125
0.2234768;1.673292;0.1847903;0.3240042;0.05650043;-0.002296;0.9443642,0.03284303;1.124788;0.4221117;-0.3379068;0.4395773;0.5500337;0.6245427,0.4098697;1.096171;0.3051889;-0.3726942;-0.3741525;-0.4552458;0.7168404
0.2289298;1.67193;0.1869716;0.3255671;0.05218205;-0.002687485;0.9440742,0.03604241;1.126924;0.4262154;-0.3443196;0.4387683;0.550589;0.6211104,0.4154145;1.099671;0.3119467;-0.3722726;-0.3802897;-0.4517739;0.7160259
0.2342687;1.670526;0.1890908;0.3272734;0.04776381;-0.003446396;0.9437155,0.03822608;1.128553;0.4290952;-0.3487433;0.4379881;0.5511501;0.6186906,0.4186959;1.10202;0.3161148;-0.3723591;-0.3844168;-0.4496945;0.7150855
0.2397753;1.66909;0.1912495;0.3292805;0.0434672;-0.004397448;0.9432209,0.04114012;1.130853;0.4333186;-0.355327;0.4367706;0.5519398;0.6150907,0.4264204;1.104537;0.322696;-0.3734352;-0.3912853;-0.4469128;0.7125384
0.2448015;1.667841;0.1933184;0.3315846;0.03912225;-0.005716642;0.9425967,0.04272816;1.132096;0.4358831;-0.3595705;0.4361271;0.5520374;0.6129902,0.4316096;1.10801;0.3285706;-0.3754334;-0.398267;-0.4447233;0.7089812
0.2491;1.666939;0.1951337;0.3339509;0.03528386;-0.007585028;0.9418993,0.04601232;1.133627;0.4404562;-0.3688094;0.4354855;0.5504007;0.6094186,0.436591;1.111788;0.3344751;-0.3779663;-0.4053195;-0.4427184;0.7048816
0.2531407;1.666159;0.1968246;0.3360663;0.03170399;-0.009674205;0.9412549,0.04832024;1.134608;0.4437222;-0.3755686;0.4353612;0.5479739;0.6075635,0.4432811;1.114249;0.3404481;-0.3803425;-0.411183;-0.4410119;0.7012678
0.257677;1.665134;0.1986805;0.3379294;0.02795644;-0.01136532;0.9406875,0.04989044;1.135212;0.4459455;-0.379715;0.4351994;0.546351;0.606563,0.4467929;1.11589;0.3443266;-0.3816757;-0.4145117;-0.4399957;0.6992193
0.2623259;1.663627;0.2002435;0.3387997;0.0247337;-0.01269289;0.9404477,0.05197602;1.135884;0.4491013;-0.3845617;0.4348311;0.5447812;0.605184,0.4508611;1.118871;0.3500784;-0.3829584;-0.4183638;-0.4389286;0.6968905
0.2662681;1.662331;0.2017252;0.3392436;0.02167742;-0.01367453;0.9403493,0.05441794;1.136735;0.4513207;-0.3880974;0.4345019;0.5443063;0.6035885,0.4544864;1.12232;0.3560765;-0.3834983;-0.4214299;-0.43861;0.6949441
0.2697289;1.661266;0.2030743;0.3395976;0.0186973;-0.01420208;0.9402778,0.0564269;1.137997;0.4540498;-0.3911385;0.4344704;0.5445197;0.601452,0.4602524;1.124199;0.3616545;-0.3835127;-0.4235778;-0.4395874;0.6930101
0.2731709;1.660366;0.204462;0.3404206;0.01551501;-0.01455842;0.9400326,0.05760434;1.138797;0.4557434;-0.3928047;0.4347132;0.5449663;0.5997838,0.4633141;1.1251;0.3649849;-0.3834827;-0.4249216;-0.4407161;0.6914854
0.2768073;1.659642;0.2058415;0.34164;0.01204856;-0.01474095;0.9396381,0.05956861;1.139909;0.4577312;-0.3953073;0.4353854;0.5458336;0.5968562,0.4670251;1.127669;0.3702385;-0.3834711;-0.427283;-0.4426102;0.6888217
0.281121;1.658962;0.2070998;0.3430162;0.008464304;-0.01517911;0.9391688,0.06120485;1.141257;0.4594823;-0.3977832;0.4363676;0.5465646;0.5938174,0.470415;1.130404;0.3751484;-0.3833138;-0.4294281;-0.4437313;0.6868513
0.2847315;1.658333;0.2081917;0.3440965;0.005292554;-0.01594971;0.9387839,0.06273252;1.142717;0.4615247;-0.4005803;0.4375812;0.5468144;0.5908062,0.4755781;1.131836;0.3799117;-0.3830172;-0.4306514;-0.4430321;0.6867023
0.2875863;1.657701;0.2091367;0.3445611;0.00312311;-0.01710859;0.9386028,0.06417982;1.144067;0.4634942;-0.403264;0.4386646;0.5466591;0.5883157,0.4773711;1.133277;0.3828498;-0.3827146;-0.4314073;-0.4421541;0.6869623
0.2905588;1.656798;0.2102521;0.3448323;0.00118598;-0.01817779;0.9384876,0.06535268;1.144933;0.4641623;-0.4048586;0.4393221;0.5464929;0.5868825,0.4792478;1.135806;0.3874719;-0.3822011;-0.4342487;-0.4391211;0.6874031
0.293564;1.655332;0.2112601;0.3447244;0.0001025367;-0.01909837;0.9385096,0.06681707;1.14633;0.4657802;-0.406449;0.4401783;0.546235;0.58538,0.4800982;1.137643;0.3901415;-0.382056;-0.4371616;-0.4366473;0.6872134
0.296037;1.654182;0.2123275;0.3444859;-0.0003125783;-0.01965499;0.9385857,0.06836929;1.147967;0.4677451;-0.4072918;0.4410821;0.5459181;0.5844086,0.4845408;1.140247;0.3944058;-0.3824971;-0.4441882;-0.4343696;0.6838976
0.2981201;1.653351;0.2133904;0.3445726;-0.0001109983;-0.01971179;0.9385527,0.06975944;1.149521;0.4695968;-0.4074296;0.4420212;0.545464;0.5840269,0.4866782;1.143077;0.3973058;-0.3839492;-0.449576;-0.4348736;0.679227
0.3001745;1.652731;0.2144912;0.3451525;4.476239E-05;-0.01936157;0.9383469,0.0704727;1.149472;0.4701907;-0.407404;0.442796;0.5449998;0.5838912,0.4884259;1.145866;0.400412;-0.3866823;-0.4548733;-0.43448;0.6743844
0.3024732;1.652055;0.215699;0.3461247;0.0003164763;-0.019008;0.9379959,0.07152648;1.15044;0.4716252;-0.407295;0.4443589;0.5437573;0.5839384,0.4908882;1.146298;0.4021749;-0.3882894;-0.4578081;-0.4347181;0.6713145
0.3045532;1.651353;0.2168141;0.346816;0.001382487;-0.01863877;0.937747,0.0726652;1.151683;0.4732876;-0.4074665;0.4465527;0.5414773;0.5842638,0.4937388;1.147663;0.4053782;-0.3894665;-0.4611499;-0.435749;0.6676672
0.3061195;1.65061;0.2177216;0.3466346;0.004064065;-0.01800631;0.9378186,0.07325105;1.151711;0.4742653;-0.407815;0.4483681;0.5389413;0.5849746,0.4953961;1.149805;0.4088373;-0.3888409;-0.4627358;-0.4360413;0.6667431
0.3074696;1.649746;0.2185302;0.3456746;0.007855869;-0.01678963;0.9381713,0.07377762;1.151724;0.4751621;-0.4080412;0.4491309;0.5374284;0.5856233,0.4961527;1.151454;0.4112563;-0.3882262;-0.4630325;-0.435502;0.6672477
0.3082929;1.648878;0.2193289;0.3442851;0.01395934;-0.01404535;0.9386563,0.07464198;1.152279;0.4768376;-0.4082725;0.449699;0.5356424;0.5866614,0.4983661;1.152844;0.4143373;-0.3874017;-0.4633999;-0.4342196;0.6683067
0.3090872;1.648044;0.2201074;0.3431007;0.02067695;-0.01050691;0.9390123,0.07522473;1.152873;0.4780636;-0.408309;0.4498163;0.5348936;0.587229,0.4989284;1.155463;0.4174586;-0.3860186;-0.4644149;-0.4322892;0.6696526
0.3092562;1.647206;0.2209296;0.3418755;0.030286;-0.004726149;0.9392452,0.07569804;1.153312;0.4796395;-0.4081258;0.4499403;0.5345208;0.5876006,0.4992077;1.158183;0.4202789;-0.3853197;-0.4656577;-0.4323753;0.6691362
0.3094449;1.646567;0.2219469;0.3415315;0.03899534;0.0007654824;0.9390607,0.07633351;1.154042;0.4811514;-0.4079478;0.4502635;0.5345122;0.5874844,0.4998199;1.161161;0.4232706;-0.3854337;-0.4676851;-0.4355299;0.6656015
0.3098784;1.646062;0.2230587;0.341667;0.04625048;0.005262261;0.9386677,0.07675263;1.154689;0.482119;-0.4076766;0.4508945;0.5345365;0.5871665,0.5024951;1.161288;0.4246542;-0.3860343;-0.4687929;-0.4393351;0.6619634
0.3103039;1.645464;0.2242288;0.3422309;0.05288371;0.009081458;0.9380826,0.07705949;1.155308;0.4829118;-0.4065695;0.4546419;0.5337243;0.5857817,0.5043989;1.163116;0.4275571;-0.3868663;-0.4688371;-0.4440661;0.6582794
0.3110568;1.644959;0.2253146;0.3428484;0.05803769;0.01162195;0.9375242,0.07741782;1.156125;0.484017;-0.4054313;0.4602129;0.5312227;0.584493,0.5052246;1.165491;0.4307194;-0.3870608;-0.4674878;-0.4469031;0.6572037
0.3119848;1.644633;0.2262227;0.3432456;0.06210019;0.01292288;0.9371014,0.07784867;1.157036;0.4851745;-0.4045204;0.4654978;0.5278227;0.584019,0.5070557;1.167157;0.4334218;-0.3869581;-0.4660545;-0.4482642;0.6573552
0.3129911;1.64428;0.2268228;0.3432108;0.06586183;0.01383208;0.9368443,0.07821222;1.157765;0.4860924;-0.4039574;0.4685284;0.5255067;0.5840738,0.5082889;1.167683;0.4355024;-0.3870043;-0.4654915;-0.448731;0.6574085
0.3140551;1.643921;0.2272398;0.3429045;0.06912036;0.0143621;0.9367138,0.07878813;1.158557;0.4867067;-0.4030651;0.4718414;0.5227458;0.5845006,0.508532;1.170278;0.4379764;-0.3872244;-0.4653606;-0.4488779;0.6572713
0.3144461;1.643399;0.227207;0.3422642;0.07222736;0.01496096;0.9367041,0.07943654;1.159773;0.4877743;-0.4020845;0.4741429;0.5208616;0.5849954,0.508005;1.173211;0.4404569;-0.3874908;-0.4658095;-0.4488659;0.6568043
0.3151337;1.643021;0.2272889;0.3416107;0.0747095;0.01556174;0.9367383,0.07993294;1.161065;0.4891748;-0.401203;0.4754736;0.5201671;0.5851387,0.5089036;1.174914;0.4426078;-0.3876939;-0.4675579;-0.4488088;0.6554798
0.3160626;1.642825;0.2275482;0.3410426;0.07648002;0.01577123;0.9367988,0.08024904;1.162069;0.4902927;-0.4007978;0.4761471;0.5200501;0.5849725,0.5098848;1.176074;0.4450514;-0.3872756;-0.4709654;-0.4491232;0.6530677
0.3170069;1.642678;0.2279046;0.3406207;0.07822369;0.01567492;0.93681,0.08028574;1.162586;0.4911506;-0.4005456;0.4767757;0.5202963;0.5844141,0.5099907;1.178202;0.4474013;-0.3862412;-0.4740587;-0.4494157;0.6512386
0.3178391;1.642579;0.2281687;0.3403357;0.0795198;0.01511861;0.9368135,0.08032952;1.163619;0.4921267;-0.4005641;0.4771851;0.5205107;0.5838763,0.5097995;1.179896;0.4490882;-0.3855919;-0.4755073;-0.4493338;0.6506235
