HEAD,HANDL,HANDR
-0.2472017;1.709249;0.05345501;0.2398942;-0.1389517;0.1267173;0.9524106,-0.3604451;0.95838;0.2072403;-0.07489029;0.2374283;0.5880212;0.7695781,-0.005229442;0.9606405;0.2536826;0.1613292;-0.4458043;-0.4247588;0.7712401
-0.2528352;1.708229;0.05701259;0.243167;-0.1382754;0.1285693;0.9514303,-0.3627456;0.9601344;0.2143207;-0.08120282;0.241298;0.5881512;0.7676324,-0.008525537;0.9601358;0.2552087;0.1567833;-0.4493696;-0.4235131;0.7707936
-0.2591775;1.706501;0.0614863;0.2460291;-0.1376301;0.1304746;0.9505283,-0.3654233;0.9608265;0.2211387;-0.08705477;0.244574;0.5885247;0.7656656,-0.01351524;0.9593917;0.2574595;0.1500449;-0.4544657;-0.4219541;0.7700014
-0.2645457;1.705027;0.06530908;0.2483633;-0.1371039;0.1323592;0.9497364,-0.3674055;0.9614169;0.2259173;-0.09114924;0.2467643;0.5888947;0.7642004,-0.01955613;0.9581458;0.2604792;0.1434021;-0.459146;-0.420717;0.7691672
-0.269855;1.703574;0.06909731;0.2509221;-0.1364838;0.1344641;0.948857,-0.3697217;0.9626737;0.232879;-0.09688127;0.2497422;0.5894098;0.7621279,-0.110779;1.166652;0.2370221;0.1395229;-0.461779;-0.4201551;0.7686112
-0.275088;1.702269;0.07279085;0.2541758;-0.1356689;0.136638;0.9477968,-0.3709876;0.9636433;0.2380006;-0.1010512;0.2519351;0.589649;0.7606784,-0.1338712;1.200721;0.2337165;0.1332913;-0.4657338;-0.41936;0.7677648
-0.2864163;1.699482;0.080539;0.2630155;-0.1337828;0.1413271;0.9449612,-0.3766847;0.9670801;0.2542824;-0.1162553;0.2599077;0.5901632;0.7554072,-0.1784782;1.258693;0.2445201;0.1200408;-0.4748332;-0.4173676;0.7654594
-0.2915936;1.698386;0.08421063;0.2676809;-0.1328524;0.1437276;0.9434191,-0.3777758;0.9681749;0.2588902;-0.1206796;0.2622706;0.5903888;0.7537187,-0.1575329;1.180542;0.2572781;0.1126839;-0.4808098;-0.4166568;0.7632309
-0.2967865;1.697106;0.08785007;0.2720158;-0.1321078;0.146043;0.941927,-0.3809243;0.9698836;0.2681049;-0.1298607;0.2672718;0.5912008;0.7497891,-0.1525143;1.165124;0.2603941;0.1069472;-0.4855769;-0.4166089;0.7610614
-0.3024896;1.695205;0.09185006;0.2757631;-0.1314332;0.1481012;0.9406095,-0.3820755;0.9708723;0.2726433;-0.13396;0.2696299;0.5917853;0.7477597,-0.1614847;1.16653;0.2679608;0.09776261;-0.4930392;-0.4173453;0.7570851
-0.3077496;1.69329;0.09562165;0.2787808;-0.1308163;0.149875;0.9395243,-0.3834626;0.972382;0.2793176;-0.139775;0.273404;0.5929446;0.7443991,-0.1717966;1.174831;0.2723922;0.09072749;-0.49843;-0.4184034;0.75384
-0.3124263;1.691685;0.09898559;0.2814186;-0.129984;0.1513534;0.938616,-0.384228;0.9734511;0.2840444;-0.1435942;0.2763443;0.5939726;0.7417622,-0.1491074;1.105824;0.284059;0.08009619;-0.5060561;-0.4207621;0.748633
-0.3173133;1.689829;0.1025519;0.2840681;-0.1289563;0.1527027;0.9377406,-0.3873249;0.9729332;0.289991;-0.1488069;0.2810931;0.5958214;0.7374551,-0.1491964;1.087159;0.2969493;0.06542053;-0.5154931;-0.4246209;0.7414069
-0.3224677;1.687764;0.1063557;0.2872574;-0.1276313;0.154263;0.9366944,-0.3893519;0.9725131;0.2961676;-0.1534996;0.2861668;0.597926;0.7328239,-0.1536699;1.086242;0.3024436;0.05842575;-0.5195373;-0.4265941;0.7380277
-0.327354;1.68623;0.1098611;0.2911361;-0.1261532;0.1560376;0.9354023,-0.3907649;0.9720916;0.3028029;-0.1581344;0.2914625;0.6002563;0.7278292,-0.1474697;1.059023;0.3124782;0.0478383;-0.5251471;-0.4297455;0.7329741
-0.3320594;1.68502;0.1132864;0.2955246;-0.1248426;0.1581399;0.9338476,-0.3912162;0.9719449;0.3049005;-0.1595765;0.2931065;0.6010043;0.7262354,-0.1487248;1.049774;0.3219408;0.03789501;-0.5295831;-0.4333528;0.7282246
-0.336803;1.683496;0.1168042;0.2997141;-0.1236151;0.1604847;0.9322743,-0.3939984;0.9710822;0.3109394;-0.1640082;0.297778;0.6031857;0.7215238,-0.1533541;1.049499;0.3308788;0.02843438;-0.532776;-0.4377316;0.7236935
-0.3412432;1.681552;0.1201273;0.3029398;-0.1226252;0.162646;0.930987,-0.3940021;0.9710957;0.3110674;-0.1640937;0.2978653;0.6032181;0.7214412,-0.158916;1.050035;0.3363548;0.02203404;-0.5344234;-0.4411861;0.7205977
-0.3459663;1.67958;0.1235769;0.3057728;-0.12136;0.1647281;0.9298599,-0.397623;0.9692424;0.3258241;-0.175472;0.307079;0.6068472;0.7117924,-0.1648423;1.050201;0.3413005;0.01289024;-0.5361726;-0.4468006;0.7160461
-0.3501145;1.677674;0.1265804;0.3075361;-0.1199945;0.1663575;0.9291652,-0.3999541;0.9676913;0.3316677;-0.1806018;0.3102544;0.6076352;0.7084523,-0.1721651;1.050912;0.3482044;0.003226358;-0.5377545;-0.4527351;0.7112249
-0.35924;1.672462;0.1335398;0.3114393;-0.1165188;0.1698063;0.9276825,-0.4021389;0.9655688;0.3418967;-0.1885542;0.3144199;0.6088583;0.7034764,-0.1906841;1.067841;0.359288;-0.01545874;-0.5414399;-0.4620582;0.7022153
-0.3635963;1.670654;0.1366769;0.3147933;-0.1145139;0.171918;0.9264103,-0.4035905;0.9646025;0.3476795;-0.192986;0.316441;0.6099035;0.7004564,-0.1968253;1.073357;0.3630364;-0.02106983;-0.5425795;-0.4636184;0.7001582
-0.3680511;1.669215;0.1398977;0.3198581;-0.1123001;0.174283;0.9245026,-0.4045171;0.9643787;0.3517932;-0.1960554;0.3177084;0.6106418;0.6983839,-0.20617;1.080795;0.3693866;-0.02872052;-0.5434206;-0.4640907;0.69892
-0.3725332;1.667537;0.1431376;0.3253776;-0.1101755;0.1767871;0.9223541,-0.4045144;0.9643833;0.3516187;-0.195934;0.3176403;0.6106204;0.6984678,-0.2121997;1.085281;0.3735057;-0.03271344;-0.542996;-0.4633888;0.6995399
-0.376737;1.666206;0.1460188;0.3310342;-0.1082237;0.1796439;0.9200175,-0.4072933;0.9633114;0.365859;-0.2093756;0.321217;0.6106881;0.6928504,-0.2185049;1.092448;0.3834009;-0.03981573;-0.53954;-0.4619304;0.7028028
-0.3808664;1.664789;0.1487392;0.3354525;-0.1065817;0.1825668;0.9180313,-0.4081203;0.9631655;0.3675044;-0.2117416;0.3214557;0.6103762;0.6922953,-0.2207636;1.095772;0.3889495;-0.04260724;-0.5366104;-0.4618641;0.7049224
-0.3848161;1.663043;0.1515229;0.338958;-0.1051165;0.1851903;0.9163856,-0.4098199;0.962426;0.3750607;-0.2226588;0.3212748;0.6091657;0.6900166,-0.2270778;1.100769;0.3966534;-0.04702181;-0.5314782;-0.463218;0.7076362
-0.3885799;1.660695;0.154289;0.3409932;-0.1038789;0.1875826;0.9152844,-0.4106736;0.961825;0.3805579;-0.2304192;0.3196154;0.609143;0.688257,-0.2323205;1.100658;0.4033671;-0.05168252;-0.5267824;-0.466395;0.7087348
-0.3922041;1.658684;0.1567679;0.3420504;-0.1027388;0.1895289;0.9146175,-0.4112163;0.9614928;0.3842427;-0.2349447;0.3179755;0.6098748;0.6868371,-0.2380071;1.100984;0.4105678;-0.05697725;-0.5228899;-0.4708008;0.7082983
-0.3961556;1.656492;0.1594518;0.3425565;-0.1014322;0.1914694;0.9141696,-0.4125309;0.9612777;0.3913383;-0.2425342;0.3142526;0.6131594;0.6829773,-0.2436815;1.102757;0.4170315;-0.06191587;-0.5204706;-0.475455;0.7065546
-0.3997228;1.654425;0.161947;0.3429251;-0.1001741;0.193322;0.9137802,-0.4127057;0.9612239;0.3952613;-0.2455706;0.3125745;0.6154514;0.6805966,-0.2437796;1.102788;0.4171339;-0.06199667;-0.5204187;-0.4755039;0.7065528
-0.4032868;1.651691;0.1648525;0.3431905;-0.09883718;0.1956498;0.9133306,-0.4128583;0.9612046;0.398925;-0.2480234;0.3112272;0.6179289;0.6780751,-0.2530735;1.106162;0.4274898;-0.06845908;-0.5192078;-0.4816008;0.7027072
-0.4068816;1.649221;0.167701;0.3438519;-0.09767684;0.1986017;0.9125692,-0.4128865;0.9611782;0.4008936;-0.249311;0.3106044;0.619301;0.6766351,-0.2589955;1.108167;0.433559;-0.07108413;-0.5199072;-0.4831572;0.7008587
-0.410611;1.647163;0.1705566;0.3457876;-0.09678041;0.2022676;0.9111269,-0.4136372;0.9610255;0.4095329;-0.2542183;0.3087168;0.6262608;0.6692268,-0.2648418;1.110005;0.4392397;-0.07231748;-0.5209228;-0.4833238;0.6998627
-0.4141253;1.645295;0.1735481;0.348652;-0.09592652;0.2057092;0.9093534,-0.413624;0.9610168;0.4096634;-0.2543038;0.3086902;0.6263325;0.6691395,-0.2686701;1.11095;0.4429899;-0.07276446;-0.5214169;-0.4832764;0.699481
-0.4172551;1.643544;0.1768231;0.3527459;-0.09547737;0.2095038;0.9069524,-0.4133686;0.9608795;0.4203988;-0.2598373;0.3089287;0.6333992;0.6601917,-0.2742448;1.11264;0.4485173;-0.07294238;-0.5218618;-0.4831038;0.69925
-0.4206509;1.641876;0.179844;0.3567542;-0.09522778;0.2132889;0.9045253,-0.4135102;0.9609011;0.4248047;-0.2624821;0.3101712;0.6354368;0.6565951,-0.2779071;1.11374;0.4519927;-0.07291432;-0.5220333;-0.4830095;0.69919
-0.4238742;1.640178;0.1825383;0.3597302;-0.09497251;0.2164838;0.9026124,-0.4133898;0.960974;0.4265627;-0.2634267;0.3107658;0.6359009;0.6554853,-0.2855578;1.116117;0.4590873;-0.07285357;-0.5221515;-0.4830842;0.6990564
-0.427029;1.637708;0.1856376;0.3620884;-0.09475418;0.2196523;0.9009254,-0.4123027;0.9610543;0.4347872;-0.2677731;0.3146816;0.636593;0.65117,-0.2901883;1.11777;0.463375;-0.07265332;-0.5220981;-0.4833322;0.6989459
-0.4299509;1.635042;0.1885154;0.3631525;-0.09467293;0.2222781;0.899861,-0.4122821;0.9610565;0.4349045;-0.2678328;0.3147184;0.6366192;0.6511021,-0.2936298;1.119025;0.4666541;-0.07247179;-0.5220377;-0.4836815;0.698768
-0.4329011;1.63227;0.1912695;0.3631388;-0.09457597;0.2242788;0.8993802,-0.4114859;0.9611189;0.4404646;-0.2713083;0.3178861;0.6370829;0.6476617,-0.298636;1.120985;0.4712749;-0.07185657;-0.5219342;-0.4845335;0.6983185
-0.435872;1.629642;0.1940265;0.3632878;-0.09439431;0.2262808;0.8988374,-0.4103407;0.9617509;0.4469222;-0.2752577;0.3200994;0.638873;0.6431258,-0.3031076;1.123053;0.4753848;-0.07110025;-0.5220252;-0.4857534;0.6974798
-0.4386761;1.626696;0.1975217;0.3641103;-0.09411213;0.2286131;0.8979436,-0.4095689;0.9628077;0.4517006;-0.2784266;0.3207156;0.6411388;0.6391878,-0.3056102;1.124408;0.4780299;-0.07061318;-0.5221645;-0.4866386;0.6968076
-0.4415575;1.624296;0.200895;0.3661988;-0.09382276;0.2312702;0.8964429,-0.409344;0.9631429;0.4543358;-0.2808698;0.3208386;0.6429115;0.6362701,-0.3099742;1.126478;0.4822574;-0.07010288;-0.5223088;-0.488084;0.6957394
-0.444605;1.622218;0.2039864;0.3689741;-0.0937181;0.2341656;0.8945622,-0.4087994;0.9641804;0.4587293;-0.2849391;0.3208778;0.6453984;0.6319082,-0.3127479;1.127776;0.4848576;-0.0698246;-0.5222336;-0.4891545;0.6950716
-0.4475895;1.620054;0.2071171;0.3719695;-0.09365812;0.2371774;0.8925322,-0.4081033;0.9654922;0.4633033;-0.2896262;0.3212971;0.6476909;0.6272013,-0.3135175;1.128064;0.4857594;-0.06969466;-0.5221199;-0.4898106;0.694708
-0.4502178;1.617505;0.2104775;0.3750386;-0.09385397;0.2404472;0.8903498,-0.4074235;0.9668289;0.4675514;-0.2944012;0.322377;0.6496381;0.6223917,-0.3206373;1.130979;0.4927786;-0.06894288;-0.5209602;-0.4931865;0.6932638
-0.4528986;1.615064;0.2135046;0.3771946;-0.09446022;0.2437647;0.8884708,-0.4074026;0.9668988;0.4697095;-0.2976694;0.3235411;0.6508454;0.6189623,-0.3232939;1.132034;0.4951538;-0.06865291;-0.5206125;-0.4942211;0.6928167
-0.455423;1.612581;0.2162217;0.3782967;-0.09522127;0.2464766;0.8871718,-0.4069131;0.9679272;0.473674;-0.3021127;0.325892;0.652274;0.614053,-0.3270848;1.133518;0.4984351;-0.06820586;-0.5203351;-0.4955977;0.6920854
-0.45793;1.609785;0.2191032;0.3791589;-0.09604477;0.248982;0.8860146,-0.4062978;0.9691816;0.4777719;-0.3063443;0.3288026;0.6532129;0.609389,-0.3293715;1.134147;0.50078;-0.06768756;-0.5201876;-0.4970163;0.6912295
-0.4600938;1.606633;0.2220874;0.3799561;-0.09664091;0.2508526;0.8850802,-0.4062717;0.969503;0.4798057;-0.3088999;0.3307981;0.6534415;0.6067683,-0.3314416;1.13478;0.5025993;-0.06733309;-0.5201352;-0.4978441;0.6907075
-0.4625012;1.604254;0.2249575;0.3815745;-0.09685335;0.2523769;0.8839266,-0.4059148;0.970214;0.4845428;-0.3147017;0.3348545;0.6532613;0.6017349,-0.3353574;1.136065;0.5058504;-0.06681032;-0.5200233;-0.4991754;0.6898812
-0.4649578;1.602253;0.2276818;0.3835159;-0.09689821;0.2539074;0.8826423,-0.4057259;0.9708346;0.4869162;-0.3177322;0.3364604;0.6530083;0.599517,-0.3378685;1.137001;0.5080613;-0.06635983;-0.5198263;-0.5005805;0.6890546
-0.4674549;1.600114;0.2307484;0.3855359;-0.096719;0.2555522;0.8813062,-0.4055528;0.9714534;0.4892447;-0.3208224;0.3376267;0.6528161;0.5974215,-0.3402979;1.137736;0.5100626;-0.06603228;-0.5196176;-0.5018753;0.6883012
-0.4698358;1.597951;0.2337872;0.3872384;-0.09672645;0.2573957;0.8800216,-0.405716;0.972519;0.4926736;-0.3271442;0.3386711;0.6528018;0.593404,-0.3433311;1.138653;0.5125498;-0.0657389;-0.5194868;-0.5030355;0.6875807
-0.4719965;1.596117;0.23625;0.3884662;-0.09688779;0.259224;0.8789253,-0.4056756;0.9733276;0.4958387;-0.3314053;0.3382798;0.653091;0.5909395,-0.3451678;1.139003;0.5142755;-0.06534982;-0.5194125;-0.5042278;0.6868002
-0.4741656;1.594178;0.2386225;0.3892907;-0.09715877;0.2608763;0.8780413,-0.405619;0.9741824;0.4990036;-0.3351193;0.3372675;0.6536787;0.5887697,-0.3455461;1.139024;0.5148616;-0.06517377;-0.5193732;-0.5046491;0.6865371
-0.4761408;1.592368;0.2407826;0.3898616;-0.09734257;0.2622962;0.8773444,-0.4056376;0.9747673;0.5010821;-0.3373623;0.3364293;0.6542248;0.5873603,-0.3491685;1.139123;0.5178298;-0.06413513;-0.5191327;-0.5063298;0.6855786
-0.4782123;1.590053;0.2433782;0.3903268;-0.09750156;0.2637976;0.8766694,-0.4060774;0.9757352;0.5038263;-0.3408532;0.3350696;0.6550896;0.5851539,-0.3507693;1.139135;0.5192278;-0.06341073;-0.5189126;-0.5071218;0.6852272
-0.479997;1.587819;0.2456393;0.3901767;-0.09759086;0.2650873;0.8763372,-0.4061968;0.9760313;0.5046632;-0.3419616;0.3346079;0.6553262;0.5845062,-0.3530717;1.138931;0.5217775;-0.06149129;-0.5181726;-0.5087505;0.6847547
-0.4818972;1.585826;0.2477381;0.3902219;-0.09774985;0.2666788;0.8758163,-0.4063685;0.9773675;0.5086067;-0.3473043;0.3326295;0.6560144;0.5817064,-0.3536244;1.138865;0.5232123;-0.06033345;-0.5176787;-0.5096201;0.6845844
-0.4837652;1.584123;0.2497677;0.3907237;-0.09793379;0.2683868;0.87505,-0.4063774;0.9773456;0.5085335;-0.3472308;0.332646;0.6560082;0.581748,-0.3551984;1.138819;0.5254242;-0.05852437;-0.5169509;-0.5108578;0.6843691
-0.4852047;1.58223;0.2522219;0.3919833;-0.09810734;0.2701988;0.8739088,-0.407061;0.9779875;0.5115681;-0.3528319;0.330938;0.656078;0.5792679,-0.35723;1.138598;0.5277388;-0.05658864;-0.5162519;-0.5120285;0.6841847
-0.486701;1.580602;0.2545325;0.3934872;-0.0980906;0.27197;0.8726846,-0.4071049;0.9794306;0.5155707;-0.3592182;0.3299284;0.6557001;0.5763393,-0.3581354;1.137619;0.5292992;-0.05422453;-0.5153244;-0.513206;0.6841931
-0.4883455;1.579314;0.256469;0.3949844;-0.09798152;0.2733651;0.8715839,-0.4070331;0.9804696;0.5178595;-0.3626502;0.3300089;0.6551856;0.5747267,-0.3585195;1.136511;0.5309858;-0.05116804;-0.5138505;-0.5144077;0.6846344
-0.4900624;1.578089;0.2583123;0.3962675;-0.09786377;0.2745827;0.8706315,-0.4069535;0.9812524;0.5192585;-0.3647925;0.3303582;0.6547107;0.5737107,-0.359232;1.135591;0.5333164;-0.04783492;-0.5120991;-0.5155464;0.6853307
-0.4915712;1.576667;0.2605485;0.3974379;-0.09753197;0.2755502;0.8698291,-0.4067416;0.9825152;0.5214033;-0.3682791;0.3312693;0.6537485;0.5720525,-0.3592968;1.13407;0.534088;-0.04568221;-0.5109661;-0.5160978;0.685908
-0.4929376;1.575227;0.2625364;0.3978738;-0.09748472;0.2764161;0.8693603,-0.4065194;0.9836726;0.5233129;-0.3715822;0.3323439;0.6528101;0.5703622,-0.3596613;1.133156;0.5353863;-0.04400258;-0.5101035;-0.5164258;0.686413
-0.4943022;1.573723;0.2641529;0.3974232;-0.09782309;0.2772312;0.8692689,-0.4065157;0.9840567;0.5241274;-0.3748137;0.3332412;0.6521897;0.5684308,-0.3597317;1.133163;0.5354493;-0.04395019;-0.5100783;-0.5164371;0.6864265
-0.4955751;1.572295;0.2656731;0.3968508;-0.09856232;0.2781781;0.8691443,-0.4070457;0.9846744;0.5250155;-0.3765557;0.3335531;0.6520848;0.5672156,-0.3613565;1.131936;0.5399671;-0.04071387;-0.5082909;-0.5169955;0.6875307
-0.4968001;1.570688;0.2676584;0.3968772;-0.0991113;0.2792092;0.8687391,-0.4078524;0.985504;0.5270458;-0.378705;0.3336157;0.6523589;0.5654299,-0.3616949;1.129026;0.5415769;-0.03948526;-0.5070357;-0.5173686;0.6882482
-0.4977992;1.569419;0.2695824;0.3974333;-0.09971843;0.2802215;0.8680892,-0.4084286;0.9858302;0.5290257;-0.3802181;0.3333587;0.6529414;0.5638916,-0.3624097;1.126938;0.5435817;-0.03849797;-0.5054193;-0.5180441;0.6889845
-0.4991692;1.568413;0.2712275;0.3983959;-0.1000721;0.2813483;0.8672425,-0.4084155;0.9856867;0.5309936;-0.3815732;0.3330382;0.6534033;0.5626291,-0.3631985;1.12563;0.5457844;-0.0376116;-0.5035828;-0.5192465;0.6894728
-0.5006014;1.567634;0.2727339;0.399807;-0.1002031;0.2823529;0.8662509,-0.4086084;0.9856552;0.5320692;-0.3824351;0.3328463;0.6535296;0.5620105,-0.3636027;1.124908;0.5472129;-0.0370691;-0.5024294;-0.520223;0.6896076
-0.5019326;1.566627;0.2742816;0.4010211;-0.1001976;0.2832479;0.8653977,-0.4091728;0.9856448;0.5343053;-0.3840672;0.3326817;0.6533599;0.5611917,-0.3637417;1.122693;0.5488324;-0.03620761;-0.5010548;-0.5215734;0.6896335
-0.5027644;1.565526;0.2758217;0.4021471;-0.09996378;0.2840171;0.8646498,-0.4091785;0.985635;0.5342867;-0.3840497;0.3326816;0.6533605;0.561203,-0.3636716;1.120241;0.5504109;-0.03538856;-0.5002837;-0.5224606;0.6895642
-0.5038414;1.564627;0.2771301;0.4028819;-0.0997457;0.2848001;0.8640752,-0.410991;0.9854628;0.5390239;-0.3882013;0.3327284;0.6518788;0.5600408,-0.364105;1.118776;0.5524592;-0.0344916;-0.4997371;-0.522993;0.6896024
-0.5051392;1.563748;0.2783496;0.4033275;-0.09975944;0.285688;0.8635724,-0.4119433;0.9853839;0.5413663;-0.3899333;0.3327385;0.6512855;0.5595216,-0.3640208;1.116669;0.5538156;-0.03347413;-0.4991723;-0.5232934;0.6898337
-0.5061554;1.562871;0.2795119;0.4034531;-0.09999745;0.2864206;0.8632435,-0.4125403;0.9854274;0.5429133;-0.3906864;0.332702;0.6511822;0.559138,-0.3639274;1.115116;0.5545191;-0.03274501;-0.4987231;-0.5234792;0.6900527
-0.506753;1.56212;0.280686;0.4035068;-0.1002127;0.2871666;0.8629456,-0.4130829;0.9853979;0.5445422;-0.3910979;0.3326273;0.6513713;0.5586743,-0.3642395;1.113746;0.5562607;-0.03196187;-0.498214;-0.5236862;0.6903
-0.5075594;1.561366;0.2819324;0.4037278;-0.1003672;0.2881376;0.8625005,-0.4132067;0.9852761;0.5452417;-0.3911898;0.3326069;0.651616;0.5583366,-0.3647224;1.112686;0.5581014;-0.03148526;-0.4979013;-0.5239407;0.6903543
-0.5086014;1.560786;0.2830834;0.4042875;-0.1005861;0.2893578;0.861804,-0.4132942;0.9852883;0.5457287;-0.3913179;0.332646;0.6517026;0.5581225,-0.3650487;1.111722;0.5591842;-0.03109442;-0.4977065;-0.5243284;0.6902183
-0.509445;1.560185;0.2840495;0.4049455;-0.1007527;0.2905524;0.8610734,-0.4133576;0.9852783;0.5458707;-0.3913945;0.3326854;0.651715;0.5580308,-0.3650756;1.111174;0.5592129;-0.03080057;-0.4976178;-0.5246703;0.6900355
-0.510146;1.55957;0.2851125;0.4058107;-0.1009368;0.2917037;0.8602548,-0.4142466;0.9853488;0.5476732;-0.3927231;0.3333648;0.6511338;0.5573698,-0.3650712;1.110532;0.5593114;-0.03015571;-0.4975408;-0.5253865;0.6895744
-0.5109201;1.559155;0.286158;0.4065723;-0.1011944;0.2925733;0.8595694,-0.4155513;0.9854209;0.5491349;-0.394579;0.3342297;0.6500945;0.5567541,-0.365156;1.11026;0.5598885;-0.02943045;-0.4976552;-0.5260553;0.6890131
-0.5118489;1.558736;0.2870961;0.4069724;-0.1015101;0.2931812;0.8591356,-0.4166898;0.985408;0.5502237;-0.3958303;0.3347415;0.649413;0.5563536,-0.3653608;1.110875;0.5597311;-0.02900666;-0.4979566;-0.5263208;0.6886105
-0.5126816;1.558317;0.2879736;0.4071823;-0.1019576;0.2935012;0.8588738,-0.4190116;0.985405;0.5523294;-0.3973051;0.3352056;0.6487762;0.5557656,-0.366385;1.111202;0.5593776;-0.02895155;-0.4982812;-0.5262903;0.6884012
-0.5132553;1.557604;0.2888055;0.4073055;-0.1023754;0.2939504;0.8586121,-0.4197541;0.9853901;0.5530264;-0.3975281;0.3351947;0.648791;0.5555955,-0.3671805;1.111333;0.5589755;-0.02902233;-0.4984555;-0.5261953;0.6883447
-0.5137379;1.557007;0.289625;0.4073511;-0.1028498;0.2941105;0.858479,-0.420146;0.9853931;0.5537492;-0.397657;0.3351104;0.6489139;0.5554104,-0.3678907;1.111361;0.5583918;-0.02912464;-0.4987129;-0.5260224;0.688286
