HEAD,HANDL,HANDR
-0.0564146;1.71571;-0.03409965;0.2059415;0.1819348;-0.03898049;0.9607124,-0.3129761;0.8096699;0.1534418;0.1946769;0.3303016;0.5895821;0.7109113,0.2022641;0.9156897;0.001144353;0.06986685;-0.1271849;-0.5678041;0.8102723
-0.05381435;1.715723;-0.03347033;0.2071293;0.1832279;-0.04004516;0.9601674,-0.2165117;0.9655803;0.1305502;0.1982787;0.3328435;0.5880582;0.7099918,0.2022781;0.9156623;0.001132532;0.06984785;-0.1271312;-0.5677941;0.8102893
-0.05142683;1.715628;-0.03293929;0.2081279;0.1843129;-0.04102154;0.9597025,-0.2112914;0.9739441;0.1288298;0.2015784;0.3347015;0.5867051;0.7093082,0.2141222;0.9017162;-0.002306386;0.06761977;-0.1205793;-0.5643288;0.8138926
-0.04911714;1.715525;-0.03241868;0.2090964;0.1853634;-0.04199643;0.9592474,-0.2112168;0.9741023;0.1288097;0.2016366;0.3347504;0.5866684;0.7092989,0.2148479;0.9005171;-0.002128143;0.06695461;-0.1186029;-0.563277;0.814966
-0.04638248;1.715571;-0.03193764;0.2101269;0.186293;-0.04284364;0.9588045,-0.204496;0.985947;0.1273261;0.2064603;0.3368173;0.5848908;0.7084004,0.2157858;0.8979364;-0.002020746;0.06585461;-0.1151973;-0.5612532;0.816938
-0.04053474;1.715385;-0.0310242;0.2120008;0.1873806;-0.04473208;0.9580936,-0.2083375;0.9364079;0.1432917;0.2119436;0.3391886;0.5826975;0.7074565,0.2189191;0.8942371;-0.001746836;0.06478216;-0.1117314;-0.5588697;0.8191361
-0.03760516;1.715228;-0.03055304;0.2129946;0.1880599;-0.04605857;0.9576771,-0.2093459;0.9290904;0.1463304;0.2144624;0.3402591;0.5816822;0.7070187,0.2209233;0.8921628;-0.001511956;0.06424375;-0.1100397;-0.5575612;0.8202985
-0.03447707;1.715072;-0.03038429;0.213905;0.188903;-0.04757909;0.9572338,-0.2095509;0.9263481;0.1477757;0.216871;0.3410971;0.5807281;0.7066644,0.2230164;0.8900657;-0.00117218;0.06373823;-0.1084393;-0.5562434;0.8214449
-0.03133591;1.714823;-0.03004123;0.2147;0.1899435;-0.04904132;0.956776,-0.2088868;0.9255242;0.1486421;0.2182456;0.3414791;0.5801958;0.706494,0.2250547;0.8882136;-0.0007328242;0.06337787;-0.107054;-0.5549341;0.8225393
-0.02470688;1.714282;-0.02921862;0.2162668;0.1922178;-0.05215471;0.9558038,-0.2037505;0.9218471;0.14981;0.2211713;0.3419546;0.5794993;0.7059255,0.2284035;0.8872548;-6.017275E-05;0.0630776;-0.1049783;-0.552753;0.8242967
-0.02079228;1.714033;-0.02914387;0.217186;0.1933413;-0.05347984;0.9552954,-0.1993675;0.9223858;0.1510792;0.2231964;0.342059;0.5790964;0.7055681,0.2297953;0.886786;0.0003356514;0.06309269;-0.104229;-0.5518716;0.8249808
-0.01717483;1.713715;-0.02886964;0.2179502;0.1942946;-0.05459008;0.9548651,-0.2018729;0.9114735;0.1516567;0.2239976;0.3420887;0.5789548;0.7054161,0.231731;0.8859236;0.0009738328;0.06329992;-0.1034314;-0.5507568;0.82581
-0.01339858;1.713311;-0.02853197;0.218556;0.1951462;-0.05559155;0.9544951,-0.2024119;0.907169;0.1522321;0.2254675;0.3422067;0.5786235;0.7051623,0.2343968;0.8860781;0.001389282;0.06385723;-0.1025833;-0.549239;0.8268831
-0.00544956;1.712609;-0.02789732;0.2197496;0.1965464;-0.05742275;0.9538251,-0.2018835;0.906485;0.1524869;0.2269163;0.3424947;0.5781821;0.7049198,0.2375158;0.8862619;0.002341812;0.06509849;-0.1021422;-0.5475239;0.8279776
-0.0009834431;1.712282;-0.02773428;0.2201908;0.1970534;-0.0583092;0.9535649,-0.1994699;0.906902;0.1532166;0.2276955;0.342858;0.5778425;0.7047703,0.2394167;0.8863131;0.002037995;0.06622858;-0.1021976;-0.5465344;0.8285346
0.003146943;1.711936;-0.02756832;0.2204914;0.1976078;-0.0592485;0.9533228,-0.1968252;0.9071653;0.1539666;0.2285422;0.3433102;0.5774164;0.7046252,0.2412217;0.8863589;0.00220914;0.06782287;-0.1025364;-0.5454882;0.8290531
0.01176981;1.71125;-0.02752882;0.2202034;0.1988557;-0.06077783;0.9530336,-0.1932267;0.907199;0.1548015;0.2304618;0.3445346;0.5762942;0.7043211,0.2439377;0.8864663;0.002832454;0.07195085;-0.104027;-0.5435593;0.829786
0.02080712;1.71067;-0.02802489;0.2185236;0.200693;-0.0617037;0.9529756,-0.1898944;0.9055424;0.1554812;0.2342261;0.3472776;0.5736822;0.7038644,0.2474782;0.8865299;0.002193222;0.07814394;-0.1068988;-0.5414119;0.8302647
0.02532573;1.710453;-0.02833106;0.2174216;0.2017457;-0.06208785;0.9529804,-0.1873693;0.9042677;0.1562933;0.2364068;0.348572;0.5722712;0.7036441,0.2485899;0.8866102;0.002334822;0.08015493;-0.1079274;-0.5407767;0.8303539
0.03016058;1.710384;-0.02856563;0.2164928;0.2026767;-0.06251435;0.9529665,-0.1855356;0.9036929;0.1568659;0.2378091;0.3492245;0.5714345;0.703528,0.2509688;0.8866495;0.0021013;0.08298728;-0.109444;-0.539869;0.8304676
0.03537441;1.710528;-0.02897086;0.2152533;0.2036911;-0.06298292;0.9530001,-0.1828163;0.9029415;0.1577449;0.2396106;0.3498054;0.5705084;0.7033798,0.2535418;0.8867068;0.001793598;0.08509776;-0.1106877;-0.5390569;0.8306168
0.04022971;1.710542;-0.02943012;0.2139126;0.2045165;-0.06344972;0.9530942,-0.1799727;0.9022429;0.1586832;0.2412593;0.3500736;0.569786;0.7032683,0.2562084;0.8867996;0.002166719;0.08649564;-0.111605;-0.5383635;0.8307994
0.05020523;1.710579;-0.03053004;0.2109078;0.2054565;-0.06436527;0.9535002,-0.1750742;0.9015952;0.1601991;0.2434425;0.3499469;0.568841;0.7033441,0.2626683;0.8868484;0.001894645;0.0880101;-0.1128376;-0.5372279;0.8312089
0.05614188;1.710677;-0.03099656;0.2096419;0.2056217;-0.0648277;0.9537124,-0.1708069;0.901103;0.1611549;0.2449501;0.3493979;0.5681902;0.7036195,0.2658525;0.8867774;0.002167505;0.08843347;-0.1132325;-0.5369029;0.8313202
0.06178432;1.710879;-0.0315587;0.2087066;0.2055571;-0.06532163;0.9538978,-0.1674462;0.9008168;0.1617983;0.2458262;0.3486834;0.5678483;0.7039443,0.2692219;0.8863614;0.002831314;0.08876473;-0.1135716;-0.5367868;0.8313136
0.06710602;1.711059;-0.03210784;0.2079347;0.2053645;-0.06583221;0.9540727,-0.1650572;0.900688;0.1622631;0.2462908;0.3480233;0.5676948;0.7042324,0.2715352;0.8854948;0.00256218;0.08886538;-0.1137418;-0.5368112;0.8312639
0.07908489;1.711442;-0.03345513;0.2063125;0.204912;-0.06755385;0.9544018,-0.1592242;0.8996947;0.1634556;0.2467605;0.3455385;0.5676515;0.7053256,0.2786523;0.8833087;0.003511884;0.08912122;-0.1144662;-0.5371776;0.8309002
0.08521127;1.711619;-0.03408475;0.2057185;0.2046253;-0.0687444;0.9545065,-0.1546918;0.8980136;0.1646798;0.2460047;0.3423736;0.5679439;0.7068958,0.2822525;0.8823325;0.00456313;0.08923315;-0.1152333;-0.5376868;0.8304527
0.09074588;1.711645;-0.03453981;0.2051744;0.2043333;-0.06964573;0.9546208,-0.1521249;0.8973273;0.1654208;0.2451137;0.3404064;0.5681808;0.7079642,0.2854926;0.8810627;0.004310571;0.08935313;-0.1161646;-0.5382857;0.829922
0.0966179;1.711492;-0.03503739;0.2045671;0.2037501;-0.07050937;0.9548123,-0.1483127;0.896299;0.1665079;0.2433559;0.337521;0.5686169;0.7096001,0.2895451;0.8798321;0.005131539;0.08965603;-0.1183767;-0.5395083;0.828782
0.1032384;1.711479;-0.03528185;0.2041354;0.2030743;-0.07121566;0.9549963,-0.1445732;0.8940495;0.1675114;0.241305;0.3349649;0.5691468;0.7110854,0.2921647;0.8790267;0.005803666;0.08987552;-0.1202071;-0.5403269;0.827961
0.1094949;1.711405;-0.03553782;0.2040162;0.2022204;-0.07188471;0.9551528,-0.140601;0.8925503;0.1686991;0.2392144;0.3327159;0.5697823;0.7123376,0.2977419;0.8776276;0.006747369;0.09030166;-0.1242711;-0.5415251;0.8265307
0.1153675;1.711232;-0.03585383;0.2040718;0.2012807;-0.07248934;0.9552937,-0.137701;0.8915167;0.1696306;0.2377886;0.3313205;0.5702661;0.7130777,0.3006492;0.8770833;0.007233577;0.09064613;-0.1266764;-0.5418572;0.82591
0.1211701;1.711011;-0.03609076;0.2044808;0.2001682;-0.07286001;0.9554118,-0.1335545;0.8897003;0.1709298;0.2356578;0.3296347;0.5710873;0.7139087,0.3045446;0.8760683;0.008182151;0.09140155;-0.1307933;-0.5423863;0.824837
0.1276383;1.710958;-0.03632145;0.2047775;0.1989814;-0.07319603;0.9555705,-0.128962;0.8879529;0.1724372;0.233178;0.3282632;0.5721211;0.714527,0.3083093;0.8749882;0.009191329;0.09241149;-0.1360278;-0.5435773;0.8230919
0.1338364;1.71083;-0.03651557;0.2050369;0.1975799;-0.07344353;0.9557867,-0.1244644;0.8863714;0.1740591;0.2304426;0.3272438;0.5733256;0.7149163,0.3125868;0.8746412;0.009908589;0.09371634;-0.1420307;-0.5449477;0.8210217
0.1400279;1.710511;-0.03660816;0.2053306;0.1962096;-0.07413727;0.9559523,-0.1196212;0.8847786;0.1758974;0.2271803;0.3263755;0.5746791;0.7152705,0.3164661;0.8744129;0.01066156;0.09533131;-0.1487787;-0.5461954;0.8188087
0.1458465;1.71023;-0.03661951;0.2058652;0.1949821;-0.07477315;0.956039,-0.1166262;0.8840188;0.1767931;0.2248889;0.325941;0.5754958;0.7155362,0.3188303;0.8741197;0.01107905;0.09650879;-0.1533291;-0.5468603;0.817386
0.1520552;1.710215;-0.03689416;0.2067022;0.1934865;-0.07530887;0.9561201,-0.1116086;0.8827617;0.1785634;0.2210935;0.3252195;0.5767326;0.7160513,0.3224186;0.8735133;0.01178185;0.09844011;-0.1605482;-0.5476665;0.8152272
0.1589177;1.710142;-0.03673113;0.2075752;0.1919716;-0.07556364;0.9562163,-0.1083734;0.8819808;0.1797438;0.2185813;0.3246921;0.5775303;0.7164189,0.3265137;0.8736473;0.01251273;0.1003548;-0.1673013;-0.5481098;0.8133357
0.1706733;1.709618;-0.03639211;0.2090699;0.1887299;-0.07571899;0.9565237,-0.09661544;0.8811777;0.1834672;0.2099547;0.3225937;0.5805818;0.7174796,0.3324223;0.8738055;0.01345701;0.1036487;-0.177855;-0.5485046;0.8104119
0.1770945;1.709467;-0.03612617;0.2095599;0.1871464;-0.07575418;0.9567247,-0.09072194;0.8814631;0.1853016;0.2051758;0.3216438;0.5823581;0.7178489,0.3366714;0.8738897;0.01393357;0.1055791;-0.1832322;-0.5486761;0.8088471
0.1829187;1.709261;-0.03586123;0.2097874;0.1856439;-0.07580695;0.9569634,-0.08452071;0.8817567;0.1873711;0.2001015;0.3209298;0.5842409;0.718071,0.340965;0.8739424;0.01453074;0.1075536;-0.1880247;-0.5489221;0.8073188
0.193701;1.70859;-0.03525329;0.2103675;0.182447;-0.07614186;0.9574242,-0.07153848;0.8879057;0.1898749;0.1912718;0.3203463;0.5874974;0.7180809,0.3471051;0.8739592;0.01531989;0.1109644;-0.1943582;-0.5493981;0.8050302
0.1988316;1.708326;-0.03484716;0.2110687;0.1807141;-0.07647645;0.9575718,-0.0645164;0.8912066;0.1915242;0.185007;0.3200526;0.5898208;0.7179486,0.3525747;0.8736311;0.01476365;0.1131469;-0.197557;-0.5497147;0.8037306
0.2042553;1.708185;-0.03447596;0.2120067;0.1788602;-0.07687546;0.9576807,-0.05784702;0.8944965;0.1929688;0.1782402;0.3194219;0.5927411;0.7175362,0.3568699;0.8730836;0.01470082;0.1151614;-0.1999972;-0.5500004;0.8026447
0.2093037;1.708101;-0.0340222;0.2134132;0.1768586;-0.07727684;0.9577078,-0.04887374;0.9026052;0.1930621;0.1707866;0.3183566;0.5965906;0.7166314,0.3608926;0.8723616;0.01486068;0.1172255;-0.2020641;-0.5502814;0.801635
0.2141095;1.707987;-0.03351258;0.2149761;0.1748093;-0.07745064;0.9577205,-0.0417992;0.907544;0.193967;0.1633899;0.3171517;0.6008524;0.7153286,0.3656256;0.8710058;0.01423407;0.1191666;-0.2035301;-0.5505387;0.8008008
0.2189885;1.707848;-0.03299694;0.2164355;0.1726592;-0.07741126;0.957785,-0.0371866;0.9108334;0.1945461;0.1584013;0.3163251;0.6038486;0.7142929,0.3688682;0.8700751;0.01379927;0.1204393;-0.2042829;-0.5507101;0.8003009
0.2239909;1.707845;-0.03242132;0.2179507;0.1704131;-0.07730441;0.9578522,-0.03063262;0.9159539;0.1947747;0.1514152;0.3150772;0.6080146;0.7128239,0.3729016;0.8688564;0.01360766;0.1220203;-0.2049705;-0.550916;0.7997436
0.2289487;1.707689;-0.03183028;0.2193066;0.1681087;-0.07713052;0.9579639,-0.02450395;0.9205519;0.1952691;0.1444034;0.3134163;0.612012;0.7115892,0.3763391;0.8676404;0.01381424;0.12334;-0.2053333;-0.5510855;0.7993312
0.2333377;1.707412;-0.03126496;0.2202788;0.1659012;-0.07698844;0.9581372,-0.01868556;0.9250173;0.1957454;0.1372712;0.3110232;0.6159852;0.7106219,0.3810559;0.8668413;0.01293448;0.124448;-0.2054297;-0.5512376;0.7990296
0.2377217;1.707096;-0.03067157;0.2211327;0.1636394;-0.07681948;0.958343,-0.01487537;0.9279866;0.1960532;0.1322405;0.3090174;0.6186017;0.7101779,0.3852552;0.8659331;0.01246869;0.1253091;-0.2053441;-0.5513915;0.798811
0.2422323;1.706851;-0.02996308;0.2221054;0.1614257;-0.07669552;0.9585034,-0.01497919;0.9279525;0.1960269;0.1323906;0.3090631;0.6185209;0.7102004,0.387743;0.8653101;0.01230437;0.1256634;-0.2052022;-0.5514723;0.798736
0.2464528;1.706482;-0.02935112;0.2230187;0.1590956;-0.0764445;0.958701,-0.004827932;0.9366729;0.195873;0.117155;0.3023395;0.6244563;0.7105771,0.3914118;0.8643224;0.01216102;0.1260843;-0.2049874;-0.5516126;0.7986279
0.2502285;1.706098;-0.02880515;0.2240969;0.1568674;-0.07607438;0.9588462,-0.0003951136;0.9405581;0.1959151;0.1097374;0.2985436;0.626219;0.7118141,0.396296;0.8628419;0.01054801;0.126306;-0.2047532;-0.5517411;0.7985643
0.2542251;1.705713;-0.02826839;0.2253169;0.1545441;-0.07569918;0.9589672,0.002741655;0.9432107;0.1958611;0.1046227;0.2954105;0.6272864;0.7129505,0.3988557;0.862028;0.01007822;0.1264591;-0.2046089;-0.551847;0.7985038
0.258231;1.705433;-0.02767315;0.2270164;0.1522841;-0.07556234;0.9589387,0.006559012;0.9463148;0.1948096;0.09800225;0.2905527;0.6285901;0.7147371,0.4022294;0.8608422;0.009634212;0.1266252;-0.2043774;-0.55199;0.7984379
0.2617053;1.70527;-0.02720857;0.228733;0.1501983;-0.07544179;0.9588692,0.01035758;0.9492974;0.1942071;0.09209448;0.2853182;0.6297071;0.7166457,0.4064577;0.859566;0.008694118;0.1268898;-0.2041284;-0.5521698;0.7983353
0.2652545;1.705171;-0.02672422;0.230364;0.1480779;-0.07522928;0.9588253,0.01392134;0.9521424;0.1933641;0.08742167;0.2803515;0.6304314;0.7185519,0.4105833;0.8582687;0.007585527;0.1272222;-0.2038466;-0.5523704;0.7982156
0.2684065;1.705021;-0.02630899;0.2313651;0.1462344;-0.07500444;0.9588848,0.01673254;0.9537914;0.192191;0.0835492;0.2757403;0.6308978;0.7203853,0.414032;0.8568967;0.006973589;0.1276895;-0.203532;-0.5526286;0.7980425
0.2718898;1.704715;-0.0257398;0.2323845;0.1442776;-0.07473787;0.9589555,0.01846707;0.9550964;0.1914175;0.08154476;0.2731446;0.6310818;0.7214417,0.4161554;0.8560107;0.00664987;0.1280482;-0.2033116;-0.5528066;0.797918
0.2749742;1.704355;-0.02512556;0.2328093;0.1427789;-0.07437022;0.9591054,0.02120971;0.9571238;0.1901888;0.07890631;0.2696029;0.631176;0.7229833,0.4206335;0.8548013;0.005224222;0.1287517;-0.2029403;-0.5530944;0.7976998
0.2780316;1.704204;-0.02449977;0.2332244;0.1413101;-0.07396146;0.9592537,0.02366529;0.9590241;0.1888793;0.07707638;0.2667309;0.6309609;0.7244323,0.4242566;0.8535779;0.004303515;0.1295857;-0.202511;-0.5533294;0.7975109
0.2808737;1.704187;-0.0238587;0.2336883;0.139878;-0.07352373;0.9593843,0.02426584;0.9590033;0.187616;0.07605134;0.2647979;0.6307149;0.7254633,0.426508;0.8527055;0.003889792;0.1302684;-0.2021587;-0.5534807;0.797384
0.2839189;1.703938;-0.02310824;0.2342902;0.1382789;-0.07316993;0.9594963,0.02621702;0.9595401;0.1853755;0.07496092;0.2613372;0.6300244;0.727429,0.4314047;0.8510958;0.002395279;0.1316981;-0.2013213;-0.5537229;0.7971928
0.2867641;1.703825;-0.02230705;0.2349675;0.1367792;-0.07304966;0.9595549,0.02711425;0.9601074;0.1842358;0.07469465;0.2594312;0.6295271;0.7285684,0.4340972;0.8502907;0.001477728;0.1324212;-0.2008381;-0.5538228;0.7971255
0.2894377;1.703956;-0.02143373;0.2358941;0.1353627;-0.07303376;0.9595296,0.02798336;0.9605551;0.1825699;0.07483692;0.2564813;0.6285769;0.7304162,0.4373811;0.8491381;0.0005489392;0.1334019;-0.2000753;-0.5539227;0.7970846
0.2920041;1.704098;-0.02059212;0.2368015;0.1339833;-0.07290719;0.9595093,0.02867972;0.9605385;0.1809166;0.07546997;0.2531787;0.6274151;0.7324991,0.4403349;0.8480169;-0.0001569176;0.1343094;-0.1992196;-0.5539676;0.7971151
0.2947338;1.704207;-0.01965579;0.2378402;0.1325309;-0.07275802;0.9594654,0.02941206;0.9606147;0.1792695;0.07653436;0.2494953;0.6260402;0.7348254,0.4442823;0.8470074;-0.001458574;0.1352027;-0.1982075;-0.55396;0.7972217
0.2971871;1.7043;-0.01876394;0.2387098;0.1312594;-0.0725785;0.9594379,0.02993337;0.9606512;0.1782798;0.07741916;0.2470657;0.6251178;0.7363373,0.4464776;0.8463417;-0.002136017;0.1357522;-0.1974691;-0.5539141;0.7973435
0.2996539;1.704377;-0.01784932;0.2395224;0.1300192;-0.07223544;0.9594301,0.03079795;0.9606908;0.1765801;0.07888003;0.2434036;0.6237149;0.7385882,0.4484563;0.8456201;-0.002619116;0.1363003;-0.1966293;-0.5538402;0.7975088
0.3020944;1.704475;-0.0169286;0.2403681;0.128828;-0.07199468;0.9593974,0.03161386;0.9606521;0.1750266;0.08042443;0.2402299;0.6223451;0.7406133,0.4498149;0.8449321;-0.002553212;0.1367738;-0.1957538;-0.5537492;0.7977063
0.3043937;1.704571;-0.01601596;0.2412734;0.1276984;-0.07177747;0.9593375,0.03245168;0.9606978;0.1734904;0.08214025;0.2372576;0.620988;0.7425199,0.4541751;0.8433297;-0.003266677;0.1377843;-0.1930849;-0.5535159;0.7983446
0.3065304;1.704565;-0.0151405;0.2419975;0.1266226;-0.07156896;0.9593133,0.03287152;0.9606693;0.1725405;0.08332384;0.2355959;0.6201337;0.7436302,0.4550585;0.8430384;-0.003429384;0.1379414;-0.192539;-0.553478;0.7984754
0.308735;1.704429;-0.01410167;0.2424639;0.1257796;-0.07146932;0.9593138,0.03137138;0.9601843;0.170651;0.08529104;0.2333264;0.6187534;0.7452707,0.458005;0.8417518;-0.003315765;0.1384631;-0.1902815;-0.553467;0.7989339
0.3108273;1.704209;-0.01273069;0.242923;0.1250701;-0.07136376;0.9592983,0.03070324;0.9597964;0.1690127;0.08746752;0.2315369;0.6172565;0.7468163,0.4612389;0.8403808;-0.004194807;0.1386625;-0.1887805;-0.553615;0.7991529
0.3125269;1.703835;-0.01102153;0.2435422;0.1243959;-0.0712067;0.9592406,0.0300546;0.9593002;0.1673952;0.09000058;0.2298943;0.6155021;0.7484688,0.4646904;0.8388594;-0.005124012;0.1386764;-0.1873791;-0.5538662;0.7993062
0.3138478;1.703338;-0.009087749;0.2442847;0.1238777;-0.070961;0.9591371,0.02861395;0.957774;0.1660216;0.09169412;0.2287853;0.6143552;0.7495446,0.4664619;0.8380229;-0.005172106;0.138565;-0.1865302;-0.5540687;0.7993835
0.3155413;1.702819;-0.007048935;0.2452528;0.1234749;-0.07069442;0.9589616,0.02726153;0.9559872;0.1643162;0.09428245;0.2265247;0.6127965;0.7511842,0.4689566;0.8367078;-0.005033352;0.1381527;-0.1851349;-0.5544349;0.7995254
0.3172532;1.702377;-0.005068332;0.2464907;0.1230951;-0.07036728;0.9587171,0.02587784;0.9542011;0.1628684;0.09644166;0.2235584;0.6117882;0.7526193,0.4736204;0.8339468;-0.006688849;0.1370297;-0.1829507;-0.5550102;0.7998223
0.3188294;1.701831;-0.003005706;0.2478402;0.1225344;-0.0699142;0.9584741,0.02489168;0.95292;0.1619631;0.09770411;0.2210064;0.6112724;0.7536286,0.4754506;0.8327231;-0.006753725;0.1361388;-0.1815208;-0.5553932;0.8000343
0.3201452;1.70122;-0.00081525;0.249452;0.1222235;-0.06950016;0.9581257,0.0238416;0.9518969;0.1610809;0.09819341;0.2196896;0.6110783;0.7541074,0.4778772;0.830968;-0.006585814;0.1345169;-0.1791425;-0.556044;0.8003926
