HEAD,HANDL,HANDR
0.009841803;1.735245;-0.05142629;0.03189744;0.1776348;-0.003930003;0.9835715,-0.09267531;0.985039;0.2566098;-0.02003598;0.3068084;0.7216675;0.6202122,0.3068382;1.117743;0.2444358;-0.1954158;-0.2055874;-0.6444128;0.7101259
0.0100782;1.735206;-0.05142494;0.03170461;0.1775241;-0.00390919;0.9835979,-0.08953378;0.9858362;0.2572738;-0.0204557;0.3071462;0.7238346;0.6175,0.3075453;1.123003;0.2489181;-0.2035511;-0.2148051;-0.6417413;0.7075266
0.01031717;1.735193;-0.05136295;0.03156864;0.1774821;-0.004187637;0.9836087,-0.08752231;0.9863164;0.2577043;-0.02062519;0.3074089;0.7253612;0.6155691,0.3080255;1.126933;0.2526211;-0.2087249;-0.2206057;-0.6400557;0.7057591
0.01053077;1.735197;-0.0512556;0.03142153;0.1775938;-0.004566523;0.9835916,-0.08442983;0.9869831;0.2583753;-0.02041864;0.3081417;0.7277806;0.6123457,0.3092973;1.136724;0.2575983;-0.2190593;-0.231953;-0.6364377;0.7022521
0.01085085;1.735133;-0.05115165;0.03109897;0.1777159;-0.004794497;0.9835787,-0.08142956;0.987568;0.2590039;-0.01938714;0.3095292;0.729945;0.6090945,0.3098692;1.142575;0.2623002;-0.2243096;-0.2377502;-0.6340128;0.700848
0.01138811;1.734968;-0.05103979;0.03058442;0.1778552;-0.004847487;0.9835694,-0.07837405;0.9879819;0.2595862;-0.01755777;0.3117555;0.7316638;0.6059441,0.3108027;1.152361;0.2703545;-0.2327909;-0.246925;-0.6288744;0.699538
0.01190624;1.734817;-0.05100894;0.03019244;0.1780517;-0.004554649;0.9835473,-0.07647518;0.9881069;0.2599088;-0.01602279;0.3136344;0.7324464;0.6040688,0.3135458;1.159374;0.2746499;-0.2429693;-0.2566647;-0.6217779;0.6989145
0.01228823;1.734746;-0.05105336;0.03010249;0.178282;-0.004006717;0.9835107,-0.07368725;0.9882077;0.26032;-0.0134258;0.3170367;0.7331731;0.6014687,0.3153395;1.170542;0.2829766;-0.2556089;-0.2665638;-0.6136717;0.6978645
0.01266791;1.734786;-0.05114289;0.03034146;0.1784694;-0.003367703;0.9834718,-0.07092753;0.9881582;0.2606718;-0.01064682;0.3209885;0.7332763;0.5992987,0.3174101;1.182429;0.2915306;-0.2703727;-0.275385;-0.6063862;0.6952392
0.01331083;1.734904;-0.05115499;0.03073652;0.1786735;-0.002922414;0.9834239,-0.06912541;0.9880959;0.2609911;-0.008669496;0.3238338;0.7330399;0.5980878,0.3199905;1.188405;0.2953425;-0.2818742;-0.2810207;-0.6020049;0.6922171
0.01390474;1.735083;-0.05124246;0.03135254;0.1790823;-0.00273828;0.9833306,-0.06573745;0.9878989;0.2616802;-0.004344985;0.3294056;0.7320224;0.5963357,0.3235815;1.20039;0.3020044;-0.3003987;-0.2887481;-0.5964289;0.6860451
0.01433138;1.735198;-0.05165862;0.03177415;0.1796468;-0.002700912;0.9832142,-0.06573416;0.9878985;0.2616811;-0.004340991;0.3294105;0.7320222;0.5963333,0.3256789;1.209178;0.3076319;-0.3133215;-0.2937874;-0.5931156;0.6809791
0.01476511;1.735229;-0.05201248;0.03209607;0.1802842;-0.002709382;0.9830871,-0.0618041;0.9877015;0.2627667;0.001529753;0.3348633;0.7307172;0.5949089,0.3297844;1.227879;0.3194843;-0.3385185;-0.3040496;-0.5869645;0.6696505
0.01528835;1.735158;-0.05219231;0.03235649;0.180884;-0.002713169;0.9829683,-0.05971023;0.9876477;0.2637038;0.004780769;0.3367244;0.7304295;0.5941941,0.3311246;1.232617;0.3201183;-0.3445055;-0.3069013;-0.5854145;0.6666465
0.01580505;1.735067;-0.05235788;0.03272925;0.181299;-0.00267479;0.9828796,-0.05844423;0.9876308;0.2644002;0.006581187;0.3372493;0.7304589;0.593843,0.3353368;1.253202;0.329657;-0.3666567;-0.3202866;-0.5788911;0.6541137
0.01628221;1.734994;-0.05255581;0.03305999;0.1814872;-0.002738815;0.9828336,-0.05618575;0.9876414;0.265968;0.009068832;0.3369451;0.7309613;0.5933645,0.3382626;1.269503;0.3378683;-0.3814554;-0.3328871;-0.5733778;0.6441397
0.01682227;1.734965;-0.0527209;0.03339655;0.1815535;-0.002797755;0.9828098,-0.05519608;0.9876393;0.2667936;0.0097204;0.3363267;0.7313264;0.593255,0.3410892;1.286544;0.3429667;-0.3943512;-0.3475778;-0.5669079;0.6342652
0.01751425;1.734905;-0.05286598;0.03363984;0.1812592;-0.003025453;0.9828552,-0.05378862;0.9875596;0.2681008;0.01039046;0.3348809;0.7320172;0.5932097,0.3437668;1.303918;0.3486559;-0.405922;-0.3641234;-0.5587559;0.6248467
0.01809575;1.73488;-0.05306897;0.033718;0.1809607;-0.003521441;0.9829059,-0.05249716;0.987474;0.2694424;0.01075174;0.3320852;0.733126;0.5934055,0.3446109;1.309639;0.3508828;-0.4093894;-0.3697764;-0.5556923;0.6219903
0.01875694;1.734908;-0.05338447;0.03376296;0.1804886;-0.004114795;0.9829888,-0.05201115;0.9873798;0.2700449;0.01053593;0.327271;0.7348161;0.5939932,0.3475903;1.332595;0.3609295;-0.4214791;-0.3924572;-0.5418084;0.6121899
0.01943245;1.734966;-0.05374138;0.03380915;0.1800306;-0.004672701;0.9830687,-0.05210615;0.9872232;0.2701997;0.009891316;0.3236275;0.7359859;0.5945521,0.3496633;1.342569;0.363381;-0.4264718;-0.4034431;-0.5342568;0.6082148
0.02023552;1.735016;-0.0540268;0.03377226;0.1795355;-0.005255523;0.9831576,-0.0522449;0.9869917;0.2697863;0.008244023;0.3182085;0.7376693;0.5954153,0.3522523;1.358998;0.3683862;-0.4327209;-0.4189756;-0.522831;0.6032079
0.02109511;1.735016;-0.05425568;0.03340906;0.1790365;-0.005915216;0.9832572,-0.05231094;0.9868771;0.2694058;0.006818041;0.3150804;0.7386713;0.5958544,0.3536761;1.369849;0.3722984;-0.436069;-0.4286411;-0.5155346;0.600279
0.02185331;1.734996;-0.05456587;0.03301128;0.1787043;-0.006373349;0.9833282,-0.05218029;0.9867709;0.2686603;0.003964901;0.3107088;0.7400746;0.5964343,0.3564305;1.391255;0.3802434;-0.4408129;-0.4461551;-0.5024004;0.5951667
0.02328653;1.734987;-0.05516068;0.03242615;0.1779944;-0.007539279;0.9834682,-0.05171108;0.9866601;0.2676665;0.001622811;0.3082398;0.7409101;0.596689,0.3600952;1.415335;0.386446;-0.4437107;-0.4643882;-0.488688;0.5904647
0.02384875;1.734951;-0.05510732;0.03223525;0.1776034;-0.008597774;0.9835365,-0.05124321;0.9866132;0.267234;0.001104191;0.3077733;0.7410979;0.5966979,0.3626114;1.435054;0.3940091;-0.4436828;-0.4762466;-0.4813082;0.5870923
0.02453071;1.734936;-0.05520841;0.03209275;0.1771064;-0.009617164;0.9836214,-0.05083475;0.9865627;0.2670731;0.0009815097;0.3076345;0.7410933;0.5967753,0.3639374;1.444645;0.3978056;-0.4431639;-0.4816098;-0.47877;0.5851814
0.02526211;1.734983;-0.05545394;0.03203094;0.1767231;-0.01062997;0.9836819,-0.05082145;0.9865069;0.2668969;0.00106971;0.3076847;0.740983;0.5968862,0.3657694;1.456793;0.3997912;-0.4424372;-0.4899057;-0.4751928;0.5817505
0.02601265;1.735031;-0.05578229;0.03199752;0.1763314;-0.01135637;0.9837451,-0.05098736;0.9864581;0.2667208;0.00113523;0.307722;0.7409219;0.5969428,0.3678856;1.470615;0.4044622;-0.4421025;-0.4990299;-0.470642;0.5779368
0.02702593;1.735159;-0.05622036;0.03209104;0.1758986;-0.01200387;0.9838119,-0.0510973;0.9863654;0.26645;0.001287714;0.3078177;0.7408019;0.5970421,0.3692698;1.479273;0.4074185;-0.442345;-0.5052595;-0.4666946;0.5755346
0.02819897;1.735325;-0.05672866;0.03224915;0.1753983;-0.0124202;0.9838908,-0.0509178;0.9863048;0.2661727;0.002231017;0.3083848;0.7401633;0.5975383,0.3713577;1.48922;0.4100072;-0.4434267;-0.5147929;-0.4594147;0.5721008
0.02916983;1.73543;-0.05710832;0.03237347;0.1748533;-0.01261679;0.9839813,-0.05028342;0.9863288;0.2656714;0.005372211;0.3103117;0.7383033;0.5988206,0.3727076;1.496483;0.4116938;-0.4444126;-0.5212045;-0.4540485;0.5698099
0.03008508;1.735484;-0.05740527;0.03239708;0.1742548;-0.01277003;0.9840847,-0.04981983;0.9863424;0.2653613;0.007771224;0.3118409;0.737006;0.5995975,0.3751759;1.510113;0.4166473;-0.4454629;-0.5329993;-0.4446299;0.5654901
0.03126159;1.735523;-0.05764537;0.03226352;0.1736515;-0.01318242;0.9841903,-0.04895472;0.9863156;0.2646763;0.01129913;0.3144425;0.7350037;0.6006395,0.377005;1.519731;0.4208519;-0.4442414;-0.5406051;-0.4396505;0.5631192
0.03262128;1.735576;-0.0578407;0.03212369;0.173008;-0.01370397;0.984301,-0.04851839;0.9862875;0.264321;0.01229516;0.3153704;0.734283;0.6010149,0.378457;1.523465;0.4216053;-0.4419957;-0.5450435;-0.4373913;0.5623667
0.03366078;1.735632;-0.05801053;0.03202651;0.1724236;-0.01434083;0.9843977,-0.04750194;0.9862587;0.2638906;0.01313017;0.3162909;0.7334121;0.6015765,0.3802401;1.532534;0.425761;-0.4359888;-0.550956;-0.4354511;0.5627999
0.0345975;1.735689;-0.05818097;0.03195737;0.1718862;-0.01501474;0.9844838,-0.04664712;0.9862425;0.263695;0.01343888;0.3166777;0.7327167;0.6022132,0.3820649;1.540881;0.4296308;-0.4275571;-0.5563724;-0.4343753;0.564768
0.03571622;1.735745;-0.05836207;0.03186467;0.1713243;-0.01563247;0.9845752,-0.04728352;0.9862329;0.2638431;0.01349473;0.3166976;0.7323081;0.6026984,0.3841506;1.54749;0.4319076;-0.4185431;-0.5623151;-0.4317462;0.5676431
0.03692039;1.735824;-0.05851221;0.03186201;0.1707628;-0.01602572;0.9846665,-0.04787708;0.98621;0.2637952;0.01345453;0.316398;0.7317271;0.6035618,0.3859899;1.553977;0.433389;-0.411411;-0.568866;-0.4252928;0.5711906
0.03792809;1.735927;-0.05865517;0.03193594;0.1702077;-0.01628932;0.9847559,-0.04820207;0.9860933;0.2635967;0.01314545;0.3155671;0.7311436;0.6047096,0.3870155;1.558254;0.4345827;-0.4080792;-0.573507;-0.4185118;0.5739418
0.03894262;1.735995;-0.05878769;0.03190215;0.1695659;-0.01644476;0.9848651,-0.04818865;0.9859127;0.2634425;0.01227213;0.3139411;0.7305937;0.6062369,0.3882841;1.563865;0.4363781;-0.404853;-0.5799378;-0.406174;0.5786096
0.03997521;1.735971;-0.0588963;0.03161607;0.1689838;-0.01668774;0.9849703,-0.04801152;0.9857576;0.2632789;0.01039569;0.3113227;0.7303296;0.6079381,0.3885745;1.566378;0.4365801;-0.402257;-0.5846127;-0.3943487;0.5838719
0.04121441;1.735902;-0.05894713;0.03115625;0.1684417;-0.01707375;0.9850712,-0.04778124;0.9857105;0.2632713;0.009515464;0.3102766;0.7303562;0.6084552,0.3888403;1.568618;0.4366628;-0.4000866;-0.58639;-0.3884072;0.5875521
0.04240065;1.735645;-0.05895676;0.03034305;0.1680153;-0.01742775;0.9851632,-0.04704527;0.9855334;0.2631098;0.005057141;0.3057501;0.7309479;0.6100873,0.3890034;1.571077;0.4369666;-0.3972104;-0.5872357;-0.3843236;0.591332
0.04342693;1.735426;-0.05898242;0.02974175;0.1675545;-0.01781473;0.985253,-0.04622294;0.9854599;0.2628116;0.001042813;0.3020864;0.7316458;0.6110952,0.3886171;1.576949;0.4390919;-0.388901;-0.5871856;-0.3809222;0.5990554
0.04460995;1.735175;-0.05896668;0.02906834;0.1670497;-0.01828912;0.9853502,-0.04620578;0.9854251;0.2625998;-0.001686409;0.2996113;0.7321424;0.611717,0.3889818;1.577757;0.4390698;-0.3814389;-0.5869724;-0.3806843;0.6041915
0.04585883;1.734931;-0.0588297;0.02851312;0.1665834;-0.01871267;0.9854374,-0.04609128;0.9853659;0.2623559;-0.00559333;0.2960258;0.732804;0.6126466,0.3886137;1.58042;0.43921;-0.3737018;-0.5874845;-0.3807218;0.6084898
0.04700228;1.734759;-0.058792;0.02810206;0.1660088;-0.01898118;0.985541,-0.04570555;0.9852933;0.2622653;-0.009376854;0.2924586;0.7333075;0.6137101,0.388255;1.582282;0.4393356;-0.3690376;-0.5884053;-0.3801307;0.6108119
0.04814867;1.73463;-0.05878029;0.02779493;0.1653378;-0.01907108;0.9856608,-0.04507428;0.9852049;0.2623106;-0.01286693;0.2890346;0.7336672;0.6148381,0.3881793;1.583713;0.4393947;-0.3632884;-0.5907353;-0.3775109;0.6136277
0.04930734;1.734533;-0.05880472;0.02752502;0.1645771;-0.01903431;0.9857963,-0.04464504;0.9851354;0.2623681;-0.01517102;0.286682;0.7338765;0.6156367,0.3877945;1.583512;0.4390506;-0.3594234;-0.5938223;-0.373371;0.6154544
0.0505233;1.734492;-0.05895245;0.02733175;0.1635411;-0.01883692;0.9859779,-0.04378865;0.9849843;0.262492;-0.01924628;0.2824556;0.7340947;0.6172142,0.3873911;1.583783;0.4388534;-0.3575193;-0.5960434;-0.3706862;0.6160392
0.05178991;1.734388;-0.05904363;0.02701803;0.1625042;-0.01853499;0.9861637,-0.04278943;0.9848737;0.2624909;-0.02200006;0.2796536;0.733956;0.6185616,0.3867642;1.584809;0.4386807;-0.3539788;-0.6000472;-0.367507;0.6161016
0.05314254;1.734246;-0.05909456;0.02667133;0.1613685;-0.01832666;0.9863635,-0.04241038;0.9848056;0.2624924;-0.02362028;0.2780472;0.733654;0.6195835,0.3865312;1.584481;0.438581;-0.3519871;-0.6016922;-0.3670366;0.6159187
0.0544365;1.734169;-0.05912852;0.02651986;0.1603773;-0.01839989;0.9865279,-0.04228589;0.9847717;0.2624671;-0.02438487;0.2772991;0.7334508;0.6201294,0.3863335;1.584375;0.4385097;-0.3488415;-0.6036741;-0.3672419;0.6156465
0.05742884;1.734009;-0.05925553;0.02649019;0.1584014;-0.01863573;0.9868435,-0.04226157;0.9844583;0.2623437;-0.02879477;0.2725967;0.7312499;0.6246083,0.3862989;1.584798;0.4383136;-0.3450391;-0.6067804;-0.3663105;0.6152903
0.0588195;1.733937;-0.05937003;0.02659421;0.1575909;-0.01861078;0.9869709,-0.04283992;0.98406;0.2622392;-0.03021094;0.2703266;0.7301044;0.626864,0.386271;1.584599;0.4382144;-0.3451554;-0.6076356;-0.3651825;0.6150517
0.06021366;1.733847;-0.05953678;0.02668313;0.1567955;-0.01839536;0.9870992,-0.04296737;0.983429;0.2621479;-0.03138208;0.2675982;0.7289231;0.6293468,0.3862077;1.584325;0.4380198;-0.346464;-0.6088222;-0.3629781;0.6144471
0.06181137;1.733683;-0.05970559;0.02658524;0.1558142;-0.01811802;0.9872624,-0.04373673;0.9828615;0.2618386;-0.03202061;0.2655298;0.7281077;0.6311321,0.3861703;1.583793;0.4379359;-0.3490757;-0.6095685;-0.3608955;0.6134549
0.06342258;1.733487;-0.05990483;0.02640425;0.1548205;-0.01772957;0.9874306,-0.04612643;0.9814102;0.2604562;-0.03296462;0.2608172;0.7263742;0.635034,0.3860899;1.582969;0.4378572;-0.3523539;-0.6093945;-0.3599939;0.6122822
0.06500421;1.733304;-0.06015185;0.02624263;0.1537244;-0.01730442;0.9876136,-0.04912918;0.9799635;0.259299;-0.03354484;0.2570605;0.7248975;0.6382149,0.3859687;1.582433;0.4377443;-0.356059;-0.6081963;-0.3606369;0.6109504
0.06649272;1.733162;-0.0604023;0.02612977;0.1526578;-0.01704713;0.9877865,-0.05112692;0.9790637;0.2585416;-0.03383452;0.2546293;0.7238333;0.6403784,0.3858865;1.582155;0.4377189;-0.3588428;-0.6069591;-0.3618744;0.6098193
0.06827879;1.73302;-0.06063491;0.0259997;0.1515379;-0.0168513;0.9879658,-0.05326417;0.9781461;0.2576768;-0.03401151;0.2523599;0.7227085;0.6425343,0.3858538;1.581824;0.4377844;-0.3633378;-0.6050549;-0.364677;0.6073756
0.07006816;1.73287;-0.06092075;0.0258957;0.1504681;-0.01678324;0.9881331,-0.05680025;0.9764252;0.2557714;-0.03388998;0.2483545;0.7201617;0.6469457,0.385808;1.581176;0.4376523;-0.3670119;-0.6040776;-0.3670547;0.604701
0.07156122;1.73275;-0.06120154;0.02580019;0.1495214;-0.01686009;0.988278,-0.05849833;0.9756027;0.2546386;-0.03359234;0.2466068;0.7187728;0.6491705,0.3858212;1.580818;0.4374875;-0.3691145;-0.6040526;-0.3672253;0.6033412
0.07316877;1.732657;-0.0615248;0.0257346;0.1484685;-0.01684214;0.9884388,-0.06134726;0.9743456;0.2528059;-0.03291599;0.2438946;0.7165607;0.6526658,0.3857247;1.580155;0.4372644;-0.3719685;-0.6053895;-0.365681;0.6011825
0.07500426;1.732439;-0.06156351;0.02547843;0.1472735;-0.01676098;0.9886255,-0.0642907;0.9730895;0.2508197;-0.03215542;0.2411259;0.7144308;0.6560587,0.3854343;1.579023;0.4372268;-0.3738073;-0.6079382;-0.3634199;0.5988367
0.07672572;1.732177;-0.0615218;0.02508074;0.1461633;-0.01663315;0.9888026,-0.06619213;0.9722402;0.2494662;-0.03164972;0.2391417;0.7130858;0.6582691,0.3852897;1.576451;0.4372768;-0.373494;-0.6103752;-0.3610905;0.5979617
0.07829852;1.731982;-0.06169771;0.02463971;0.1449853;-0.01672275;0.9889856,-0.06979866;0.9703825;0.246774;-0.03071974;0.2347229;0.7104577;0.6627302,0.3846957;1.575321;0.4372794;-0.3715706;-0.6122818;-0.358051;0.5990375
0.07993598;1.731868;-0.06198511;0.02426801;0.1436881;-0.01680413;0.9891827,-0.07173191;0.969521;0.2451227;-0.03047869;0.2323289;0.709094;0.6650413,0.3841224;1.574777;0.4371986;-0.3694744;-0.6136585;-0.3557195;0.6003129
0.08161134;1.731776;-0.06223269;0.02399335;0.1423491;-0.01695776;0.9893804,-0.07474819;0.9683847;0.2426471;-0.03076357;0.2285604;0.7071653;0.6683794,0.3838955;1.571508;0.437451;-0.3658833;-0.6158558;-0.352634;0.60208
0.08336631;1.731771;-0.0624376;0.02387533;0.1410441;-0.01720095;0.9895659,-0.07675683;0.9677849;0.2412323;-0.03145559;0.2259637;0.7061398;0.6703115,0.3836771;1.570535;0.4379876;-0.3629883;-0.6182058;-0.3495944;0.6031956
0.08510512;1.731781;-0.06270464;0.02384482;0.139529;-0.01745865;0.9897769,-0.08000006;0.9666892;0.2386459;-0.03399263;0.2203048;0.7044206;0.6738709,0.3833787;1.57013;0.4390162;-0.3616391;-0.6203841;-0.3468527;0.6033522
0.08663522;1.731833;-0.06295892;0.02394458;0.1380936;-0.01768694;0.9899718,-0.08287819;0.9660619;0.2369432;-0.03746615;0.2139193;0.7026298;0.6776032,0.3832762;1.568511;0.4402035;-0.3615908;-0.6222819;-0.3445119;0.6027678
0.09043392;1.731821;-0.06352224;0.02374508;0.1347818;-0.01779915;0.9904309,-0.08432153;0.9652679;0.2350815;-0.04196391;0.2068791;0.7006639;0.6815498,0.3841537;1.566933;0.4409946;-0.3634271;-0.6218809;-0.3449495;0.6018261
0.09208429;1.731783;-0.06377562;0.02355414;0.1331778;-0.0179565;0.9906495,-0.08536321;0.9648687;0.2337651;-0.0428721;0.2039321;0.6982952;0.6848046,0.3843624;1.566068;0.442326;-0.364477;-0.6208965;-0.3459107;0.601656
0.09492912;1.731712;-0.06420206;0.02316191;0.1300138;-0.01836158;0.9910716,-0.09041061;0.9639629;0.2309793;-0.04099369;0.2001142;0.6933767;0.6910157,0.3859418;1.563404;0.4437359;-0.3676779;-0.6141835;-0.3521379;0.6029847
