HEAD,HANDL,HANDR
-0.101701;1.730974;-0.05284517;0.06423265;-0.05570715;0.02656487;0.9960247,-0.2778696;0.9407859;0.1959725;0.1533392;0.2410596;0.6033673;0.7445302,-0.01679917;1.184447;0.4205069;-0.1151355;-0.5870084;-0.4522997;0.6615058
-0.1034517;1.730964;-0.05315514;0.06689685;-0.0538455;0.0265322;0.9959526,-0.2796912;0.9407468;0.1947341;0.1496924;0.2337596;0.607561;0.7441897,-0.01977932;1.195348;0.4177065;-0.1269806;-0.5915031;-0.4516967;0.6557212
-0.1051186;1.730937;-0.05341034;0.06915941;-0.05202289;0.02631855;0.9959006,-0.2816791;0.940712;0.1936607;0.145836;0.2267126;0.6114153;0.7439788,-0.02396298;1.206866;0.4142847;-0.1380176;-0.5956607;-0.4514666;0.6498595
-0.1067481;1.730903;-0.05368242;0.07117126;-0.0502428;0.02603723;0.9958577,-0.2828958;0.9407007;0.1930487;0.1433303;0.2224059;0.6136507;0.7439254,-0.02806495;1.218896;0.41098;-0.1488848;-0.5994278;-0.4515923;0.643882
-0.1083785;1.730828;-0.05382261;0.07301576;-0.04852826;0.02570413;0.9958178,-0.2846255;0.9407616;0.1924499;0.1388156;0.215076;0.6169952;0.7441704,-0.03180285;1.231481;0.4075936;-0.1597333;-0.6027992;-0.452109;0.6377429
-0.1100276;1.730653;-0.05397796;0.07496186;-0.04673158;0.0252649;0.9957703,-0.2856937;0.9407743;0.1920827;0.1368486;0.211969;0.6181549;0.7444637,-0.03416994;1.239706;0.404828;-0.1667938;-0.6048192;-0.4526108;0.6336539
-0.1115911;1.730491;-0.0541753;0.07659871;-0.04508495;0.02495417;0.9957295,-0.2875403;0.9407076;0.1914882;0.1345719;0.2082584;0.6191894;0.7450659,-0.03769718;1.252058;0.4002387;-0.1774204;-0.6077567;-0.453514;0.627279
-0.1148274;1.730423;-0.05474244;0.07999733;-0.04174427;0.02469607;0.9956143,-0.290666;0.9405618;0.1902761;0.1320082;0.2035116;0.6199906;0.7461693,-0.04520319;1.277296;0.3904764;-0.1974499;-0.6139699;-0.4551265;0.6139335
-0.1164634;1.730341;-0.05515231;0.08172683;-0.04007942;0.0245424;0.9955461,-0.2925948;0.9405106;0.1895101;0.1310187;0.2014169;0.6203061;0.7466496,-0.04651472;1.28147;0.3888671;-0.2004131;-0.6150826;-0.4552877;0.6117361
-0.1197003;1.730283;-0.05603156;0.08512623;-0.03692749;0.02461764;0.9953813,-0.2965357;0.9403511;0.1877738;0.1292713;0.1977978;0.6210399;0.7473115,-0.05547814;1.309081;0.3891858;-0.2180405;-0.6229554;-0.4544589;0.5982073
-0.1212615;1.730293;-0.05641869;0.08690049;-0.03542404;0.02475141;0.9952793,-0.2984089;0.9402897;0.1869458;0.1283059;0.1960739;0.6214952;0.7475535,-0.06082965;1.321072;0.3933864;-0.224446;-0.6257388;-0.4527153;0.5942423
-0.1227608;1.730039;-0.05691697;0.08842876;-0.03401921;0.02493349;0.9951891,-0.2996299;0.9402553;0.1864269;0.1276029;0.1949159;0.6218455;0.7476854,-0.06053238;1.334743;0.3937047;-0.228471;-0.6273007;-0.4511729;0.5922314
-0.12427;1.729886;-0.05737326;0.08957478;-0.03273017;0.02504208;0.9951271,-0.3014356;0.9401692;0.1856341;0.1260092;0.1927123;0.622672;0.7478392,-0.06520035;1.345427;0.3974024;-0.2343028;-0.6294169;-0.4484204;0.589793
-0.125792;1.729807;-0.05779773;0.09036627;-0.03149136;0.02526345;0.9950899,-0.3031115;0.9400662;0.1848609;0.1237475;0.1899737;0.6236599;0.7480941,-0.06997614;1.355732;0.4009643;-0.2399572;-0.6316164;-0.4452566;0.587561
-0.1272976;1.729577;-0.0582349;0.09080532;-0.03025356;0.02535016;0.9950862,-0.3048437;0.9399803;0.184083;0.1213034;0.1872465;0.6244885;0.7484908,-0.07390399;1.364167;0.4038424;-0.2454679;-0.6342062;-0.4420309;0.5849246
-0.1287543;1.72917;-0.05869154;0.09106922;-0.02918535;0.02537108;0.9950935,-0.3060158;0.9399325;0.1836017;0.1196408;0.1855394;0.6249888;0.7487658,-0.07744715;1.372601;0.406691;-0.2502912;-0.6370119;-0.4393668;0.5818309
-0.1302547;1.728972;-0.05913039;0.09143151;-0.02813842;0.02537047;0.9950904,-0.3066134;0.9399042;0.1833594;0.1187691;0.184695;0.6252419;0.748902,-0.08011685;1.378319;0.4086673;-0.2530699;-0.6388332;-0.4381524;0.5795432
-0.1317357;1.728906;-0.05959643;0.09195592;-0.02722652;0.0254172;0.9950663,-0.3094466;0.9396969;0.1822663;0.1145154;0.1811706;0.6263098;0.7495329,-0.08410195;1.386827;0.4116639;-0.2568396;-0.6411495;-0.4373505;0.5759214
-0.1333576;1.728784;-0.06012372;0.09267122;-0.02608819;0.02549282;0.9950284,-0.310597;0.9396226;0.18185;0.1130295;0.1801932;0.6266262;0.7497296,-0.08675139;1.393289;0.414036;-0.2607704;-0.6425709;-0.4376792;0.5723097
-0.135042;1.728662;-0.06073188;0.09329145;-0.02498653;0.02570748;0.9949932,-0.3129293;0.9394878;0.1809831;0.1105515;0.1789126;0.6272047;0.749922,-0.08859888;1.400011;0.4165841;-0.2652784;-0.6427664;-0.4387683;0.5691758
-0.1366383;1.72858;-0.06129761;0.09361597;-0.02399588;0.02602947;0.9949788,-0.314103;0.9394062;0.1805331;0.1094565;0.1784705;0.627518;0.7499257,-0.09033184;1.404656;0.4183174;-0.2686175;-0.6422702;-0.4396706;0.5674711
-0.1381849;1.728412;-0.06186314;0.09338687;-0.02318128;0.02662494;0.9950038,-0.3157473;0.9393059;0.1799027;0.1078495;0.1778749;0.6280159;0.7498834,-0.09333958;1.411699;0.4209918;-0.2741005;-0.6409026;-0.4410339;0.5653336
-0.1396417;1.7282;-0.06239623;0.09296398;-0.02246771;0.02716721;0.9950452,-0.3173283;0.9392294;0.1792996;0.1064661;0.1774474;0.628467;0.7498045,-0.09425775;1.416168;0.4222009;-0.279355;-0.639305;-0.4421878;0.5636665
-0.141168;1.727973;-0.06294228;0.09240177;-0.02182065;0.0276581;0.9950984,-0.3183681;0.9391866;0.1789083;0.1056131;0.1772358;0.6287409;0.7497455,-0.09606709;1.421947;0.4241796;-0.2842932;-0.6380491;-0.4428428;0.5621041
-0.1426196;1.727662;-0.06348777;0.09142546;-0.02144245;0.02814473;0.9951832,-0.3201706;0.9391302;0.1784105;0.1042126;0.1770906;0.6291338;0.7496461,-0.09879834;1.427517;0.4261606;-0.2880731;-0.6375408;-0.4435242;0.560216
-0.1440622;1.727365;-0.06402592;0.09052704;-0.02100921;0.02866447;0.9952597,-0.3209323;0.939182;0.1783563;0.1036028;0.1771262;0.6292706;0.7496075,-0.1008111;1.431344;0.4275957;-0.2899677;-0.6376305;-0.4440702;0.5587019
-0.1454619;1.727036;-0.06459326;0.0897223;-0.02058875;0.02909507;0.9953288,-0.3219414;0.9392879;0.1782164;0.102731;0.1772615;0.6294543;0.7495413,-0.1011699;1.434027;0.4288142;-0.2918854;-0.6383263;-0.4445876;0.5564929
-0.146779;1.726795;-0.06509888;0.08916035;-0.02017121;0.02961281;0.9953727,-0.3227852;0.9393187;0.178083;0.1018865;0.1774593;0.6296477;0.7494472,-0.1033888;1.438624;0.4307628;-0.2931609;-0.6395603;-0.4445097;0.5544641
-0.1482651;1.726623;-0.06566219;0.08879033;-0.0197536;0.03015672;0.9953977,-0.3236156;0.9393342;0.1782345;0.1010452;0.1776835;0.629862;0.7493279,-0.10603;1.443179;0.4328174;-0.2941586;-0.6411117;-0.4437642;0.5527386
-0.1497138;1.726485;-0.06619786;0.088456;-0.01932169;0.03062374;0.9954217,-0.3242993;0.9393466;0.1784513;0.10049;0.1778381;0.6300271;0.749227,-0.1070038;1.444795;0.433549;-0.2945054;-0.6416369;-0.4433742;0.5522572
-0.1512353;1.726278;-0.06672953;0.08796624;-0.01891037;0.03109108;0.9954585,-0.3249729;0.9393612;0.1786967;0.0998985;0.1779937;0.6302223;0.749105,-0.1081566;1.448338;0.4363637;-0.2959822;-0.6431649;-0.4415696;0.551135
-0.1527254;1.72601;-0.06727283;0.08724014;-0.01857224;0.03144857;0.9955176,-0.3263195;0.9393949;0.1791245;0.09872091;0.1783068;0.6306603;0.748818,-0.1099433;1.451899;0.4387476;-0.2972311;-0.6434059;-0.4405116;0.5510282
-0.154098;1.725621;-0.06776632;0.08626803;-0.01833821;0.03190358;0.9955922,-0.3273546;0.939422;0.1793597;0.09787215;0.1785502;0.6310131;0.7485741,-0.1120049;1.455648;0.4414306;-0.2988554;-0.6428239;-0.4400973;0.5511599
-0.1554559;1.725234;-0.06824616;0.08524598;-0.01804839;0.03230654;0.9956725,-0.3279544;0.9394399;0.1795026;0.09734553;0.1787109;0.6312426;0.7484111,-0.1121484;1.455835;0.4423974;-0.3004709;-0.6417791;-0.4404949;0.5511816
-0.1569641;1.724726;-0.06880219;0.08402245;-0.01765461;0.03274937;0.9957691,-0.3288404;0.9394646;0.1796748;0.09661685;0.1789438;0.6315641;0.7481785,-0.1131013;1.458241;0.4450097;-0.3037363;-0.6389411;-0.4427528;0.5508798
-0.1583786;1.72425;-0.06931603;0.0828538;-0.01727187;0.03328289;0.995856,-0.3298716;0.9394764;0.1797871;0.09591265;0.1791505;0.6318738;0.7479581,-0.1143064;1.461229;0.4480291;-0.3073205;-0.6350323;-0.4468657;0.5500902
-0.1596633;1.723839;-0.06978803;0.08199939;-0.01692757;0.03391471;0.9959114,-0.3309233;0.9394611;0.1799264;0.09514439;0.1793381;0.6321958;0.7477392,-0.1151621;1.462805;0.4508498;-0.3100692;-0.6311777;-0.4515719;0.5491401
-0.1608721;1.723562;-0.07020946;0.08134571;-0.01668732;0.03439935;0.9959524,-0.3319679;0.9394271;0.1800959;0.09436253;0.1794786;0.6325125;0.7475367,-0.1156756;1.463242;0.4526958;-0.3112936;-0.6288232;-0.4546651;0.5485958
-0.162041;1.723534;-0.07050756;0.08086396;-0.01634548;0.03467993;0.9959875,-0.3326847;0.9394029;0.1801872;0.09383607;0.1795519;0.6327244;0.747406,-0.1166101;1.465461;0.455959;-0.3123407;-0.6257411;-0.4588293;0.5480576
-0.1632411;1.723553;-0.0707776;0.08038985;-0.01607978;0.03479776;0.9960262,-0.3336997;0.9393762;0.1803224;0.09306554;0.179658;0.6330308;0.7472174,-0.1175553;1.467912;0.4592669;-0.3131141;-0.6231983;-0.4618568;0.5479707
-0.1645421;1.723516;-0.07103085;0.07982476;-0.01563705;0.03493098;0.996074,-0.3347475;0.9393663;0.1804929;0.09231864;0.1797999;0.6333122;0.7470375,-0.1178443;1.468698;0.4610695;-0.3143892;-0.6211725;-0.4634469;0.5481982
-0.1659671;1.723538;-0.07124405;0.07913513;-0.01517831;0.03514921;0.9961284,-0.3357828;0.9393648;0.1807984;0.09168307;0.1799846;0.6335263;0.7468896,-0.1185184;1.470209;0.4632902;-0.3162186;-0.6194555;-0.4640988;0.5485372
-0.1674505;1.723568;-0.07139394;0.0783271;-0.0147488;0.03531889;0.9961928,-0.3365482;0.9394025;0.1810355;0.09131855;0.1801276;0.6336379;0.7468053,-0.1191518;1.471424;0.4649031;-0.3175903;-0.618326;-0.4643483;0.548808
-0.1688129;1.723449;-0.07130653;0.07754453;-0.01423594;0.03563003;0.9962503,-0.3380073;0.9395772;0.1813896;0.0908663;0.1803513;0.63376;0.7467028,-0.1197495;1.472251;0.46687;-0.3195066;-0.6165715;-0.4647597;0.549321
-0.1700524;1.72333;-0.07122706;0.07697466;-0.01381691;0.0359728;0.9962881,-0.3392719;0.9395908;0.1818931;0.09050161;0.1805529;0.6338385;0.7466317,-0.1206217;1.47277;0.4690141;-0.3208241;-0.6148897;-0.4653722;0.5499194
-0.1712541;1.723246;-0.07122655;0.07657135;-0.01329178;0.03628625;0.9963149,-0.3401675;0.9395978;0.1822958;0.09026904;0.1806705;0.6338871;0.7465901,-0.1214402;1.473844;0.4710818;-0.3216008;-0.613241;-0.466309;0.550513
-0.1724127;1.72318;-0.07100881;0.07633886;-0.01259329;0.03660088;0.9963304,-0.3418539;0.9396125;0.1828479;0.08979723;0.180848;0.6340095;0.7465001,-0.1222541;1.475837;0.4732546;-0.3220521;-0.6116801;-0.4674548;0.5510136
-0.1735367;1.723109;-0.07078503;0.07626371;-0.01182322;0.03686285;0.9963359,-0.3426372;0.93962;0.1831191;0.08953379;0.1809046;0.6340997;0.7464414,-0.1222794;1.476237;0.4737381;-0.3223859;-0.6106822;-0.4681766;0.5513124
-0.1747551;1.723013;-0.07066816;0.07615606;-0.01089354;0.03707916;0.9963467,-0.3437765;0.9395907;0.1835024;0.08909512;0.1809568;0.6342806;0.7463275,-0.1223872;1.476439;0.4744194;-0.3232847;-0.609247;-0.468896;0.5517623
-0.175925;1.722893;-0.07059442;0.07592198;-0.01006634;0.0373183;0.9963644,-0.3449771;0.939566;0.1835847;0.08862901;0.180984;0.6345049;0.7461858,-0.1227058;1.477101;0.4753909;-0.3249771;-0.6076283;-0.4691936;0.5522999
-0.1770345;1.722722;-0.07030319;0.0755028;-0.009365206;0.03765861;0.9963902,-0.3461429;0.9395568;0.183595;0.0881912;0.1809988;0.6347381;0.7460357,-0.1231316;1.478262;0.4761554;-0.3275745;-0.6058039;-0.469194;0.5527691
-0.1780975;1.722609;-0.0699399;0.07513908;-0.008767102;0.03789807;0.9964141,-0.3468928;0.9395488;0.1837028;0.08791907;0.1810065;0.6348897;0.7459369,-0.1229586;1.478044;0.4757588;-0.3296278;-0.6046669;-0.4691811;0.5528044
-0.179169;1.722484;-0.06973208;0.07478072;-0.008137628;0.03805967;0.9964402,-0.3479732;0.939542;0.1840325;0.0875777;0.1810126;0.6350881;0.7458067,-0.1229107;1.478135;0.4754375;-0.332392;-0.6033826;-0.4694248;0.5523453
-0.1802157;1.722466;-0.06950447;0.07476104;-0.00752582;0.03811352;0.9964445,-0.3490827;0.9395403;0.1842469;0.08730862;0.1810031;0.6352624;0.7456923,-0.123229;1.47907;0.4753094;-0.334106;-0.6026663;-0.4701056;0.5515137
-0.181115;1.722466;-0.06918314;0.07482294;-0.006899306;0.03813023;0.9964437,-0.3501854;0.9395327;0.1844015;0.08710149;0.1809697;0.635415;0.7455944,-0.1231606;1.479585;0.4751432;-0.3350353;-0.602372;-0.4711198;0.5504049
-0.18208;1.722531;-0.06889619;0.07505979;-0.006181143;0.03823902;0.9964265,-0.3508444;0.9395212;0.1845376;0.08699602;0.1809359;0.635503;0.7455401,-0.1229827;1.479604;0.4751032;-0.3354999;-0.6022989;-0.4718858;0.549545
-0.1831302;1.722603;-0.06866288;0.07531761;-0.005411931;0.038435;0.9964039,-0.3517992;0.9394974;0.1847221;0.08686139;0.1808822;0.6356296;0.7454607,-0.1226173;1.479879;0.4747954;-0.3363166;-0.6022823;-0.4729013;0.5481895
-0.1841196;1.722573;-0.06843811;0.07530711;-0.004832363;0.03862593;0.9964003,-0.3527965;0.939458;0.1845664;0.08679092;0.1808329;0.6357246;0.7454,-0.1224317;1.480908;0.4746001;-0.3374981;-0.60224;-0.4733664;0.5471073
-0.185134;1.722545;-0.0682027;0.07521501;-0.004292471;0.03895066;0.9963971,-0.3538258;0.9393992;0.1843313;0.08676395;0.1807994;0.6357919;0.7453539,-0.1222284;1.481227;0.4742994;-0.3389409;-0.6021951;-0.4732101;0.5463995
-0.1861466;1.72245;-0.06780854;0.07487309;-0.003978107;0.03924816;0.9964125,-0.3548373;0.9393231;0.184109;0.08676277;0.1807831;0.6358363;0.74532,-0.1222114;1.48117;0.4741228;-0.3400282;-0.6022427;-0.4728383;0.5459932
-0.187131;1.722416;-0.06745629;0.07447731;-0.003741558;0.03966081;0.9964267,-0.3554921;0.9392499;0.1840238;0.08677219;0.1807781;0.6358547;0.7453044,-0.1222933;1.481454;0.4740469;-0.3404694;-0.6022826;-0.4725556;0.5459191
-0.1880649;1.722413;-0.06711951;0.0739034;-0.003603965;0.0399419;0.9964587,-0.3564653;0.9391544;0.1839586;0.08679034;0.1807754;0.6358735;0.7452869,-0.1229938;1.482441;0.4736752;-0.3408073;-0.6023582;-0.4721817;0.5459483
-0.189211;1.722546;-0.06647195;0.07338093;-0.003297603;0.04011149;0.9964916,-0.3574304;0.9390714;0.1839822;0.08681138;0.1807756;0.6358881;0.745272,-0.1233889;1.482635;0.4735302;-0.340937;-0.6024214;-0.4719584;0.5459905
-0.190466;1.722749;-0.06534988;0.07288962;-0.003108433;0.04019392;0.9965249,-0.358154;0.9390258;0.1842149;0.08682695;0.1807766;0.6358989;0.7452607,-0.12379;1.482611;0.4733574;-0.3409432;-0.6024548;-0.471877;0.5460202
-0.1915905;1.722809;-0.06479258;0.07249317;-0.002838205;0.04031716;0.9965497,-0.3600313;0.9389825;0.1856857;0.08689129;0.1807787;0.6359261;0.7452295,-0.1252275;1.48284;0.4728362;-0.3409413;-0.602473;-0.4718482;0.5460262
-0.192565;1.722805;-0.06447484;0.07207792;-0.002628551;0.04057861;0.9965698,-0.3608361;0.9389349;0.1856567;0.0868917;0.1807905;0.6360086;0.7451562,-0.1274532;1.48402;0.4722883;-0.3411092;-0.6024594;-0.4717808;0.5459945
-0.1942231;1.722739;-0.06331557;0.07105231;-0.002461461;0.04130427;0.996614,-0.362377;0.9387177;0.1852804;0.08760898;0.1807763;0.6361177;0.7449825,-0.1296189;1.483311;0.4712991;-0.3407275;-0.6026787;-0.4718226;0.545955
-0.1950705;1.722739;-0.06288429;0.07055183;-0.002714508;0.0418468;0.9966263,-0.3629135;0.9384888;0.1853295;0.08828852;0.1807672;0.6362966;0.7447516,-0.1323224;1.483535;0.4706232;-0.3396378;-0.603564;-0.4719079;0.5455821
-0.1959787;1.722715;-0.06252128;0.07000657;-0.002961577;0.04238877;0.9966412,-0.3633532;0.9383199;0.1852047;0.08885381;0.18077;0.6364354;0.7445651,-0.1332042;1.483389;0.4704521;-0.338206;-0.6045043;-0.4722184;0.5451615
-0.1967463;1.722798;-0.06183595;0.06957966;-0.003389022;0.04284735;0.99665,-0.3640232;0.9380568;0.1850941;0.08981444;0.1808062;0.6366365;0.7442691,-0.1352846;1.483481;0.4701281;-0.3355363;-0.6057259;-0.4732248;0.5445822
-0.1975077;1.722912;-0.06115133;0.06929159;-0.003987033;0.04316771;0.9966541,-0.3645504;0.9378082;0.1851125;0.09086689;0.1808935;0.6368042;0.7439766,-0.1399643;1.483796;0.4699353;-0.330794;-0.6069418;-0.4754882;0.5441582
-0.1983153;1.723002;-0.06072441;0.06909422;-0.004710127;0.04327388;0.9966601,-0.3647861;0.9376701;0.1853676;0.09160005;0.1809732;0.6368918;0.7437922,-0.1428425;1.484065;0.4702031;-0.3279083;-0.6076077;-0.476765;0.5440442
-0.199174;1.723103;-0.060348;0.06897198;-0.005410201;0.04315356;0.9966702,-0.365656;0.9374167;0.1855791;0.09311198;0.181183;0.6370119;0.7434506,-0.1455651;1.484106;0.4706614;-0.3231388;-0.609144;-0.4783201;0.5438151
-0.1998354;1.723193;-0.05981103;0.06878721;-0.0061009;0.04299392;0.9966859,-0.3661549;0.9373083;0.185694;0.09388088;0.1813152;0.6370335;0.7433031,-0.1501133;1.4843;0.4712704;-0.3186975;-0.6114693;-0.4788738;0.5433389
-0.2014171;1.723514;-0.05896412;0.06876069;-0.007353722;0.042764;0.9966891,-0.3675901;0.9371055;0.1866548;0.09623927;0.1818789;0.6369832;0.7429067,-0.157058;1.483297;0.4725109;-0.3129145;-0.6157937;-0.4789442;0.5417519
-0.2023816;1.723653;-0.05861878;0.06869505;-0.007780747;0.04280531;0.9966886,-0.3681585;0.9370818;0.1869597;0.09700592;0.1821303;0.6369312;0.74279,-0.161646;1.482749;0.4737154;-0.3104042;-0.617862;-0.4792356;0.5405822
-0.2032427;1.723801;-0.05823431;0.06869396;-0.008251079;0.04284522;0.9966832,-0.3690885;0.9370637;0.1873934;0.09804536;0.1825406;0.6368505;0.7426221,-0.1649862;1.482488;0.4744114;-0.3087449;-0.6190075;-0.4798896;0.5396408
-0.2038784;1.723878;-0.05767556;0.06863861;-0.008755348;0.04285938;0.9966821,-0.3700285;0.9370488;0.1878339;0.09889516;0.1829726;0.6367823;0.7424614,-0.1708333;1.480432;0.4771892;-0.3048639;-0.6208802;-0.4822226;0.5376125
-0.2055139;1.72414;-0.05681293;0.06891602;-0.009975867;0.04259447;0.9966629,-0.3716051;0.9370218;0.1890871;0.09987229;0.1837683;0.6366752;0.7422259,-0.1773962;1.478358;0.4815212;-0.3002612;-0.6224685;-0.4856494;0.5352765
-0.2062738;1.724222;-0.05627375;0.06912769;-0.01062207;0.04221561;0.9966576,-0.3721403;0.9370669;0.1896283;0.0999984;0.183967;0.6366597;0.742173,-0.1817368;1.477904;0.4843121;-0.2984463;-0.6228094;-0.4875449;0.5341705
-0.2068977;1.724189;-0.05549132;0.06954078;-0.01108621;0.04149366;0.9966542,-0.3727748;0.9371608;0.1909738;0.1000267;0.1841462;0.6366602;0.7421244,-0.1842712;1.474717;0.4885556;-0.297702;-0.6225345;-0.48896;0.5336126
-0.2077531;1.724167;-0.05500434;0.06994253;-0.0115333;0.04077877;0.9966505,-0.3732882;0.9371724;0.1929221;0.09997912;0.1842331;0.6366791;0.742093,-0.1863651;1.473475;0.4911414;-0.2975241;-0.6220756;-0.4898143;0.5334637
-0.208672;1.72422;-0.05462234;0.0705177;-0.01206666;0.04005749;0.9966329,-0.3739166;0.9371957;0.1942407;0.09990343;0.1842658;0.6367059;0.742072,-0.1895702;1.472434;0.4948299;-0.297421;-0.6208041;-0.4914923;0.5334591
-0.2096566;1.724312;-0.05407102;0.07112373;-0.0126344;0.03933433;0.9966116,-0.374331;0.9372027;0.1949577;0.09979223;0.1842797;0.6367463;0.742049,-0.1928591;1.471801;0.4986072;-0.2971258;-0.6184916;-0.4942925;0.5337223
-0.21169;1.724413;-0.0528708;0.07223797;-0.01383288;0.03759937;0.9965825,-0.3759407;0.9372723;0.1964338;0.09604955;0.1840054;0.6381249;0.7414264,-0.1960442;1.467899;0.5046326;-0.2966816;-0.6140012;-0.5007305;0.5331525
