HEAD,HANDL,HANDR
-0.02014343;1.727612;-0.03745072;0.1724615;-0.07375573;0.04377188;0.9812753,-0.2120941;0.9423193;0.1434571;0.06892441;0.1695;0.61726;0.7651858,0.192225;0.9840279;0.08899462;0.09740347;-0.1757115;-0.6219249;0.7568668
-0.01987189;1.727119;-0.03636974;0.1735555;-0.07661384;0.04572156;0.9807744,-0.2115255;0.9423219;0.1439923;0.06570223;0.1670467;0.6174738;0.765836,0.1930195;0.9840495;0.08924338;0.09818254;-0.1799744;-0.6218367;0.7558364
-0.01959291;1.726686;-0.03513181;0.1749581;-0.07939785;0.04764835;0.9802119,-0.2113628;0.9423589;0.1443021;0.0620254;0.1640634;0.6179815;0.7663778,0.193496;0.9840975;0.09010452;0.09949277;-0.1843819;-0.6216304;0.7547718
-0.01944719;1.726243;-0.03377032;0.1766627;-0.08207266;0.04967842;0.9795849,-0.2117515;0.9424171;0.1440873;0.05729784;0.1614556;0.6181401;0.7671713,0.1926001;0.9841613;0.09350429;0.1012445;-0.188743;-0.6213455;0.7536946
-0.01938415;1.725797;-0.03249041;0.1784449;-0.08474918;0.05188024;0.9789195,-0.211671;0.9456362;0.1440185;0.05399594;0.1598121;0.6182553;0.767662,0.191952;0.9841993;0.09598923;0.1025282;-0.1914652;-0.6210659;0.7530646
-0.01949166;1.725294;-0.03116594;0.1804233;-0.08735331;0.05440013;0.978191,-0.2080777;0.9654198;0.1449364;0.04855786;0.1572327;0.6188247;0.768099,0.1906345;0.9842537;0.1009375;0.1052079;-0.1969258;-0.6200975;0.7520843
-0.01962769;1.724802;-0.02988136;0.1823536;-0.08994319;0.05705348;0.9774469,-0.2053907;0.9709855;0.1438425;0.0419917;0.1544676;0.6196988;0.7683423,0.1902649;0.9842742;0.1034847;0.1065547;-0.1996672;-0.6193627;0.7517774
-0.01971683;1.72435;-0.02827026;0.1846424;-0.09282109;0.05996932;0.9765732,-0.2037979;0.9715865;0.143598;0.03451771;0.1516666;0.6206378;0.7685144,0.1896596;0.9843047;0.1071737;0.1086665;-0.2040944;-0.6178891;0.7514987
-0.02002187;1.723835;-0.02669393;0.186915;-0.09566778;0.06269829;0.9756944,-0.2033269;0.97128;0.1438053;0.02882951;0.1494359;0.6213164;0.7686375,0.1891849;0.9843102;0.1091379;0.1100419;-0.2074682;-0.6165938;0.7514385
-0.02061279;1.723172;-0.02522694;0.1889027;-0.09847485;0.06507172;0.9748765,-0.2026069;0.9704365;0.1442614;0.01964793;0.1459505;0.6220332;0.769017,0.1888901;0.9843113;0.112502;0.1117431;-0.2130322;-0.61432;0.7514929
-0.02129222;1.722449;-0.02377506;0.1907829;-0.1013877;0.06725261;0.9740635,-0.2027963;0.9672832;0.1445746;0.009624258;0.1415609;0.6229829;0.7692595,0.1895295;0.9844129;0.1179439;0.1131959;-0.219654;-0.6113978;0.7517524
-0.0216203;1.721812;-0.02228004;0.1927647;-0.1044095;0.06945592;0.973199,-0.2030061;0.9654293;0.1447462;0.002833128;0.1385137;0.623764;0.7692361,0.1895618;0.9846449;0.1245354;0.1144697;-0.2270876;-0.6078576;0.7522214
-0.02237348;1.721153;-0.02078673;0.1947995;-0.1076097;0.07162628;0.9722875,-0.2040911;0.9629076;0.1475414;-0.01170018;0.1313089;0.6263109;0.7683461,0.1900988;0.9849901;0.1312138;0.1157326;-0.2357561;-0.6035508;0.752829
-0.02352057;1.720637;-0.01936237;0.1968767;-0.110714;0.07391631;0.9713488,-0.2047069;0.962257;0.1494004;-0.01896951;0.127736;0.6279821;0.7674387,0.1905399;0.9852753;0.1370376;0.1164745;-0.2416646;-0.6006033;0.7531983
-0.02492768;1.720204;-0.01795129;0.1988492;-0.1137573;0.07603489;0.9704314,-0.2053243;0.961508;0.1518289;-0.03088781;0.1224779;0.6308588;0.765547,0.1899157;0.985625;0.1433583;0.1174387;-0.2508916;-0.5962436;0.7534954
-0.02641089;1.719906;-0.01628089;0.2010281;-0.1167154;0.07813217;0.9694641,-0.2059429;0.960894;0.1541042;-0.04316074;0.1181721;0.6335647;0.7633926,0.1871556;0.9861691;0.1487307;0.1180483;-0.2596236;-0.5924761;0.7534137
-0.02835568;1.719798;-0.01468687;0.2033409;-0.1193186;0.07993871;0.9685171,-0.206438;0.9606854;0.1558732;-0.0520127;0.1158005;0.6350867;0.7619383,0.1856428;0.9867462;0.1529694;0.1181566;-0.2691109;-0.588453;0.7532207
-0.0308063;1.719827;-0.01322527;0.2054049;-0.1215252;0.08166836;0.9676626,-0.2172658;0.9431771;0.1553533;-0.06937851;0.1130767;0.6365771;0.7597169,0.1838525;0.9872719;0.1602111;0.117747;-0.2757509;-0.5855786;0.7531235
-0.03312948;1.719701;-0.01182327;0.2069449;-0.12381;0.08363774;0.9668762,-0.2200239;0.936949;0.1540941;-0.07852726;0.1122229;0.6368409;0.7587313,0.1818187;0.988069;0.1713497;0.1164109;-0.2875599;-0.5802488;0.7530401
-0.0357671;1.719432;-0.01012041;0.2083116;-0.1260916;0.08596375;0.9660836,-0.2212722;0.937681;0.1551481;-0.09157123;0.1115296;0.6369614;0.7572688,0.1794951;0.9891284;0.1839728;0.1142782;-0.30073;-0.5741081;0.752929
-0.03859901;1.719072;-0.008374736;0.2094195;-0.128301;0.08838347;0.9653345,-0.2231934;0.938544;0.1583599;-0.1042983;0.111216;0.6373402;0.7553477,0.177584;0.9909614;0.1932491;0.112394;-0.3107688;-0.5694166;0.7526985
-0.04183773;1.718749;-0.006883495;0.2104246;-0.130266;0.09121604;0.964589,-0.2243127;0.9414606;0.1626726;-0.1166388;0.1113819;0.6384276;0.7525953,0.1746278;0.9937193;0.2068501;0.1091449;-0.3253549;-0.5627804;0.7520038
-0.04501782;1.718526;-0.005463049;0.2118022;-0.132361;0.093996;0.963735,-0.2245845;0.9440694;0.1658698;-0.1243135;0.1119381;0.6396295;0.7502601,0.1710169;0.995472;0.215583;0.1055147;-0.339755;-0.5565409;0.7507966
-0.04814264;1.718151;-0.003742747;0.2135005;-0.1346091;0.09679288;0.9627716,-0.2250301;0.9485779;0.1710296;-0.1360022;0.1135554;0.6420963;0.7458693,0.1661434;0.9990299;0.2307365;0.1016901;-0.3535433;-0.5509335;0.7490918
-0.05166752;1.717733;-0.001965813;0.2155893;-0.1366264;0.09955475;0.9617398,-0.2256498;0.9538422;0.1759394;-0.1474352;0.1162189;0.6448476;0.7408964,0.1609993;1.002618;0.2441283;0.09790322;-0.3658044;-0.5463737;0.7470461
-0.05539852;1.717349;-0.0005074665;0.2173814;-0.1385885;0.1021996;0.9607778,-0.2263656;0.9593471;0.1814085;-0.1593133;0.1198864;0.6473032;0.7356938,0.1551024;1.006306;0.2581208;0.09381577;-0.3774295;-0.5425914;0.7445402
-0.05920498;1.716897;0.0009133667;0.2188979;-0.1405486;0.1049397;0.9598529,-0.2270665;0.965171;0.1869616;-0.1711729;0.1243724;0.648921;0.7308438,0.1513955;1.008828;0.2658061;0.09098521;-0.3846743;-0.5404408;0.7427458
-0.06309672;1.716293;0.00262855;0.2202368;-0.142308;0.1075467;0.9589984,-0.2287545;0.9693598;0.1921041;-0.1833789;0.1295283;0.6496993;0.7262819,0.1454802;1.012772;0.2787281;0.08644465;-0.3960227;-0.5365148;0.7401658
-0.06748307;1.715549;0.004435256;0.2216097;-0.1441271;0.1104354;0.9580817,-0.230211;0.9712636;0.1954512;-0.1910648;0.1331272;0.6498119;0.723544,0.1407648;1.023467;0.2817605;0.08156519;-0.4078453;-0.5315728;0.7378616
-0.07173827;1.714712;0.005994998;0.2228269;-0.1456557;0.1130491;0.9572631,-0.2318347;0.9760962;0.2011509;-0.2026765;0.1390613;0.649833;0.7192367,0.1264865;1.053967;0.2781768;0.07556947;-0.4209344;-0.5261437;0.7350348
-0.07609761;1.713857;0.007549077;0.2242002;-0.1470812;0.1156535;0.9564129,-0.2329321;0.9794134;0.2048066;-0.2096767;0.1430798;0.64987;0.7164027,0.1127995;1.082035;0.2749936;0.06881458;-0.4335415;-0.5211898;0.7318931
-0.08069728;1.712985;0.009616815;0.225751;-0.1483195;0.1179555;0.9555754,-0.235689;0.9859629;0.2121404;-0.2243181;0.151938;0.6504322;0.7096015,0.1080066;1.091138;0.274263;0.06623605;-0.4378825;-0.5196334;0.7306525
-0.08559377;1.712038;0.01166262;0.227521;-0.1492406;0.1202189;0.9547297,-0.2378505;0.9911988;0.2178215;-0.2356575;0.1584919;0.6511426;0.7038175,0.09636837;1.10731;0.272627;0.0585736;-0.4496904;-0.5157838;0.7268527
-0.09543565;1.710372;0.01512211;0.2316666;-0.1501093;0.1245316;0.9530423,-0.2419459;1.000082;0.2272956;-0.2566903;0.1684569;0.6529717;0.6923586,0.06830284;1.135698;0.2736841;0.04170937;-0.4743661;-0.5087818;0.7172017
-0.1009865;1.70934;0.01713517;0.2333939;-0.1504833;0.1266717;0.9522796,-0.243793;1.00366;0.2313227;-0.2656537;0.1718726;0.6540489;0.6871012,0.05988041;1.139238;0.2789015;0.03575699;-0.4850773;-0.5058187;0.7124388
-0.106647;1.708118;0.01917111;0.2345894;-0.150623;0.1285982;0.9517053,-0.2466294;1.00895;0.2371278;-0.2787381;0.1760792;0.6558738;0.679066,0.05641086;1.129469;0.2713905;0.03257731;-0.4926188;-0.5033408;0.709164
-0.1123509;1.706814;0.02109748;0.2353813;-0.150548;0.1307688;0.9512258,-0.2498028;1.014531;0.2432035;-0.2919606;0.17976;0.657737;0.6706917,0.04631824;1.131078;0.2783352;0.02847927;-0.5053509;-0.4984594;0.7038093
-0.1176966;1.70578;0.02289899;0.2362913;-0.1502968;0.1330984;0.9507167,-0.2527016;1.021227;0.249061;-0.3049772;0.18347;0.6594787;0.6621295,0.04292639;1.119865;0.2954625;0.02508368;-0.5182844;-0.4930563;0.6983178
-0.1244287;1.704914;0.02496734;0.2379516;-0.1500661;0.1358823;0.9499449,-0.2547308;1.025481;0.2530682;-0.3135528;0.1862317;0.6605344;0.6562748,0.03532567;1.122849;0.3065252;0.02100375;-0.5312973;-0.4875333;0.6925268
-0.1308159;1.704362;0.02716419;0.2400568;-0.1496829;0.1387332;0.9490631,-0.2588616;1.033321;0.2607259;-0.3296116;0.192439;0.6620286;0.6450129,0.02538621;1.129895;0.3159842;0.01608983;-0.5426542;-0.4827921;0.6871532
-0.1369414;1.703922;0.02939084;0.2421557;-0.1493187;0.1413585;0.9481995,-0.2609545;1.037149;0.2645252;-0.3373568;0.1957673;0.6625567;0.6394406,0.01871464;1.134771;0.3170261;0.01197592;-0.5497104;-0.4800675;0.6835278
-0.1426856;1.703431;0.03168565;0.243958;-0.1491209;0.1434108;0.9474602,-0.2644658;1.043622;0.2706809;-0.3489098;0.2009084;0.6633334;0.6307825,0.008632589;1.142991;0.3229235;0.005435221;-0.5581136;-0.4772185;0.6787799
-0.1497356;1.702497;0.0346985;0.2456973;-0.1488758;0.1458273;0.9466801,-0.2679016;1.049413;0.2765159;-0.3591093;0.2055341;0.6641168;0.6226918,0.001588758;1.148684;0.3275433;0.001041546;-0.562806;-0.4757845;0.675927
-0.1571863;1.701613;0.03722966;0.2469351;-0.1488071;0.1477108;0.9460766,-0.2702671;1.053133;0.2806544;-0.3656804;0.2084879;0.664625;0.6173202,-0.01152365;1.155749;0.3394961;-0.007370744;-0.5713915;-0.4735401;0.6702368
-0.1638239;1.700758;0.03957789;0.2476362;-0.1487572;0.1492735;0.9456559,-0.2737268;1.058583;0.2868833;-0.3745217;0.2125883;0.6650945;0.6100731,-0.01517693;1.158152;0.3421657;-0.00926745;-0.5734827;-0.4730452;0.6687751
-0.170041;1.699846;0.04196803;0.2482193;-0.1486392;0.1511493;0.9452235,-0.2773592;1.063835;0.2933106;-0.38225;0.2166628;0.6647657;0.6041762,-0.02935528;1.167149;0.3521127;-0.01507899;-0.5813652;-0.4711825;0.6631547
-0.1770714;1.69889;0.04475949;0.2491627;-0.1486817;0.1534913;0.944591,-0.2805482;1.069163;0.2995788;-0.3897367;0.2212148;0.6632196;0.5994239,-0.03965691;1.173497;0.359338;-0.01811714;-0.5876537;-0.4691808;0.6589419
-0.1842408;1.698102;0.04712783;0.2504463;-0.1487564;0.1561258;0.9438077,-0.2836989;1.074601;0.3060401;-0.3977112;0.2264325;0.6605413;0.5951801,-0.05040785;1.180082;0.3666548;-0.02069425;-0.5947998;-0.4660018;0.6546964
-0.1909661;1.697404;0.04981697;0.2523156;-0.1489557;0.1590645;0.9427872,-0.2846113;1.076461;0.307819;-0.4002843;0.2281571;0.6595389;0.5939069,-0.06100491;1.186342;0.3735933;-0.02305923;-0.6023446;-0.4616141;0.6508161
-0.1970126;1.696709;0.05245791;0.2541882;-0.149213;0.1617132;0.9417922,-0.2875904;1.08186;0.3140916;-0.4082756;0.2333868;0.656573;0.5897063,-0.06825997;1.19051;0.3782203;-0.02472967;-0.6075432;-0.4580688;0.6484232
-0.2030518;1.696137;0.05509257;0.2563071;-0.1494017;0.1641873;0.9407595,-0.2922556;1.088338;0.3221297;-0.4181167;0.2392163;0.6539586;0.5833456,-0.07459767;1.193979;0.3823701;-0.02633285;-0.6123196;-0.4544464;0.6464131
-0.2100621;1.695583;0.0577216;0.2586083;-0.1495807;0.1666892;0.9396607,-0.296131;1.093048;0.3281627;-0.4249977;0.2425429;0.6534138;0.5775814,-0.08507064;1.199432;0.3891322;-0.02876032;-0.6190324;-0.4488787;0.643801
-0.2161217;1.694948;0.06042357;0.2604941;-0.1498732;0.1690616;0.9386688,-0.299426;1.09459;0.3317453;-0.4288258;0.2440678;0.6538479;0.5736046,-0.09808978;1.206304;0.3972906;-0.03135174;-0.6259825;-0.4428024;0.6411622
-0.2215845;1.694223;0.06309545;0.2617283;-0.150234;0.1710977;0.9378985,-0.2995293;1.09471;0.3319383;-0.429038;0.2441759;0.6538196;0.5734322,-0.1071683;1.211233;0.4033403;-0.03305165;-0.6305347;-0.4391445;0.6391289
-0.2274277;1.693476;0.06587555;0.2627895;-0.1504523;0.172928;0.9372309,-0.3072439;1.10193;0.3437341;-0.4391559;0.2472563;0.657484;0.5601082,-0.1127463;1.214213;0.407127;-0.03409667;-0.6330509;-0.4372615;0.6378765
-0.2332679;1.692701;0.06869093;0.2633679;-0.1505714;0.1743457;0.9367867,-0.3116219;1.10521;0.3496145;-0.4439312;0.2484664;0.6594596;0.553446,-0.1217902;1.218981;0.4131925;-0.03605304;-0.6368592;-0.4344784;0.6358767
-0.2396717;1.691785;0.07156807;0.2637077;-0.1504802;0.1755282;0.9364849,-0.3156975;1.108131;0.355096;-0.4480403;0.2494644;0.6607998;0.5480613,-0.1300279;1.223251;0.418766;-0.03824201;-0.6399632;-0.4323899;0.6340533
-0.2457609;1.69094;0.07420892;0.2642464;-0.1500337;0.176758;0.9361733,-0.3195319;1.111019;0.3605637;-0.451815;0.2503147;0.6615055;0.5437061,-0.1369397;1.22709;0.423521;-0.04054595;-0.6423582;-0.4309704;0.6324528
-0.2515656;1.689995;0.07697181;0.2649863;-0.1495147;0.1781877;0.9357761,-0.3232782;1.114046;0.3660763;-0.455613;0.2511493;0.6617334;0.5398608,-0.1418438;1.229617;0.4270288;-0.0420277;-0.6435561;-0.430375;0.6315431
-0.257205;1.688966;0.0796725;0.265918;-0.1487495;0.1798004;0.9353251,-0.3259097;1.115578;0.3691899;-0.4580432;0.2518117;0.6618105;0.5373956,-0.1494122;1.233249;0.4323891;-0.04373721;-0.6445395;-0.4299902;0.6306857
-0.2626256;1.688058;0.08258642;0.2671056;-0.1475838;0.1817096;0.9348022,-0.3294666;1.117951;0.3737371;-0.4612135;0.2532078;0.6621702;0.5335715,-0.1545369;1.235456;0.4359399;-0.04438154;-0.6447241;-0.4299374;0.6304879
-0.2677542;1.68726;0.0853437;0.2682551;-0.1466082;0.18384;0.9342099,-0.3324944;1.120401;0.3784357;-0.464009;0.2554511;0.6631125;0.5288879,-0.1605418;1.238364;0.4405268;-0.04512796;-0.644901;-0.4297594;0.6303754
-0.2730467;1.686368;0.08811992;0.2692936;-0.145687;0.186056;0.9336163,-0.3346298;1.122092;0.3816622;-0.4657098;0.2575056;0.6640652;0.5251882,-0.1677419;1.241355;0.4453132;-0.04555899;-0.6449935;-0.4295451;0.6303957
-0.2792251;1.685164;0.09190175;0.2703654;-0.1448724;0.1886651;0.9329094,-0.3384003;1.123306;0.3855994;-0.4675825;0.2610596;0.6656004;0.5197987,-0.1741794;1.244105;0.4494681;-0.04580653;-0.6451564;-0.4293347;0.6303545
-0.2842284;1.684263;0.09476145;0.2713979;-0.1443428;0.191298;0.9321553,-0.3416997;1.125357;0.3901423;-0.4695721;0.2651048;0.6666326;0.514609,-0.1765748;1.245121;0.4509633;-0.04589444;-0.6452697;-0.4292378;0.6302981
-0.2889974;1.683343;0.09736222;0.2723636;-0.1439068;0.1937823;0.9314276,-0.3446602;1.127404;0.3943624;-0.4723709;0.2689943;0.6663428;0.5103871,-0.185151;1.248524;0.4568145;-0.04588396;-0.6458935;-0.4289407;0.6298621
-0.2935139;1.682374;0.09983663;0.2732608;-0.1434653;0.1958903;0.9307917,-0.3482169;1.128654;0.3983831;-0.4764858;0.2724646;0.6650233;0.506427,-0.191524;1.250874;0.4604734;-0.04560191;-0.6466265;-0.4287367;0.6292692
-0.2984067;1.681321;0.1026306;0.2743097;-0.1428749;0.1980382;0.9301193,-0.3502145;1.129562;0.401;-0.4796134;0.2742531;0.6640443;0.5037871,-0.1955835;1.252366;0.4627098;-0.04518662;-0.6473415;-0.4285969;0.6286587
-0.3033884;1.680121;0.1056291;0.2754995;-0.1422121;0.200171;0.9294124,-0.3532082;1.131007;0.4050675;-0.4846193;0.2763456;0.6630792;0.4991024,-0.2010348;1.254132;0.4656476;-0.04424854;-0.6489044;-0.4283223;0.6273
-0.3080059;1.679103;0.1082836;0.276713;-0.1415391;0.2022868;0.9286962,-0.3551356;1.131811;0.4075972;-0.4876836;0.2771653;0.6630083;0.4957461,-0.2060737;1.255962;0.4684843;-0.04308487;-0.6506523;-0.428216;0.6256407
-0.3123304;1.678166;0.110741;0.2778956;-0.1406911;0.2042196;0.9280487,-0.3595316;1.130823;0.4134579;-0.4935713;0.2781226;0.6641159;0.4878373,-0.21214;1.25798;0.4716204;-0.04193853;-0.652099;-0.4284152;0.6240741
-0.3173772;1.677068;0.1136461;0.278955;-0.1396353;0.2061578;0.9274616,-0.36148;1.130812;0.4161758;-0.4960968;0.2781767;0.6651572;0.4838096,-0.2138695;1.258553;0.4725843;-0.04160561;-0.6523861;-0.4285821;0.6236818
-0.3223081;1.675874;0.1164876;0.2796999;-0.1385376;0.2081195;0.9269637,-0.364402;1.130686;0.4204175;-0.4997665;0.2778847;0.6670911;0.4774965,-0.2204488;1.260444;0.4763693;-0.04020426;-0.6529468;-0.4297409;0.6223881
-0.3265603;1.674768;0.1189262;0.2804458;-0.1377802;0.2103867;0.9263391,-0.3673141;1.129849;0.4244882;-0.5033762;0.2770642;0.669289;0.4710628,-0.225519;1.261955;0.4792265;-0.03896612;-0.6526401;-0.4314024;0.6216388
-0.3307453;1.673685;0.1213386;0.2813641;-0.1371749;0.2129148;0.9255726,-0.3701453;1.128903;0.4287488;-0.5069423;0.275702;0.671327;0.4651,-0.2309299;1.26363;0.4823663;-0.037203;-0.6514705;-0.4345607;0.6207731
-0.3346564;1.672687;0.1236694;0.2824338;-0.1367246;0.2154706;0.9247215,-0.3701019;1.128893;0.4286657;-0.506874;0.2757116;0.6712977;0.4652111,-0.2343958;1.264703;0.4843988;-0.03591695;-0.6502324;-0.4372881;0.6202314
-0.3391039;1.67159;0.1265197;0.28343;-0.1362327;0.218196;0.9238499,-0.3744105;1.127439;0.4358516;-0.513317;0.2726371;0.6727253;0.4578375,-0.2375198;1.265217;0.4869043;-0.03376002;-0.6478453;-0.4420614;0.6194662
-0.343113;1.67051;0.1291394;0.2842333;-0.1359153;0.2208647;0.9230153,-0.3767518;1.126604;0.4398527;-0.5173273;0.2706306;0.6721584;0.4553402,-0.2423292;1.266233;0.4898179;-0.03127341;-0.6455759;-0.4463789;0.6188697
-0.3470029;1.669329;0.131583;0.2848884;-0.1355806;0.2234347;0.9222437,-0.3774696;1.126361;0.441126;-0.5185488;0.2700086;0.6718793;0.4547315,-0.2474648;1.267299;0.4926817;-0.02831333;-0.6438686;-0.4497801;0.6183279
-0.350706;1.668009;0.133847;0.2851718;-0.1350569;0.2257784;0.921662,-0.3803336;1.1256;0.4464713;-0.5229116;0.2677015;0.6710481;0.4523205,-0.2498329;1.267723;0.4941534;-0.02612536;-0.6431103;-0.4516038;0.6178842
-0.3543741;1.666637;0.1367375;0.2856227;-0.1343203;0.2278921;0.9211096,-0.3821672;1.12508;0.4503044;-0.5251034;0.2663;0.6710078;0.4506654,-0.2539476;1.268268;0.4965267;-0.02320666;-0.6427748;-0.4534343;0.6170085
-0.357925;1.665095;0.1398291;0.2860143;-0.1332997;0.22969;0.9206898,-0.3844179;1.121821;0.4548665;-0.5268617;0.2648143;0.6714479;0.4488294,-0.2586544;1.268786;0.4988463;-0.02137183;-0.6432676;-0.4541737;0.6160166
-0.3615139;1.663691;0.1421742;0.2865182;-0.1321694;0.2314711;0.9202498,-0.3864613;1.119887;0.4590023;-0.5285352;0.2631445;0.6720532;0.4469341,-0.2639381;1.269602;0.5012761;-0.02056846;-0.6438893;-0.4545175;0.6151402
-0.36539;1.66227;0.1445222;0.2873262;-0.1307858;0.2336362;0.9196482,-0.3883244;1.118229;0.4628504;-0.530317;0.2613835;0.672455;0.4452491,-0.2663938;1.269855;0.5030603;-0.02029333;-0.6442519;-0.4551598;0.6142941
-0.3691222;1.66099;0.1467949;0.2882764;-0.1296035;0.2362893;0.9188401,-0.3893419;1.116991;0.4649656;-0.5317326;0.260178;0.6725364;0.4441426,-0.268797;1.26968;0.5045948;-0.02016397;-0.6442105;-0.4559263;0.6137732
-0.3725993;1.659678;0.1492648;0.2892332;-0.1286658;0.2393445;0.9178799,-0.3907907;1.115798;0.4680771;-0.5341464;0.2585895;0.6723934;0.442387,-0.2728469;1.269422;0.5069641;-0.01986542;-0.6433967;-0.4578415;0.6132107
-0.3759452;1.658372;0.1518254;0.2903495;-0.1279282;0.2423692;0.9168363,-0.3921855;1.114906;0.4710107;-0.5370979;0.257431;0.6720078;0.4400689,-0.2773105;1.269426;0.509638;-0.0186973;-0.6411302;-0.4613311;0.6130059
-0.3792711;1.657142;0.1542146;0.2915511;-0.127404;0.2449952;0.9158295,-0.3931655;1.114305;0.4730503;-0.5395172;0.2569469;0.6716199;0.4379797,-0.2787697;1.269485;0.5114367;-0.01637999;-0.6378363;-0.4656473;0.6132448
-0.3825102;1.655865;0.1564786;0.2924238;-0.1269259;0.2470776;0.9150578,-0.3948197;1.112779;0.4760193;-0.5446511;0.2568816;0.6706535;0.4331177,-0.2823433;1.269988;0.5139017;-0.01307903;-0.63468;-0.4695729;0.6136054
-0.3854742;1.654544;0.1589634;0.2929806;-0.1263986;0.2490576;0.9144157,-0.3957162;1.11212;0.4776669;-0.5473288;0.2569728;0.6701911;0.4303953,-0.2851832;1.270339;0.515645;-0.01070277;-0.6331031;-0.4713901;0.6138871
-0.3877762;1.653023;0.1618037;0.2929427;-0.1260062;0.2505902;0.9140632,-0.3969466;1.111248;0.4800113;-0.550816;0.2568771;0.6698501;0.4265171,-0.2869069;1.270498;0.517325;-0.008051679;-0.6320944;-0.472378;0.6142075
-0.3905601;1.651499;0.1641399;0.2930735;-0.1256036;0.252068;0.9136703,-0.3979517;1.109897;0.4824253;-0.5536858;0.2563657;0.6701256;0.4226587,-0.2880839;1.270657;0.5180479;-0.007407401;-0.6320136;-0.4723969;0.6142843
-0.3935612;1.650168;0.1663651;0.293956;-0.1251137;0.2535103;0.9130548,-0.3989491;1.108625;0.4847928;-0.5554183;0.255579;0.6711959;0.4191491,-0.2937252;1.270769;0.5214474;-0.006456047;-0.6324579;-0.4716444;0.6144161
-0.396557;1.649057;0.1685174;0.2954227;-0.1246769;0.2552239;0.9121633,-0.3996217;1.107961;0.4862846;-0.5561188;0.2550452;0.6722286;0.4168841,-0.293855;1.270797;0.5215107;-0.006407708;-0.6324368;-0.4716612;0.6144254
-0.3992299;1.648013;0.1710385;0.2971157;-0.1244098;0.2570118;0.9111474,-0.4007057;1.107029;0.4884987;-0.5569736;0.254281;0.6740989;0.4131732,-0.2977197;1.269425;0.5249904;-0.006367136;-0.6327437;-0.4709715;0.6146388
-0.4016537;1.647053;0.1733489;0.2988782;-0.1243821;0.258629;0.9101165,-0.4018179;1.104968;0.4906305;-0.5577326;0.2536848;0.6759608;0.4094573,-0.2998751;1.269236;0.5263577;-0.00631668;-0.6327125;-0.4708319;0.6147783
-0.4043172;1.646007;0.1754018;0.3004131;-0.1243427;0.2600101;0.9092225,-0.4028275;1.103666;0.492488;-0.5585244;0.2531577;0.6774594;0.4062148,-0.3018558;1.269031;0.5275779;-0.00630343;-0.6326359;-0.470712;0.614949
-0.4068719;1.64498;0.1772704;0.3016483;-0.1242982;0.2611276;0.9084991,-0.4034531;1.102807;0.493758;-0.5591241;0.2526696;0.6782725;0.4043323,-0.304324;1.267825;0.529153;-0.005917497;-0.6320429;-0.4706466;0.6156125
