HEAD,HANDL,HANDR
-0.1363773;1.723672;-0.1340972;0.1433164;0.1436365;0.009093313;0.979156,-0.3667923;0.7953449;-0.05381003;0.3933517;0.3865527;0.5170503;0.6546071,-0.02801342;1.196017;0.03724735;0.1264973;-0.2014825;-0.5106901;0.8261954
-0.1333161;1.722598;-0.1300305;0.1468713;0.1547301;0.006194331;0.9769591,-0.3619039;0.7945427;-0.04266623;0.3955491;0.3905214;0.5148622;0.652649,-0.0221726;1.196227;0.03950658;0.116542;-0.1938456;-0.5131034;0.8279896
-0.1316546;1.721992;-0.1280795;0.148479;0.1602353;0.004821746;0.9758358,-0.3601758;0.79434;-0.03914516;0.3962671;0.3918497;0.514195;0.651943,-0.01930044;1.196622;0.04099261;0.1101281;-0.1885493;-0.5150298;0.828894
-0.1295475;1.721316;-0.1259203;0.1501913;0.1656477;0.003392085;0.9746753,-0.3582767;0.7941315;-0.03546693;0.3969951;0.3933146;0.5134683;0.6511903,-0.01775017;1.196875;0.04214429;0.1052753;-0.1844998;-0.5165853;0.8294677
-0.1274152;1.720584;-0.1238049;0.1520918;0.1708239;0.002208035;0.9734898,-0.3540378;0.7932267;-0.02867495;0.3982079;0.3964095;0.5118513;0.6498447,-0.01624773;1.197316;0.0441705;0.09766704;-0.1780997;-0.5191059;0.8302234
-0.1234654;1.719221;-0.1198169;0.1561628;0.1803198;0.0007956701;0.971132,-0.3471226;0.7923215;-0.01701488;0.3993692;0.4008645;0.5089679;0.6486629,-0.01073492;1.199568;0.04760228;0.0809364;-0.1632795;-0.5246202;0.8316026
-0.1188873;1.717519;-0.1158973;0.1604225;0.1890265;-0.0002183829;0.9687794,-0.3412696;0.7909818;-0.00754859;0.3997554;0.4032942;0.5067016;0.6486931,-0.008353916;1.201277;0.05059393;0.06658423;-0.1493392;-0.5296603;0.8323007
-0.1162705;1.716763;-0.1139191;0.1627907;0.1930074;-0.0006653087;0.9675985,-0.337432;0.7903295;-0.00205203;0.3999291;0.4042009;0.5053818;0.6490513,-0.005807467;1.201864;0.05201968;0.058651;-0.1409084;-0.5328161;0.8323534
-0.1138184;1.716243;-0.1120405;0.1649925;0.1967235;-0.00137324;0.9664758,-0.3353088;0.7897007;0.0009902075;0.4000478;0.4046318;0.5045137;0.6493848,-0.002100345;1.201921;0.05362317;0.05052587;-0.131838;-0.5359952;0.8323311
-0.1074922;1.714364;-0.1079355;0.1692785;0.204348;-0.003614943;0.964144,-0.328367;0.7892202;0.01018763;0.4005159;0.4054805;0.5017147;0.6507342,0.1294155;0.9481406;-0.0240254;0.03721368;-0.1157767;-0.5405452;0.8324794
-0.1038654;1.713649;-0.1056628;0.171323;0.2081185;-0.004989445;0.9629695,-0.3287625;0.7892259;0.01231549;0.4009066;0.4057474;0.5001453;0.6515348,0.1571647;0.9425449;-0.03307849;0.02984884;-0.1057356;-0.542473;0.8328578
-0.0997635;1.713155;-0.1031802;0.1732434;0.2118005;-0.006322792;0.9618146,-0.3292209;0.7887632;0.01502635;0.401466;0.4059412;0.4985376;0.6523013,0.1802067;0.9260027;-0.05343681;0.02278134;-0.09551901;-0.5438474;0.8334189
-0.09587613;1.712414;-0.1008752;0.1750978;0.2154725;-0.007778104;0.9606518,-0.3278518;0.788334;0.01808649;0.4021651;0.4060608;0.4970245;0.6529506,0.1855638;0.9242008;-0.05460104;0.01607749;-0.08605416;-0.5447332;0.8340275
-0.08688951;1.710944;-0.09647906;0.1789416;0.2225039;-0.01061403;0.9583107,-0.3248065;0.7868606;0.02255328;0.4034483;0.4062269;0.4947318;0.6537964,0.1928106;0.9207754;-0.06271397;0.005809098;-0.0718195;-0.5452384;0.8351786
-0.08258674;1.710544;-0.09437048;0.1809032;0.2258658;-0.01219016;0.9571364,-0.3221284;0.7864172;0.0250687;0.4039892;0.4063061;0.4937084;0.6541865,0.2039828;0.8912796;-0.06743986;0.0007247627;-0.06533025;-0.544901;0.8359511
-0.07451997;1.709455;-0.09030387;0.1842864;0.2323478;-0.01523769;0.9548931,-0.3173593;0.7857484;0.02924886;0.4043762;0.4063449;0.4926502;0.654721,0.2117224;0.8809473;-0.06837443;-0.006506905;-0.05732298;-0.5434566;0.8374526
-0.07019108;1.708662;-0.08831325;0.1858608;0.2353966;-0.01701168;0.9538107,-0.3142222;0.7850599;0.0317893;0.4043616;0.4063018;0.4923502;0.6549823,0.2158806;0.8801468;-0.06662026;-0.0101648;-0.05422699;-0.5419334;0.8386086
-0.06551395;1.708072;-0.08609507;0.1875848;0.2382626;-0.01873195;0.9527287,-0.3107423;0.7845509;0.03401736;0.4042148;0.406227;0.4922763;0.6551749,0.2192379;0.8788146;-0.06511587;-0.01336649;-0.0524596;-0.5401227;0.8398433
-0.06061845;1.707521;-0.08368978;0.1894001;0.241102;-0.02035789;0.9516213,-0.3062418;0.7840764;0.03620811;0.403975;0.4061392;0.4922764;0.655377,0.2234774;0.8783771;-0.06545312;-0.01685111;-0.051322;-0.5381301;0.8411291
-0.04935043;1.705636;-0.07857999;0.1933678;0.2464067;-0.02332132;0.9493939,-0.2979969;0.7828691;0.04013873;0.4015199;0.4056597;0.4931346;0.6565366,0.2294605;0.8760734;-0.06418744;-0.02170365;-0.05109625;-0.535193;0.8429037
-0.04362619;1.704757;-0.0757401;0.1955849;0.2487347;-0.02432767;0.9483068,-0.2918825;0.7823355;0.04298688;0.396484;0.4049884;0.4950423;0.6585727,0.2328334;0.8744425;-0.06305917;-0.0236772;-0.05149274;-0.5335416;0.8438728
-0.03780656;1.703848;-0.07287597;0.1977739;0.2509489;-0.02542727;0.94724,-0.2860796;0.7819497;0.04637635;0.3903772;0.4041365;0.4975342;0.6608623,0.2360481;0.8736672;-0.06161677;-0.02506034;-0.05212217;-0.5318965;0.8448322
-0.03195183;1.70272;-0.07007489;0.2000483;0.2528599;-0.02650658;0.946224,-0.2800172;0.7815276;0.04997716;0.3839368;0.4028197;0.5003415;0.6633154,0.2391108;0.8727266;-0.06009243;-0.02570571;-0.05297372;-0.5305696;0.8455939
-0.0258628;1.701579;-0.06722928;0.2025309;0.2544341;-0.02756884;0.9452431,-0.2760483;0.7809464;0.0522846;0.3794866;0.4015598;0.5023779;0.6650986,0.2423046;0.8719411;-0.05842971;-0.02614622;-0.05421742;-0.5291787;0.8463728
-0.01922525;1.700443;-0.06426947;0.2054159;0.2556067;-0.02864695;0.9442716,-0.2704518;0.7802279;0.05534137;0.3727182;0.3989924;0.5056633;0.6679752,0.2452989;0.8720163;-0.05693218;-0.02636135;-0.05601206;-0.5275735;0.8472509
-0.005641259;1.698204;-0.05849833;0.2117081;0.2572701;-0.03103315;0.9423528,-0.2582556;0.7787408;0.06141228;0.3575017;0.3909688;0.5135993;0.6749457,0.2501291;0.8722575;-0.05373089;-0.02685761;-0.06026908;-0.524261;0.8489975
0.009894088;1.695187;-0.05251162;0.2178673;0.2580994;-0.03298992;0.9406542,-0.2469529;0.7758704;0.06745529;0.3436701;0.3816244;0.5212103;0.6816109,0.255367;0.8728675;-0.04810614;-0.02846693;-0.06561354;-0.5207516;0.850707
0.01752651;1.693792;-0.04969533;0.220506;0.2582138;-0.03385391;0.9399769,-0.2321488;0.7755427;0.0800708;0.3354999;0.375192;0.5259412;0.6856067,0.2579269;0.8742421;-0.044965;-0.02961902;-0.06741513;-0.5196187;0.8512193
0.02503612;1.692397;-0.04686156;0.2230046;0.2583115;-0.03486395;0.9393235,-0.2264462;0.7746987;0.08391895;0.3275139;0.3684176;0.5306055;0.6895368,0.259718;0.8756199;-0.04267476;-0.03038394;-0.06821758;-0.5191315;0.8514256
0.04257116;1.688741;-0.03959813;0.2289229;0.2582456;-0.03734225;0.9378214,-0.2139183;0.7721369;0.0899443;0.315635;0.3569434;0.5373218;0.6958816,0.2659266;0.8802659;-0.03699086;-0.03212987;-0.06918164;-0.5184552;0.8516959
0.05109081;1.687277;-0.0362697;0.2318982;0.257597;-0.03812231;0.9372373,-0.2051128;0.7708021;0.09379344;0.3094935;0.34992;0.5406479;0.6996212,0.2688763;0.882902;-0.0335472;-0.03266507;-0.06918512;-0.5183308;0.851751
0.05961549;1.685728;-0.03305864;0.234556;0.2568462;-0.0385704;0.9367635,-0.1996957;0.7699522;0.09623419;0.3055629;0.3450221;0.5426594;0.7022192,0.2699284;0.883835;-0.03234509;-0.03283188;-0.06917033;-0.5182956;0.8517671
0.06809629;1.683777;-0.03013363;0.2365405;0.2556977;-0.03866125;0.936575,-0.1894986;0.7680091;0.1006799;0.2984497;0.3355644;0.5458189;0.7073939,0.2749048;0.8873563;-0.02859491;-0.03346695;-0.06898133;-0.5181882;0.8518232
0.07834208;1.681625;-0.02671562;0.2382206;0.2542066;-0.0383897;0.9365662,-0.1812071;0.7656717;0.1040896;0.2934701;0.328743;0.5475767;0.7113109,0.278917;0.8906086;-0.02560746;-0.0342969;-0.06891456;-0.517933;0.8519507
0.08779775;1.679928;-0.02353463;0.2400927;0.2526559;-0.03813022;0.9365184,-0.1750994;0.7645642;0.1064199;0.2907085;0.3248727;0.5482795;0.7136778,0.2826628;0.8939885;-0.02208157;-0.03602302;-0.06924073;-0.5171747;0.8523135
0.1067101;1.676811;-0.01722774;0.2441256;0.249116;-0.03739882;0.9364536,-0.1570299;0.7613499;0.1130809;0.2840722;0.3152584;0.5482627;0.7206408,0.2908507;0.8978816;-0.01797116;-0.0417511;-0.07221032;-0.5138987;0.8537861
0.1161294;1.67514;-0.01399992;0.2457198;0.2470208;-0.03678874;0.9366158,-0.1483707;0.7597285;0.1161099;0.2817867;0.3118722;0.5471052;0.7238839,0.2957982;0.9003346;-0.01597936;-0.04568738;-0.07508558;-0.5113321;0.8548768
0.1265231;1.67336;-0.01010068;0.2472332;0.2448552;-0.03610848;0.9368126,-0.1432367;0.7586513;0.117968;0.2806402;0.3103148;0.5461338;0.7257298,0.2987637;0.9019352;-0.01417867;-0.04776065;-0.07710661;-0.5096443;0.8555913
0.1370828;1.671725;-0.006427497;0.2485626;0.2423823;-0.03571042;0.9371191,-0.1355906;0.757038;0.1216179;0.2788718;0.3082923;0.5445457;0.7284616,0.3059796;0.904772;-0.01003389;-0.05062427;-0.08232816;-0.5058369;0.8571979
0.1470271;1.67038;-0.003026128;0.2504608;0.2398399;-0.03566653;0.9372695,-0.1276599;0.7558357;0.1263762;0.2773482;0.3069923;0.5431058;0.730664,0.3095212;0.9062177;-0.008706534;-0.05122995;-0.0855408;-0.5037638;0.8580678
0.1568403;1.669253;0.0003258958;0.2525505;0.2368322;-0.03573634;0.9374709,-0.1205052;0.7547518;0.1308397;0.2755966;0.3058932;0.5419359;0.7326536,0.3148246;0.9084734;-0.005649554;-0.05150273;-0.0916308;-0.5001064;0.8595609
0.1669897;1.668209;0.003756635;0.2550015;0.233556;-0.03570395;0.9376305,-0.1125196;0.7537997;0.1355675;0.2733686;0.3046202;0.540994;0.734712,0.3196973;0.9108156;-0.002147501;-0.05097587;-0.09861688;-0.4963094;0.8610187
0.1779091;1.667535;0.007519394;0.2577612;0.2296933;-0.03517166;0.9378503,-0.1088487;0.7534344;0.13742;0.2710901;0.3039146;0.5400542;0.7365375,0.3270748;0.9126682;1.965091E-05;-0.05037139;-0.1068366;-0.4923785;0.8623295
0.1990666;1.665568;0.01520719;0.2613133;0.2220313;-0.03222355;0.938818,-0.09059229;0.7529477;0.1477734;0.2639195;0.2996006;0.5394787;0.7413156,0.3357893;0.9160453;0.003981704;-0.05108878;-0.1176705;-0.4878461;0.8634523
0.208546;1.664481;0.01885668;0.2627071;0.2184228;-0.03113169;0.9393122,-0.07905393;0.7525102;0.1525976;0.2593179;0.2964625;0.5405439;0.7434222,0.3452947;0.9189806;0.008870605;-0.05540811;-0.126294;-0.4843802;0.8639188
0.2280707;1.662853;0.0277466;0.2668309;0.2114798;-0.03066522;0.9397538,-0.05532832;0.7857804;0.1569968;0.2481513;0.2877476;0.5453446;0.7471423,0.3605058;0.9224385;0.01364915;-0.06188475;-0.1353648;-0.4799657;0.8645691
0.2370971;1.662049;0.03150821;0.2691047;0.2081612;-0.03085071;0.9398403,-0.04767671;0.7968799;0.1583576;0.2444671;0.284181;0.5475703;0.7480934,0.3652943;0.9233215;0.01594801;-0.0618673;-0.1379942;-0.4788865;0.8647531
0.245924;1.661146;0.03512572;0.2713087;0.2045941;-0.03097441;0.9399859,-0.03483702;0.8154505;0.1601525;0.2392449;0.278098;0.5514881;0.749189,0.3730973;0.9239522;0.01893488;-0.05964157;-0.1419192;-0.4782132;0.8646469
0.2549876;1.660157;0.03887535;0.2734303;0.2007518;-0.03086864;0.9402031,-0.02199679;0.8345565;0.1614979;0.2359072;0.2726325;0.5554155;0.749355,0.3781377;0.9241219;0.0207132;-0.05720881;-0.1448231;-0.4783334;0.864263
0.2641315;1.658944;0.04293676;0.2748782;0.1969223;-0.03038037;0.9406065,-0.01314544;0.846689;0.1623168;0.2347796;0.269417;0.5581766;0.7488204,0.3852173;0.9246944;0.02307582;-0.05283903;-0.1491975;-0.479198;0.8633177
0.2822474;1.654967;0.05019507;0.2739366;0.1895599;-0.02740888;0.9424832,0.01250541;0.8798943;0.1650482;0.2371999;0.2659829;0.5658667;0.7434945,0.4006182;0.9259257;0.02879878;-0.04302439;-0.1587242;-0.4834994;0.8597581
0.2898218;1.652896;0.05327117;0.2738113;0.1857751;-0.02601028;0.9433125,0.02517003;0.8960589;0.1664143;0.2389652;0.2680172;0.5690678;0.739746,0.4080619;0.9263409;0.03144038;-0.03801124;-0.164253;-0.485975;0.8575572
0.2979881;1.650645;0.0568448;0.2744628;0.1813094;-0.02511504;0.9440161,0.03302869;0.9038056;0.1674477;0.2394625;0.2701549;0.5714076;0.736999,0.4155848;0.9268888;0.03458389;-0.03319372;-0.1713823;-0.4878863;0.8552738
0.3065369;1.648652;0.06066047;0.2762154;0.1764417;-0.02506793;0.9444284,0.04432267;0.9159082;0.1695102;0.2386674;0.2733346;0.5748885;0.7333683,0.4245595;0.9272202;0.03756732;-0.02948636;-0.1794566;-0.4893249;0.8529286
0.3142192;1.647097;0.06409395;0.2784764;0.1712261;-0.02498087;0.9447267,0.05589725;0.9273435;0.1718726;0.2360856;0.2751547;0.5789052;0.7303576,0.4301845;0.9275605;0.03944647;-0.0274303;-0.1854321;-0.4901202;0.8512607
0.3213787;1.645678;0.06730042;0.280503;0.1652268;-0.02464942;0.945204,0.06663315;0.937668;0.1747011;0.2318468;0.2746867;0.5831963;0.7284754,0.4381928;0.9281165;0.04258215;-0.02523409;-0.1939771;-0.4909232;0.8489586
0.3360263;1.642935;0.07494841;0.2842206;0.1527642;-0.02565203;0.9461626,0.09124146;0.96896;0.1858124;0.2190922;0.2663976;0.5924639;0.7280231,0.4557683;0.9284645;0.04972763;-0.02263914;-0.2085987;-0.4919926;0.8449363
0.3431976;1.64165;0.07896057;0.2860862;0.1469474;-0.02697421;0.9464849,0.09388737;0.9688339;0.1871724;0.2162939;0.2643301;0.5941017;0.7282786,0.4615922;0.9284769;0.0517186;-0.02190827;-0.2125819;-0.4921532;0.8438687
0.3498197;1.640036;0.08272451;0.2871601;0.1409456;-0.02805879;0.9470407,0.102103;0.9626544;0.1922333;0.2026753;0.2563962;0.6002329;0.7300028,0.4696091;0.9285346;0.05587307;-0.02079329;-0.217751;-0.491932;0.8427071
0.3558334;1.637859;0.08623746;0.2864026;0.1354345;-0.02846522;0.9480616,0.1087421;0.9585724;0.1958798;0.1893061;0.252232;0.6042435;0.7317322,0.4788472;0.9285918;0.05956921;-0.01963721;-0.2225532;-0.4910514;0.8419935
0.3616396;1.63533;0.08975115;0.2848166;0.1302797;-0.02872558;0.9492532,0.1155343;0.9547004;0.1990042;0.1731114;0.2497101;0.6079627;0.7335249,0.4873123;0.9287711;0.06327439;-0.01832344;-0.227485;-0.4894587;0.8416325
0.3733146;1.630806;0.098478;0.2842344;0.1197904;-0.03041496;0.9507555,0.123711;0.945336;0.2054175;0.1443323;0.2465327;0.6142156;0.7356148,0.4997765;0.9291797;0.07182991;-0.01626705;-0.2355475;-0.4852205;0.8419109
0.3783279;1.629212;0.1024469;0.2867598;0.1145332;-0.03188783;0.9505967,0.129053;0.9411168;0.2098842;0.1271559;0.2435654;0.6185654;0.7361278,0.5087164;0.9299893;0.07617731;-0.01537505;-0.2402524;-0.48209;0.8423964
0.383505;1.627474;0.1064459;0.2894025;0.1090709;-0.03319549;0.9503936,0.1322202;0.9383298;0.2128625;0.1168811;0.2409875;0.6214582;0.7362429,0.5159676;0.9308037;0.08130436;-0.01495461;-0.2443094;-0.4790724;0.8429585
0.3880986;1.625486;0.1100919;0.2910403;0.1040545;-0.033764;0.9504358,0.1370944;0.9343053;0.2170014;0.1027377;0.2361772;0.6259348;0.7361188,0.5204899;0.9314105;0.08541989;-0.01494151;-0.2468295;-0.4770801;0.8433543
0.3926846;1.623157;0.1139306;0.291831;0.09892564;-0.03356718;0.950748,0.1408956;0.9320873;0.2200556;0.09352867;0.2323634;0.6292755;0.7357119,0.5266323;0.9323332;0.09174228;-0.01545511;-0.2499951;-0.4744396;0.8439022
0.3976162;1.620809;0.1182776;0.2920988;0.09385627;-0.03305688;0.9511974,0.1477803;0.9279675;0.2260891;0.07805593;0.2255923;0.6358675;0.7339535,0.5349395;0.9324591;0.09618007;-0.01650092;-0.2527952;-0.4721761;0.8443176
0.4017108;1.618173;0.1221394;0.2916475;0.08935997;-0.03246243;0.9517893,0.1527956;0.9244316;0.2305022;0.06697229;0.2220788;0.6409212;0.731721,0.5407606;0.9330547;0.1023288;-0.01799084;-0.2554681;-0.4700437;0.8446724
0.4090208;1.612757;0.1298815;0.2915157;0.08099948;-0.03208559;0.9525903,0.1619365;0.9198323;0.2379841;0.05129406;0.2217125;0.6483862;0.7265038,0.5510123;0.9344818;0.1129696;-0.02194767;-0.2611971;-0.465846;0.845152
0.4126519;1.610636;0.1342308;0.293276;0.07703115;-0.03241432;0.952368,0.1675129;0.917691;0.2424568;0.04344459;0.2255548;0.651913;0.7226666,0.5562923;0.9351647;0.1187613;-0.0252229;-0.2652401;-0.4633113;0.8451948
0.4163368;1.60876;0.1390092;0.2954702;0.07348355;-0.03281019;0.9519565,0.1732099;0.9159328;0.2464109;0.03604673;0.2322959;0.654721;0.7183869,0.560755;0.9362583;0.1259235;-0.02913819;-0.2695483;-0.4608258;0.8450647
0.4194041;1.606833;0.1437182;0.2975972;0.07046104;-0.03262915;0.9515285,0.1790573;0.9147376;0.2503844;0.0296317;0.240873;0.6567793;0.713963,0.5645512;0.9373877;0.1329839;-0.03339979;-0.273595;-0.4587273;0.8447483
0.4219845;1.604538;0.1480595;0.298285;0.06798257;-0.03186955;0.9515192,0.1852028;0.9136974;0.2544416;0.02377452;0.2502416;0.6586537;0.7092173,0.5709421;0.9373853;0.1378269;-0.0380649;-0.2774412;-0.4569169;0.8442776
0.4246053;1.60171;0.1524221;0.2977566;0.06565044;-0.03078838;0.951884,0.1889481;0.9131445;0.2568528;0.02067779;0.2559459;0.6598605;0.7061504,0.5733904;0.9376088;0.142121;-0.04114117;-0.279672;-0.4559274;0.843932
0.4271616;1.598442;0.1574404;0.296663;0.06426268;-0.0292017;0.95237,0.1953577;0.9124808;0.2609783;0.0166969;0.2637139;0.6623483;0.7010499,0.5775169;0.9385424;0.1518684;-0.04757386;-0.2837364;-0.4542802;0.8431251
0.4289106;1.595241;0.1630349;0.2969036;0.06283625;-0.02711812;0.9524519,0.205926;0.9118772;0.2680889;0.01298909;0.2734321;0.6685833;0.6914207,0.5808185;0.9392846;0.1557522;-0.05057292;-0.2853237;-0.453788;0.8426799
0.4307906;1.592609;0.1680609;0.2986173;0.06085202;-0.02522005;0.952097,0.2081771;0.9117958;0.2696881;0.01237442;0.2755529;0.6701278;0.6890909,0.5832407;0.9404621;0.1630181;-0.05517158;-0.2874979;-0.4532436;0.841945
0.4326303;1.590505;0.1727563;0.3016983;0.05883505;-0.02408545;0.9512815,0.2147418;0.9124552;0.273717;0.01030174;0.2832983;0.6744279;0.6817499,0.5854146;0.9413761;0.170336;-0.05963402;-0.2893521;-0.4530011;0.8411357
0.4344372;1.588329;0.1783553;0.304908;0.0567759;-0.02332927;0.9504017,0.2194844;0.9131303;0.276672;0.007888898;0.2908966;0.6770942;0.6759145,0.5871127;0.9423565;0.1779773;-0.06440632;-0.2911831;-0.452987;0.8401589
0.4358407;1.586323;0.1832197;0.3079152;0.05548863;-0.02286432;0.949519,0.2287389;0.9142686;0.2816593;-0.0001900792;0.3116927;0.6811538;0.662478,0.591092;0.94344;0.1834576;-0.06939648;-0.2929001;-0.4533738;0.8389553
0.4372783;1.584195;0.1876548;0.3099325;0.05430324;-0.02153797;0.9489622,0.2332719;0.9153021;0.2838476;-0.00526616;0.3237467;0.6828715;0.6548641,0.5921466;0.9442137;0.1880315;-0.07292938;-0.2939519;-0.4538004;0.8380566
0.4396744;1.579743;0.1970081;0.3124791;0.05250923;-0.01837121;0.9482943,0.2473336;0.9211851;0.2892864;-0.01874492;0.3574729;0.6894135;0.6297387,0.5931104;0.9470097;0.2037501;-0.08512462;-0.2965126;-0.456551;0.8345031
0.440637;1.577155;0.2018615;0.3126144;0.0519402;-0.01735936;0.9483002,0.2546488;0.9241383;0.2926781;-0.02302437;0.3693851;0.6943347;0.6171902,0.5949416;0.9477439;0.207806;-0.08917691;-0.2972039;-0.4579123;0.8330869
0.4413377;1.574189;0.206798;0.311879;0.05219325;-0.01677151;0.948539,0.2605147;0.9261252;0.2960953;-0.02590588;0.3764904;0.7005538;0.605647,0.5963639;0.949411;0.2163424;-0.09606516;-0.2985052;-0.460613;0.8303626
0.4418775;1.571383;0.2122121;0.311885;0.05268097;-0.01635067;0.9485174,0.2647586;0.9272045;0.2988182;-0.02764395;0.3794554;0.7053097;0.5981535,0.5963786;0.9504449;0.2212247;-0.09908584;-0.299251;-0.4619181;0.829013
0.442394;1.56882;0.2175302;0.312546;0.05334384;-0.01576038;0.9482727,0.2669049;0.9278055;0.3001918;-0.02844513;0.3803345;0.7076613;0.5947705,0.5975175;0.9521858;0.2271715;-0.1030982;-0.3005821;-0.4637799;0.8270002
0.4424691;1.566128;0.2227084;0.3137979;0.05376045;-0.01449813;0.9478558,0.2778668;0.9310485;0.3079673;-0.03335013;0.3832982;0.7186846;0.5791915,0.598123;0.9542845;0.2334022;-0.1075448;-0.3025068;-0.4652754;0.8248894
0.4426478;1.563414;0.2281362;0.3152297;0.05336495;-0.01299742;0.9474247,0.2820288;0.9323718;0.3110733;-0.03580701;0.3847526;0.7217035;0.5743061,0.5979739;0.9556667;0.2376338;-0.1107107;-0.3039978;-0.465921;0.823557
0.4433884;1.560779;0.2325617;0.3166604;0.05197962;-0.01138838;0.9470452,0.2870313;0.9321097;0.3151832;-0.04087853;0.3894029;0.7247574;0.5669402,0.5972846;0.9578185;0.2444925;-0.1166061;-0.3064948;-0.4667407;0.8213509
0.4445849;1.557886;0.2364021;0.3177339;0.04955762;-0.009939172;0.9468318,0.2929775;0.9331297;0.3191065;-0.04686384;0.3965238;0.725466;0.5605994,0.5983081;0.9591331;0.2489259;-0.1230888;-0.3086416;-0.4676627;0.8190733
0.4452608;1.554828;0.2405936;0.3187372;0.04749817;-0.008770922;0.9466116,0.299179;0.9343979;0.3230957;-0.05309851;0.405189;0.7254079;0.5538824,0.599157;0.9596862;0.2541465;-0.1302661;-0.3101493;-0.4691215;0.8165558
