HEAD,HANDL,HANDR
-0.07440151;1.73264;-0.02903846;0.13748;-0.02800805;0.02433682;0.9898093,-0.3129412;0.9029224;0.1155759;0.3308321;0.4690049;0.4550565;0.6808142,0.1643866;1.052794;0.1383877;0.2497339;-0.274133;-0.5965002;0.7118086
-0.0742051;1.732689;-0.02892959;0.1378505;-0.02891625;0.02457599;0.9897258,-0.3129331;0.9029381;0.1155623;0.3308424;0.4689266;0.4550725;0.6808525,0.1643897;1.052816;0.1383661;0.2497165;-0.2741019;-0.5964737;0.7118491
-0.07396857;1.732678;-0.02883299;0.1380722;-0.03023556;0.02470041;0.9896524,-0.3129228;0.9029544;0.1155438;0.3308343;0.4688751;0.4550737;0.6808912,0.1643981;1.052851;0.1383306;0.2496934;-0.2740642;-0.5964339;0.7119049
-0.07394622;1.732664;-0.02872048;0.1383268;-0.03182215;0.02474899;0.9895658,-0.3129148;0.9029657;0.1155279;0.3308162;0.4688624;0.4550645;0.6809149,0.1644126;1.052892;0.1382909;0.249678;-0.2740462;-0.59639;0.7119541
-0.07406765;1.732639;-0.02854699;0.1386063;-0.03360834;0.02493924;0.9894629,-0.3128805;0.9030036;0.1154519;0.3307608;0.4688621;0.4550241;0.680969,0.1644252;1.05292;0.1382625;0.2496651;-0.2740328;-0.5963587;0.7119899
-0.07413733;1.732639;-0.02822089;0.1389878;-0.03558611;0.02518187;0.989334,-0.3128318;0.9030313;0.1153407;0.3304991;0.4689224;0.4548198;0.6811909,0.1644496;1.052964;0.1382196;0.2496459;-0.274021;-0.5963049;0.7120463
-0.07433578;1.732658;-0.02777954;0.1394341;-0.03755818;0.02555638;0.9891888,-0.312778;0.9030311;0.1152115;0.3299295;0.4689986;0.4544322;0.6816733,0.1644666;1.052993;0.1381936;0.2496313;-0.2740153;-0.5962656;0.7120866
-0.07460793;1.732684;-0.02737596;0.1399596;-0.03979854;0.02611132;0.9890125,-0.3125743;0.9029905;0.1148941;0.3271748;0.4682357;0.4534995;0.6841419,0.1645014;1.053052;0.1381648;0.2495938;-0.2740119;-0.5961896;0.7121647
-0.07501238;1.732795;-0.02700701;0.1407179;-0.04185358;0.02681268;0.9888012,-0.3123994;0.902958;0.1147234;0.323333;0.466043;0.4537316;0.6873044,0.164526;1.053095;0.1381546;0.2495566;-0.2740105;-0.5961462;0.7122146
-0.07536707;1.732843;-0.02643771;0.141358;-0.0441192;0.02736224;0.9885964,-0.312323;0.9029508;0.1146686;0.3200157;0.4639307;0.4545527;0.6897391,0.1645405;1.053123;0.1381505;0.2495277;-0.274007;-0.596125;0.7122437
-0.07573664;1.732884;-0.02573425;0.1419574;-0.04708476;0.02794736;0.9883573,-0.3122848;0.9029467;0.1145287;0.3118379;0.4589625;0.4574858;0.6948506,0.164536;1.053153;0.1381466;0.2492995;-0.2737269;-0.5961449;0.7124147
-0.07640621;1.732979;-0.02460767;0.143586;-0.05374611;0.02860041;0.9877633,-0.3126592;0.9030821;0.1145154;0.3024462;0.4554452;0.4612794;0.698797,0.1645772;1.053265;0.1381705;0.2489436;-0.2735013;-0.5961455;0.7126252
-0.07727349;1.732774;-0.02298684;0.1460335;-0.0608724;0.029256;0.9869716,-0.3133679;0.9033366;0.1142927;0.2865226;0.4508553;0.4673779;0.7044091,0.164596;1.053354;0.1382383;0.2474744;-0.2719619;-0.5964191;0.7134966
-0.07786329;1.732702;-0.02232105;0.1473757;-0.06434307;0.02976581;0.9865366,-0.313743;0.90348;0.1141303;0.2769982;0.4480255;0.4708267;0.7077199,0.1646129;1.053384;0.1382737;0.2466918;-0.27113;-0.5966083;0.713926
-0.07853305;1.732639;-0.02163437;0.1487057;-0.06776816;0.03028705;0.9860917,-0.3141035;0.9036509;0.1140506;0.2668675;0.4442281;0.4748088;0.7113365,0.1646672;1.053439;0.1383478;0.2451053;-0.2694792;-0.597077;0.7147052
-0.07920428;1.732483;-0.02074698;0.1500019;-0.07139021;0.03079266;0.985624,-0.314346;0.903789;0.1140821;0.2600634;0.4411448;0.4778122;0.7137604,0.1647042;1.053466;0.1383861;0.2443451;-0.268709;-0.597341;0.7150348
-0.07997724;1.73238;-0.01989536;0.1514863;-0.07515749;0.03129919;0.9851009,-0.3147616;0.9040162;0.1141901;0.2489069;0.435543;0.4831384;0.7175828,0.1647549;1.053503;0.1384467;0.2432304;-0.2675354;-0.5977284;0.7155311
-0.0807614;1.732374;-0.01906981;0.1532158;-0.07904945;0.03181617;0.984512,-0.3152357;0.9042591;0.1143339;0.2371778;0.4294981;0.4888355;0.7213306,0.1647924;1.053537;0.1385109;0.2422239;-0.2664005;-0.5980383;0.7160368
-0.08225597;1.732332;-0.01713091;0.1567993;-0.08716846;0.03265216;0.9832342,-0.3162045;0.9046469;0.1144133;0.2149841;0.419099;0.4988227;0.7275395,0.1648304;1.053585;0.1386081;0.2406781;-0.2646151;-0.5983983;0.7169187
-0.0831463;1.732279;-0.01621288;0.1586486;-0.09114584;0.032988;0.9825655,-0.3168478;0.9048361;0.1142422;0.2001978;0.4134973;0.5042707;0.7311988,0.1648404;1.053609;0.1386516;0.2398329;-0.2636942;-0.598502;0.7174545
-0.08528354;1.732137;-0.01445518;0.1623282;-0.09864504;0.03435699;0.9811923,-0.3177825;0.905005;0.1134434;0.1728813;0.4054028;0.5109939;0.7380013,0.1648349;1.053644;0.1387053;0.2385307;-0.2623364;-0.5985063;0.7183822
-0.08659201;1.731954;-0.01334985;0.1641848;-0.1023456;0.03500579;0.9804812,-0.3181734;0.9050022;0.1126824;0.1549787;0.400996;0.5133118;0.7427617,0.1648162;1.053662;0.1387304;0.2378281;-0.2616041;-0.5984074;0.7189644
-0.08787157;1.731682;-0.01220709;0.1657609;-0.105837;0.0355317;0.9798262,-0.3183669;0.9049673;0.1121079;0.1424556;0.3979617;0.5143462;0.7461775,0.1647811;1.053676;0.1387488;0.2371567;-0.260902;-0.5982131;0.7196028
-0.08923871;1.73149;-0.01115503;0.1672836;-0.1093254;0.03615097;0.9791616,-0.3186907;0.9049566;0.1111678;0.1175059;0.3903552;0.5166889;0.7528929,0.1647298;1.053687;0.1387657;0.2365238;-0.2601985;-0.597931;0.7202998
-0.09048748;1.731313;-0.0101722;0.1687182;-0.1128331;0.03667907;0.9784976,-0.3188523;0.9050016;0.1108546;0.1054339;0.3856657;0.5182491;0.7560182,0.1646877;1.053693;0.1387775;0.2361242;-0.2597197;-0.5977011;0.7207943
-0.09206498;1.731089;-0.008918136;0.1703564;-0.1166388;0.03722757;0.9777465,-0.3190924;0.9050896;0.1104857;0.08782697;0.3781276;0.5206504;0.7604138,0.1646158;1.053697;0.1387953;0.2355778;-0.2590185;-0.5973048;0.7215536
-0.09384109;1.730883;-0.007564917;0.1723018;-0.1204425;0.03790998;0.9769179,-0.3192466;0.9051263;0.1102235;0.07640238;0.3733791;0.5218922;0.7631377,0.1645388;1.053698;0.1388125;0.2350958;-0.2583598;-0.5968654;0.7223102
-0.09538966;1.730815;-0.006430589;0.1746686;-0.1239389;0.03850537;0.9760366,-0.3194544;0.9050872;0.1095292;0.05388564;0.3650296;0.5228558;0.7684214,0.1644616;1.053697;0.1388312;0.2346935;-0.2577529;-0.5964165;0.7230283
-0.09683909;1.730777;-0.005430467;0.1769879;-0.1271461;0.03914238;0.9751805,-0.3194871;0.9049996;0.1090773;0.04270563;0.3615151;0.5224497;0.7710574,0.1644112;1.053696;0.1388467;0.2344741;-0.2573774;-0.5961281;0.7234709
-0.09838477;1.730532;-0.004337639;0.1792633;-0.1304271;0.03961663;0.9743121,-0.3195587;0.9048109;0.1083624;0.02604014;0.3570706;0.5212423;0.7746799,0.16435;1.053693;0.1388848;0.2342882;-0.2570146;-0.5958451;0.723893
-0.100042;1.730127;-0.003351383;0.1810794;-0.1334046;0.03995835;0.9735588,-0.3177534;1.029143;0.2086205;0.009963743;0.3538263;0.5196439;0.7776104,0.1639834;1.05368;0.1395243;0.2339676;-0.2562428;-0.5952461;0.7247627
-0.1016751;1.7299;-0.002346814;0.1827651;-0.1364105;0.04038051;0.9728096,-0.3197344;1.041218;0.2185556;-0.005758569;0.3508244;0.5180588;0.7800667,0.1633232;1.05366;0.1405492;0.2337507;-0.255565;-0.5947621;0.7254689
-0.1033674;1.72969;-0.00131432;0.1843139;-0.1393433;0.04068797;0.9720887,-0.3269333;1.039018;0.2329568;-0.02070422;0.3485739;0.5159143;0.7822405,0.1621796;1.053635;0.141443;0.233555;-0.2547793;-0.5942678;0.7262131
-0.1054108;1.729331;0.0001665279;0.1859988;-0.1424113;0.04105875;0.9713072,-0.329491;1.04353;0.2389998;-0.03017024;0.347388;0.5144935;0.7833951,0.1612077;1.053615;0.141983;0.2334306;-0.2541937;-0.5939391;0.726727
-0.1077681;1.728785;0.001878604;0.1876078;-0.1454633;0.04159809;0.9705222,-0.3330122;1.047385;0.2473411;-0.04426116;0.3463329;0.5121142;0.7847506,0.1593843;1.053583;0.1430866;0.2332811;-0.2533067;-0.5935001;0.727443
-0.1096777;1.728458;0.003150895;0.189314;-0.1483538;0.04229131;0.969723,-0.3366729;1.055613;0.2559439;-0.05814233;0.3457742;0.5098487;0.785566,0.1577719;1.053557;0.1441009;0.2332074;-0.2527127;-0.5932301;0.7278932
-0.1115016;1.728257;0.00433372;0.1913068;-0.151247;0.04290013;0.9688579,-0.3425356;1.048298;0.2638718;-0.07162426;0.3456788;0.5076547;0.7859153,0.1554294;1.053502;0.1455006;0.2331528;-0.2516237;-0.5927181;0.7287048
-0.1133558;1.728095;0.005534694;0.1934437;-0.1541029;0.04355741;0.9679538,-0.3455194;1.048069;0.2693324;-0.08062366;0.345699;0.5062705;0.7859277,0.1542887;1.053472;0.1461317;0.2331628;-0.2510936;-0.5924354;0.7291142
-0.115873;1.727796;0.006932989;0.1957579;-0.1569153;0.04415316;0.9670093,-0.3498429;1.051072;0.2776004;-0.094216;0.345611;0.5043642;0.7856801,0.15253;1.053423;0.1470958;0.2332217;-0.2503746;-0.5919747;0.7297165
-0.1181539;1.727503;0.008292675;0.1978703;-0.1596111;0.04481787;0.9661072,-0.3557986;1.048265;0.2814523;-0.1074802;0.3450639;0.5027474;0.7852539,0.1500567;1.053364;0.1482374;0.2332966;-0.2496766;-0.591417;0.7303836
-0.1201097;1.727239;0.009455949;0.1995385;-0.1618193;0.04546098;0.9653664,-0.3589289;1.048297;0.2859923;-0.1162311;0.344401;0.5017744;0.7849209,0.1480242;1.053292;0.1492631;0.2333686;-0.2489905;-0.5907418;0.7311409
-0.1224436;1.726757;0.01096934;0.2013458;-0.1639919;0.0462315;0.9645876,-0.3649291;1.052693;0.2954173;-0.133623;0.3425609;0.5000423;0.7840629,0.146072;1.053213;0.1502421;0.2334248;-0.2483844;-0.5900173;0.7319137
-0.1248263;1.726021;0.01263668;0.2029821;-0.1658604;0.0470228;0.9638867,-0.3679707;1.057389;0.3012359;-0.1424115;0.3417216;0.4991229;0.7834677,0.1447398;1.053156;0.1509684;0.2334629;-0.2480476;-0.5895476;0.7323941
-0.1272021;1.725471;0.01414719;0.2045269;-0.1678041;0.04798121;0.9631762,-0.3720924;1.062859;0.3089324;-0.1555417;0.3410602;0.497449;0.782323,0.1423379;1.052969;0.1524535;0.2335246;-0.2476109;-0.5888786;0.7330602
-0.1293359;1.725107;0.01546493;0.2059514;-0.1698754;0.0488765;0.9624643,-0.376308;1.068021;0.3159899;-0.1689127;0.3411403;0.4956248;0.7806715,0.1402239;1.052702;0.1536375;0.2336056;-0.2472163;-0.5882736;0.733653
-0.1315547;1.724478;0.01701376;0.2073656;-0.1722327;0.04968605;0.9616999,-0.3805214;1.073107;0.32271;-0.1823906;0.3416028;0.4943361;0.77825,0.1381377;1.052439;0.1547371;0.2337029;-0.2467791;-0.5877088;0.7342217
-0.1338161;1.723751;0.01857183;0.2087605;-0.1746015;0.05050581;0.960928,-0.3834211;1.076414;0.3271357;-0.1913015;0.342005;0.4940239;0.7761294,0.1366891;1.052249;0.1555517;0.2337496;-0.2464302;-0.5873387;0.73462
-0.1360214;1.72332;0.0199491;0.2104111;-0.1766683;0.05125671;0.9601501,-0.387652;1.081363;0.3336157;-0.2041608;0.3426254;0.4943779;0.7723449,0.1342807;1.051696;0.1570061;0.2337648;-0.2457719;-0.5867792;0.7352825
-0.1382737;1.723037;0.02123313;0.2122476;-0.1784136;0.05205655;0.9593799,-0.3919298;1.086221;0.3401019;-0.2165494;0.3433232;0.4951891;0.7681298,0.1321319;1.05123;0.1582887;0.2336806;-0.2449371;-0.5862249;0.7360296
-0.1409302;1.722546;0.02284261;0.214307;-0.1798338;0.05287888;0.9586116,-0.3961596;1.09096;0.3464526;-0.2278258;0.3442221;0.4958373;0.7640367,0.1306986;1.050963;0.159105;0.2335645;-0.2443473;-0.5859044;0.7365175
-0.1437836;1.722071;0.02443857;0.2165258;-0.1808946;0.05378309;0.9578628,-0.3988711;1.094022;0.3505258;-0.2345484;0.3449826;0.4959539;0.7615798,0.12741;1.050407;0.1609386;0.233221;-0.2432053;-0.5854146;0.7373933
-0.1461544;1.721763;0.02575398;0.2183821;-0.1820566;0.05460465;0.9571745,-0.4016124;1.09717;0.3547599;-0.2410931;0.345954;0.4956408;0.7592959,0.1264958;1.050221;0.1614624;0.2331164;-0.2429021;-0.5853019;0.7376159
-0.1485012;1.721442;0.02700349;0.2198708;-0.1831129;0.05543984;0.956584,-0.4066834;1.103267;0.3628129;-0.2528585;0.3488487;0.492906;0.7559172,0.123387;1.049662;0.1632484;0.2326537;-0.2416237;-0.5849464;0.7384633
-0.1508711;1.721038;0.02832769;0.221069;-0.1843583;0.05639502;0.9560126,-0.4100554;1.108527;0.3683161;-0.2614171;0.3519489;0.4888126;0.7542249,0.1218749;1.049443;0.1640327;0.2323815;-0.24085;-0.5847781;0.7389348
-0.1535787;1.7203;0.02999111;0.2219213;-0.1858181;0.05752662;0.955465,-0.4122472;1.111748;0.3718915;-0.2666765;0.3541557;0.4854667;0.7535115,0.1187513;1.049045;0.1656604;0.231728;-0.2389851;-0.5844191;0.7400289
-0.155997;1.71971;0.03142679;0.2226751;-0.1873103;0.05861761;0.9549317,-0.4154171;1.116453;0.3771246;-0.2741431;0.3573993;0.4800897;0.7527451,0.1169385;1.048769;0.1666478;0.2313574;-0.237919;-0.5842258;0.7406406
-0.1584029;1.719306;0.03278715;0.2237499;-0.188696;0.05968503;0.9543414,-0.4185345;1.121059;0.3823788;-0.2812583;0.3603819;0.4749103;0.7519833,0.1143758;1.048275;0.1681589;0.2307406;-0.2361736;-0.5838895;0.7416561
-0.1609317;1.718964;0.03433479;0.2252973;-0.1898667;0.06055591;0.9536901,-0.4212269;1.126386;0.3869887;-0.2882114;0.3629768;0.470389;0.7509435,0.111993;1.047847;0.1695471;0.2300278;-0.2342779;-0.5835021;0.742783
-0.1635427;1.718543;0.03605825;0.2269202;-0.1909001;0.06132515;0.9530497,-0.4240116;1.131075;0.3917844;-0.2948214;0.3652491;0.4668677;0.7494718,0.1096661;1.047451;0.1709281;0.2291634;-0.2322079;-0.5831075;0.744009
-0.1661371;1.718246;0.03758825;0.2286011;-0.1918862;0.06192807;0.9524107,-0.4258367;1.134164;0.395017;-0.2991902;0.3666554;0.4649539;0.7482426,0.1080931;1.047145;0.1719912;0.2284751;-0.2307189;-0.5828593;0.7448779
-0.1684991;1.717953;0.03885215;0.2298318;-0.1926824;0.06235894;0.9519255,-0.4283245;1.138587;0.3992962;-0.305327;0.3683947;0.4628045;0.7462391,0.1055018;1.046664;0.1736018;0.22731;-0.2284409;-0.5825607;0.746169
-0.1711688;1.717521;0.0402335;0.2308348;-0.1933559;0.06269153;0.9515243,-0.4308817;1.142948;0.4037743;-0.3113278;0.3698775;0.4609374;0.744179,0.1031089;1.046293;0.1750089;0.2259765;-0.2260495;-0.5823488;0.7474664
-0.1739925;1.717007;0.04171009;0.2316682;-0.1940024;0.06325982;0.9511525,-0.432587;1.14581;0.4067565;-0.3153023;0.3706926;0.4597248;0.7428491,0.1006341;1.045965;0.1763583;0.2245217;-0.2235422;-0.5822119;0.7487646
-0.1765923;1.716615;0.04319572;0.2325359;-0.1947397;0.06398596;0.9507415,-0.4359284;1.151325;0.4125762;-0.3234614;0.371822;0.4574524;0.7401747,0.09764979;1.045529;0.177909;0.2229871;-0.2208615;-0.5821475;0.7500675
-0.1789101;1.716252;0.04452161;0.2332821;-0.1953845;0.06473429;0.9503757,-0.4373738;1.153584;0.4148589;-0.3276404;0.3722393;0.4566679;0.7386096,0.09585343;1.045254;0.1789234;0.2219106;-0.2188971;-0.5821452;0.7509641
-0.181614;1.715856;0.04590234;0.234044;-0.1958346;0.06556466;0.9500387,-0.4397123;1.156988;0.4187591;-0.3336976;0.372747;0.4561641;0.7359483,0.09337298;1.04489;0.1804187;0.2202239;-0.2156886;-0.5822393;0.7523147
-0.1845191;1.715465;0.04741289;0.2349992;-0.1962942;0.0664148;0.9496489,-0.4420493;1.160333;0.422884;-0.339275;0.3730899;0.4564703;0.7330288,0.09088417;1.044544;0.1819321;0.2184252;-0.212182;-0.582391;0.7537175
-0.186829;1.715151;0.04869033;0.2360238;-0.1965554;0.06705522;0.9492958,-0.4439352;1.164047;0.4261034;-0.3438834;0.3733154;0.4576048;0.7300532,0.08793207;1.044178;0.1835693;0.2165923;-0.2086754;-0.5825837;0.7550753
-0.1893399;1.714861;0.05005663;0.2373856;-0.1966698;0.06779359;0.94888,-0.445825;1.167655;0.4293611;-0.3473571;0.373444;0.4595226;0.7271324,0.08623679;1.043943;0.1846239;0.2153844;-0.2064294;-0.5827195;0.7559329
-0.1916463;1.714576;0.05133714;0.2386403;-0.1967791;0.06841065;0.9484982,-0.4472366;1.170095;0.4318595;-0.3493397;0.3736034;0.4608681;0.7252468,0.08380312;1.043595;0.1861679;0.2135654;-0.203132;-0.5829074;0.7571964
-0.1944935;1.714118;0.0528528;0.2398484;-0.1966966;0.0691676;0.9481556,-0.4492243;1.173848;0.4354592;-0.3524279;0.3745073;0.4616897;0.7227596,0.08142354;1.043259;0.1876709;0.2118887;-0.2000189;-0.583055;0.7583815
-0.1995674;1.713363;0.0556858;0.2418095;-0.1965117;0.07095655;0.9475635,-0.4514788;1.181193;0.4392443;-0.3608013;0.3793559;0.4563147;0.7195057,0.07596044;1.042428;0.1909345;0.2088531;-0.1938751;-0.5833153;0.7606156
-0.2019588;1.712956;0.05694433;0.2424101;-0.196332;0.07195953;0.9473716,-0.4526502;1.185306;0.441338;-0.368078;0.384407;0.4496587;0.7173262,0.07428844;1.042168;0.191961;0.2078432;-0.1917804;-0.5833863;0.7613685
-0.2056924;1.711895;0.05849251;0.242838;-0.1958902;0.07288481;0.9472827,-0.4538163;1.189022;0.4431971;-0.375865;0.390351;0.4427614;0.7143626,0.07187812;1.041815;0.1934549;0.2064329;-0.188887;-0.58345;0.7624259
-0.2084648;1.711201;0.05986564;0.2433361;-0.1956279;0.07357521;0.9471557,-0.455221;1.191585;0.4450822;-0.3827842;0.3961262;0.4371487;0.7109581,0.068591;1.041223;0.1950902;0.2050926;-0.1860404;-0.5834416;0.7634932
-0.2105564;1.710768;0.0609969;0.2438588;-0.1953811;0.07396582;0.9470418,-0.4566837;1.193556;0.4472842;-0.3882057;0.4007721;0.4331975;0.7078262,0.06207441;1.040483;0.2025627;0.2039429;-0.1834477;-0.5833908;0.7644669
-0.2126611;1.710415;0.06216079;0.2446597;-0.1951381;0.07423292;0.9468644,-0.4579611;1.19594;0.4498222;-0.3916827;0.4031992;0.4311157;0.7058004,0.05575648;1.039986;0.2091786;0.2029713;-0.1810651;-0.583303;0.7653599
-0.2152897;1.709868;0.06339468;0.2456047;-0.1947143;0.07454529;0.9466825,-0.4588314;1.197577;0.4517612;-0.3931902;0.4035786;0.43062;0.7050477,0.05429701;1.039694;0.2097708;0.2023931;-0.1795308;-0.583222;0.765936
-0.2176058;1.709463;0.06454585;0.2466889;-0.1943615;0.07495558;0.9464406,-0.4607907;1.197969;0.4547142;-0.3943445;0.4026325;0.4309848;0.7047209,0.05161242;1.039229;0.2113608;0.2017046;-0.177516;-0.5830915;0.7666863
-0.2196955;1.709207;0.06555378;0.2478334;-0.1938723;0.07579841;0.9461748,-0.4625312;1.19896;0.4579498;-0.3947213;0.4016064;0.4315265;0.7047639,0.04883466;1.038681;0.2129131;0.2011267;-0.175635;-0.5829493;0.7673791
-0.2218818;1.708881;0.06661303;0.248804;-0.1935225;0.07699131;0.9458954,-0.4641373;1.200212;0.4611734;-0.3949595;0.4005723;0.4320847;0.7048771,0.04651847;1.038244;0.2142313;0.2006357;-0.1739016;-0.5827652;0.7680418
-0.2244737;1.708318;0.06777795;0.2495411;-0.1932003;0.0780387;0.9456812,-0.4652603;1.200563;0.4627853;-0.3951502;0.3998434;0.4324169;0.7049803,0.04420821;1.037857;0.2154649;0.2002025;-0.1723093;-0.5825434;0.7686819
-0.2265512;1.707798;0.06874585;0.2501003;-0.1929916;0.07883397;0.9455101,-0.4669152;1.201055;0.4654196;-0.3955545;0.3988922;0.4325768;0.7051942,0.042328;1.037554;0.2163897;0.1999579;-0.1713459;-0.5823846;0.7690811
-0.2284417;1.707422;0.06972867;0.2509242;-0.1928425;0.0795075;0.9452658,-0.4685123;1.201651;0.468214;-0.396182;0.3981932;0.4321205;0.7055168,0.03973519;1.037081;0.2177017;0.1996029;-0.1699156;-0.5821215;0.7696895
-0.23205;1.70675;0.07163635;0.2527958;-0.192384;0.08026779;0.9447961,-0.4709496;1.201749;0.4722486;-0.3972766;0.3970892;0.4302266;0.70668,0.03627976;1.036427;0.2195493;0.1990914;-0.1678246;-0.5817305;0.7705759
-0.2340249;1.706451;0.07293148;0.2538594;-0.1921203;0.08056328;0.9445395,-0.4723319;1.201359;0.4745404;-0.3974725;0.3962738;0.4291879;0.7076584,0.03428244;1.036058;0.2206245;0.1988383;-0.1666176;-0.5815401;0.7710466
-0.2358156;1.706125;0.07395498;0.2547923;-0.1918864;0.08091117;0.944306,-0.4736776;1.201154;0.4770853;-0.397177;0.395456;0.4286095;0.7086317,0.03128072;1.035583;0.2224897;0.1986519;-0.1651859;-0.581342;0.7715521
-0.2374227;1.705746;0.07476221;0.2554351;-0.191688;0.08138899;0.9441316,-0.4745696;1.201144;0.4788769;-0.3964936;0.3946934;0.4282565;0.7096522,0.0299943;1.03535;0.2232024;0.1986104;-0.1644969;-0.5812336;0.7717916
