HEAD,HANDL,HANDR
0.01584129;1.735146;-0.02729679;0.03825943;0.05939048;-0.007813689;0.9974708,-0.2438265;0.8204848;0.2046746;0.1437105;0.26676;0.5559355;0.7740299,0.227014;1.005217;0.1549823;-0.02751464;-0.09277955;-0.7790527;0.6194448
0.01573499;1.735135;-0.02748016;0.03823056;0.05994951;-0.007704144;0.9974393,-0.2439421;0.8205236;0.2047856;0.1417264;0.264608;0.5573463;0.7741197,0.2270161;1.005218;0.154984;-0.0275197;-0.09277281;-0.7790518;0.6194468
0.01555178;1.73521;-0.02770159;0.03837071;0.06070047;-0.007512852;0.99739,-0.2440938;0.8205853;0.2049207;0.1390021;0.2618715;0.5590796;0.7742944,0.2273033;1.005136;0.1546066;-0.02991705;-0.09030175;-0.7796198;0.618986
0.01546725;1.73523;-0.02790381;0.03841534;0.06125057;-0.007409238;0.9973554,-0.2442158;0.8206491;0.2050203;0.136701;0.2596657;0.5604237;0.7744752,0.2273431;1.005115;0.1544841;-0.03078577;-0.08944886;-0.7798244;0.6188094
0.01544336;1.735264;-0.0281768;0.03846122;0.06176127;-0.007288346;0.997323,-0.2443357;0.8207133;0.2051261;0.1346815;0.2575557;0.5616218;0.7746657,0.2274135;1.005088;0.1543114;-0.0320528;-0.0882777;-0.7800972;0.6185693
0.01565854;1.735273;-0.02868008;0.03832472;0.06216383;-0.007036886;0.997305,-0.2444306;0.8207572;0.2052065;0.1333558;0.2560363;0.562453;0.7747955,0.2275007;1.00507;0.1541531;-0.03314264;-0.08737108;-0.7802745;0.6184171
0.01587706;1.735193;-0.02902859;0.03801911;0.06250697;-0.006774909;0.9972971,-0.2444978;0.8208259;0.2051536;0.1313616;0.253531;0.5638258;0.7749623,0.2277482;1.005066;0.1536315;-0.03398654;-0.0867705;-0.7803402;0.618373
0.0159414;1.735101;-0.02921616;0.03768518;0.06304085;-0.006611732;0.9972773,-0.2445811;0.8209183;0.205113;0.1288106;0.2498753;0.5658157;0.7751276,0.2278796;1.005069;0.1533953;-0.03460817;-0.08639809;-0.7803234;0.6184118
0.01590372;1.735072;-0.02946296;0.03745349;0.06372002;-0.006395374;0.9972443,-0.2446126;0.8209634;0.205057;0.127462;0.2478024;0.5669293;0.7752023,0.2280507;1.005069;0.1532292;-0.0351101;-0.08606486;-0.7802826;0.6184815
0.01575082;1.735059;-0.02975437;0.03720652;0.06459118;-0.006086979;0.9971994,-0.2446497;0.8210257;0.2049407;0.1254104;0.2445129;0.5686464;0.7753238,0.2282173;1.005062;0.1530704;-0.03563933;-0.085613;-0.7802626;0.6185392
0.01569392;1.735057;-0.0299591;0.03703579;0.06527755;-0.005771684;0.9971629,-0.2446668;0.821081;0.2047119;0.1233567;0.2411603;0.5702879;0.7754974,0.2283598;1.005056;0.1528783;-0.0362971;-0.08492227;-0.7802691;0.6185879
0.01568172;1.735045;-0.03012066;0.03687868;0.06590164;-0.005369608;0.99713,-0.2446952;0.8211262;0.2044915;0.1213372;0.2378857;0.5718247;0.775696,0.2284415;1.005048;0.1527542;-0.03681566;-0.08434568;-0.7802815;0.6186204
0.01570199;1.735045;-0.03027275;0.03672747;0.0664729;-0.005143255;0.9970988,-0.2447121;0.8211513;0.2043584;0.1200893;0.235843;0.5727471;0.7758334,0.2285548;1.005038;0.1525815;-0.03758354;-0.08349135;-0.7802899;0.6186795
0.01577672;1.734977;-0.03035671;0.03645438;0.06701949;-0.005000772;0.9970729,-0.2447131;0.8211809;0.2041509;0.1182309;0.232882;0.5739776;0.7761038,0.2286554;1.005035;0.1524323;-0.03819428;-0.08282611;-0.780232;0.6188047
0.01601481;1.734887;-0.03040577;0.03614274;0.0675284;-0.00480756;0.9970509,-0.2447071;0.8212031;0.2039168;0.1159931;0.229624;0.5751384;0.7765527,0.2288046;1.005026;0.1522913;-0.03864133;-0.08237585;-0.7801177;0.618981
0.01613217;1.734825;-0.03050386;0.03593851;0.06806793;-0.004779853;0.9970217,-0.2447013;0.8212097;0.2038375;0.115055;0.2282518;0.5755481;0.7767933,0.2292594;1.005021;0.1522935;-0.03888366;-0.08215258;-0.7800213;0.619117
0.01616347;1.734791;-0.0306533;0.03581861;0.06875318;-0.004772109;0.9969791,-0.2446644;0.8212192;0.2037449;0.1139315;0.2261614;0.5760719;0.777182,0.2296997;1.005022;0.1522752;-0.03907689;-0.08199757;-0.7799094;0.6192662
0.01611624;1.734823;-0.03093449;0.03585528;0.0694483;-0.004897995;0.996929,-0.2446225;0.8212252;0.2037022;0.113357;0.2245997;0.5764138;0.7774653,0.2305647;1.005031;0.1523049;-0.0393403;-0.08183026;-0.7797156;0.6195158
0.01603703;1.734919;-0.03120054;0.03616436;0.07030784;-0.005184486;0.9968561,-0.2446889;0.8212456;0.2035531;0.1122022;0.2199287;0.5776555;0.7780464,0.2316641;1.005053;0.1523318;-0.03964792;-0.08171455;-0.779421;0.619882
0.01606585;1.73504;-0.03139218;0.03665651;0.0711173;-0.005381712;0.9967797,-0.2446403;0.8212615;0.2032295;0.1116891;0.2166111;0.5788377;0.7781724,0.2324417;1.005073;0.1523593;-0.03985074;-0.08165139;-0.7791829;0.6201767
0.01606442;1.735147;-0.03156902;0.03709517;0.0719823;-0.005485292;0.9967008,-0.2443265;0.8211892;0.201878;0.1110513;0.2112641;0.5812617;0.7779266,0.2329102;1.005087;0.1523659;-0.03997073;-0.08159004;-0.7790318;0.6203668
0.01590021;1.735237;-0.03169367;0.03744483;0.07299882;-0.005619635;0.996613,-0.2439514;0.8210958;0.2001407;0.1098879;0.2072709;0.5838079;0.7772591,0.2333234;1.005099;0.1523266;-0.04007614;-0.08151574;-0.7788903;0.6205474
0.01580412;1.735214;-0.03183047;0.03745522;0.07412656;-0.005856356;0.996528,-0.2439669;0.8210682;0.1995422;0.1085159;0.2061387;0.5850708;0.7768033,0.2336823;1.005122;0.151999;-0.04024574;-0.08135811;-0.7786235;0.6208919
0.0157441;1.735142;-0.0319698;0.03724167;0.07548168;-0.006174068;0.9964324,-0.2439057;0.8210309;0.1997534;0.1055981;0.2064462;0.5859745;0.7764426,0.2340193;1.005141;0.1516735;-0.04036905;-0.08122656;-0.7784073;0.6211721
0.01576483;1.735129;-0.03211525;0.03714959;0.07673952;-0.006445887;0.996338,-0.2432438;0.8216196;0.2018444;0.1010204;0.2087942;0.5858983;0.7764811,0.2342883;1.005153;0.1514252;-0.04045203;-0.08114025;-0.7782472;0.6213784
0.01571797;1.735187;-0.03236871;0.03720208;0.07817762;-0.006609215;0.9962232,-0.2418972;0.8222072;0.2063834;0.09486623;0.2124359;0.585465;0.7765965,0.2347462;1.005175;0.1511185;-0.04060279;-0.08101385;-0.7779663;0.6217369
0.01571524;1.735312;-0.03266274;0.03739643;0.07956234;-0.006600832;0.9961063,-0.2410245;0.8227313;0.2112461;0.09112237;0.2146041;0.5856066;0.7763418,0.2352788;1.005202;0.1508903;-0.04080366;-0.0808793;-0.7776171;0.6221779
0.01573463;1.735464;-0.03287951;0.03769987;0.08107634;-0.006335455;0.9959745,-0.2377742;0.8250538;0.2197305;0.08520827;0.2179862;0.5879153;0.7743237,0.2359101;1.005234;0.1506547;-0.04107307;-0.08071715;-0.7771964;0.6227067
0.01572976;1.735556;-0.03305089;0.03786663;0.08265609;-0.005941079;0.9958408,-0.2349989;0.8262051;0.2232905;0.08262366;0.2196255;0.5900118;0.7725438,0.2364591;1.005258;0.1505807;-0.04128201;-0.08059524;-0.7768906;0.6230901
0.01581938;1.73559;-0.03357147;0.03776799;0.08435377;-0.005471899;0.9957048,-0.2310634;0.8275976;0.2270471;0.0784547;0.2230682;0.5937712;0.7691041,0.2370062;1.005282;0.1505143;-0.04149576;-0.0804708;-0.7765896;0.6234671
0.01593222;1.735515;-0.03409933;0.03745984;0.08622002;-0.004914863;0.9955595,-0.2245738;0.8293083;0.2319525;0.07311971;0.2290048;0.5971413;0.7652664,0.237522;1.005304;0.1504235;-0.04170053;-0.08034878;-0.7763189;0.6238062
0.01586898;1.735437;-0.03430078;0.0372449;0.08829203;-0.004633639;0.9953873,-0.2154976;0.8323278;0.2405412;0.06600793;0.2382661;0.5989932;0.7616295,0.238519;1.005344;0.1497943;-0.0420844;-0.08013833;-0.7758754;0.624359
0.01577654;1.735306;-0.03442317;0.03696571;0.09039745;-0.004453711;0.9952096,-0.2099696;0.8348749;0.2486644;0.06063242;0.2457102;0.5991953;0.7595494,0.2390934;1.005369;0.1495173;-0.04236034;-0.08002035;-0.7756087;0.6246868
0.01578921;1.735208;-0.03468225;0.03683072;0.09255056;-0.004303659;0.9950173,-0.2034099;0.8393764;0.2612115;0.05203833;0.258244;0.5986367;0.7564629,0.2394218;1.005385;0.1494195;-0.0425552;-0.0799477;-0.7754422;0.6248895
0.01582322;1.735202;-0.03493211;0.03708503;0.09486285;-0.003839406;0.9947919,-0.1985801;0.8435951;0.2710263;0.04392833;0.2717;0.5975687;0.7531011,0.2399379;1.005415;0.1494389;-0.04301569;-0.07980271;-0.775121;0.6252748
0.01577631;1.735275;-0.03510439;0.03763852;0.09706913;-0.003244805;0.9945604,-0.1949554;0.8467112;0.2783141;0.03876132;0.2813289;0.5967039;0.7505305,0.2401545;1.005431;0.1494924;-0.04329851;-0.07972097;-0.7749595;0.6254659
0.0157581;1.73528;-0.03530768;0.03823107;0.09917254;-0.002495568;0.9943324,-0.1874165;0.8527264;0.2929882;0.03053078;0.2971164;0.5952638;0.7459563,0.2403351;1.005455;0.1496132;-0.04381111;-0.07958344;-0.7747117;0.6257548
0.01565882;1.735071;-0.03585052;0.03878047;0.1012733;-0.001526154;0.9941013,-0.1770448;0.8612516;0.3121494;0.02099499;0.3144291;0.5936767;0.7404333,0.2404714;1.005478;0.1496424;-0.04442033;-0.07944667;-0.7744797;0.6260161
0.01561567;1.734969;-0.03643921;0.03932247;0.1032527;-0.0006546397;0.9938774,-0.166567;0.8704221;0.3306164;0.009832114;0.332492;0.5918882;0.7341804,0.2405726;1.0055;0.1496392;-0.04508063;-0.07931305;-0.7742765;0.6262373
0.01556767;1.73498;-0.03675379;0.03982712;0.1053382;2.898765E-05;0.9936386,-0.157661;0.8789367;0.3458128;-0.003117226;0.3507147;0.5897232;0.7274723,0.2406529;1.00552;0.1496069;-0.04574366;-0.07916351;-0.7741263;0.6263939
0.01551456;1.734963;-0.0370148;0.04011247;0.1074307;0.0003147676;0.993403,-0.1488485;0.8884031;0.3614102;-0.01752652;0.3682417;0.587193;0.7206214,0.2407153;1.005537;0.149552;-0.04642141;-0.07898805;-0.7740279;0.6264878
0.01537217;1.734919;-0.03726087;0.04021908;0.1096841;0.0003912176;0.9931524,-0.1424882;0.8954601;0.3729647;-0.02769019;0.3794168;0.585398;0.7159507,0.2407606;1.005548;0.1495114;-0.04691212;-0.07885297;-0.7739805;0.6265267
0.015063;1.734845;-0.03768718;0.04016097;0.1122029;0.0002871768;0.9928734,-0.1314611;0.9085883;0.3933464;-0.04370686;0.3959065;0.5825881;0.7084765,0.2408324;1.005564;0.1494403;-0.04779993;-0.07859042;-0.773904;0.6265872
0.01476629;1.734801;-0.03804395;0.04015787;0.1149686;0.0002876222;0.992557,-0.1281675;0.9142036;0.3984593;-0.06028265;0.4121026;0.5795823;0.700444,0.2409101;1.005583;0.1493501;-0.04894918;-0.07823107;-0.7738044;0.6266665
0.01454919;1.734863;-0.03833355;0.04046622;0.1175483;0.000546838;0.9922422,-0.119909;0.9260558;0.4125748;-0.07161798;0.4230446;0.5773914;0.694639,0.2409874;1.005604;0.1492431;-0.05035648;-0.07778648;-0.7736591;0.6267897
0.01430978;1.735082;-0.03880231;0.04106479;0.1200529;0.001053886;0.9919173,-0.1111774;0.9502121;0.4174467;-0.08838618;0.4393752;0.5739956;0.6853221,0.2410378;1.005621;0.1491687;-0.05137041;-0.0774675;-0.7735342;0.6269009
0.01408507;1.735379;-0.03950964;0.04164203;0.122296;0.001691759;0.9916183,-0.1031055;0.9718372;0.4191497;-0.1049835;0.455842;0.570642;0.6749476,0.2411205;1.005648;0.1490659;-0.05288854;-0.07700196;-0.7733234;0.6270921
0.01390471;1.735621;-0.04006782;0.04218604;0.1245837;0.002345719;0.9913091,-0.100708;0.9805583;0.4166017;-0.1206309;0.4713779;0.5690115;0.6629305,0.2412212;1.005676;0.1489811;-0.05431111;-0.07658963;-0.7730989;0.6272978
0.01376981;1.735666;-0.04045023;0.04232534;0.1266572;0.002856243;0.991039,-0.09170181;1.00241;0.4142254;-0.1351328;0.4858267;0.5692824;0.6493298,0.2413545;1.005707;0.1489204;-0.05566515;-0.07619701;-0.7728533;0.6275294
0.01357199;1.735577;-0.04084282;0.04204099;0.1288817;0.003198583;0.9907633,-0.05958501;1.063452;0.3978633;-0.1484463;0.4997759;0.56888;0.6360529,0.241565;1.005739;0.1488871;-0.05704316;-0.07581851;-0.7725841;0.6277832
0.01337223;1.735474;-0.04125233;0.04169359;0.1310586;0.003444212;0.9904915,-0.04008672;1.101215;0.3872617;-0.1566811;0.5085946;0.5685108;0.627358,0.2417607;1.005762;0.1488878;-0.05798548;-0.0755986;-0.7723843;0.627969
0.01318327;1.735439;-0.04158591;0.04143441;0.1330414;0.00356548;0.9902376,-0.01051271;1.160588;0.369622;-0.1686475;0.5218064;0.5679402;0.6137752,0.242273;1.005801;0.1490065;-0.05942349;-0.07531098;-0.7720279;0.6283073
0.01299158;1.735486;-0.04190909;0.04144813;0.1351066;0.003983804;0.9899558,-0.01338233;1.189413;0.3461347;-0.1792034;0.5341107;0.567126;0.6008161,0.2430952;1.005853;0.1492965;-0.06098385;-0.07504317;-0.7715855;0.6287332
0.01313478;1.735628;-0.04234859;0.04164074;0.1368825;0.004446644;0.9897017,-0.01059628;1.198049;0.346386;-0.18543;0.5420114;0.5664622;0.5924187,0.2437389;1.005898;0.1495577;-0.06210706;-0.07484335;-0.7712551;0.6290524
0.0135124;1.735779;-0.04286677;0.04181156;0.1383859;0.004858797;0.9894835,-0.01415957;1.195314;0.3613967;-0.1928821;0.5529519;0.5652263;0.5809991,0.2448863;1.006008;0.1501005;-0.06452568;-0.07431045;-0.7705231;0.6297687
0.01347128;1.735829;-0.04323895;0.04185732;0.1399892;0.005266956;0.9892539,-0.008493761;1.202306;0.3708019;-0.1994022;0.563085;0.5632004;0.5709459,0.2453925;1.006067;0.1503694;-0.0658371;-0.07396167;-0.7701166;0.6301712
0.01334775;1.735827;-0.04354423;0.04173935;0.1413952;0.005453297;0.9890579,-0.002849853;1.21233;0.3783123;-0.205689;0.5714455;0.5610434;0.5624699,0.246083;1.006157;0.1507474;-0.06771612;-0.07343734;-0.7695316;0.6307477
0.01320028;1.73582;-0.04384395;0.04155986;0.1428491;0.005594166;0.9888557,0.004760895;1.225298;0.3858522;-0.2127567;0.5777707;0.5591947;0.5551729,0.2467451;1.006247;0.1511268;-0.06948358;-0.07295379;-0.7689925;0.6312689
0.01314898;1.735804;-0.04430395;0.04129553;0.1440868;0.005649544;0.9886869,0.01176083;1.240878;0.3918351;-0.2207277;0.5821427;0.558488;0.5481609,0.2473328;1.006334;0.1514907;-0.0710337;-0.07258929;-0.7685461;0.6316818
0.01309064;1.735806;-0.04463343;0.04111663;0.145201;0.005732217;0.9885309,0.017241;1.250751;0.3958555;-0.2262971;0.584308;0.5585229;0.5435311,0.247679;1.006392;0.1517279;-0.07200997;-0.07239535;-0.7682827;0.6319141
0.0130792;1.735785;-0.04487865;0.04093604;0.1461013;0.00585422;0.988405,0.02559242;1.265736;0.4014755;-0.2345117;0.5872976;0.5589293;0.5363618,0.2481155;1.006483;0.1520731;-0.07351133;-0.07209901;-0.7679;0.63224
0.01291284;1.735736;-0.04504003;0.0408586;0.1470864;0.006175919;0.9882601,0.03388514;1.280581;0.4065021;-0.2416819;0.5904953;0.5595769;0.5289413,0.2484215;1.006579;0.1523672;-0.07525672;-0.07167087;-0.7675003;0.6325687
0.01260851;1.735691;-0.04509509;0.04088861;0.1480445;0.006342662;0.9881148,0.03537695;1.287652;0.4107082;-0.2456015;0.5929034;0.5601809;0.5237775,0.2485462;1.006642;0.1525137;-0.07663247;-0.07124918;-0.7672116;0.6328013
0.01238528;1.735698;-0.04521042;0.04096156;0.1490634;0.006187107;0.9879595,0.04533194;1.306227;0.4172207;-0.2523235;0.598708;0.5612909;0.5126734,0.2486295;1.00673;0.1526594;-0.07897565;-0.07036489;-0.7667685;0.6331493
0.01223055;1.735667;-0.04536846;0.04082814;0.150222;0.005745671;0.9877922,0.04587974;1.308062;0.4233624;-0.255145;0.6019423;0.5617483;0.506957,0.2487323;1.006811;0.1527974;-0.08153744;-0.06921933;-0.7663262;0.633486
0.01198122;1.735688;-0.04557661;0.04076057;0.1513921;0.005333339;0.9876186,0.04894822;1.310987;0.4273377;-0.2576891;0.6052501;0.5620646;0.50135,0.2488385;1.006883;0.1529432;-0.08404595;-0.06799491;-0.7659108;0.6337932
0.01164526;1.735766;-0.04584941;0.04081658;0.1524692;0.005154555;0.9874516,0.0571477;1.324942;0.4338599;-0.2619619;0.6116888;0.5619881;0.4913067,0.2489099;1.006926;0.1530459;-0.08561802;-0.06720018;-0.7656572;0.6339738
0.01140817;1.735844;-0.04610472;0.04090096;0.1534126;0.005124134;0.9873021,0.06141954;1.33204;0.4368241;-0.2635983;0.614747;0.5617384;0.4868799,0.2490281;1.006984;0.1532143;-0.08778201;-0.06606195;-0.765326;0.6341975
0.01123701;1.735933;-0.04628658;0.04108008;0.1543155;0.005432893;0.9871523,0.06753105;1.342596;0.4410937;-0.26562;0.6193058;0.5610427;0.4807675,0.2491522;1.007034;0.1533792;-0.0898432;-0.06493448;-0.7650626;0.634343
0.01092966;1.735939;-0.04638541;0.04105579;0.1553024;0.005650801;0.9869973,0.07358108;1.353263;0.4447578;-0.2682031;0.6241117;0.5593408;0.4750679,0.2492687;1.007076;0.1535359;-0.09189123;-0.06375466;-0.7648619;0.6344113
0.0105787;1.735854;-0.04645257;0.0407713;0.1563154;0.005737999;0.9868487,0.07971962;1.364186;0.4479456;-0.2726925;0.6293856;0.5566166;0.4687117,0.2493414;1.007101;0.1536339;-0.09328759;-0.06291053;-0.764746;0.6344316
0.01030518;1.735643;-0.0465233;0.04012125;0.1571294;0.005580313;0.986747,0.08361419;1.371357;0.4497682;-0.2767504;0.6327488;0.5546717;0.4640878,0.2494805;1.007149;0.1538173;-0.09626848;-0.06103979;-0.7645019;0.6344631
0.01020784;1.735444;-0.0466142;0.0395711;0.1577538;0.005361142;0.9866707,0.08877686;1.381171;0.4528795;-0.2836573;0.6372213;0.5523601;0.4564932,0.2495145;1.00716;0.1538629;-0.09704639;-0.0605455;-0.7644321;0.6344761
0.01020221;1.735403;-0.04686281;0.0394275;0.1581914;0.005001498;0.9866083,0.09413856;1.39096;0.455435;-0.2902764;0.6404657;0.5513859;0.4489064,0.2496476;1.007207;0.1540452;-0.1001511;-0.05858836;-0.7641216;0.6345513
0.01019632;1.735536;-0.04720689;0.0396179;0.1586061;0.004747669;0.9865354,0.09964617;1.400897;0.4580088;-0.2961082;0.6426828;0.5514653;0.4417747,0.2497122;1.00723;0.154137;-0.101629;-0.0576912;-0.7639433;0.6346132
0.01008667;1.735695;-0.04744116;0.03989381;0.1591355;0.004801399;0.9864388,0.1046305;1.410273;0.4603626;-0.3008;0.6442459;0.5520193;0.4355932,0.2498353;1.00728;0.1543299;-0.104529;-0.05600697;-0.7634934;0.6348345
0.009940747;1.735749;-0.0475906;0.03985326;0.1598718;0.005023864;0.9863202,0.109863;1.419958;0.4626167;-0.3045995;0.6457516;0.5522612;0.4303854,0.2498995;1.007307;0.1544285;-0.1059443;-0.05520655;-0.7632401;0.6349746
0.009764459;1.73572;-0.0476872;0.03956152;0.1608238;0.005223751;0.9861761,0.1132361;1.426177;0.4639766;-0.3067711;0.6468405;0.5520154;0.4275136,0.2499483;1.007334;0.1545074;-0.1072227;-0.0544831;-0.7630022;0.6351084
0.009597197;1.735594;-0.04785165;0.03894175;0.1619888;0.005217169;0.9860101,0.1182802;1.435577;0.4659469;-0.3105596;0.6489697;0.550591;0.4233683,0.2500268;1.007388;0.1546313;-0.1095649;-0.05313021;-0.7625617;0.6353522
0.009520512;1.735346;-0.04797639;0.03807277;0.1630794;0.005104915;0.9858649,0.1225602;1.443867;0.46733;-0.3152829;0.6514636;0.5478758;0.4195523,0.2500984;1.007425;0.1547045;-0.1110549;-0.05229384;-0.762289;0.6354901
0.009480391;1.735045;-0.04808007;0.03727069;0.1640359;0.005025402;0.9857373,0.1270091;1.452138;0.4686609;-0.3206962;0.654045;0.5444749;0.4158438,0.2501747;1.007456;0.1547441;-0.1124582;-0.05157901;-0.762038;0.6356028
0.009470534;1.734916;-0.04819562;0.03692488;0.1648143;0.004940134;0.9856209,0.1298765;1.457386;0.4694483;-0.3243494;0.6558174;0.5421993;0.413184,0.2502202;1.007468;0.1547718;-0.1133981;-0.05113112;-0.7618695;0.6356739
0.009262722;1.73484;-0.0483065;0.03691102;0.1656308;0.004764783;0.9854853,0.1336988;1.464705;0.4703898;-0.3292474;0.6586635;0.5391728;0.4087191,0.2502975;1.007429;0.1548389;-0.1154162;-0.0501456;-0.7615035;0.6358278
0.008860312;1.734925;-0.04839644;0.03723842;0.1664586;0.004606761;0.9853343,0.1374901;1.471782;0.4714852;-0.333191;0.6618304;0.5364974;0.4038996,0.2503146;1.007413;0.1548868;-0.1165548;-0.04953352;-0.7612844;0.6359304
0.008532241;1.735053;-0.04855957;0.03744056;0.1673836;0.004261825;0.9851715,0.1411659;1.478464;0.4727118;-0.3362124;0.6650757;0.534071;0.399254,0.2501944;1.007413;0.154923;-0.1177138;-0.04886333;-0.7610512;0.6360478
