HEAD,HANDL,HANDR
0.1187967;1.730311;-0.02541216;0.09323665;0.0727688;-0.01301506;0.9928959,-0.1116249;0.9716917;0.09440751;-0.1737503;0.09649314;0.6223732;0.7570677,0.2174957;1.172299;0.166382;0.2516311;-0.263947;-0.591852;0.7188359
0.1163128;1.730099;-0.02461381;0.09337475;0.07549132;-0.01328152;0.9926761,-0.1176831;0.9734295;0.09968752;-0.1775795;0.1006662;0.6182234;0.7590334,0.2147769;1.175537;0.1731301;0.2423613;-0.2642142;-0.5916526;0.7220798
0.1140112;1.729939;-0.02379183;0.09370199;0.0781677;-0.01337461;0.9924368,-0.1248031;0.9755074;0.1059554;-0.1817252;0.1033188;0.6149913;0.7603203,0.210694;1.18087;0.1838064;0.2269712;-0.2637063;-0.5909718;0.7278018
0.1119631;1.729905;-0.02292015;0.09436042;0.08077472;-0.01370224;0.9921612,-0.1285071;0.9765762;0.1087621;-0.1846589;0.104469;0.6139961;0.7602605,0.2088763;1.182042;0.1879008;0.2104571;-0.2612872;-0.589623;0.7346983
0.110115;1.730029;-0.02212252;0.09538078;0.08325689;-0.01436612;0.991849,-0.1332159;0.9781598;0.1148499;-0.1892087;0.1072783;0.6124247;0.760018,0.2076077;1.182221;0.1907342;0.1938654;-0.2566929;-0.587552;0.7425009
0.1079534;1.730105;-0.02158928;0.09636572;0.08591648;-0.01513018;0.9915156,-0.1374462;0.9801573;0.122105;-0.1931985;0.1130766;0.6101159;0.7600306,0.206676;1.182314;0.1928914;0.1830043;-0.2526149;-0.5858381;0.7479898
0.1060751;1.730181;-0.02102375;0.09766879;0.08859045;-0.01598385;0.9911393,-0.139932;0.9821363;0.1279697;-0.1958513;0.1237393;0.6061643;0.760852,0.2050773;1.182763;0.1979216;0.1663358;-0.2454404;-0.5830311;0.7564167
0.104522;1.730124;-0.02029905;0.0990611;0.09112044;-0.0165543;0.9907623,-0.1413244;0.9842326;0.1331937;-0.1962939;0.1395881;0.6006013;0.7624054,0.2055018;1.184043;0.2037894;0.1490411;-0.238448;-0.5803727;0.7642623
0.1030493;1.730044;-0.01960479;0.1004991;0.09341548;-0.01679274;0.9903997,-0.144566;0.9869681;0.1429983;-0.1952051;0.1531534;0.5962057;0.7635298,0.2067284;1.187077;0.2108127;0.130917;-0.2333184;-0.5775549;0.7712676
0.1017328;1.729872;-0.01905389;0.1020951;0.09547465;-0.01664906;0.9900424,-0.1492072;0.992288;0.1586528;-0.1912983;0.1773399;0.5893121;0.7646351,0.2074377;1.187441;0.2132698;0.1179086;-0.231181;-0.5752439;0.7757238
0.1007981;1.729915;-0.0184727;0.1039535;0.0970329;-0.01600687;0.9897081,-0.1524394;0.9971593;0.1705727;-0.185718;0.2052416;0.582552;0.7642105,0.2084032;1.188042;0.2171007;0.0977277;-0.2300625;-0.5711539;0.7818592
0.1001698;1.730129;-0.01785342;0.1056185;0.0982223;-0.01526016;0.9894263,-0.1523156;1.000476;0.1765056;-0.1807174;0.2350409;0.5760924;0.7617182,0.2092964;1.188568;0.2214013;0.0769656;-0.2305563;-0.5664594;0.7874287
0.09949544;1.730264;-0.01730323;0.1069951;0.09943674;-0.01447291;0.9891688,-0.1510249;1.003149;0.1822214;-0.178724;0.2554447;0.5716534;0.7589586,0.2107399;1.192138;0.2319385;0.05639242;-0.2313746;-0.5617257;0.7923067
0.09919015;1.730236;-0.01712085;0.1079718;0.1001907;-0.01367634;0.9889979,-0.1482538;1.006903;0.1887506;-0.1788517;0.2841712;0.5650696;0.7536281,0.2114452;1.196413;0.2381589;0.04999608;-0.2316132;-0.5603384;0.7936477
0.09891453;1.730302;-0.01676248;0.1087826;0.1008439;-0.01308346;0.9888507,-0.1457449;1.0107;0.1944339;-0.1822583;0.3101799;0.558471;0.7474493,0.2140178;1.212375;0.2588523;0.02463286;-0.2320984;-0.5553188;0.7982134
0.09867655;1.730448;-0.01641012;0.1094358;0.1014436;-0.01277571;0.9887213,-0.1422449;1.015317;0.2029368;-0.1876871;0.3330928;0.5517218;0.7412326,0.2162487;1.224254;0.2725901;0.007210732;-0.232359;-0.5520656;0.8007378
0.09838063;1.730396;-0.01616194;0.1100871;0.1021219;-0.01244326;0.9885834,-0.1399999;1.019342;0.2100082;-0.1917665;0.3459002;0.5477681;0.737244,0.2179283;1.232085;0.2810045;-0.003906265;-0.2329972;-0.549668;0.8022234
0.09811284;1.730146;-0.01623417;0.110652;0.1027014;-0.01222939;0.988463,-0.1367712;1.023877;0.2163444;-0.1979084;0.3640088;0.542168;0.7310155,0.2207333;1.244701;0.295152;-0.02433944;-0.236783;-0.5435933;0.8048899
0.09800926;1.730369;-0.01615062;0.1113765;0.103222;-0.01214341;0.9883285,-0.1341504;1.02834;0.2225513;-0.2040284;0.3804063;0.5369602;0.7248014,0.2214215;1.245141;0.2991045;-0.03838621;-0.2423443;-0.5377926;0.8065822
0.09797497;1.730708;-0.01598017;0.1121761;0.103779;-0.01193062;0.9881822,-0.1290769;1.037521;0.2398995;-0.2113917;0.3968868;0.5312619;0.7180218,0.2227834;1.245227;0.3012381;-0.04893954;-0.2483798;-0.5319025;0.8080793
0.0980422;1.730921;-0.01590458;0.1126348;0.1041841;-0.01182243;0.9880887,-0.1208818;1.049144;0.2460414;-0.2209888;0.4137716;0.5240397;0.7108724,0.2281415;1.245112;0.3031076;-0.06383087;-0.2588157;-0.5219499;0.8102521
0.09821325;1.730997;-0.01580971;0.1128752;0.1047162;-0.01194361;0.9880036,-0.1088834;1.067444;0.2580169;-0.2290285;0.4251809;0.517921;0.7060629,0.2326433;1.242958;0.3034347;-0.07842674;-0.2705106;-0.5108898;0.8121977
0.09907736;1.730943;-0.01557915;0.1127853;0.105045;-0.0121053;0.987977,-0.1037036;1.079853;0.2683271;-0.2425285;0.4404045;0.5073038;0.6999047,0.2376546;1.244037;0.303446;-0.09325785;-0.2821625;-0.4998152;0.8135552
0.1001343;1.730956;-0.0152417;0.112819;0.1053203;-0.01226481;0.9879419,-0.09990051;1.093586;0.275995;-0.2570068;0.4527721;0.4962751;0.6947345,0.2408598;1.24472;0.3026711;-0.1030762;-0.2892973;-0.4931242;0.8139478
0.1013509;1.730945;-0.0148814;0.1128094;0.1055303;-0.0123675;0.9879193,-0.09454913;1.104199;0.285428;-0.27108;0.4616559;0.4866617;0.6903259,0.2493382;1.244836;0.3032711;-0.1175205;-0.2990476;-0.4844253;0.8136902
0.1026087;1.730857;-0.01448122;0.1126528;0.1058607;-0.01265179;0.9878982,-0.09327333;1.109253;0.2919915;-0.2796735;0.4657921;0.4823845;0.6871141,0.2582423;1.244951;0.3042797;-0.1318995;-0.3091478;-0.4760163;0.8126739
0.1041552;1.730828;-0.01400571;0.1127137;0.1060803;-0.01289857;0.9878645,-0.08533419;1.123671;0.3049276;-0.2943999;0.4725949;0.4790057;0.6786282,0.2677434;1.245022;0.3064019;-0.1458265;-0.3207517;-0.4667563;0.8111669
0.1055584;1.730769;-0.01357259;0.1126894;0.1063686;-0.01286439;0.9878367,-0.0828267;1.134498;0.3113426;-0.3010572;0.476513;0.4791395;0.6728486,0.2706898;1.245172;0.3075946;-0.1503725;-0.3251726;-0.4632729;0.8105732
0.1072562;1.730688;-0.01312187;0.1126158;0.1066682;-0.01294834;0.9878117,-0.07703001;1.147255;0.3204695;-0.3107743;0.4841661;0.4795081;0.662627,0.282544;1.245695;0.3121419;-0.1680056;-0.3456216;-0.4470641;0.807746
0.1092619;1.730525;-0.01298325;0.1121987;0.1069412;-0.01326058;0.9878255,-0.07087493;1.158905;0.3288869;-0.3213204;0.4942048;0.4773582;0.6516472,0.2912993;1.24543;0.3151357;-0.1815318;-0.3631366;-0.4325896;0.805012
0.1112885;1.730316;-0.01282624;0.1116805;0.1071738;-0.01365147;0.9878537,-0.0642938;1.171284;0.3368372;-0.3329818;0.5053039;0.471745;0.6412862,0.2970912;1.244107;0.3172745;-0.1903806;-0.3746797;-0.4228528;0.8028487
0.115512;1.730208;-0.01246984;0.1114971;0.1074314;-0.01441311;0.9878356,-0.05212293;1.191141;0.3493987;-0.3518754;0.522431;0.4577614;0.6274585,0.3143799;1.24069;0.3232677;-0.2156737;-0.4048993;-0.3965318;0.7951755
0.1181659;1.730222;-0.01251787;0.1116247;0.1073352;-0.01444981;0.9878311,-0.04419959;1.202686;0.3568642;-0.3607305;0.5311618;0.447848;0.6222319,0.3226096;1.238923;0.325764;-0.2278036;-0.4173889;-0.385646;0.7906765
0.1205294;1.730181;-0.01248819;0.1117302;0.1070496;-0.01429403;0.9878525,-0.03841588;1.21052;0.3618;-0.3653375;0.5369823;0.4406366;0.6196918,0.3303179;1.237299;0.327906;-0.2400423;-0.4290368;-0.376323;0.7852949
0.1230582;1.730096;-0.01247305;0.111763;0.1066763;-0.01391893;0.9878945,-0.02676533;1.225887;0.3710292;-0.3717481;0.5492018;0.4259027;0.6154574,0.3388185;1.235613;0.3288874;-0.2525473;-0.4399831;-0.3687984;0.7788599
0.1256321;1.730093;-0.01249869;0.1118244;0.1061333;-0.01360192;0.9879504,-0.02676699;1.225885;0.3710276;-0.3717468;0.5491998;0.4259048;0.6154584,0.3449285;1.234468;0.329197;-0.2611685;-0.4471491;-0.3646741;0.7738615
0.1285295;1.730133;-0.01258971;0.1116746;0.1057349;-0.01336761;0.9880133,-0.0125891;1.24356;0.3820221;-0.3785892;0.5660325;0.4075455;0.6084275,0.3536361;1.232692;0.3296656;-0.2741489;-0.4573837;-0.3597104;0.7656703
0.1315786;1.729966;-0.01281853;0.1107543;0.1052597;-0.0132815;0.9881688,-0.004158566;1.253584;0.3882664;-0.382822;0.5763953;0.396982;0.6030102,0.3594829;1.231591;0.3303606;-0.2830161;-0.4638591;-0.3568494;0.7598653
0.1345557;1.729704;-0.01298077;0.1095231;0.1047954;-0.01342997;0.9883533,0.003787966;1.262416;0.3941267;-0.3866762;0.5855951;0.3871617;0.5980517,0.3804925;1.219213;0.3236588;-0.2953521;-0.4720115;-0.3537448;0.7515563
0.1374096;1.729481;-0.01314834;0.1083591;0.1042458;-0.01357973;0.9885377,0.009149344;1.267902;0.3981051;-0.3888221;0.5909114;0.3809707;0.5954011,0.3824209;1.226818;0.3312573;-0.3065369;-0.478615;-0.3519477;0.7437042
0.1410321;1.729375;-0.01366417;0.1073567;0.1034887;-0.01346117;0.9887282,0.01797777;1.275326;0.4045883;-0.3906813;0.5971875;0.3732585;0.5928013,0.3833515;1.236178;0.3410557;-0.3159923;-0.4835056;-0.351598;0.7367157
0.1447528;1.729385;-0.01424211;0.106605;0.1024679;-0.01303538;0.9889215,0.02631548;1.282147;0.4109748;-0.3902429;0.6018096;0.3684911;0.5913967,0.3846432;1.244661;0.3496277;-0.3228627;-0.4864277;-0.3528542;0.731192
0.1481466;1.729336;-0.01459143;0.1058163;0.1012343;-0.01237337;0.9891418,0.02901026;1.284254;0.4130597;-0.3894386;0.6030003;0.3677927;0.5911487,0.385293;1.250514;0.3559004;-0.3261437;-0.4874211;-0.3543921;0.728325
0.1553094;1.729055;-0.01538325;0.103659;0.09839046;-0.01095636;0.9896737,0.04478229;1.295645;0.4258762;-0.3787802;0.6085072;0.3692518;0.5915216,0.3870273;1.271031;0.3772816;-0.3337578;-0.4884426;-0.3556591;0.723558
0.1594893;1.728801;-0.01593061;0.1021839;0.09650595;-0.01033461;0.9900193,0.05459585;1.30291;0.4336485;-0.3713331;0.6118206;0.3688218;0.5930917,0.387774;1.276143;0.3817804;-0.3361244;-0.4893249;-0.3535444;0.7229025
0.1631071;1.728417;-0.01626612;0.1004917;0.09487751;-0.009832153;0.990355,0.0619292;1.306746;0.4394829;-0.3685548;0.6141693;0.3659852;0.5941535,0.3882918;1.284023;0.3887756;-0.3401169;-0.491538;-0.348934;0.7217728
0.1668166;1.727774;-0.01664409;0.09832389;0.09318314;-0.009465567;0.990737,0.06860603;1.310271;0.4447295;-0.3681181;0.6161711;0.3624767;0.5945022,0.3886291;1.289138;0.39336;-0.343213;-0.4935746;-0.3455294;0.7205543
0.1745887;1.726716;-0.01801735;0.0942764;0.09028492;-0.008549222;0.9914069,0.07868846;1.314681;0.4528332;-0.3694307;0.6180378;0.3594093;0.593612,0.3906483;1.302082;0.4037076;-0.352809;-0.501098;-0.3384398;0.7140625
0.1782358;1.726306;-0.01834112;0.09289547;0.08904036;-0.008249532;0.9916523,0.08499797;1.317069;0.4574015;-0.3699138;0.6183988;0.358947;0.5932148,0.3912712;1.306123;0.4073768;-0.3554893;-0.5035994;-0.3375789;0.7113758
0.1818081;1.726057;-0.01859548;0.09175546;0.08781311;-0.007843213;0.9918711,0.09035895;1.319096;0.461789;-0.3701893;0.6182692;0.3587307;0.5933089,0.3915451;1.308049;0.4091571;-0.3565933;-0.5047383;-0.3374934;0.7100554
0.1859357;1.72589;-0.01894157;0.09065425;0.08643367;-0.00728475;0.9920978,0.09516045;1.320937;0.4660894;-0.3705558;0.6176938;0.3585585;0.5937831,0.3940383;1.318593;0.4183834;-0.3589905;-0.5097869;-0.3425381;0.7027879
0.1900524;1.725686;-0.01929709;0.0891685;0.08504778;-0.006854969;0.9923552,0.09856626;1.321988;0.4686137;-0.3714788;0.6162608;0.3583314;0.5948316,0.3944508;1.320409;0.4199449;-0.3587258;-0.5103459;-0.3439598;0.7018223
0.1939331;1.725304;-0.01950231;0.08708877;0.08349009;-0.006360246;0.9926754,0.103515;1.323454;0.4722844;-0.3761874;0.6097364;0.3584722;0.5985,0.3958704;1.328112;0.4261404;-0.3575466;-0.5125153;-0.3479235;0.6988832
0.1976177;1.725004;-0.01956111;0.08481551;0.08188225;-0.00583068;0.9930094,0.1066382;1.324349;0.4748128;-0.3806573;0.6042511;0.3593539;0.6007041,0.3963735;1.331791;0.4289379;-0.3574105;-0.5137303;-0.3480929;0.6979759
0.2017347;1.724758;-0.01961234;0.08219413;0.07998306;-0.005246406;0.9933878,0.1121697;1.325778;0.4797007;-0.3906727;0.5931691;0.3633921;0.602886,0.3984424;1.335238;0.4324241;-0.3583491;-0.5168506;-0.3456571;0.6963998
0.2063549;1.724729;-0.01971672;0.07941165;0.07787986;-0.004493533;0.9937848,0.116371;1.326406;0.4826449;-0.3977304;0.5858411;0.3678677;0.6027223,0.3991781;1.3389;0.4356734;-0.3598737;-0.520068;-0.3423483;0.694851
0.210127;1.724667;-0.01964321;0.07711366;0.07592756;-0.003977573;0.994119,0.1192496;1.326794;0.484301;-0.40183;0.5815859;0.3712437;0.6020535,0.399583;1.341307;0.4379895;-0.360977;-0.5225221;-0.3401027;0.6935392
0.2137883;1.724686;-0.01949261;0.07518752;0.07406407;-0.003550414;0.9944088,0.1229285;1.327534;0.4871;-0.4061009;0.576634;0.3763113;0.6008037,0.4010039;1.34267;0.4395016;-0.361932;-0.5258275;-0.3375311;0.6917973
0.2173238;1.724811;-0.01935434;0.07370833;0.07222992;-0.003125058;0.9946558,0.1241866;1.327814;0.4880439;-0.4071576;0.575145;0.3780622;0.6004164,0.4015398;1.345358;0.4423515;-0.3616463;-0.5284687;-0.3360831;0.6906382
0.2213025;1.724945;-0.01932165;0.07215375;0.07048845;-0.002736382;0.9948959,0.1289919;1.329659;0.4904093;-0.4097131;0.5700215;0.3846124;0.5994031,0.401678;1.347306;0.4443095;-0.3608883;-0.5298885;-0.3356819;0.6901417
0.2257443;1.725075;-0.01946838;0.0704705;0.06872559;-0.002391939;0.9951407,0.1322983;1.330853;0.4920573;-0.4109909;0.5667669;0.3881741;0.5993186,0.4017327;1.350441;0.4473253;-0.3594474;-0.5316211;-0.3357069;0.6895489
0.2293994;1.725167;-0.01932248;0.06869175;0.06690174;-0.001986435;0.9953902,0.1356021;1.331883;0.4935751;-0.4124747;0.564404;0.3897032;0.5995367,0.4035874;1.350348;0.449109;-0.3580803;-0.5332182;-0.3363141;0.6887305
0.2327674;1.725176;-0.01904032;0.06678004;0.0651066;-0.001455263;0.9956402,0.1390843;1.332842;0.4950325;-0.4139346;0.5631582;0.388579;0.600431,0.4040657;1.35225;0.4515403;-0.3571755;-0.5350069;-0.337504;0.6872294
0.2367656;1.725065;-0.01897146;0.06481807;0.0631555;-0.000927822;0.9958962,0.1413401;1.333282;0.495659;-0.4146022;0.562804;0.3871379;0.6012327,0.4042616;1.35377;0.4532111;-0.357112;-0.5365219;-0.3384587;0.6856101
0.241078;1.724879;-0.01886139;0.06305432;0.06133193;-0.0006757421;0.9961236,0.1451591;1.334217;0.4966656;-0.4154156;0.5626265;0.3836776;0.6030529,0.4042691;1.356634;0.455898;-0.3581123;-0.5395208;-0.3398857;0.6820195
0.2445441;1.724758;-0.0185839;0.06131509;0.05954165;-0.0007662246;0.9963406,0.1492435;1.335268;0.4978028;-0.4152803;0.5628979;0.3803244;0.6050138,0.4050008;1.356596;0.4556026;-0.3587304;-0.5407585;-0.3403132;0.6804996
0.2475966;1.724776;-0.01821192;0.05983888;0.05774767;-0.0009646004;0.9965358,0.1517878;1.335878;0.4984656;-0.4147506;0.5630272;0.379176;0.6059768,0.4054612;1.358423;0.4569587;-0.3608603;-0.5449454;-0.3413761;0.6754826
0.2510514;1.724889;-0.01788063;0.05856694;0.05594966;-0.001163198;0.9967138,0.1554032;1.337138;0.4994592;-0.4139127;0.5630681;0.3788639;0.6067066,0.4057662;1.361064;0.4592425;-0.3632305;-0.551065;-0.3422258;0.6687843
0.2545495;1.72508;-0.01751122;0.05743209;0.0539194;-0.001548594;0.9968911,0.1600803;1.339705;0.5007471;-0.4133338;0.5630034;0.3793095;0.6068827,0.4074675;1.361542;0.4599413;-0.3641882;-0.5568869;-0.3424473;0.6633052
0.2573957;1.725201;-0.01712701;0.05648219;0.05203141;-0.00171932;0.9970455,0.1620724;1.341244;0.5012485;-0.4132363;0.5629793;0.3795511;0.6068205,0.4076555;1.362492;0.4611192;-0.3640245;-0.5592559;-0.3424422;0.6614019
0.2599351;1.725386;-0.01672016;0.05583034;0.05025088;-0.001882203;0.9971732,0.1647895;1.343023;0.5018515;-0.4132119;0.5629333;0.3800251;0.6065831,0.4077266;1.364004;0.4629681;-0.3630603;-0.5618343;-0.3426011;0.659662
0.2632929;1.725614;-0.01624125;0.05494305;0.04826241;-0.001939325;0.9973205,0.1671847;1.345386;0.5021893;-0.4137606;0.5628875;0.3816845;0.605208,0.4085055;1.364442;0.4637141;-0.3616813;-0.563426;-0.3431148;0.6587946
0.266048;1.725913;-0.01578489;0.05437002;0.04661022;-0.002269412;0.9974298,0.169415;1.34761;0.5020449;-0.4159724;0.5628639;0.3849212;0.6016533,0.4088663;1.365344;0.4648413;-0.3602644;-0.5645081;-0.3438101;0.6582817
0.2683942;1.726181;-0.01534957;0.05374928;0.0450219;-0.002518328;0.9975358,0.170772;1.34819;0.5018629;-0.417776;0.5628251;0.3866297;0.5993401,0.4088705;1.366426;0.4659003;-0.3594344;-0.5652331;-0.3442583;0.6578789
0.2705468;1.726488;-0.01487941;0.05318081;0.04352184;-0.002857274;0.997632,0.1721722;1.349339;0.5016841;-0.4196042;0.5626661;0.3878129;0.597445,0.4088302;1.368316;0.467304;-0.3586758;-0.5664498;-0.344683;0.6570235
0.2726798;1.726766;-0.0143738;0.05252074;0.04211601;-0.003168477;0.9977263,0.1751019;1.351708;0.501387;-0.4226456;0.5619853;0.389184;0.5950454,0.4099409;1.369203;0.467452;-0.359134;-0.568305;-0.3447878;0.6551135
0.274728;1.72697;-0.01381463;0.05169317;0.04079415;-0.003475677;0.9978235,0.1773667;1.353297;0.5012583;-0.4239957;0.5614055;0.3898956;0.5941657,0.4103817;1.370176;0.4675994;-0.3601346;-0.5694195;-0.3449838;0.6534913
0.2765859;1.727153;-0.01319566;0.05073562;0.03940369;-0.003705474;0.9979276,0.1785382;1.353626;0.5011441;-0.424526;0.5610559;0.3903708;0.5938051,0.410713;1.371264;0.4680157;-0.3616792;-0.5704553;-0.3455009;0.6514584
0.2782236;1.727308;-0.01263613;0.04974396;0.03808621;-0.003946649;0.9980278,0.1804972;1.355011;0.5010726;-0.4251637;0.5606024;0.391124;0.5932813,0.4119792;1.372024;0.468462;-0.3658946;-0.5716134;-0.3479421;0.6467732
0.2799008;1.727438;-0.01209217;0.04877067;0.03669922;-0.003970372;0.9981277,0.1823853;1.35651;0.5009894;-0.425808;0.5603927;0.3917971;0.5925727,0.4125908;1.372089;0.4686328;-0.368084;-0.5716301;-0.3498622;0.6444762
0.2817909;1.727343;-0.01149576;0.04773559;0.03517277;-0.003755625;0.9982335,0.1836945;1.35762;0.5006905;-0.4265135;0.5605474;0.3922552;0.5916153,0.4125947;1.372093;0.4686346;-0.3680665;-0.5716473;-0.349873;0.6444653
0.2832368;1.727375;-0.0110168;0.04675235;0.03369204;-0.003630183;0.9983315,0.184545;1.358194;0.500512;-0.4269678;0.5608622;0.3924412;0.5908657,0.4131499;1.375104;0.4704515;-0.372923;-0.5698159;-0.3567002;0.6395338
0.2845343;1.727534;-0.01063618;0.04597082;0.03223069;-0.003790778;0.9984155,0.185809;1.359306;0.500282;-0.4275392;0.5615686;0.3925442;0.5897118,0.4138665;1.375042;0.4704605;-0.3740158;-0.5690704;-0.3590481;0.6382442
0.2860288;1.727719;-0.01019546;0.04520489;0.03090675;-0.004133179;0.998491,0.1868808;1.360417;0.5003301;-0.4278808;0.5622884;0.3924779;0.5888216,0.4144333;1.375496;0.4705711;-0.3751601;-0.568224;-0.3620833;0.6366099
0.2872881;1.727883;-0.009766981;0.04448797;0.02981571;-0.004698094;0.9985539,0.1872723;1.360909;0.5004821;-0.428011;0.5627401;0.3923006;0.5884134,0.4147524;1.376561;0.4709158;-0.3761502;-0.5676731;-0.3643949;0.6351967
0.2889642;1.728036;-0.009166688;0.04333932;0.02802871;-0.005635162;0.9986513,0.1880211;1.362346;0.5009534;-0.4280525;0.5628809;0.3920229;0.5884337,0.4160506;1.377268;0.4713095;-0.3782791;-0.5675684;-0.3663329;0.632907
