HEAD,HANDL,HANDR
0.1133398;1.622068;0.2746564;0.3206953;0.04971411;-0.007270964;0.9458489,-0.1316698;0.8651652;0.2300981;0.1291085;0.2385361;0.5742825;0.772419,0.2486797;1.039358;0.2645468;0.192652;-0.322579;-0.5604099;0.7380846
0.1132754;1.62035;0.2778094;0.3220011;0.04981806;-0.007036819;0.9454015,-0.1293468;0.8661714;0.2339289;0.1265819;0.2467296;0.5706281;0.7729716,0.2499186;1.031062;0.2631986;0.1860598;-0.3258225;-0.5573702;0.7406484
0.1131752;1.618756;0.2810184;0.3237137;0.04948422;-0.006516703;0.9448377,-0.1264522;0.8664075;0.2399277;0.1230858;0.2619779;0.5638642;0.7734821,0.2514043;1.021931;0.2620235;0.1814474;-0.3280211;-0.555224;0.7424322
0.1128428;1.617355;0.2840768;0.3259819;0.04861195;-0.006107447;0.9441056,-0.1224518;0.8669831;0.2454681;0.1205701;0.2802031;0.5554304;0.773593,0.2540731;1.007454;0.2601721;0.1746381;-0.3308578;-0.5522666;0.7450076
0.1128626;1.616028;0.2870554;0.3284892;0.04768466;-0.006213377;0.9432828,-0.1179572;0.8680955;0.2504542;0.1192027;0.301133;0.544961;0.7733868,0.2822983;0.9191636;0.2218995;0.1678914;-0.3329867;-0.5498936;0.7473617
0.1129408;1.614617;0.2897339;0.3301951;0.04707011;-0.00643439;0.9427164,-0.113455;0.8689215;0.254897;0.1188551;0.3238647;0.5326835;0.7728088,0.2908211;0.8980892;0.2147943;0.161303;-0.3344022;-0.5483461;0.7493151
0.113017;1.613159;0.2923646;0.3314344;0.04646166;-0.006573964;0.9423106,-0.1084484;0.8692755;0.2591059;0.1191348;0.346213;0.5200819;0.7716595,0.2901929;0.8942608;0.2148299;0.1549892;-0.3352901;-0.5474563;0.7508999
0.11264;1.611291;0.2951685;0.3319284;0.04587546;-0.006235569;0.9421678,-0.1068448;0.8695029;0.2604081;0.1192487;0.3527292;0.5164217;0.7711488,0.2889489;0.892392;0.2167939;0.1512803;-0.3357801;-0.5472348;0.7515985
0.1121521;1.609141;0.2972934;0.3310854;0.04507494;-0.005116691;0.9425097,-0.1001339;0.8707855;0.2661711;0.1189486;0.3751852;0.5044666;0.7685055,0.292184;0.87607;0.2157379;0.1465195;-0.3371523;-0.5470608;0.7520537
0.1122412;1.607114;0.2995193;0.3306541;0.04403653;-0.004061621;0.9427153,-0.09622364;0.870832;0.2708605;0.1172574;0.3858296;0.4996751;0.7666231,0.2930082;0.8680884;0.214852;0.1438459;-0.3406478;-0.5462235;0.7516032
0.1126677;1.60534;0.301797;0.3309896;0.04257502;-0.003312649;0.9426677,-0.09174731;0.8712783;0.2758239;0.1134442;0.3925588;0.4975775;0.7651435,0.2919253;0.8652205;0.2146051;0.1437651;-0.3475795;-0.5437384;0.7502457
0.1131556;1.603748;0.3040959;0.3321054;0.04107711;-0.003036135;0.9423426,-0.08774784;0.8719328;0.2809594;0.1074913;0.3955746;0.4979385;0.7642143,0.2900617;0.8626172;0.2163343;0.1472494;-0.3581163;-0.5394269;0.7477225
0.1134344;1.602026;0.3063254;0.3336033;0.03972062;-0.003204191;0.9418709,-0.08563554;0.8722043;0.2845451;0.1023046;0.3965888;0.4988847;0.7637835,0.2879705;0.8602698;0.2172936;0.1516067;-0.3671794;-0.5355646;0.7452284
0.1137812;1.600605;0.3084014;0.3358281;0.03852571;-0.003884043;0.9411271,-0.08225714;0.8725289;0.2898033;0.09343158;0.3968673;0.5008612;0.763482,0.2840538;0.8567448;0.2178756;0.1606442;-0.3822807;-0.5290782;0.7403589
0.1142843;1.599379;0.3105034;0.3380343;0.03750248;-0.004522362;0.9403754,-0.08112605;0.8726792;0.2914849;0.09023919;0.3969252;0.5014783;0.763431,0.2796729;0.8532103;0.2183366;0.1718649;-0.3989691;-0.5219125;0.7340936
0.1148453;1.598269;0.3125532;0.3402523;0.03661241;-0.005023563;0.9396077,-0.07490125;0.8745742;0.3001386;0.07188423;0.3996367;0.5025429;0.7632653,0.2754681;0.8501133;0.2185252;0.1836159;-0.4149622;-0.5151061;0.727157
0.1153296;1.596758;0.3144994;0.3415695;0.03556454;-0.00517668;0.9391692,-0.07286118;0.8750396;0.303363;0.06442462;0.4021049;0.5015733;0.7632728,0.2712364;0.8470866;0.2187432;0.1951454;-0.429705;-0.5089635;0.7198807
0.115651;1.594713;0.3161113;0.3416401;0.0343531;-0.00479357;0.9391906,-0.06894007;0.8761151;0.3078218;0.05338891;0.4072068;0.4987132;0.7632939,0.2683295;0.8451385;0.218934;0.2026418;-0.4389869;-0.5052423;0.7148125
0.1163302;1.592933;0.31763;0.3411401;0.03304677;-0.00451429;0.9394206,-0.06470434;0.8772274;0.3117547;0.04382016;0.4129733;0.4948488;0.76332,0.2641497;0.8440247;0.2194346;0.2126181;-0.4509756;-0.5008356;0.7075157
0.1171152;1.591509;0.31924;0.341231;0.03195214;-0.004541008;0.9394253,-0.06081432;0.8779364;0.3152422;0.03611948;0.4185171;0.4909238;0.7632383,0.2600664;0.8427491;0.2200206;0.2207269;-0.4605477;-0.4977873;0.7009875
0.117815;1.590075;0.3208348;0.3418038;0.03092569;-0.004680246;0.9392507,-0.05807437;0.8781651;0.3174698;0.03170341;0.422038;0.4884454;0.7630858,0.2559968;0.8419493;0.2207947;0.2273008;-0.4682363;-0.4957598;0.6952061
0.118333;1.588837;0.3222233;0.3431619;0.03007036;-0.004862682;0.9387822,-0.05360186;0.8787913;0.3206165;0.02616973;0.4269174;0.4850186;0.762767,0.2536096;0.8421085;0.2213614;0.2307676;-0.4722656;-0.495029;0.6918511
0.1191189;1.587748;0.3236504;0.344836;0.02938509;-0.004841805;0.9381905,-0.04877536;0.8795569;0.3235826;0.02146051;0.4317011;0.4817474;0.7622947,0.2488893;0.8426219;0.2226973;0.2358818;-0.478264;-0.4950359;0.6859758
0.1200199;1.586597;0.3249974;0.3461109;0.02871238;-0.004736279;0.9377422,-0.04455374;0.8796401;0.3261035;0.017639;0.4364215;0.4786618;0.7616481,0.2477913;0.8427911;0.2230766;0.2366355;-0.4791443;-0.4954389;0.68481
0.1208884;1.585191;0.3259679;0.3467199;0.02782385;-0.004401916;0.9375457,-0.03979672;0.8799711;0.3283128;0.01417107;0.4413711;0.4756138;0.7607774,0.2434098;0.8433083;0.2248602;0.2384453;-0.4809545;-0.4986327;0.6805822
0.1217976;1.583536;0.3266433;0.3465543;0.02671192;-0.00384924;0.9376416,-0.03626867;0.8803859;0.3295732;0.01171406;0.4450274;0.473497;0.7600092,0.2410152;0.8439732;0.2257669;0.2383728;-0.4802918;-0.5025573;0.6781846
0.1229916;1.581851;0.327379;0.3459002;0.02521704;-0.003033686;0.9379275,-0.03112464;0.8810218;0.3310241;0.008317284;0.450381;0.4707245;0.7586213,0.2392622;0.8443536;0.22671;0.2379135;-0.4792503;-0.5056898;0.6767527
0.1242122;1.580403;0.3282222;0.3457326;0.02386358;-0.002558494;0.9380261,-0.02674327;0.880783;0.3320233;0.005064506;0.4558998;0.4684231;0.7567757,0.2368253;0.8456676;0.2281928;0.2365321;-0.4770449;-0.5106335;0.6750809
0.1254055;1.578902;0.3290178;0.3459667;0.02269179;-0.00235783;0.9379694,-0.0235871;0.8805095;0.332522;0.003324877;0.4594534;0.4673328;0.7553089,0.2351341;0.8485485;0.2295166;0.2342412;-0.4748876;-0.5156432;0.6735911
0.1265816;1.577345;0.3295352;0.3463793;0.02198843;-0.002816305;0.9378326,-0.01821273;0.8802357;0.3331208;0.00118807;0.4658104;0.4658016;0.7523617,0.2332881;0.8516713;0.2313124;0.2303674;-0.4744774;-0.5189804;0.6726525
0.1278897;1.575918;0.3299516;0.3462946;0.0215765;-0.00379869;0.93787,-0.01347018;0.8797826;0.3332552;0.0006972924;0.4735767;0.4641018;0.7485546,0.2315309;0.8547754;0.233174;0.2236513;-0.477091;-0.5199019;0.6723587
0.1292937;1.574476;0.3304147;0.3459662;0.02100943;-0.00445496;0.9380012,-0.008398069;0.8793879;0.333301;0.002384186;0.4837433;0.4615151;0.7436333,0.2303876;0.8569;0.2343389;0.2170246;-0.4805179;-0.519452;0.6724378
0.1308266;1.572995;0.3306937;0.3452837;0.02010276;-0.00478671;0.9382709,-0.002869621;0.8789039;0.3331997;0.006693006;0.4963708;0.4581837;0.7373188,0.2302802;0.8608621;0.2349651;0.2052737;-0.4869075;-0.5178133;0.6727951
0.1326161;1.571155;0.3308771;0.3446055;0.01864843;-0.004738919;0.9385504,0.001121228;0.8785316;0.3321088;0.0110317;0.5055377;0.4560719;0.7323309,0.2301832;0.8631338;0.2355828;0.1966891;-0.49138;-0.5166106;0.6730325
0.1347652;1.569377;0.3308796;0.3441532;0.01640952;-0.00444697;0.9387596,0.008504669;0.8778877;0.3290064;0.02251221;0.5233769;0.4538944;0.720798,0.229886;0.8672928;0.2373067;0.1808893;-0.4998755;-0.5137686;0.6733837
0.1368426;1.56783;0.3310023;0.3439754;0.01418933;-0.004156541;0.9388623,0.0138448;0.8776714;0.3260846;0.0330386;0.5354916;0.4547258;0.710902,0.2297595;0.8683122;0.2378539;0.1769622;-0.5022734;-0.5126761;0.6734754
0.1387286;1.566454;0.3311764;0.3441879;0.01239959;-0.003849853;0.938811,0.01755378;0.8777716;0.323983;0.04099371;0.5431165;0.4562739;0.7036748,0.2302935;0.8720773;0.2384596;0.1636496;-0.5125183;-0.5063647;0.6738983
0.1407526;1.565044;0.3313282;0.3451742;0.01081461;-0.003734455;0.9384689,0.02207997;0.8781525;0.3210385;0.05227156;0.5528082;0.4593889;0.6932767,0.2300649;0.8744079;0.2394386;0.1558279;-0.5208753;-0.4995633;0.6744207
0.1427303;1.564051;0.3316345;0.346486;0.009295185;-0.003671924;0.9380019,0.02660292;0.8784798;0.3178858;0.06173154;0.5623481;0.4622883;0.6828201,0.2294308;0.8765414;0.2406258;0.1501511;-0.5291312;-0.4915787;0.6751484
0.1445523;1.563169;0.3319079;0.3475002;0.008077989;-0.00386903;0.9376372,0.02969994;0.8788627;0.3155416;0.06633925;0.568837;0.463631;0.6760695,0.2300222;0.8778524;0.2414707;0.1469;-0.5365071;-0.4833076;0.6760137
0.1465033;1.562143;0.3321334;0.3482595;0.006666748;-0.004151613;0.9373653,0.03389691;0.8791248;0.3118361;0.07001084;0.5776139;0.4645338;0.6675845,0.2311392;0.8785455;0.2418116;0.146032;-0.5405125;-0.4781974;0.6766448
0.1485998;1.561004;0.3321627;0.3487414;0.005012988;-0.004203756;0.9371962,0.03718007;0.879333;0.3084484;0.07115035;0.5853193;0.4648484;0.6604959,0.2319964;0.8796797;0.2435518;0.1454275;-0.5459608;-0.4706081;0.677721
0.1507979;1.559994;0.3318367;0.3486691;0.003162518;-0.003783426;0.937233,0.04058582;0.8798079;0.3050548;0.07058082;0.5902966;0.4653533;0.655755,0.2328376;0.8807728;0.245524;0.145281;-0.550441;-0.4639393;0.6787257
0.1530755;1.558959;0.3312292;0.3476308;0.001084739;-0.00318313;0.9376255,0.04410118;0.8804687;0.3017425;0.06976331;0.5922076;0.4665955;0.6532317,0.2356667;0.8813958;0.2470846;0.14465;-0.5547606;-0.4578524;0.6794765
0.1555317;1.557751;0.3304511;0.3462065;-0.001064858;-0.002867824;0.9381534,0.04728226;0.880917;0.298897;0.06931174;0.5912308;0.4688309;0.6525638,0.2377077;0.8823346;0.2493296;0.1429441;-0.5587469;-0.4529728;0.6798416
0.1581698;1.556505;0.3294325;0.3448326;-0.003083766;-0.002834794;0.9386548,0.04929695;0.8810701;0.297068;0.06918736;0.5897911;0.4701766;0.6529116,0.2389773;0.8831594;0.2511138;0.1410141;-0.5612758;-0.4502311;0.6799828
0.1605006;1.555514;0.3286205;0.3439311;-0.004747103;-0.003239909;0.9389773,0.05253207;0.8814302;0.2944683;0.06882381;0.5857749;0.473135;0.6544268,0.240264;0.8839927;0.2529471;0.1386279;-0.5632952;-0.4482721;0.6800978
0.1627387;1.554631;0.3280262;0.3437572;-0.006145619;-0.003800673;0.9390308,0.05610158;0.8820471;0.2922;0.0677717;0.5771048;0.4793166;0.6577329,0.2455846;0.8839386;0.2558833;0.1328364;-0.5659618;-0.4459118;0.6805913
0.1647031;1.55381;0.3274865;0.3439374;-0.006988641;-0.00473435;0.9389547,0.05770153;0.8824906;0.290985;0.06679398;0.570603;0.4840164;0.6600597,0.2473982;0.8842914;0.258047;0.1295708;-0.5666823;-0.4451867;0.6810958
0.1668382;1.552594;0.3267286;0.3439828;-0.007692769;-0.005981155;0.9389254,0.06080964;0.883145;0.2892748;0.06444708;0.561442;0.4908028;0.6631304,0.2499347;0.8849776;0.2614227;0.1246956;-0.566957;-0.4445903;0.6821659
0.1688724;1.551198;0.3259092;0.3439597;-0.008461114;-0.007370872;0.9389174,0.06389524;0.8843164;0.2872542;0.05981974;0.554088;0.4968967;0.665208,0.2529588;0.8859768;0.2638682;0.1210738;-0.566973;-0.444146;0.6830938
0.171033;1.550011;0.3251947;0.3439862;-0.01008588;-0.008663828;0.9388806,0.06682148;0.8853158;0.2852213;0.0530675;0.5493377;0.5018694;0.6659872,0.2572138;0.8877393;0.2688431;0.112585;-0.5672823;-0.4427885;0.685167
0.1731342;1.549134;0.3245985;0.3444476;-0.01190794;-0.01030552;0.9386734,0.06880847;0.8856137;0.2828807;0.04503325;0.5455984;0.5064757;0.6661657,0.2599891;0.8890852;0.2729448;0.1043705;-0.5679367;-0.4414338;0.6867976
0.1755691;1.54818;0.3237659;0.3452722;-0.0135047;-0.0124774;0.9383225,0.07040435;0.8856841;0.2815046;0.04000155;0.5432542;0.5092879;0.6662586,0.2617538;0.8899132;0.275621;0.09866845;-0.5681935;-0.4407929;0.687839
0.177723;1.547651;0.3229961;0.3467511;-0.01456774;-0.0147568;0.937728,0.07317372;0.8860198;0.2795704;0.03302049;0.5385929;0.5140501;0.6667683,0.266968;0.889901;0.2791698;0.08973555;-0.5678473;-0.4404955;0.6895366
0.1796439;1.547242;0.322366;0.3478087;-0.01557302;-0.01599491;0.9372997,0.07495723;0.8862004;0.278621;0.0292946;0.5348874;0.5172693;0.6674352,0.2700149;0.8906292;0.2835858;0.08154152;-0.5664931;-0.4409665;0.6913647
0.1812912;1.547015;0.3218078;0.3484818;-0.01644483;-0.01624625;0.9370305,0.07811272;0.8871768;0.2776022;0.02205105;0.5259442;0.5234618;0.6699883,0.272617;0.8926559;0.2888771;0.07328197;-0.5649393;-0.4410702;0.6934916
0.1833867;1.546642;0.3208367;0.3487066;-0.01765363;-0.01635888;0.9369229,0.07894917;0.8873983;0.2774668;0.02031862;0.5237278;0.524729;0.6707875,0.274149;0.8942215;0.2923755;0.06752787;-0.5646687;-0.4403028;0.6947825
0.1853249;1.546278;0.3200113;0.3484949;-0.01912041;-0.01637658;0.9369726,0.08287319;0.8888043;0.277206;0.01163009;0.5136273;0.5302584;0.6744462,0.2788561;0.896273;0.2972704;0.05659219;-0.5660757;-0.437747;0.696228
0.1870955;1.545925;0.3193634;0.3480172;-0.02088799;-0.01619176;0.9371156,0.08395685;0.8891661;0.2773308;0.006809685;0.5086327;0.5326636;0.6763991,0.2814349;0.8995578;0.3026264;0.04388583;-0.5698444;-0.4334252;0.6967739
0.1888895;1.545496;0.3185984;0.3473557;-0.0227469;-0.01600153;0.9373209,0.08743475;0.8907079;0.2784182;-0.005207077;0.4988018;0.5366794;0.6805474,0.2832893;0.9035616;0.3083701;0.02919728;-0.5756711;-0.4270911;0.6966662
0.191191;1.545116;0.3169944;0.346396;-0.02478913;-0.01587974;0.9376264,0.08998692;0.8926545;0.2796753;-0.01531183;0.492915;0.5384242;0.6833006,0.2873108;0.9070978;0.3132736;0.01514508;-0.5825049;-0.4196615;0.6959475
0.1929982;1.544661;0.3158148;0.3454014;-0.02643779;-0.01602226;0.9379458,0.09090578;0.8935202;0.2801236;-0.0190943;0.4910598;0.5388532;0.6842024,0.2882658;0.9102122;0.3173117;0.006124243;-0.5873736;-0.4139601;0.6954077
0.1943782;1.544298;0.31493;0.344763;-0.02766069;-0.01629424;0.9381407,0.09354584;0.8950008;0.2814646;-0.03387178;0.4854141;0.5394628;0.6871723,0.2889192;0.9153364;0.3235705;-0.00551095;-0.5943549;-0.4048378;0.6948513
0.1956421;1.544076;0.3141536;0.3446394;-0.02865628;-0.01643386;0.9381537,0.09627489;0.8972892;0.2826651;-0.04505958;0.482461;0.5389281;0.6890265,0.2904806;0.9209736;0.3297194;-0.01638166;-0.6010897;-0.3949714;0.694565
0.1970246;1.543941;0.3128777;0.3447937;-0.02961999;-0.01619761;0.9380712,0.09925988;0.8996828;0.2838114;-0.0555362;0.480517;0.5378323;0.690475,0.2911043;0.9274842;0.3363636;-0.02729307;-0.6071118;-0.3854723;0.694321
0.1982955;1.543937;0.3115866;0.3450558;-0.030771;-0.01562488;0.9379475,0.1017797;0.9026303;0.2848047;-0.06526758;0.4794833;0.5364212;0.6914392,0.2908241;0.9349452;0.3435926;-0.03924925;-0.6120158;-0.3771335;0.6940219
0.2010404;1.543702;0.3092871;0.3441915;-0.03428291;-0.01536105;0.9381476,0.1063956;0.9081689;0.2886314;-0.08051525;0.4801243;0.5327188;0.6922489,0.2918161;0.9481754;0.3557173;-0.06375417;-0.6179715;-0.3651522;0.6933329
0.2027199;1.543607;0.3074628;0.3433766;-0.03621384;-0.01564162;0.938369,0.1095683;0.9118962;0.2917331;-0.08866166;0.4818399;0.5296031;0.6924522,0.2912846;0.9576601;0.3634892;-0.08124423;-0.6208229;-0.3588006;0.692272
0.2040801;1.543638;0.3061269;0.3427726;-0.03795292;-0.01584057;0.9385178,0.112206;0.9163345;0.2950878;-0.09627176;0.484117;0.5263854;0.6923012,0.2900876;0.9678062;0.3713149;-0.09991232;-0.6233962;-0.3535477;0.6902165
0.2052101;1.543816;0.3049657;0.3424414;-0.03939314;-0.01584333;0.9385793,0.1137376;0.9195765;0.2974836;-0.101;0.4857294;0.5245883;0.691862,0.2891706;0.9745513;0.3763063;-0.11199;-0.6247069;-0.3512309;0.6883577
0.2062543;1.544133;0.3036846;0.3422263;-0.04051389;-0.0156417;0.9386134,0.1163867;0.9249669;0.3014928;-0.1089047;0.4884483;0.5222341;0.6905285,0.2897199;0.9853218;0.3836614;-0.1305747;-0.6260773;-0.3493777;0.6847721
0.2075251;1.544519;0.3019355;0.3419101;-0.04176315;-0.01529641;0.9386796,0.1190906;0.9312887;0.3060567;-0.1188151;0.4915161;0.5200452;0.6883661,0.288409;0.9964581;0.3914137;-0.1478915;-0.6265509;-0.3502126;0.6803773
0.2086581;1.544808;0.3004204;0.3414232;-0.04298299;-0.01476625;0.9388102,0.1204949;0.9388829;0.3108709;-0.1292498;0.4943923;0.5183026;0.6857356,0.2866873;1.00788;0.398968;-0.1637804;-0.6265866;-0.3533562;0.6750591
0.2097088;1.544932;0.2992525;0.3407803;-0.04431489;-0.01433566;0.9389885,0.1219483;0.9441569;0.3145419;-0.1366106;0.496176;0.5172636;0.683802,0.2853348;1.016068;0.404118;-0.1738038;-0.6266066;-0.3561336;0.6710628
0.2109571;1.544971;0.2976917;0.3399216;-0.04581099;-0.0138463;0.9392353,0.1239655;0.9525504;0.3203915;-0.1475088;0.4985078;0.5160822;0.6807278,0.284829;1.030202;0.4114885;-0.1872672;-0.6270177;-0.3599437;0.6649966
0.212189;1.545005;0.2957886;0.3390318;-0.04688602;-0.01339749;0.9395103,0.1259159;0.9621065;0.3270535;-0.1595709;0.5009127;0.5151807;0.6769139,0.2825314;1.043743;0.4187351;-0.2002239;-0.6284227;-0.3622886;0.6585913
0.2132151;1.545057;0.2942844;0.3382477;-0.04777566;-0.01302808;0.9397533,0.1263802;0.9717286;0.3335414;-0.1726872;0.5036286;0.5144317;0.6722332,0.2810782;1.052343;0.4229752;-0.2080621;-0.6299865;-0.3629008;0.6543167
0.2139377;1.545069;0.2930027;0.3376288;-0.04816066;-0.01269425;0.9399608,0.1271828;0.9823043;0.3406939;-0.1882942;0.5068733;0.5132101;0.6665134,0.2789123;1.069209;0.4304395;-0.224719;-0.6344591;-0.3634856;0.6440818
0.2147742;1.545204;0.29144;0.3369862;-0.04865318;-0.01227296;0.9401715,0.1274718;0.9892513;0.345376;-0.1989937;0.5091208;0.5120277;0.6625898,0.2779481;1.077513;0.4341111;-0.2328325;-0.6370146;-0.3641233;0.6382912
0.2156041;1.54538;0.2895509;0.3362837;-0.0491676;-0.01175487;0.9404029,0.1270182;0.9939458;0.3494031;-0.2096637;0.5114552;0.5104715;0.6586908,0.2768304;1.089581;0.439453;-0.2453703;-0.6411359;-0.3654382;0.6286439
0.216318;1.545523;0.2880243;0.3354532;-0.04981222;-0.01131707;0.940671,0.1270728;1.007645;0.359204;-0.2305407;0.5164012;0.5056185;0.6515602,0.276119;1.097344;0.4430229;-0.2540861;-0.6440248;-0.366648;0.6214834
0.2171256;1.545858;0.2866045;0.3346256;-0.0507034;-0.01100617;0.9409217,0.1272571;1.018436;0.3670022;-0.244985;0.5198194;0.5004776;0.6475279,0.274157;1.111763;0.4499246;-0.2704124;-0.6491478;-0.3701132;0.6070424
0.2180503;1.546386;0.2848942;0.3339336;-0.05162117;-0.01081825;0.9411198,0.1268449;1.026804;0.3740837;-0.2581603;0.522364;0.4949457;0.6446068,0.2737277;1.118896;0.4537054;-0.2804659;-0.651755;-0.3726322;0.5980799
0.218807;1.547159;0.2832825;0.3334929;-0.05221127;-0.01058682;0.9412462,0.126427;1.032884;0.3790101;-0.2671956;0.5236205;0.4912724;0.6427127,0.2726015;1.124978;0.4569695;-0.286547;-0.6530545;-0.3739124;0.592959
0.2194171;1.548008;0.2819323;0.3332708;-0.05263343;-0.01031972;0.9413043,0.1261085;1.042897;0.3863675;-0.280696;0.5246947;0.4864899;0.6397132,0.2702668;1.13315;0.4613507;-0.2943883;-0.6541579;-0.375635;0.5867805
0.2199631;1.548774;0.2806197;0.332752;-0.0530326;-0.009886957;0.9414701,0.1255881;1.052785;0.3935775;-0.2945476;0.5253507;0.4828299;0.6357073,0.2700909;1.138846;0.4647096;-0.30119;-0.6541133;-0.3784481;0.5815474
0.2205139;1.549436;0.2792846;0.3317993;-0.05355861;-0.009573104;0.9417797,0.1244976;1.05802;0.3982154;-0.3042017;0.525902;0.4807518;0.6322705,0.2693983;1.143173;0.4677643;-0.3052994;-0.6533467;-0.38174;0.5781046
0.2210777;1.549991;0.2777717;0.3303383;-0.05412007;-0.009250916;0.9422644,0.1230667;1.069795;0.4067312;-0.3219796;0.5275978;0.4770781;0.6247928,0.2681937;1.148745;0.4722036;-0.3098239;-0.6507483;-0.3888296;0.5738881
0.2215855;1.550561;0.2764368;0.3288159;-0.05459722;-0.009360795;0.942768,0.1225812;1.075808;0.4110412;-0.3304921;0.52893;0.475191;0.6206461,0.2679746;1.151478;0.476229;-0.3127674;-0.646228;-0.3983296;0.5708762
0.2219981;1.551144;0.275197;0.3272659;-0.0548983;-0.009575952;0.9432876,0.121916;1.084432;0.4172251;-0.3417768;0.5314539;0.4728235;0.6141525,0.2671344;1.155653;0.4809316;-0.3140025;-0.6401274;-0.4090866;0.5694625
0.2222759;1.551697;0.2739081;0.3256443;-0.05490996;-0.009784371;0.9438459,0.1200081;1.091305;0.4228444;-0.3506927;0.5344027;0.4713646;0.6076543,0.2665038;1.159655;0.4851958;-0.3144764;-0.6335317;-0.4190288;0.569348
0.2226019;1.552274;0.2725812;0.3241982;-0.0550155;-0.009613553;0.9443392,0.1193105;1.096205;0.4264686;-0.355675;0.5366673;0.4705433;0.6033842,0.266002;1.16212;0.4875988;-0.3153202;-0.6293983;-0.4243088;0.5695552
