HEAD,HANDL,HANDR
0.2942731;1.629842;0.2546171;0.3459727;0.1769097;-0.001922427;0.9214132,0.115351;0.8490916;0.4103877;0.03134082;0.07643311;0.6525424;0.7532359,0.5226379;1.207358;0.5150557;-0.4565141;-0.3721212;-0.4706355;0.6569802
0.296569;1.62994;0.2544239;0.3461132;0.1727346;-0.00184613;0.9221524,0.1174816;0.8493546;0.4085292;0.01882303;0.07422546;0.6500204;0.7560487,0.5230435;1.208945;0.514734;-0.4541624;-0.3742537;-0.4734349;0.6553855
0.2976345;1.630124;0.2543717;0.3466064;0.1706607;-0.002058809;0.9223529,0.1182575;0.8494633;0.4077232;0.0136802;0.07150783;0.6488585;0.7574179,0.5240545;1.208711;0.5124122;-0.4531266;-0.3747321;-0.473968;0.6554438
0.2987137;1.630403;0.2543528;0.3474139;0.1687552;-0.002361574;0.9223989,0.1189813;0.8495326;0.4070212;0.008519143;0.06721555;0.6477913;0.758799,0.5244942;1.208835;0.5114004;-0.4508874;-0.3755791;-0.4746727;0.6559931
0.2999015;1.630719;0.2544464;0.3482785;0.1668188;-0.00247771;0.9224248,0.1193793;0.8495737;0.4063631;0.004975706;0.06466672;0.6470442;0.7596889,0.5252505;1.208514;0.509328;-0.4482056;-0.3762274;-0.4747123;0.6574291
0.3015843;1.631397;0.2544637;0.3499293;0.1632275;-0.001441913;0.9224447,0.1206743;0.8497164;0.4033219;-0.01173997;0.05974101;0.6445839;0.7621055,0.5261892;1.20852;0.5060676;-0.4419819;-0.3767149;-0.474433;0.6615522
0.3023707;1.631593;0.2543413;0.3501941;0.1613873;-0.001044726;0.9226686,0.1208776;0.8497781;0.4022497;-0.01780574;0.05961467;0.644275;0.7622591,0.5262883;1.208519;0.5053912;-0.4401989;-0.3763767;-0.4745574;0.662843
0.3039118;1.631796;0.2540193;0.3502793;0.1574106;-0.001182675;0.9233228,0.1212765;0.8500844;0.3980741;-0.0385863;0.06434217;0.6438872;0.7614332,0.5275988;1.204856;0.5012397;-0.4368354;-0.3742985;-0.4768347;0.6646084
0.3047811;1.631889;0.2537973;0.350383;0.1548228;-0.001278221;0.9237208,0.1213864;0.8501852;0.3964959;-0.04676357;0.06719631;0.6437347;0.760857,0.5283282;1.20368;0.4996239;-0.4352749;-0.3722206;-0.4797536;0.6646985
0.3057801;1.632045;0.2535307;0.3505801;0.1518901;-0.001236546;0.9241328,-0.02241338;0.9197693;0.2440684;-0.05983701;0.07285468;0.6429914;0.7600486,0.5285302;1.203398;0.4983126;-0.43358;-0.3700005;-0.4830133;0.6646851
0.3071662;1.632274;0.2531324;0.3507894;0.147846;-0.001151336;0.9247092,-0.02471597;0.9289505;0.2406915;-0.0743268;0.0793671;0.6418681;0.7590663,0.5297284;1.198848;0.4954009;-0.4317122;-0.3682358;-0.4855814;0.6650096
0.3088278;1.632582;0.2526613;0.3508418;0.1431808;-0.001034897;0.9254233,-0.0276454;0.9333808;0.2453616;-0.08873884;0.08570676;0.6407311;0.7577885,0.5304006;1.19627;0.4933303;-0.429492;-0.3670386;-0.4877077;0.6655529
0.3101272;1.632921;0.2522794;0.3508899;0.1384137;-0.0009350894;0.9261302,-0.01871761;0.9469225;0.2525438;-0.1037964;0.09228486;0.6396949;0.7559763,0.5305309;1.194646;0.4918389;-0.4277221;-0.3663291;-0.4891296;0.6660399
0.3110248;1.633341;0.2516325;0.3510611;0.1327524;-0.0008081852;0.9268939,-0.0144166;0.9548161;0.2578875;-0.1183706;0.09950825;0.6386982;0.753758,0.530901;1.191064;0.488757;-0.4248539;-0.3652062;-0.4913132;0.6668845
0.312012;1.633712;0.2510235;0.3513787;0.1266742;-0.0008626963;0.9276238,-0.01305982;0.9594463;0.2635165;-0.1282448;0.1055218;0.6379475;0.7519584,0.5310693;1.189799;0.4877215;-0.4237229;-0.3647036;-0.4922006;0.6672248
0.3129652;1.634107;0.2502434;0.3518769;0.1188606;-0.001269058;0.9284682,-0.01099391;0.9665588;0.2722958;-0.1425176;0.1167347;0.6369384;0.7485795,0.5294059;1.186009;0.4840411;-0.4160149;-0.3616672;-0.4980157;0.6694094
0.3141163;1.634505;0.2493671;0.3524263;0.1085332;-0.002706462;0.9295208,0.002559167;0.986442;0.2758794;-0.1553941;0.1306457;0.6361758;0.7443553,0.5288095;1.182894;0.4816679;-0.4099734;-0.3599319;-0.501765;0.6712695
0.3150749;1.634863;0.2490171;0.3532643;0.09762101;-0.005144235;0.9304021,0.006920162;0.9930998;0.2778723;-0.1631347;0.1412967;0.6356591;0.741188,0.5286623;1.180236;0.4789603;-0.4054027;-0.3589234;-0.5041081;0.6728281
0.316409;1.635183;0.248715;0.3545613;0.084527;-0.008992966;0.9311609,0.01199908;1.003784;0.2856183;-0.1753291;0.1604435;0.6345975;0.7353935,0.5283334;1.177929;0.4766381;-0.4007772;-0.3581015;-0.5060422;0.6745831
0.3178023;1.635369;0.2483213;0.3562979;0.07018889;-0.01348153;0.931635,0.01667189;1.014064;0.2936555;-0.186603;0.1806067;0.6332654;0.7290647,0.5266677;1.174544;0.472916;-0.3917753;-0.3566135;-0.5085166;0.6787856
0.318777;1.635615;0.2481695;0.3582;0.05641743;-0.01766982;0.9317712,0.01850539;1.016045;0.2944124;-0.1976017;0.2014797;0.631462;0.7222294,0.5257236;1.172495;0.4707531;-0.3876905;-0.3556043;-0.5092589;0.6811
0.3201798;1.636091;0.2480633;0.3618658;0.02872881;-0.0249773;0.9314526,0.0293856;1.035952;0.3101362;-0.2122033;0.2332015;0.6270621;0.712306,0.5244896;1.162416;0.4620809;-0.3786374;-0.3496575;-0.5120633;0.6871423
0.3210017;1.636093;0.2482067;0.3636237;0.01530507;-0.0282759;0.9309909,0.03558405;1.047026;0.3193802;-0.2187193;0.2502299;0.6236702;0.7075185,0.5228958;1.158689;0.4586926;-0.3736925;-0.3452212;-0.5155848;0.6894553
0.3214332;1.636086;0.2483018;0.3656072;0.002864039;-0.03142634;0.9302342,0.0421509;1.058926;0.3292001;-0.2248095;0.2675126;0.6196495;0.7028031,0.5221826;1.152897;0.4542795;-0.3666928;-0.341143;-0.5208158;0.6913095
0.3218068;1.636202;0.2484543;0.3676984;-0.009661797;-0.03465458;0.9292489,0.04853742;1.070855;0.3385738;-0.2311346;0.2844964;0.6152099;0.6979653,0.5212775;1.148609;0.4503371;-0.3581884;-0.3388273;-0.5258954;0.6930594
0.3221815;1.636248;0.2485982;0.3693225;-0.02132785;-0.03798616;0.9282796,0.05205944;1.078072;0.3447199;-0.2362537;0.2966539;0.6119992;0.6940013,0.5195915;1.14521;0.4468349;-0.3484493;-0.3384498;-0.5296931;0.695313
0.3224456;1.635894;0.248723;0.3699622;-0.03227393;-0.04118456;0.9275722,0.05761664;1.089336;0.3535819;-0.2449557;0.3141527;0.607592;0.687122,0.5189885;1.144226;0.4457198;-0.3453176;-0.3387563;-0.530521;0.6960944
0.3224133;1.635508;0.2485047;0.3692305;-0.04145198;-0.04400267;0.9273696,0.06304048;1.100428;0.3624271;-0.2553636;0.3312979;0.6036559;0.6786978,0.5181323;1.136942;0.4395887;-0.3330263;-0.340775;-0.5324747;0.6995975
0.3222689;1.63539;0.248367;0.3685621;-0.04965191;-0.04592994;0.9271392,0.06620512;1.107264;0.3679173;-0.2625282;0.341264;0.601712;0.672726,0.5163326;1.133322;0.4358145;-0.3251924;-0.3419924;-0.532903;0.7023571
0.3219728;1.635372;0.2481895;0.3681206;-0.05648309;-0.04681993;0.9268791,0.06884567;1.115445;0.3757873;-0.2736799;0.3549515;0.5995566;0.663054,0.5142129;1.129813;0.4320948;-0.3174049;-0.3420342;-0.534037;0.7050328
0.3219058;1.635153;0.2479192;0.3683514;-0.06249705;-0.04688475;0.926398,0.07176006;1.123601;0.3836564;-0.2843952;0.3659998;0.5982422;0.6536589,0.5121105;1.126652;0.4288799;-0.3092755;-0.340818;-0.5363712;0.7074587
0.3216253;1.635352;0.2478232;0.3691996;-0.0683747;-0.04682575;0.9256479,0.07407663;1.130797;0.3913437;-0.2943729;0.3750761;0.5970689;0.6451134,0.5122379;1.120961;0.4254878;-0.3035428;-0.3395709;-0.5384704;0.708945
0.3213533;1.635745;0.2478012;0.3702157;-0.07385217;-0.0469849;0.9248127,0.07540048;1.136917;0.3988804;-0.303677;0.383448;0.5952752;0.6374914,0.5106868;1.117107;0.4224002;-0.2937165;-0.3376731;-0.5421046;0.7112175
0.3202227;1.635832;0.2474065;0.3713599;-0.08272927;-0.04802116;0.9235484,0.07823716;1.148129;0.4135443;-0.3193772;0.3989758;0.5886136;0.626379,0.5076962;1.108076;0.4155563;-0.273077;-0.3359921;-0.5490315;0.7149144
0.3197295;1.63572;0.2471757;0.3713366;-0.08567961;-0.04831805;0.9232733,0.07869637;1.149871;0.4160384;-0.3219689;0.4017623;0.5869936;0.6247891,0.5065693;1.105793;0.4133597;-0.2660962;-0.3359449;-0.551465;0.7156957
0.319224;1.635798;0.2469022;0.370814;-0.08753777;-0.048262;0.9233119,0.08032425;1.155578;0.4240423;-0.3310443;0.4118201;0.5803503;0.6196833,0.5046631;1.102978;0.4106331;-0.2562526;-0.3359941;-0.5555824;0.7160802
0.3186753;1.63602;0.2466353;0.3701982;-0.0888412;-0.04796306;0.9234501,0.08127926;1.158379;0.4284476;-0.3353646;0.4165704;0.5771998;0.6171224,0.503313;1.10137;0.4089161;-0.249657;-0.3359984;-0.5587955;0.715908
0.3175945;1.636082;0.2461813;0.3694203;-0.08954426;-0.04716412;0.9237348,0.08281779;1.162844;0.4365363;-0.3427724;0.42415;0.572938;0.6118382,0.5011434;1.097041;0.4031997;-0.2380264;-0.3359681;-0.5650399;0.7149817
0.3164991;1.635878;0.2456714;0.3686008;-0.08977271;-0.04593362;0.924102,0.08348081;1.164715;0.4404217;-0.3459345;0.4270689;0.5720797;0.6088238,0.4999251;1.095827;0.401335;-0.2326194;-0.335952;-0.5678242;0.7145629
0.3159016;1.635956;0.2454189;0.3679905;-0.0902093;-0.0449465;0.9243512,0.08468792;1.16811;0.445283;-0.3502231;0.4309566;0.5722923;0.6034085,0.4981672;1.094316;0.3988363;-0.2260289;-0.3359261;-0.5710214;0.7141423
0.3154629;1.636261;0.2452742;0.3676084;-0.09067251;-0.04414645;0.9244965,0.08574013;1.170892;0.4508233;-0.3531764;0.433964;0.5740377;0.5978481,0.4965561;1.092079;0.395165;-0.2207754;-0.3357274;-0.57345;0.7139331
0.3146646;1.636453;0.2450235;0.367323;-0.09070108;-0.04334694;0.9246449,0.08670846;1.173811;0.4565697;-0.3554162;0.4371283;0.5757937;0.5925028,0.4954395;1.090703;0.3925905;-0.2177332;-0.3353669;-0.574957;0.7138249
0.3135839;1.636377;0.2445633;0.3669759;-0.09073152;-0.04256991;0.9248158,0.08726498;1.175609;0.4601404;-0.3566207;0.4393962;0.5761659;0.5897333,0.4935368;1.089471;0.389993;-0.2139745;-0.3343353;-0.5772737;0.7135754
0.3128525;1.636195;0.2442138;0.3665772;-0.09024545;-0.041731;0.9250597,0.0874604;1.177422;0.4626837;-0.3580077;0.4421584;0.5755818;0.5873942,0.491485;1.088831;0.3878208;-0.2101668;-0.3327126;-0.5801997;0.7130923
0.3123872;1.636158;0.2439863;0.3660493;-0.08976669;-0.04106914;0.9253449,0.08861967;1.180938;0.4689529;-0.3612333;0.4481401;0.5717086;0.5846626,0.4904225;1.086583;0.38372;-0.2063768;-0.3308294;-0.5834682;0.7124082
0.3119608;1.636281;0.2438592;0.3656271;-0.08924367;-0.040606;0.9255828,0.08927014;1.182494;0.4720662;-0.3629432;0.4509326;0.5691062;0.5839949,0.4892966;1.086235;0.3821956;-0.2039165;-0.3296009;-0.5856085;0.7119299
0.3111151;1.636309;0.2436742;0.3653274;-0.08854754;-0.04025654;0.9257833,0.08939584;1.184282;0.476876;-0.3663906;0.4547628;0.564459;0.5833822,0.4867788;1.086055;0.3798477;-0.1993061;-0.3275519;-0.5893577;0.7110868
0.3103053;1.636372;0.2435894;0.365245;-0.08768326;-0.0398551;0.9259154,0.08976483;1.185516;0.4799978;-0.3682194;0.4555694;0.5627497;0.5832527,0.4852655;1.086207;0.3789257;-0.1970726;-0.3266764;-0.5909621;0.7107804
0.3098105;1.636522;0.2436453;0.3653531;-0.08670747;-0.03926052;0.92599,0.0902444;1.187359;0.4845438;-0.370299;0.4552091;0.5618281;0.583106,0.4842604;1.084786;0.3746966;-0.1943857;-0.3257425;-0.5927175;0.7104872
0.3093446;1.636648;0.2436125;0.3652658;-0.08564005;-0.03861635;0.9261509,0.08980334;1.188555;0.4882201;-0.3716535;0.4545264;0.5620216;0.58259,0.4821311;1.084861;0.3728725;-0.1919295;-0.3250132;-0.5942614;0.7101992
0.3088511;1.636616;0.2434922;0.3647783;-0.08476727;-0.03791839;0.9264522,0.08977912;1.190383;0.4920788;-0.3729587;0.4540113;0.5626388;0.581561,0.4806902;1.084992;0.3720042;-0.1904893;-0.324658;-0.5952442;0.7099264
0.3084166;1.636475;0.2433424;0.3640404;-0.08399979;-0.03750965;0.9268289,0.08968622;1.191731;0.4946361;-0.3743141;0.4541597;0.56284;0.5803784,0.4804728;1.08285;0.3685421;-0.1881253;-0.324179;-0.5969875;0.7093115
0.3081132;1.636313;0.2432939;0.363394;-0.08361544;-0.03740326;0.9271215,0.08875042;1.192766;0.4973887;-0.3770719;0.4557733;0.5617824;0.5783495,0.4790108;1.082555;0.3671358;-0.185848;-0.3238987;-0.598795;0.7085159
0.3078228;1.636418;0.2433272;0.3632127;-0.08333763;-0.03731114;0.9272213,0.0875415;1.193643;0.4998936;-0.3812814;0.4591353;0.5579579;0.5766301,0.4772732;1.082684;0.3662595;-0.1837064;-0.3237112;-0.6006337;0.7076032
0.3076141;1.636558;0.2433891;0.363404;-0.08333994;-0.03714941;0.9271526,0.08726798;1.193872;0.5005152;-0.382737;0.4603753;0.556278;0.5763,0.4762101;1.082741;0.3657981;-0.1826401;-0.3236162;-0.6016794;0.7070339
0.3073791;1.63674;0.2434394;0.3638799;-0.08320299;-0.03710015;0.9269802,0.0858971;1.194312;0.5040344;-0.3898438;0.4660006;0.5475892;0.5753358,0.4769224;1.080914;0.3623845;-0.1810074;-0.3233722;-0.6034387;0.7060655
0.3070478;1.636906;0.2435144;0.3641131;-0.08283251;-0.03684483;0.926932,0.08526628;1.194052;0.5053977;-0.3918034;0.4666979;0.5452344;0.5756757,0.4764014;1.080655;0.3619258;-0.1805069;-0.3232802;-0.6040186;0.7057399
0.3067156;1.637;0.2435933;0.363952;-0.0823749;-0.03647554;0.9270507,0.08431724;1.193793;0.5079193;-0.3936199;0.465293;0.5430326;0.5776514,0.4756805;1.080679;0.3617064;-0.1800782;-0.3231738;-0.6044716;0.7055103
0.3064102;1.63716;0.2435765;0.3634813;-0.08191234;-0.03599228;0.9272951,0.08389499;1.193478;0.5102425;-0.3936567;0.4614738;0.5425278;0.581154,0.475694;1.080293;0.3599632;-0.1796044;-0.3229753;-0.6048619;0.7053874
0.3061507;1.63721;0.2434447;0.3627025;-0.08155518;-0.03541893;0.9276536,0.08386444;1.193559;0.5115191;-0.3924147;0.4576356;0.5432331;0.5843614,0.4751938;1.080234;0.3595051;-0.179329;-0.3227989;-0.6050317;0.7053926
0.3058693;1.637285;0.2433426;0.3619356;-0.0812612;-0.03518628;0.9279878,0.0837978;1.19444;0.5130229;-0.388739;0.4525043;0.5453345;0.5888396,0.4747812;1.080243;0.3593899;-0.1792403;-0.3226994;-0.6050994;0.7054024
0.305586;1.637409;0.2433287;0.3613755;-0.08096272;-0.03519834;0.9282316,0.08379056;1.194939;0.5137878;-0.3858328;0.4509167;0.5465863;0.5908049,0.4739242;1.080489;0.3595189;-0.1791401;-0.3225559;-0.6052588;0.7053569
0.3052853;1.637543;0.2433807;0.3609861;-0.08060272;-0.03514646;0.9284164,0.08367528;1.196006;0.5144114;-0.3812783;0.4520964;0.546105;0.5933,0.4746933;1.080193;0.3574232;-0.1792221;-0.3224889;-0.6053757;0.7052663
0.3050134;1.637428;0.2434702;0.3607403;-0.08032327;-0.03503608;0.9285403,0.08389562;1.196128;0.5140588;-0.3797339;0.4540503;0.5444906;0.5942815,0.4743836;1.080293;0.3574528;-0.1792894;-0.3224448;-0.6055047;0.7051587
0.3048027;1.637363;0.2436095;0.3606406;-0.08009102;-0.03490055;0.9286042,0.08421127;1.195886;0.513571;-0.3774297;0.4580446;0.5412731;0.5956219,0.4734272;1.080415;0.3576439;-0.1796524;-0.3224593;-0.6057893;0.7048151
0.3046519;1.63739;0.2436922;0.3604829;-0.07979806;-0.03492512;0.9286897,0.08453637;1.195723;0.5131041;-0.3746131;0.4620977;0.538583;0.5967069,0.4733002;1.080436;0.3574812;-0.179925;-0.3225469;-0.605948;0.7045691
0.3044158;1.637456;0.2437552;0.360441;-0.0792956;-0.03496984;0.9287474,0.08468083;1.195163;0.5128982;-0.3714875;0.4652369;0.5372793;0.5973966,0.4732449;1.080334;0.3573267;-0.180368;-0.3228293;-0.6060184;0.7042659
0.3038659;1.637491;0.2436744;0.3604253;-0.07757908;-0.03516092;0.9288912,0.08477249;1.193163;0.5126425;-0.3655774;0.4682071;0.5365485;0.5993755,0.4726938;1.080301;0.3575745;-0.1808087;-0.3234681;-0.6057481;0.7040923
0.3035355;1.637586;0.2435841;0.3604702;-0.07644941;-0.03524254;0.9289643,0.08477582;1.192376;0.5125194;-0.3642872;0.4680339;0.5367032;0.6001573,0.4725865;1.080001;0.3568757;-0.1815374;-0.3263285;-0.60377;0.7042839
0.3030086;1.637694;0.2434196;0.3605077;-0.07492065;-0.03513295;0.9290785,0.0848315;1.190122;0.5121952;-0.3628196;0.4672138;0.5372688;0.6011783,0.4718529;1.079789;0.3567934;-0.1818428;-0.3309081;-0.600487;0.7048749
0.3025189;1.637858;0.2433235;0.3606145;-0.07330941;-0.0348211;0.9291773,0.08499379;1.18854;0.5118928;-0.3618835;0.4658198;0.5383545;0.6018528,0.4709413;1.079535;0.3564917;-0.181737;-0.335654;-0.5975484;0.7051554
0.3020028;1.638076;0.2434025;0.3608654;-0.07127514;-0.03398294;0.9292692,0.08487476;1.186155;0.5116883;-0.3608746;0.4641509;0.5407784;0.6015749,0.4708834;1.079581;0.3565613;-0.1817275;-0.3357002;-0.5975135;0.7051654
0.3016743;1.638316;0.2436644;0.361057;-0.06901808;-0.03285653;0.9294056,0.08511648;1.184661;0.5100031;-0.3596323;0.4623944;0.5443131;0.6004826,0.4694664;1.079654;0.3560107;-0.1813892;-0.343316;-0.5943711;0.7042409
0.3010898;1.638684;0.2441647;0.3610236;-0.06402376;-0.03091068;0.9298427,0.0858992;1.18192;0.5059682;-0.3566646;0.4607966;0.5496845;0.5985848,0.4660094;1.082366;0.359106;-0.1815878;-0.3518615;-0.5916958;0.7022218
0.300812;1.638894;0.2444342;0.3610221;-0.06097453;-0.0300855;0.9300753,0.08630051;1.179788;0.503523;-0.3540315;0.460846;0.5525782;0.5974447,0.4650406;1.082904;0.359698;-0.1820424;-0.3560798;-0.5899332;0.7014605
0.3004563;1.639125;0.2447268;0.361072;-0.05730161;-0.02928844;0.9303148,0.08741686;1.1786;0.4994766;-0.3510001;0.4610872;0.5543728;0.5973846,0.4637252;1.083567;0.3613174;-0.1825875;-0.3599799;-0.5878459;0.7010803
0.3000678;1.639412;0.2449693;0.3612622;-0.05327648;-0.02853765;0.9305035,0.08813657;1.177479;0.4972017;-0.3488196;0.4610665;0.555055;0.5980439,0.4623145;1.084735;0.3632887;-0.1829744;-0.3625501;-0.5863079;0.7009429
0.2995329;1.639757;0.2452315;0.361595;-0.04853724;-0.02757443;0.9306626,0.08896793;1.176199;0.4949018;-0.3463998;0.4608501;0.5556682;0.5990469,0.4600748;1.086625;0.3666084;-0.1835919;-0.3659291;-0.5842251;0.7007645
0.2986315;1.640248;0.2457986;0.3621722;-0.04193023;-0.02641354;0.930793,0.0910077;1.173706;0.4901732;-0.3413675;0.4595968;0.5573387;0.6013424,0.4592569;1.087127;0.3677933;-0.1843606;-0.3692614;-0.5824206;0.7003167
0.2980177;1.640725;0.2461122;0.3626778;-0.03596694;-0.02563948;0.9308673,0.09269169;1.171113;0.4861171;-0.3375204;0.4578424;0.5598096;0.6025558,0.4573407;1.08922;0.3713889;-0.1854474;-0.3727612;-0.5810529;0.699311
0.2976051;1.641154;0.2463893;0.363087;-0.0302326;-0.02544662;0.9309169,0.09389604;1.169464;0.4834352;-0.3347066;0.4563069;0.5625114;0.6027738,0.4557272;1.090955;0.3744136;-0.18646;-0.3755212;-0.5802434;0.6982366
0.2972491;1.641513;0.2466831;0.3632678;-0.02464246;-0.02552975;0.9310089,0.09555203;1.167034;0.4793409;-0.3303769;0.4540193;0.5678084;0.6019229,0.4545547;1.092093;0.3768503;-0.1884636;-0.3801718;-0.5791708;0.6960689
0.2970169;1.641779;0.2469802;0.3633936;-0.01903468;-0.02552748;0.9310914,0.09695984;1.164002;0.4749795;-0.3254493;0.4521362;0.5739663;0.6001817,0.4527965;1.094524;0.3812619;-0.1911645;-0.3853921;-0.5780658;0.6933751
0.2967468;1.641951;0.2473028;0.3634419;-0.01309787;-0.02555395;0.9311742,0.09837502;1.160787;0.4704024;-0.3196414;0.4510555;0.5801303;0.5981866,0.450823;1.097336;0.3862779;-0.1944883;-0.3905796;-0.576704;0.6906768
0.2962666;1.64218;0.2475751;0.3635454;-0.006859753;-0.02478793;0.9312214,0.09925483;1.158618;0.4673063;-0.315392;0.4508881;0.5836843;0.5971102,0.4484681;1.100627;0.3919936;-0.1985548;-0.3957897;-0.5748634;0.6880834
0.2958442;1.642418;0.2477559;0.3636463;-0.0007448151;-0.02359032;0.9312381,0.100735;1.15528;0.4627285;-0.3087253;0.451336;0.5874813;0.5965319,0.4478488;1.101568;0.3940558;-0.2014904;-0.3989377;-0.5735629;0.6864954
0.2957296;1.642523;0.2479861;0.3633924;0.009609658;-0.02149223;0.9313387,0.1048333;1.144941;0.4543043;-0.2933657;0.4521421;0.5912158;0.5999731,0.4437867;1.106898;0.4049298;-0.211298;-0.4071746;-0.5697991;0.6818292
0.2958781;1.642627;0.2478545;0.3632876;0.0135603;-0.02104953;0.9313405,0.1066851;1.141797;0.4514155;-0.2876318;0.451533;0.5925347;0.601904,0.4411302;1.110857;0.4118746;-0.2163315;-0.4109602;-0.568152;0.6793496
0.2959937;1.64285;0.2477999;0.3634202;0.01756888;-0.02060519;0.9312317,0.1094918;1.137372;0.4474095;-0.2791099;0.4494925;0.5956638;0.6043499,0.4399012;1.11296;0.4154231;-0.2212442;-0.4150077;-0.5664809;0.6766972
0.2961851;1.643047;0.2478296;0.3635248;0.02171152;-0.02025604;0.9311112,0.1124521;1.13287;0.4428215;-0.2700084;0.446533;0.6006003;0.6057912,0.4382408;1.11564;0.4198543;-0.2247833;-0.4181392;-0.5651769;0.6746904
0.2962536;1.643275;0.2477706;0.3637006;0.02564659;-0.01941811;0.9309604,0.1161267;1.127274;0.4373728;-0.2580537;0.4427016;0.6084791;0.6059511,0.4348956;1.121556;0.4288936;-0.2325302;-0.4249948;-0.5621963;0.6702571
0.2961101;1.643495;0.2477024;0.3638381;0.02971933;-0.01812792;0.9308115,0.1179926;1.124756;0.4345993;-0.2522878;0.4412848;0.6122604;0.6056037,0.4343555;1.124112;0.4310861;-0.2369733;-0.4286785;-0.5605056;0.6677665
0.2960429;1.643739;0.2477521;0.3640206;0.03397232;-0.01655931;0.9306238,0.1207239;1.121176;0.4305456;-0.2446997;0.4400678;0.6168049;0.604991,0.4325398;1.128747;0.4370426;-0.243751;-0.4338754;-0.5579688;0.6640847
0.2965329;1.643927;0.2479878;0.3640923;0.03748664;-0.01517075;0.9304845,0.1246546;1.118932;0.4248129;-0.2371828;0.4392996;0.6204987;0.6047657,0.4303505;1.133948;0.443927;-0.2509467;-0.438932;-0.5553509;0.660265
0.2968214;1.644055;0.2480192;0.3640124;0.04034228;-0.01413119;0.9304127,0.125729;1.118033;0.4233329;-0.2348396;0.439079;0.6215349;0.6047762,0.4289413;1.137419;0.4484082;-0.2555954;-0.4419088;-0.5537727;0.6578171
0.2970464;1.644173;0.2479862;0.3639338;0.04268684;-0.01343615;0.9303492,0.1301192;1.11442;0.4175647;-0.2246901;0.4377474;0.6260227;0.6049687,0.4291997;1.140949;0.4533769;-0.2627462;-0.4460095;-0.5515025;0.6541293
0.2971593;1.644336;0.2479779;0.3640242;0.04497581;-0.01305489;0.9302114,0.1327642;1.113062;0.414098;-0.2195506;0.4368316;0.6283714;0.6050827,0.4281916;1.145451;0.4595181;-0.2697507;-0.4491985;-0.5492641;0.6509719
