HEAD,HANDL,HANDR
0.07353381;1.327921;0.3295318;-0.2137125;0.3375858;-0.03298533;0.9161194,-0.02031925;0.9629865;0.6085843;-0.256354;0.561119;0.5501315;0.5628353,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.06101924;1.329685;0.3227662;-0.2183115;0.336091;-0.02641536;0.9157976,-0.02238034;0.9684138;0.5995356;-0.2550306;0.5716739;0.5536177;0.5492321,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.04711445;1.329166;0.321206;-0.2319565;0.3383254;-0.0285001;0.9115481,-0.02550665;0.9742354;0.5909327;-0.2545162;0.5790654;0.5591812;0.5359301,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.03683785;1.33981;0.3052901;-0.198798;0.3291262;-0.0225901;0.9228461,-0.02914091;0.9807606;0.5818981;-0.253721;0.5867965;0.5619864;0.5248494,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.02364339;1.348304;0.2998288;-0.1861332;0.3374754;-0.01644363;0.922602,-0.03506941;0.9875402;0.5681031;-0.2523615;0.5961184;0.5614303;0.515512,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.0212196;1.356393;0.2946618;-0.1661754;0.3242368;-0.02750013;0.9308599,-0.04230012;0.9959022;0.5516099;-0.2480606;0.606777;0.5587502;0.5080215,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.01833114;1.359547;0.2922788;-0.1586764;0.3219523;-0.0292014;0.9329072,-0.04529132;0.9984501;0.5454732;-0.2462508;0.6098554;0.5574872;0.5066014,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.01562373;1.363415;0.2898023;-0.1497042;0.3201707;-0.03158097;0.9349235,-0.04847458;1.000932;0.5396888;-0.2446856;0.6120981;0.5563533;0.5059011,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.01285703;1.36735;0.2873721;-0.1406044;0.318101;-0.03401823;0.9369551,-0.0505545;1.002653;0.5356948;-0.2437574;0.6133814;0.5556566;0.5055603,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.01009114;1.371045;0.2850551;-0.1320001;0.3159056;-0.03640898;0.9388579,-0.05347158;1.005264;0.5302956;-0.2428182;0.6145163;0.5549381;0.5054233,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.007568613;1.374597;0.2832398;-0.1242246;0.3143789;-0.03869652;0.9403387,-0.05719176;1.008043;0.5241535;-0.2417818;0.6155387;0.554381;0.5052875,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.005593576;1.378162;0.2814878;-0.1168805;0.3118139;-0.04102329;0.9420341,-0.06066224;1.010798;0.5181977;-0.2410851;0.6159935;0.5541645;0.5053036,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
0.002990663;1.381878;0.279813;-0.1088639;0.309082;-0.04340728;0.9437864,-0.06401563;1.013864;0.5130161;-0.2405997;0.6161753;0.5541216;0.5053605,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-8.823723E-05;1.385704;0.2782244;-0.09986351;0.3074568;-0.04649038;0.9451647,-0.06706674;1.01628;0.5106143;-0.2404053;0.6161605;0.5541686;0.5054193,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.005532518;1.395899;0.2739567;-0.07361861;0.3031868;-0.05404793;0.9485446,-0.07625873;1.022981;0.5039374;-0.2403115;0.6158508;0.5544083;0.5055785,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.00794968;1.402214;0.2714483;-0.05692849;0.299437;-0.0584453;0.9506213,-0.08093856;1.026845;0.5000575;-0.240257;0.6158435;0.554446;0.5055721,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.01005322;1.409155;0.2689311;-0.03872634;0.2947967;-0.0632538;0.9526774,-0.08587641;1.031206;0.4960652;-0.2402629;0.6158056;0.5544842;0.5055733,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.01148378;1.416521;0.2668159;-0.01983458;0.2903572;-0.06819531;0.9542792,-0.08908667;1.034328;0.4932823;-0.2403233;0.6156986;0.5545672;0.5055839,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.01345627;1.424964;0.2647764;0.002568242;0.2857056;-0.07402211;0.955451,-0.0932484;1.039849;0.4888898;-0.2406429;0.6150898;0.5550936;0.5055953,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.01542035;1.432088;0.2630938;0.02229877;0.2815548;-0.07823837;0.9560902,-0.09815627;1.046329;0.4834903;-0.2413757;0.6135868;0.5565096;0.5055156,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.01781512;1.453294;0.2611812;0.0788566;0.2739928;-0.09136867;0.9541286,-0.10427;1.055733;0.4772627;-0.2429422;0.6109384;0.5585887;0.5056798,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.01707673;1.462314;0.2594362;0.103951;0.265212;-0.09836192;0.9535102,-0.1089229;1.064311;0.4710698;-0.2433998;0.6100202;0.559384;0.505689,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.02087122;1.461669;0.259999;0.1059404;0.2674069;-0.09231827;0.9532825,-0.1136822;1.073308;0.4652016;-0.243727;0.6094147;0.5598036;0.5057971,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.02468639;1.45441;0.260406;0.090662;0.2691378;-0.0824161;0.9552763,-0.1185454;1.082873;0.458729;-0.2439393;0.608969;0.5601024;0.5059008,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.02715857;1.446725;0.2605457;0.07089505;0.2695248;-0.07701233;0.9572875,-0.1228045;1.090013;0.4537165;-0.2440764;0.6086328;0.5603132;0.5060058,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.02836968;1.443274;0.2600828;0.06133132;0.26607;-0.07727458;0.958892,-0.124334;1.092897;0.4520793;-0.2441356;0.6084437;0.560431;0.5060741,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.02977647;1.444056;0.2597993;0.06265952;0.2624392;-0.07914893;0.9596536,-0.1231375;1.089431;0.4561893;-0.2441865;0.6081216;0.5606808;0.5061603,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.03140727;1.445325;0.2598118;0.06643452;0.2594931;-0.07843009;0.9602596,-0.1243148;1.088975;0.4564829;-0.2442032;0.6078677;0.5609034;0.5062104,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.03341332;1.446144;0.2601878;0.06961695;0.2577997;-0.07638985;0.9606547,-0.126951;1.089165;0.4561113;-0.2442006;0.6073275;0.56146;0.5062431,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.03482695;1.447111;0.2605115;0.07295699;0.2564266;-0.07541575;0.9608513,-0.1291752;1.089506;0.4554432;-0.2441596;0.6065229;0.5623796;0.5062069,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.03659009;1.448223;0.2611015;0.07662255;0.2556117;-0.07553515;0.9607737,-0.1301095;1.08944;0.4553183;-0.2441543;0.6059126;0.5630749;0.5061672,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.0384121;1.448677;0.2618703;0.08023114;0.2547727;-0.07585447;0.9606768,-0.1324519;1.090429;0.454927;-0.2442529;0.6047472;0.564427;0.5060074,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04017289;1.448242;0.262896;0.08347106;0.2540357;-0.07593884;0.9605893,-0.1336079;1.090761;0.4550986;-0.2445083;0.6033139;0.5659141;0.505934,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04184247;1.447683;0.2634605;0.08600105;0.2525542;-0.07570382;0.9607753,-0.1348485;1.090982;0.4550823;-0.2448606;0.6024753;0.5667668;0.5058084,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04328186;1.446884;0.2640105;0.08881699;0.2508723;-0.07482521;0.9610285,-0.1355992;1.091031;0.4551267;-0.2451878;0.6020336;0.5672008;0.5056894,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04456487;1.445794;0.265106;0.09240296;0.2491817;-0.07374614;0.9612136,-0.1363565;1.09093;0.4552511;-0.2458565;0.6013139;0.5679059;0.5054294,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04584556;1.444435;0.2664089;0.0959116;0.247659;-0.07300616;0.96132,-0.1370664;1.09067;0.4553109;-0.2468599;0.6003077;0.5689101;0.505007,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04697049;1.442995;0.2678913;0.1006777;0.2464505;-0.07184062;0.9612311,-0.1374297;1.090461;0.4553511;-0.2476794;0.5994652;0.5697148;0.5046993,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04811282;1.441957;0.2689406;0.1065194;0.2456785;-0.07120875;0.960846,-0.1380445;1.090039;0.4554436;-0.2491455;0.597549;0.571356;0.5043948,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04927955;1.441833;0.2701984;0.1172079;0.2460881;-0.07145417;0.9594776,-0.1401475;1.0882;0.4554018;-0.2507053;0.595886;0.5726363;0.5041373,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05071712;1.442611;0.272104;0.131155;0.2470405;-0.07319078;0.9572943,-0.1421626;1.084901;0.455539;-0.2522483;0.5941448;0.5738192;0.5040776,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05196411;1.444789;0.2744482;0.1507278;0.2481388;-0.07729764;0.9537994,-0.1446393;1.081823;0.4559932;-0.2534418;0.5928864;0.5746436;0.5040216,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05540493;1.445482;0.2800813;0.1976798;0.2480484;-0.08358613;0.9446735,-0.1504126;1.074041;0.4588673;-0.2553184;0.5907781;0.5762734;0.5036891,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05620323;1.444904;0.2815586;0.2108077;0.2464374;-0.08304766;0.9423013,-0.1524443;1.071309;0.4593116;-0.256329;0.5897293;0.5771869;0.5033587,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05710717;1.445488;0.2836085;0.2240462;0.245903;-0.0829431;0.939391,-0.1543975;1.068855;0.4592462;-0.257557;0.5884693;0.5783278;0.5028968,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05761287;1.445694;0.2854702;0.2349161;0.2444181;-0.08201873;0.9372018,-0.1555246;1.067476;0.4592572;-0.2583206;0.5876258;0.5790763;0.5026301,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05827357;1.445185;0.2869558;0.2412998;0.2434001;-0.08071816;0.935957,-0.1570464;1.065577;0.4592499;-0.2593863;0.5863588;0.5801855;0.5022817,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05910713;1.444986;0.2880397;0.2457283;0.242907;-0.08047681;0.9349532,-0.158326;1.063865;0.4592788;-0.260242;0.5851619;0.581152;0.5021176,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.0598678;1.444351;0.2887074;0.2464757;0.2425348;-0.08008195;0.9348869,-0.1594565;1.062853;0.459109;-0.26103;0.5840579;0.5819461;0.5020742,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.06049917;1.4437;0.2901285;0.2485544;0.2423937;-0.07982922;0.9343947,-0.1600841;1.062564;0.4589697;-0.2614092;0.5834289;0.5823357;0.5021564,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.06101529;1.442727;0.2915022;0.2491245;0.2422387;-0.07870355;0.9343785,-0.1608053;1.062348;0.4588171;-0.2616079;0.5827039;0.5826638;0.502514,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.06143087;1.442187;0.2926349;0.2504798;0.2418996;-0.07788668;0.9341725,-0.1597806;0.9970695;0.518339;-0.2618037;0.5818982;0.5829566;0.5030058,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.06167127;1.442235;0.2937266;0.2527769;0.2414042;-0.07736593;0.933725,-0.1601574;0.9962778;0.5188973;-0.2619315;0.5809122;0.5831431;0.5038619,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.06156765;1.442252;0.2951371;0.2560902;0.2405896;-0.07757919;0.9330145,-0.1602128;0.9966447;0.5187469;-0.2620068;0.5794559;0.583253;0.5053704,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.06135613;1.442155;0.2967288;0.2603284;0.2396928;-0.07828052;0.9320132,-0.160204;0.9969946;0.5185075;-0.2620812;0.5780128;0.5833424;0.506879,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.06101978;1.441905;0.2984133;0.2651313;0.2386248;-0.07904442;0.9308682,-0.160085;0.9979019;0.5171869;-0.2621019;0.5754569;0.583539;0.5095429,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.06128117;1.442255;0.2998903;0.270084;0.2376479;-0.08019817;0.9295948,-0.1599665;0.9997554;0.5151196;-0.2621195;0.5726621;0.5839754;0.512176,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.06164868;1.443183;0.300889;0.2752681;0.2363075;-0.08116433;0.9283311,-0.1598587;1.001095;0.5138017;-0.2621254;0.5707762;0.5844295;0.5137576,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.06107116;1.443017;0.3020121;0.2807817;0.234374;-0.08187478;0.9271068,-0.15991;1.002747;0.5127257;-0.2621602;0.5680331;0.5852824;0.5158052,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05894646;1.441471;0.3053282;0.2921508;0.2299421;-0.08348768;0.9245563,-0.1598965;1.005589;0.5098159;-0.2620916;0.5619293;0.587603;0.5198711,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05820314;1.442056;0.3074116;0.2989595;0.2276233;-0.08478326;0.922834,-0.1604615;1.006245;0.5093975;-0.261924;0.5598102;0.5883725;0.5213695,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05503374;1.440566;0.3115473;0.3130018;0.2227823;-0.08808573;0.9190424,-0.1613728;1.007678;0.5078471;-0.2609955;0.55265;0.5901902;0.5273849,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05317865;1.439312;0.3136443;0.3199343;0.2205146;-0.08983184;0.9170309,-0.1614732;1.00854;0.5070586;-0.2605103;0.5492702;0.5904668;0.5308348,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05157175;1.438152;0.3155456;0.3263118;0.2184864;-0.09129942;0.9151223,-0.1627794;1.009445;0.5061256;-0.2601943;0.5452809;0.590418;0.5351394,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.05001839;1.437469;0.3168581;0.3326605;0.2164135;-0.09273181;0.9131829,-0.1630352;1.010224;0.5052109;-0.2601602;0.542618;0.5899323;0.5383886,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04810119;1.436493;0.3187003;0.3395498;0.2139009;-0.09401035;0.9111062,-0.1631407;1.010686;0.5046039;-0.2602156;0.5412495;0.5895171;0.5401912,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04596912;1.435575;0.3209225;0.3468123;0.2112109;-0.09533044;0.9088582,-0.1632862;1.012598;0.5035346;-0.2603676;0.5395515;0.5888098;0.5425827,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04382412;1.434847;0.3233621;0.3540843;0.208343;-0.09649651;0.9065903,-0.1632483;1.013971;0.5025975;-0.2603825;0.5383056;0.5880978;0.5445815,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.042034;1.434287;0.3256133;0.3604134;0.2057238;-0.09762162;0.9045717,-0.1629124;1.015401;0.5016155;-0.259907;0.5363798;0.5874331;0.5474188,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.04054155;1.434059;0.3272843;0.3656432;0.203456;-0.09872431;0.9028645,-0.1618538;1.017385;0.4994352;-0.2591449;0.5329998;0.5864744;0.5520897,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.03525399;1.431134;0.3339406;0.3776615;0.1974918;-0.1003882;0.8990501,-0.1623923;1.020326;0.4986994;-0.258508;0.5284232;0.5831028;0.5602978,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.03290619;1.430147;0.3361037;0.381539;0.1951055;-0.1004344;0.8979281,-0.1621312;1.020862;0.4982398;-0.2586662;0.5278226;0.5824087;0.5615117,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.02859743;1.429764;0.3389383;0.3892679;0.1892307;-0.1008096;0.8958235,-0.1635897;1.022246;0.4971297;-0.2597664;0.526379;0.5798295;0.565017,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.0257279;1.429316;0.3409743;0.3932775;0.1862626;-0.1013423;0.8946334,-0.1632347;1.023298;0.4957614;-0.2601917;0.5253416;0.5780658;0.5675883,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.02290876;1.42882;0.3427555;0.3963058;0.1835394;-0.1019756;0.8937874,-0.164214;1.023619;0.4949713;-0.260295;0.5244715;0.5763019;0.5701336,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.01827171;1.427626;0.3453527;0.4008317;0.1781978;-0.1033333;0.8926935,-0.164691;1.023776;0.4935134;-0.2600359;0.5226923;0.5726144;0.5755752,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.01551578;1.426973;0.3470432;0.4025635;0.1754261;-0.1038544;0.8924027,-0.1646601;1.023845;0.4925629;-0.2597217;0.5213162;0.5700224;0.5795244,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.01289654;1.426204;0.348479;0.4033639;0.1727646;-0.1044313;0.8924932,-0.1649727;1.024208;0.4913389;-0.2593066;0.5195647;0.5672698;0.583967,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.0109899;1.4255;0.3495836;0.4044524;0.1701687;-0.1049261;0.8924413,-0.1648847;1.024333;0.4905568;-0.2589895;0.5182396;0.5655833;0.5869138,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.009316506;1.424911;0.3508232;0.4053527;0.1674261;-0.1054301;0.8924921,-0.1646295;1.024473;0.4893826;-0.258527;0.5160161;0.5633492;0.5912096,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.004561882;1.424057;0.3538279;0.4083701;0.1618754;-0.1062058;0.8920485,-0.1650363;1.024665;0.4872991;-0.2575508;0.5108665;0.5601631;0.5990828,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
-0.002750469;1.423879;0.3549905;0.409882;0.1589903;-0.1066212;0.8918244,-0.1649046;1.024839;0.4862379;-0.2570121;0.5079597;0.5590435;0.6028202,0.1471128;0.6792759;0.6223965;-0.1370012;-0.7415745;-0.4168802;0.5074532
