Time (s),Event type,Data
0.005,Task Created,10
6.922,Task Assigned,Op2: TRACK
9.526,Task Assigned,Op1: SYSMON
12.080,Task Assigned,Op1: TRACK
15.011,Task Created,5
15.238,Task Assigned,Op2: RESMAN
19.138,Task Assigned,Op0: SYSMON
21.582,Task Assigned,Op3: COMM
25.119,Task Assigned,Op1: TRACK
27.584,Task Assigned,Op2: SYSMON
30.004,Task Created,5
33.431,Task Assigned,Op1: TRACK
37.257,Task Assigned,Op0: SYSMON
49.079,Task Assigned,Op0: SYSMON
52.465,Task Assigned,Op3: SYSMON
54.187,Task Assigned,Op5: SYSMON
56.345,Task Assigned,Op4: SYSMON
59.196,Task Assigned,Op2: TRACK
60.006,Task Created,20
62.119,Task Assigned,Op3: COMM
65.343,Task Assigned,Op5: TRACK
68.569,Task Assigned,Op0: SYSMON
70.630,Task Assigned,Op0: RESMAN
75.331,Task Assigned,Op3: COMM
77.669,Task Assigned,Op4: COMM
80.972,Task Assigned,Op2: RESMAN
83.937,Task Assigned,Op5: SYSMON
87.214,Task Assigned,Op3: TRACK
89.471,Task Assigned,Op1: COMM
90.007,Task Created,10
93.841,Task Assigned,Op5: TRACK
96.585,Task Assigned,Op4: SYSMON
98.556,Task Missed,RESMAN
99.650,Task Assigned,Op0: TRACK
99.925,Task Missed,RESMAN
105.473,Task Assigned,Op3: RESMAN
108.788,Task Assigned,Op4: TRACK
111.988,Task Assigned,Op1: COMM
114.812,Task Assigned,Op2: COMM
120.008,Task Created,10
120.591,Task Assigned,Op0: COMM
122.411,Task Missed,RESMAN
122.429,Task Missed,RESMAN
124.665,Task Assigned,Op3: COMM
127.118,Task Assigned,Op2: COMM
131.111,Task Assigned,Op5: COMM
135.157,Task Assigned,Op4: RESMAN
138.488,Task Assigned,Op1: SYSMON
140.200,Task Assigned,Op1: TRACK
143.717,Task Assigned,Op0: RESMAN
147.577,Task Assigned,Op3: RESMAN
150.011,Task Created,10
150.866,Task Assigned,Op5: TRACK
154.704,Task Assigned,Op2: COMM
159.557,Task Assigned,Op1: TRACK
161.235,Task Missed,COMM
164.152,Task Assigned,Op3: RESMAN
165.983,Task Assigned,Op2: SYSMON
168.846,Task Assigned,Op5: TRACK
171.835,Task Assigned,Op4: RESMAN
176.022,Task Assigned,Op0: COMM
180.001,Task Created,15
182.738,Task Missed,RESMAN
188.552,Task Assigned,Op0: SYSMON
191.442,Task Assigned,Op1: TRACK
194.446,Task Assigned,Op2: SYSMON
196.408,Task Assigned,Op2: SYSMON
201.845,Task Assigned,Op4: TRACK
204.097,Task Assigned,Op4: TRACK
206.447,Task Assigned,Op5: RESMAN
208.909,Task Assigned,Op3: RESMAN
210.003,Task Created,15
212.286,Task Missed,RESMAN
212.364,Task Missed,SYSMON
